Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9
5105,9.3,9.3,77.8,135.3,119.5,167.4,162.7,200.0,183.7,50.4
5106,99.4,9.8,150.6,10.7,152.6,167.6,150.4,200.0,166.2,50.4
5107,9.9,24.7,107.0,9.5,55.7,166.7,162.9,200.0,143.0,81.7
5108,9.5,13.4,73.6,78.3,57.5,172.7,142.0,200.0,174.2,95.4
5109,48.6,12.1,70.1,193.3,60.1,167.5,113.9,200.0,192.8,97.2
5110,91.3,10.1,66.3,158.4,185.7,137.5,160.9,199.6,182.5,96.3
5111,9.0,11.8,99.4,170.4,120.4,102.7,144.9,200.0,179.3,88.4
5112,9.6,63.6,94.2,112.0,100.9,111.1,132.0,200.0,159.2,79.4
5113,9.5,20.3,86.1,17.1,70.7,112.9,116.2,200.0,151.9,69.8
5114,50.2,53.7,59.6,97.9,106.2,158.8,174.9,199.2,167.1,115.0
5115,31.7,10.2,18.2,153.0,156.9,147.3,82.9,200.0,184.7,102.7
5116,17.2,12.4,16.1,191.8,107.3,166.6,71.0,197.4,153.5,104.2
5117,9.5,28.6,15.5,191.9,73.9,167.1,90.9,200.0,146.1,101.6
5118,47.5,30.7,32.4,128.5,71.0,153.4,93.6,196.6,181.2,77.3
5119,111.4,22.8,173.0,10.5,164.1,177.9,113.5,199.6,196.9,63.9
5120,98.0,14.1,109.1,10.1,114.8,135.5,151.5,200.0,192.8,76.9
5121,9.2,21.6,123.6,64.6,102.4,146.1,143.1,200.0,168.8,70.1
5122,9.4,12.3,94.8,193.7,103.2,180.7,130.1,200.0,133.6,61.5
5123,81.3,9.8,71.8,143.1,120.3,143.3,94.4,200.0,137.6,78.2
5124,9.8,30.8,67.9,160.9,126.6,123.0,106.2,200.0,140.3,85.8
5125,9.2,12.4,58.3,153.4,127.6,121.0,95.9,200.0,178.8,83.2
5126,9.5,14.3,89.2,9.9,145.0,133.1,135.2,200.0,189.1,98.5
5127,20.3,9.4,108.5,9.3,72.0,146.9,149.2,200.0,198.5,96.0
5128,9.1,9.1,56.8,9.5,45.1,137.6,114.0,200.0,182.2,107.0
5129,9.3,9.4,37.6,188.9,40.1,157.6,126.7,197.1,178.8,95.0
5130,20.9,9.3,33.9,177.8,52.4,165.0,136.9,189.8,146.1,104.6
5131,9.6,9.2,53.2,49.4,140.9,146.5,141.5,184.0,139.5,115.7
5132,9.4,10.1,64.7,34.0,149.5,141.8,148.2,171.7,147.2,69.4
5133,9.5,9.2,96.1,34.0,148.9,119.4,141.3,184.6,179.7,57.2
5134,9.2,9.3,20.1,9.8,159.6,144.9,125.7,187.7,174.1,114.7
5135,23.8,9.5,14.2,9.4,183.5,142.9,105.5,198.4,171.2,115.7
5136,9.0,19.3,13.4,9.9,46.6,118.3,144.7,197.8,153.6,65.4
5137,9.5,11.7,12.0,31.8,16.3,141.6,141.5,200.0,150.7,80.5
5138,9.6,10.7,12.8,58.7,18.8,179.8,164.0,199.8,141.0,82.5
5139,9.8,10.2,13.3,54.0,89.1,180.6,135.6,200.0,148.8,96.7
5140,9.1,13.1,12.1,10.2,117.4,166.9,111.3,199.4,173.3,85.8
5141,49.7,9.7,9.9,21.6,71.0,119.2,131.2,199.2,194.4,105.8
5142,9.6,9.4,9.3,37.6,51.6,101.6,145.3,199.6,193.2,116.7
5143,9.1,10.5,9.5,31.8,92.0,93.4,136.7,200.0,188.6,115.4
5144,9.1,9.7,9.4,9.8,135.5,101.5,141.6,200.0,194.8,83.2
5145,9.5,9.9,9.5,9.6,177.4,121.7,163.8,200.0,194.2,50.3
5146,9.2,9.8,9.4,9.3,148.7,154.2,151.2,200.0,195.7,38.9
5147,9.9,12.1,9.4,8.8,123.6,159.9,159.4,200.0,185.6,64.2
5148,9.2,24.7,12.7,9.4,109.6,153.2,128.7,200.0,165.4,47.3
5149,9.2,18.5,14.0,9.3,103.0,121.4,110.9,199.6,143.9,58.8
5150,9.4,16.9,13.7,9.2,112.1,107.8,104.9,200.0,139.8,73.8
5151,9.6,46.6,11.8,8.9,151.7,147.4,111.7,200.0,162.9,102.7
5152,9.3,76.0,11.7,9.0,175.8,140.9,100.7,199.8,191.2,105.7
5153,9.2,11.3,13.5,9.7,159.8,159.2,114.9,200.0,194.2,97.6
5154,9.0,69.3,70.3,97.1,152.6,157.9,158.3,200.0,193.9,62.2
5155,9.3,30.0,61.6,94.9,130.0,147.0,189.8,197.9,194.3,55.0
5156,9.6,13.2,32.2,66.5,134.7,153.6,141.7,193.2,146.6,72.8
5157,9.2,12.9,25.3,29.9,181.9,164.6,111.2,193.9,133.0,86.9
5158,9.4,16.9,61.2,29.3,54.9,165.8,53.8,192.7,143.8,86.2
5159,9.7,18.4,101.0,9.6,27.7,159.6,106.4,191.8,167.2,89.9
5160,9.5,41.8,76.7,9.3,78.6,149.5,130.3,188.4,195.0,108.0
5161,9.5,20.5,35.6,9.6,133.1,138.6,175.2,189.8,194.3,123.2
5162,9.4,41.9,30.4,9.6,73.9,113.0,191.3,189.4,189.8,47.2
5163,9.4,12.4,31.2,10.1,62.7,102.9,169.3,183.3,198.0,53.6
5164,9.3,10.5,27.2,9.4,107.6,104.3,177.9,193.3,196.7,91.7
5165,9.2,12.8,24.3,9.3,147.6,82.9,129.8,191.5,186.9,89.1
5166,9.3,9.7,28.6,9.2,100.2,60.9,154.3,186.0,152.2,89.4
5167,9.4,9.2,42.8,8.8,97.3,56.2,169.2,191.0,141.2,54.0
5168,9.4,31.2,45.3,9.3,126.0,48.2,190.8,185.3,137.9,109.9
5169,9.5,10.8,35.6,9.6,156.4,25.7,142.3,179.8,191.4,98.9
5170,9.4,9.2,31.5,8.8,136.1,30.7,169.7,186.5,198.1,48.8
5171,9.3,129.9,27.5,12.3,118.2,49.1,189.7,166.7,193.8,81.8
5172,9.3,12.8,16.7,16.3,115.1,36.5,148.4,164.5,185.7,89.0
5173,9.4,12.0,11.5,9.7,140.3,29.8,136.1,175.7,187.0,91.4
5174,9.5,58.2,10.4,9.6,42.8,27.5,148.4,176.4,180.6,73.0
5175,39.7,108.3,9.7,9.6,44.4,13.0,160.3,187.5,165.0,30.2
5176,10.3,81.9,9.5,9.3,81.5,23.4,171.9,194.4,164.7,55.5
5177,11.6,109.0,9.4,9.3,175.5,21.0,183.2,185.1,146.1,57.4
5178,15.6,60.4,9.2,9.5,180.9,19.0,138.5,185.8,175.8,87.3
5179,94.2,12.3,41.2,35.4,183.1,28.2,132.2,188.2,192.9,88.5
5180,9.4,27.0,92.2,74.2,143.1,33.0,137.5,186.7,198.2,88.3
5181,144.7,55.6,22.0,90.8,115.7,37.9,177.8,196.5,198.6,88.7
5182,11.9,56.2,16.8,107.4,109.5,46.0,156.5,195.5,188.9,77.6
5183,9.3,10.8,29.4,55.0,111.5,47.8,118.7,199.9,146.8,95.5
5184,10.3,9.9,99.2,58.3,145.0,68.1,102.9,200.0,131.4,79.9
5185,9.5,9.1,12.9,82.6,190.2,85.1,111.3,199.9,138.6,83.5
5186,12.3,8.8,9.6,107.5,155.8,115.1,185.6,200.0,135.9,74.2
5187,9.6,12.4,11.4,9.4,136.7,124.4,140.8,200.0,158.9,73.3
5188,11.2,9.5,41.9,35.8,125.0,150.4,129.7,198.7,177.6,66.2
5189,9.1,9.4,98.0,38.6,143.1,162.1,130.6,200.0,197.1,99.6
5190,9.0,11.1,29.7,9.6,200.0,157.1,164.1,196.4,193.7,85.0
5191,9.4,9.8,15.6,9.8,50.8,154.6,194.4,195.2,190.5,89.7
5192,9.6,9.2,15.2,9.1,12.0,138.2,186.4,199.6,197.2,72.7
5193,15.8,15.0,15.5,9.5,47.0,135.9,197.1,200.0,184.4,64.4
5194,9.4,10.5,21.3,50.7,184.7,131.9,195.3,200.0,193.9,106.6
5195,12.0,43.5,32.3,84.0,43.9,168.1,180.9,200.0,190.8,113.5
5196,9.4,55.8,86.7,116.6,10.4,159.2,149.0,197.0,176.8,32.3
5197,9.2,11.8,33.3,98.2,125.9,176.7,126.1,193.2,175.5,90.1
5198,9.1,11.2,67.5,34.2,97.9,155.3,134.9,188.8,193.7,75.8
5199,9.4,13.5,121.6,157.7,66.1,162.4,171.8,184.6,170.9,36.2
5200,9.8,27.8,87.5,121.7,53.3,157.0,178.4,193.2,144.9,28.8
5201,9.5,31.8,33.8,142.1,62.4,165.5,147.9,195.1,136.7,37.2
5202,39.4,11.3,30.8,85.9,169.2,161.5,150.6,200.0,141.4,38.0
5203,9.0,15.9,63.9,59.9,137.9,172.5,179.8,200.0,147.1,45.1
5204,33.5,9.4,25.0,57.0,113.6,155.9,190.5,200.0,154.4,75.7
5205,83.9,9.1,13.4,82.6,143.1,121.4,186.2,198.0,170.0,76.8
5206,9.4,9.7,69.1,110.4,105.2,113.8,186.1,200.0,191.6,93.2
5207,11.4,9.0,29.6,167.8,82.8,138.8,200.0,199.8,192.4,88.5
5208,63.0,9.5,22.2,113.7,142.0,156.0,199.3,200.0,192.0,136.1
5209,192.3,9.5,27.0,11.0,178.1,145.4,200.0,200.0,181.8,136.3
5210,200.0,18.3,27.0,70.2,157.2,150.8,187.2,200.0,170.4,106.5
5211,9.2,14.0,30.6,50.5,184.3,152.2,157.4,199.4,149.9,89.3
5212,54.9,17.7,80.9,16.1,189.0,165.0,151.0,200.0,146.8,91.0
5213,8.9,13.1,103.1,11.0,118.6,145.8,200.0,200.0,141.9,92.3
5214,9.9,13.6,74.5,42.9,63.3,152.7,200.0,197.2,145.0,130.6
5215,12.9,16.1,115.9,67.9,196.9,143.6,197.9,197.5,148.3,66.7
5216,9.5,49.1,63.2,127.6,150.6,147.1,199.7,195.2,153.9,57.8
5217,9.3,46.1,44.2,42.6,160.2,137.1,200.0,196.6,175.1,48.0
5218,9.3,9.7,13.8,9.5,200.0,118.1,197.1,191.4,195.0,38.9
5219,11.4,30.7,9.1,9.5,113.6,130.0,146.7,190.5,200.0,36.6
5220,49.9,13.2,9.5,9.5,67.2,139.5,143.2,189.2,196.6,55.6
5221,9.5,16.6,10.0,9.7,82.4,152.9,179.1,189.9,195.0,54.6
5222,9.3,9.7,37.9,69.6,200.0,134.9,197.5,194.6,154.7,47.7
5223,11.6,9.6,63.2,80.9,180.9,109.7,200.0,190.9,133.9,34.7
5224,64.1,10.1,26.2,10.1,147.0,118.4,198.6,192.4,145.7,52.8
5225,8.8,14.2,17.5,9.4,135.0,123.1,196.0,196.5,150.6,49.4
5226,9.4,12.0,21.4,9.1,200.0,121.9,184.3,194.0,181.4,78.7
5227,9.2,55.6,31.7,22.6,58.7,119.7,195.4,197.6,190.0,74.6
5228,9.2,11.2,32.7,10.5,29.3,149.9,182.5,198.7,197.3,57.3
5229,9.6,9.9,71.5,10.2,15.3,169.3,160.7,193.4,182.8,62.2
5230,9.6,47.2,42.9,21.8,53.1,148.1,141.1,200.0,190.1,79.4
5231,9.1,19.5,38.5,9.7,180.7,156.4,136.7,196.3,193.0,49.4
5232,9.5,13.1,67.5,9.6,156.3,152.0,197.5,191.9,193.0,72.1
5233,9.6,21.2,86.0,9.3,163.5,159.5,149.6,193.0,189.0,42.2
5234,9.8,9.7,32.0,11.2,194.8,146.4,142.3,194.2,183.6,44.8
5235,9.7,9.1,9.5,16.9,200.0,115.0,137.1,196.1,175.5,31.2
5236,189.5,9.2,9.2,25.9,174.6,107.1,139.8,198.7,180.5,35.0
5237,9.2,9.3,9.3,9.8,169.8,118.4,156.6,199.0,188.7,38.0
5238,101.3,9.6,9.5,9.6,121.6,113.5,167.4,200.0,186.0,66.6
5239,117.9,9.0,9.9,31.8,155.2,136.8,179.4,200.0,175.3,81.6
5240,9.5,9.8,43.4,186.2,200.0,158.8,194.2,200.0,168.3,84.9
5241,10.0,9.5,31.1,141.1,72.2,156.5,169.4,200.0,180.7,83.9
5242,9.3,16.8,20.6,128.6,59.2,157.1,150.6,200.0,197.1,98.0
5243,9.2,42.8,15.0,189.0,64.4,99.7,198.6,200.0,185.2,79.3
5244,9.4,13.8,13.5,34.9,200.0,80.3,158.1,198.3,173.4,103.0
5245,71.6,11.1,16.6,20.9,169.1,62.6,138.5,199.2,168.9,57.0
5246,10.0,11.4,30.9,36.3,200.0,22.2,137.7,192.3,144.2,43.7
5247,11.6,17.0,36.0,30.2,200.0,27.3,151.1,189.1,145.0,45.3
5248,200.0,49.2,61.5,40.9,200.0,32.5,167.5,184.0,196.6,45.7
5249,9.7,25.0,32.2,87.0,200.0,79.7,165.6,183.3,168.5,49.5
5250,9.4,14.0,27.7,86.8,169.0,93.6,176.9,171.4,165.4,56.8
5251,10.2,13.8,29.7,72.2,156.2,79.2,158.6,188.5,177.7,89.1
5252,12.1,16.3,28.7,161.6,188.7,74.6,160.0,189.0,189.2,93.7
5253,9.2,16.1,30.0,182.2,200.0,76.3,176.4,189.3,188.3,89.0
5254,9.3,9.9,29.6,40.8,194.8,87.0,183.5,182.6,159.3,93.8
5255,9.3,9.3,31.3,61.3,181.1,97.6,181.8,187.5,142.2,45.4
5256,9.3,9.8,50.4,122.0,171.6,118.4,187.9,188.3,144.9,67.7
5257,9.1,9.3,64.1,190.8,161.0,152.8,170.4,186.9,180.2,61.2
5258,9.3,9.4,55.1,126.6,200.0,170.9,145.0,183.1,192.2,52.5
5259,9.4,8.8,12.1,71.6,152.1,179.1,152.5,192.5,172.9,72.4
5260,9.5,9.1,9.4,51.2,195.9,161.6,144.2,195.4,171.7,82.6
5261,19.0,13.8,46.4,10.1,200.0,180.9,183.3,195.9,190.2,42.4
5262,9.5,9.3,56.6,9.7,198.5,170.3,142.4,200.0,178.6,38.9
5263,23.5,28.3,26.1,11.1,200.0,173.1,125.8,196.3,156.3,44.2
5264,9.7,53.3,14.3,79.4,188.8,172.7,130.9,199.9,132.5,43.6
5265,9.3,41.5,14.1,191.4,200.0,119.4,126.0,199.7,130.6,43.9
5266,10.5,40.6,13.8,197.9,191.0,99.6,135.0,197.0,140.5,45.6
5267,10.2,87.8,14.0,75.8,103.3,93.2,166.5,200.0,179.8,37.2
5268,13.0,30.2,15.0,40.7,48.6,96.6,149.3,198.6,181.7,69.7
5269,9.5,13.1,54.3,25.9,40.9,121.5,112.3,197.2,186.7,81.4
5270,68.1,9.6,125.9,77.0,58.3,163.0,130.6,200.0,166.7,123.5
5271,9.6,9.9,51.6,196.9,192.6,171.0,196.8,198.9,170.9,121.1
5272,22.8,9.3,52.8,98.4,125.2,172.2,178.5,200.0,174.8,104.5
5273,9.3,9.6,43.8,180.0,123.9,151.2,155.0,200.0,176.5,96.8
5274,9.3,9.4,14.7,10.5,197.3,169.3,157.6,200.0,192.7,93.5
5275,10.2,9.4,9.8,10.5,74.5,139.5,165.6,200.0,198.5,86.6
5276,9.0,9.6,9.7,10.1,55.4,124.0,115.7,200.0,185.9,67.7
5277,9.2,9.1,21.0,53.0,53.6,151.8,118.7,198.0,200.0,55.2
5278,9.2,9.0,35.4,76.2,150.4,179.1,181.2,192.5,182.3,48.3
5279,9.9,9.2,34.5,98.7,199.4,159.0,158.4,192.5,160.4,51.2
5280,9.1,9.6,43.0,196.2,200.0,147.8,155.8,186.3,125.5,88.6
5281,8.9,9.3,69.3,154.1,108.0,130.6,139.3,171.2,125.5,71.7
5282,10.7,9.5,32.4,192.5,78.3,107.1,160.5,185.0,123.9,46.9
5283,10.7,9.6,27.8,105.7,120.8,103.6,156.8,181.0,125.8,61.0
5284,9.9,9.2,25.9,79.1,200.0,105.5,162.9,189.7,136.6,66.2
5285,9.1,9.4,22.9,10.9,200.0,113.8,150.2,186.1,172.7,88.3
5286,9.2,9.1,22.9,10.4,194.0,130.0,130.4,196.3,186.7,85.4
5287,9.5,9.3,30.0,59.2,196.5,156.8,104.3,196.6,185.5,82.6
5288,9.6,9.4,18.7,200.0,200.0,163.6,64.4,195.1,192.9,99.8
5289,11.0,9.2,17.2,182.1,200.0,156.4,101.4,200.0,194.2,92.8
5290,9.2,9.5,23.7,199.4,200.0,135.1,132.5,199.4,192.3,117.5
5291,9.9,9.3,23.6,184.9,103.5,160.5,154.7,200.0,166.2,137.2
5292,9.8,9.4,23.0,108.2,86.8,162.2,163.8,200.0,165.5,80.8
5293,9.4,34.5,15.7,79.8,66.0,182.0,175.0,199.8,162.9,79.1
5294,9.5,34.0,13.0,67.9,60.7,161.5,149.3,200.0,160.6,75.9
5295,9.3,28.1,12.8,112.0,118.2,161.4,167.7,200.0,140.8,69.6
5296,9.4,10.1,13.1,185.7,167.5,152.7,154.0,200.0,179.3,127.2
5297,9.6,8.9,12.8,93.1,181.5,152.3,127.0,200.0,184.6,127.3
5298,9.8,17.2,13.4,10.9,196.5,153.5,138.8,200.0,196.3,111.5
5299,9.4,9.6,29.6,20.0,200.0,141.9,132.2,199.8,191.2,88.9
5300,9.4,9.6,90.5,73.2,200.0,117.5,144.4,198.3,191.2,87.9
5301,9.4,10.1,55.5,178.7,199.5,127.0,147.0,193.8,158.7,75.8
5302,9.2,9.5,18.4,172.5,200.0,152.2,151.9,199.1,148.2,40.2
5303,9.6,11.7,14.3,181.6,168.4,115.7,141.0,198.8,152.6,63.9
5304,9.0,17.3,13.6,39.1,127.4,92.2,132.8,198.0,184.5,89.0
5305,9.5,24.6,13.5,25.4,115.1,94.4,131.6,200.0,189.9,91.3
5306,9.1,9.8,15.3,32.9,123.4,89.3,133.5,199.9,184.0,87.1
5307,9.3,9.3,15.1,48.7,97.8,93.7,184.5,199.3,194.8,93.6
5308,9.4,9.5,14.8,9.9,79.0,85.6,159.5,200.0,194.0,44.9
5309,10.7,9.4,16.2,9.8,72.8,103.7,166.4,195.8,196.4,109.8
5310,9.1,9.5,26.2,101.2,97.3,141.9,185.7,200.0,195.3,60.5
5311,9.5,9.7,40.4,132.8,170.4,134.4,193.0,198.8,186.5,86.4
5312,9.5,9.1,115.9,169.4,53.7,139.8,191.6,198.1,186.9,88.5
5313,9.5,9.5,50.3,83.4,86.7,137.4,196.5,200.0,189.1,88.1
5314,9.3,10.0,37.6,114.6,75.3,165.1,190.9,200.0,180.4,91.2
5315,9.0,9.3,23.9,44.2,63.4,164.2,182.0,196.3,177.1,85.3
5316,9.1,9.6,22.5,34.1,198.9,142.7,163.0,196.1,186.7,84.7
5317,9.3,15.5,14.8,22.3,200.0,155.9,160.3,199.5,174.8,86.5
5318,9.0,10.4,12.0,25.3,190.3,158.2,154.0,200.0,194.8,87.8
5319,9.4,11.2,10.3,9.6,195.3,125.8,182.8,198.8,194.6,80.5
5320,9.7,15.0,10.7,9.1,200.0,160.4,184.6,196.4,150.1,123.6
5321,9.0,50.2,9.9,9.6,187.2,169.9,190.2,198.3,142.0,127.9
5322,9.6,12.7,15.8,9.7,82.3,130.3,192.5,191.6,131.7,78.1
5323,9.4,9.4,27.7,9.1,66.9,174.3,179.6,189.0,126.3,85.8
5324,9.4,9.4,34.1,9.2,106.5,146.1,170.9,194.0,163.3,86.6
5325,9.4,9.6,44.5,19.2,200.0,131.3,150.6,197.3,199.0,79.1
5326,9.4,11.1,48.8,24.0,161.8,161.1,126.0,191.5,176.6,136.2
5327,9.1,9.2,56.5,24.5,200.0,174.6,124.6,195.2,170.6,77.5
5328,9.1,10.0,46.7,24.2,200.0,180.4,140.4,185.2,193.5,80.1
5329,9.3,16.9,55.0,18.2,168.9,158.5,139.9,193.4,180.6,80.0
5330,9.3,9.0,14.6,9.5,200.0,156.1,179.7,193.5,188.3,59.7
5331,9.5,8.8,12.5,9.3,200.0,134.9,163.6,200.0,187.9,45.1
5332,9.3,9.7,13.3,9.3,200.0,150.6,123.7,197.8,143.4,66.5
5333,9.5,18.4,15.3,17.7,97.8,155.1,129.4,195.9,141.6,65.2
5334,9.3,19.2,15.2,21.4,63.4,138.4,157.6,195.9,144.8,41.8
5335,9.2,45.2,28.0,19.1,65.3,161.7,187.4,200.0,172.6,80.4
5336,9.6,30.4,75.7,20.6,173.3,180.8,177.2,198.5,160.5,86.7
5337,9.5,12.5,43.7,14.1,200.0,143.8,143.9,199.2,138.6,43.8
5338,9.2,10.1,30.9,54.2,150.0,173.1,128.0,200.0,137.6,94.5
5339,9.5,10.2,25.3,14.6,146.2,154.0,125.8,198.2,129.5,55.6
5340,9.3,14.1,27.1,9.3,200.0,164.6,154.2,200.0,127.2,33.7
5341,9.2,18.0,40.5,9.2,200.0,182.2,181.3,200.0,152.5,42.1
5342,9.7,9.6,61.4,58.4,185.1,153.6,154.4,200.0,195.3,48.0
5343,9.0,21.0,87.5,39.6,186.4,111.6,135.2,200.0,196.0,74.1
5344,9.2,12.2,79.6,100.0,200.0,86.0,157.7,200.0,193.9,85.1
5345,9.3,9.6,64.2,141.9,164.3,78.3,188.5,199.1,182.0,88.5
5346,9.5,10.6,49.2,99.6,157.3,86.1,149.3,200.0,158.0,86.9
5347,9.4,10.9,50.9,184.1,199.4,95.4,114.2,200.0,162.9,92.7
5348,9.3,9.9,44.1,9.2,200.0,127.7,112.6,199.6,149.5,116.1
5349,9.7,10.1,40.6,9.6,200.0,149.2,136.4,197.8,151.2,125.5
5350,9.5,18.4,55.6,9.6,200.0,175.6,173.7,195.9,142.3,89.5
5351,45.6,9.2,73.1,9.0,200.0,170.6,174.7,199.3,164.6,110.9
5352,9.3,9.4,71.6,13.6,200.0,158.5,128.7,197.6,186.5,119.7
5353,10.8,12.9,42.6,39.0,200.0,167.6,115.9,197.3,191.3,122.0
5354,9.1,10.2,45.3,42.9,184.0,177.4,129.4,198.7,195.7,91.3
5355,9.1,12.1,52.3,162.4,200.0,134.7,157.9,200.0,193.5,88.8
5356,9.4,9.6,77.9,154.0,126.8,112.4,168.9,198.3,181.3,88.3
5357,9.0,9.5,53.1,154.7,71.2,101.1,194.2,200.0,153.3,52.1
5358,8.9,28.4,36.3,146.0,62.6,107.6,169.9,199.1,144.1,54.2
5359,9.4,21.5,22.9,30.6,73.9,152.6,151.8,199.0,138.8,80.7
5360,9.3,9.3,13.9,9.7,57.8,161.3,143.3,198.8,147.9,94.7
5361,9.5,9.4,13.7,9.6,99.3,120.0,147.3,196.2,138.7,93.3
5362,9.4,8.9,19.7,200.0,114.8,93.8,144.8,198.5,158.9,90.0
5363,8.7,26.8,30.1,26.6,53.3,84.2,157.6,198.8,157.6,96.3
5364,9.5,48.8,71.2,11.8,75.1,66.8,164.6,195.8,187.9,95.6
5365,9.5,12.6,50.8,200.0,50.7,74.3,175.5,198.1,195.3,116.2
5366,9.7,9.7,53.0,17.0,72.9,81.2,174.1,199.3,192.0,94.9
5367,9.6,10.1,59.2,9.2,54.3,89.5,190.3,200.0,183.7,90.3
5368,9.6,9.6,82.9,9.3,69.8,110.3,134.9,200.0,185.1,95.6
5369,9.2,28.9,34.7,10.0,51.3,133.6,97.3,199.0,166.9,138.9
5370,9.9,46.7,18.2,200.0,90.2,167.2,76.3,200.0,156.6,125.4
5371,9.3,28.9,13.7,40.6,134.7,162.4,111.4,199.2,145.6,127.9
5372,9.4,32.2,10.8,200.0,65.7,156.9,125.9,197.6,136.8,109.7
5373,8.8,11.2,11.0,10.4,68.7,126.1,148.6,198.1,131.2,95.6
5374,9.2,10.8,10.4,9.4,43.5,148.4,161.1,200.0,144.4,87.3
5375,9.5,17.8,9.6,25.4,99.2,153.4,169.6,200.0,159.9,90.4
5376,9.5,46.5,9.7,151.0,115.4,182.7,187.4,198.3,191.7,53.2
5377,9.9,14.8,9.4,200.0,85.3,183.5,189.3,198.4,190.3,130.1
5378,9.2,45.1,9.6,107.5,68.5,167.6,191.2,197.1,174.7,81.2
5379,9.4,96.3,9.2,193.9,55.8,126.8,185.6,196.5,188.3,123.0
5380,9.7,11.8,9.3,180.2,34.7,115.6,195.7,193.2,191.5,134.8
5381,9.2,11.3,9.0,199.4,52.8,121.2,191.9,188.8,175.4,131.3
5382,9.3,9.8,23.2,164.7,80.1,125.1,190.3,190.1,165.1,92.8
5383,9.3,36.2,24.3,10.2,35.8,144.3,188.3,199.6,168.9,88.8
5384,8.8,87.8,24.0,22.2,25.2,167.7,182.5,200.0,181.3,89.4
5385,9.6,52.1,21.6,71.1,28.6,190.7,176.6,200.0,158.8,91.0
5386,9.3,50.6,19.4,142.1,49.8,185.8,180.8,200.0,141.8,76.0
5387,9.0,56.9,23.1,200.0,68.6,184.0,194.3,199.6,134.3,52.5
5388,9.3,23.7,23.9,189.6,33.2,191.3,157.6,194.5,133.0,83.7
5389,23.3,10.3,21.3,59.3,34.0,192.5,141.4,191.3,182.5,88.3
5390,29.4,9.0,9.5,149.7,39.2,191.8,125.8,196.6,186.8,52.3
5391,9.0,9.6,9.8,97.4,56.7,190.8,127.4,189.7,190.0,92.9
5392,9.0,9.0,9.3,28.5,53.0,189.3,144.0,187.5,190.3,52.6
5393,9.6,14.2,12.5,20.5,76.8,190.5,196.5,193.4,160.6,63.0
5394,9.4,15.9,25.5,88.8,104.7,183.2,139.7,193.1,144.2,52.9
5395,9.0,9.1,10.0,198.1,200.0,170.8,125.6,195.2,139.1,75.0
5396,9.2,9.5,9.7,156.0,200.0,168.0,123.4,197.0,150.4,83.3
5397,9.7,9.0,9.0,199.9,200.0,152.8,136.8,199.2,156.8,73.8
5398,9.4,9.5,9.0,112.3,200.0,177.8,168.8,196.7,196.4,61.3
5399,9.1,12.0,9.4,72.5,190.4,184.5,197.3,197.5,182.3,60.5
5400,11.8,22.3,9.3,72.9,157.3,179.0,199.2,198.2,196.1,81.4
5401,9.1,19.7,9.3,197.9,200.0,193.8,200.0,199.3,180.7,73.9
5402,9.1,25.2,9.0,12.9,200.0,184.6,199.6,199.8,162.1,85.1
5403,9.5,23.0,9.6,10.5,196.7,175.5,200.0,198.7,143.9,88.5
5404,9.3,22.1,19.1,199.1,96.1,169.6,192.9,199.3,144.3,92.1
5405,10.0,13.9,24.2,57.8,71.3,193.0,143.2,200.0,144.3,99.8
5406,9.4,10.4,24.4,57.2,200.0,183.4,131.1,200.0,142.0,107.8
5407,9.5,23.2,24.9,85.9,181.8,197.3,132.3,200.0,148.8,95.2
5408,9.5,9.2,16.8,114.7,184.8,174.5,160.7,199.6,144.2,88.7
5409,9.0,9.2,10.2,198.4,200.0,173.6,196.1,200.0,157.9,75.8
5410,9.2,15.7,9.7,139.0,78.2,175.1,151.7,200.0,157.3,78.9
5411,8.9,10.4,15.4,200.0,57.8,171.8,133.5,200.0,180.2,89.7
5412,9.4,9.4,26.4,167.3,40.7,148.9,138.1,200.0,184.6,64.4
5413,9.6,12.2,30.7,199.3,68.8,179.4,149.4,198.4,188.4,86.0
5414,9.2,34.3,32.5,195.8,134.8,190.0,192.6,197.0,183.1,95.1
5415,9.2,32.0,34.2,95.7,200.0,194.8,176.7,199.1,190.8,94.4
5416,9.7,9.2,54.0,117.0,128.6,188.8,177.8,198.7,179.5,101.3
5417,9.7,27.1,164.7,149.1,88.0,194.8,184.1,196.7,142.9,97.9
5418,9.0,29.7,91.4,11.7,172.7,193.2,184.9,200.0,144.8,145.6
5419,9.4,40.0,72.4,173.6,200.0,181.5,191.9,200.0,145.8,148.7
5420,69.5,10.4,37.7,78.4,200.0,146.7,199.2,200.0,158.8,115.5
5421,9.1,61.5,45.0,10.4,185.9,124.0,199.7,199.3,141.6,95.9
5422,9.8,17.2,62.4,10.3,92.7,155.1,194.7,193.3,145.7,95.2
5423,9.4,12.3,132.8,50.4,77.0,170.0,199.2,196.5,140.4,95.4
5424,9.5,28.0,90.9,101.9,22.1,182.0,197.3,190.5,163.7,101.3
5425,9.0,15.6,88.1,143.0,16.6,178.6,187.8,195.1,176.1,72.9
5426,8.8,32.0,125.1,127.4,39.0,194.6,176.2,196.7,185.3,117.8
5427,9.3,63.6,61.2,113.6,42.5,192.0,134.1,197.7,191.6,135.2
5428,9.1,12.7,49.8,81.2,46.2,191.4,134.1,200.0,186.9,126.7
