Episode Number,Ideal Algorithm ID,Ideal Reward
0,8,-111.292
1,11,-127.30000000000004
2,14,-131.07999999999998
3,12,-131.86
4,3,-128.53000000000003
5,12,-112.22200000000001
6,14,-113.98599999999999
7,5,-109.72599999999997
8,0,-110.57500000000002
9,10,-109.957
10,5,-119.93800000000006
11,0,-137.512
12,4,-138.60699999999997
13,8,-135.886
14,13,-135.01899999999995
15,7,-134.89299999999997
16,7,-131.668
17,13,-166.8159999999998
18,0,-175.26399999999967
19,7,-178.4320000000014
20,4,-199.55099999999982
21,6,-219.39699999999948
22,6,-213.21699999999956
23,3,-234.06099999999955
24,12,-188.45199999999963
25,14,-213.03700000000003
26,1,-187.81000000000046
27,13,-160.21599999999992
28,7,-179.63799999999983
29,6,-161.21799999999988
30,4,-158.7159999999999
31,0,-162.46299999999988
32,14,-182.58900000000145
33,13,-173.65699999999973
34,11,-182.89599999999973
35,13,-179.44200000000131
36,8,-179.27200000000119
37,14,-177.68800000000113
38,1,-182.33400000000148
39,11,-192.5920000000015
40,5,-179.6529999999998
41,0,-185.95899999999975
42,14,-177.53900000000027
43,3,-129.63200000000057
44,4,-107.03400000000036
45,0,-76.11100000000026
46,1,-80.5290000000002
47,6,-104.32099999999996
48,9,-104.85500000000033
49,13,-119.57800000000051
50,6,-129.1350000000005
51,11,-118.76800000000037
52,3,-150.51199999999986
53,7,-156.45999999999995
54,6,-96.62899999999986
55,3,-70.99199999999988
56,0,-103.94099999999989
57,3,-79.38299999999981
58,5,-100.4920000000003
59,9,-116.30800000000042
60,12,-142.2580000000004
61,12,-96.07600000000009
62,7,-86.02499999999992
63,2,-111.35600000000031
64,11,-101.86400000000027
65,3,-121.03800000000008
66,4,-114.47200000000048
67,2,-126.3750000000002
68,2,-113.52900000000061
69,6,-122.58700000000063
70,14,-91.94699999999975
71,4,-78.60900000000001
72,6,-78.02699999999982
73,12,-96.27199999999982
74,13,-85.45199999999997
75,11,-79.7429999999998
76,8,-98.69599999999983
77,5,-83.54999999999978
78,3,-70.90299999999975
79,14,-86.2339999999999
80,1,-70.22999999999986
81,11,-64.63799999999993
82,5,0.6720000000000652
83,13,-56.69699999999996
84,12,-73.80299999999983
85,5,-53.942999999999984
86,9,-33.703999999999844
87,3,-32.152999999999864
88,2,-64.05699999999985
89,8,-57.610999999999784
90,7,-80.46599999999981
91,4,-58.85799999999981
92,8,-80.14799999999981
93,11,-114.21699999999984
94,11,-97.25599999999982
95,7,-66.5219999999999
96,8,-89.9089999999999
97,1,-57.069999999999844
98,2,-54.058999999999834
99,10,-88.51199999999979
100,5,-48.838999999999885
101,2,-52.387999999999806
102,4,-75.87299999999983
103,10,-60.15299999999993
104,8,-91.11499999999985
105,9,-42.65199999999991
106,12,-63.53099999999995
107,13,-59.30099999999993
108,14,-74.97899999999984
109,3,-82.02499999999993
110,0,-61.71299999999991
111,7,-63.90299999999993
112,1,-83.17699999999994
113,6,-64.74899999999991
114,3,-82.49899999999992
115,10,-80.27299999999994
116,0,-72.30299999999986
117,3,-59.610999999999805
118,9,-29.29399999999987
119,2,-42.84999999999991
120,12,-29.701999999999874
121,4,-65.52999999999975
122,10,-72.94499999999985
123,5,-94.07999999999973
124,8,-49.4539999999998
125,14,-10.388999999999921
126,13,-42.25399999999981
127,5,0.14600000000017416
128,4,-36.24499999999983
129,4,-46.984999999999786
130,13,-74.26199999999997
131,9,-73.54599999999974
132,12,-68.89299999999976
133,9,-81.42099999999976
134,2,-63.44399999999973
135,8,-55.75999999999972
136,6,-43.7199999999998
137,9,-56.42199999999982
138,11,-33.907999999999916
139,9,-71.99599999999988
140,10,-84.19399999999997
141,7,-70.07799999999978
142,14,-63.557999999999915
143,3,-58.945999999999955
144,7,-87.22799999999975
145,13,-91.21399999999987
146,2,-71.92499999999987
147,10,-62.06299999999972
148,9,-31.126999999999878
149,7,-38.93599999999982
150,8,-26.01599999999985
151,2,-32.730999999999845
152,4,-26.46599999999979
153,12,-44.47899999999996
154,11,-53.56899999999996
155,13,-64.02399999999983
156,7,-31.80199999999987
157,14,-52.44499999999996
158,10,-42.47899999999983
159,3,-26.595000000000017
160,7,-25.94599999999992
161,2,-27.328999999999894
162,1,-55.91299999999992
163,14,-17.2529999999999
164,11,-33.394999999999854
165,5,-80.58499999999994
166,5,-70.07
167,13,-106.356
168,11,-69.43499999999987
169,4,-60.03599999999992
170,8,-67.0109999999999
171,11,-50.20899999999986
172,10,-21.118999999999936
173,6,-41.47299999999993
174,12,-19.435999999999932
175,11,-60.14299999999994
176,7,-44.8689999999999
177,0,-44.01699999999992
178,10,-40.29399999999996
179,6,-44.532999999999916
180,11,-26.398999999999937
181,5,-49.476999999999876
182,5,-57.16599999999986
183,4,-44.7489999999999
184,1,-37.58999999999992
185,9,-13.59599999999985
186,11,-60.92399999999996
187,8,-63.083999999999925
188,7,-54.87999999999988
189,10,-58.95599999999992
190,8,-54.32799999999988
191,9,-28.87999999999996
192,9,-53.69700000000002
193,4,-55.69799999999991
194,4,-38.759999999999884
195,12,-69.60399999999981
196,7,-45.12199999999994
197,13,-74.95999999999984
198,8,-64.60499999999982
199,14,-60.93999999999987
200,11,-49.58599999999991
201,2,-37.70799999999989
202,8,-33.85999999999992
203,4,-74.66500000000003
204,14,-56.385999999999896
205,7,-42.238999999999905
206,1,-21.863999999999947
207,11,-53.45199999999994
208,7,-46.54699999999989
209,9,-64.80300000000005
210,10,-31.48200000000004
211,8,-40.891999999999925
212,7,-48.02099999999999
213,1,-67.04399999999997
214,6,-84.3969999999999
215,13,-86.71699999999994
216,2,-52.857999999999926
217,5,-45.09199999999991
218,2,-72.83999999999992
219,2,-65.53200000000001
220,14,-46.08600000000003
221,13,-82.7560000000001
222,8,-45.61600000000002
223,14,-63.548999999999964
