Episode Number,Ideal Algorithm ID,Ideal Reward
0,4,200.0
1,5,171.7
2,5,102.8
3,0,17.7
4,7,13.4
5,7,10.2
6,7,12.1
7,7,15.9
8,7,27.2
9,7,35.0
10,7,41.1
11,7,43.8
12,7,46.8
13,7,38.5
14,5,38.1
15,4,63.0
16,7,42.3
17,7,35.6
18,0,46.8
19,7,53.4
20,7,62.1
21,7,55.2
22,7,47.8
23,5,39.2
24,7,84.9
25,5,42.8
26,4,76.2
27,4,59.4
28,7,59.2
29,7,51.0
30,7,46.2
31,7,42.0
32,7,42.3
33,7,39.5
34,7,33.1
35,7,34.8
36,7,30.9
37,7,32.5
38,7,35.6
39,7,34.3
40,7,31.9
41,7,34.8
42,7,35.2
43,7,32.4
44,1,32.9
45,5,33.4
46,5,30.7
47,5,31.3
48,5,32.1
49,5,33.9
50,5,33.0
51,5,32.3
52,5,33.4
53,3,34.7
54,3,40.3
55,3,47.3
56,3,54.6
57,3,52.4
58,3,58.8
59,3,65.1
60,3,54.2
61,3,64.1
62,3,49.9
63,3,59.2
64,3,55.0
65,3,55.6
66,3,48.7
67,6,61.2
68,3,55.4
69,3,58.0
70,3,68.5
71,3,84.8
72,3,94.1
73,6,109.3
74,4,83.1
75,7,100.7
76,6,160.2
77,6,130.4
78,6,116.3
79,3,141.6
80,3,154.9
81,7,153.1
82,7,181.5
83,2,154.3
84,2,162.7
85,2,150.7
86,2,169.5
87,3,157.9
88,2,160.4
89,2,149.9
90,2,156.4
91,2,163.6
92,2,171.0
93,3,153.0
94,3,171.1
95,3,158.0
96,3,178.4
97,3,157.1
98,0,143.1
99,3,139.2
100,6,176.1
101,6,185.9
102,6,181.2
103,0,163.0
104,0,196.3
105,0,181.5
106,0,170.3
107,0,185.0
108,0,175.2
109,0,165.8
110,0,173.8
111,0,133.8
112,0,133.5
113,0,151.5
114,0,131.3
115,0,134.3
116,0,150.8
117,0,162.1
118,0,161.8
119,0,155.2
120,7,158.8
121,7,143.2
122,7,143.8
123,7,148.9
124,7,118.5
125,1,147.1
126,1,167.9
127,1,164.7
128,1,146.1
129,2,109.4
130,2,114.1
131,2,108.2
132,2,106.2
133,4,103.2
134,0,101.3
135,5,101.1
136,5,97.3
137,5,107.4
138,5,95.3
139,5,98.9
140,5,120.0
141,5,117.0
142,5,105.9
143,5,117.2
144,5,134.7
145,5,129.3
146,5,124.4
147,5,112.8
148,5,109.6
149,5,115.4
150,5,134.8
151,5,126.8
152,5,135.0
153,5,136.9
154,5,124.6
155,5,116.4
156,5,143.8
157,5,136.0
158,5,108.0
159,5,126.5
160,5,142.4
161,5,143.3
162,5,114.1
163,5,155.1
164,5,129.9
165,5,124.7
166,5,141.9
167,5,130.5
168,5,140.8
169,5,121.7
170,5,130.7
171,5,126.1
172,5,142.7
173,5,131.6
174,5,143.3
175,5,127.0
176,5,152.9
177,5,132.8
178,5,157.5
179,5,121.7
180,5,174.2
181,5,139.5
182,5,145.4
183,5,148.8
184,5,147.6
185,5,167.9
186,5,142.8
187,5,149.5
188,5,154.8
189,5,179.4
190,5,164.7
191,5,145.7
192,5,153.6
193,5,135.6
194,5,148.9
195,5,142.7
196,5,153.1
197,5,176.6
198,5,175.9
199,5,163.8
200,5,157.0
201,5,165.5
202,5,153.8
203,5,169.9
204,5,176.2
205,5,176.0
206,5,145.0
207,5,148.1
208,5,161.7
209,5,160.5
210,5,186.4
211,5,176.3
212,5,143.7
213,5,174.4
214,5,154.0
215,5,143.4
216,5,138.0
217,5,147.3
218,5,154.4
219,5,155.3
220,5,126.2
221,5,172.5
222,5,145.2
223,5,166.8
224,5,146.9
225,5,146.1
226,5,165.5
227,5,137.8
228,5,184.7
229,5,140.3
230,5,160.4
231,5,154.4
232,5,168.5
233,5,165.4
234,5,131.7
235,5,134.7
236,5,141.9
237,5,150.3
238,5,142.8
239,5,148.0
240,5,118.6
241,5,144.3
242,5,152.9
243,5,135.8
244,5,122.7
245,5,154.3
246,5,134.5
247,5,134.8
248,5,142.9
249,5,154.4
250,5,152.9
251,5,140.7
252,5,130.9
253,5,144.6
254,5,118.6
255,5,132.4
256,5,117.1
257,5,153.1
258,5,122.9
259,5,140.9
260,5,105.7
261,5,123.6
262,5,144.0
263,5,141.6
264,5,126.8
265,5,137.8
266,5,116.8
267,5,123.2
268,5,119.9
269,5,133.1
270,5,112.5
271,5,102.2
272,5,148.0
273,5,115.0
274,5,102.1
275,5,147.2
276,5,122.3
277,5,135.1
278,5,105.0
279,5,103.5
280,5,123.4
281,5,130.5
282,5,135.8
283,5,144.1
284,5,151.0
285,5,133.1
286,5,112.5
287,5,128.7
288,5,145.1
289,5,140.2
290,5,141.6
291,5,140.2
292,5,137.0
293,5,151.2
294,5,152.1
295,5,133.2
296,5,130.0
297,5,113.4
298,5,128.0
299,5,133.4
300,5,146.8
301,5,114.3
302,5,122.4
303,5,140.1
304,5,133.0
305,5,150.9
306,5,139.5
307,5,150.8
308,5,136.0
309,5,143.8
310,5,161.1
311,5,148.6
312,5,138.6
313,5,134.1
314,5,134.7
315,5,128.7
316,5,147.0
317,5,114.4
318,5,131.1
319,5,126.9
320,5,142.1
321,5,132.9
322,5,113.8
323,5,122.5
324,5,122.2
325,5,150.4
326,5,140.0
327,5,128.7
328,5,141.3
329,5,153.1
330,5,147.0
331,5,154.9
332,5,176.5
333,5,117.8
334,5,137.5
335,5,162.2
336,2,139.9
337,2,151.1
338,5,163.5
339,2,158.7
340,5,161.4
341,5,162.1
342,3,161.6
343,3,158.5
344,9,158.7
345,9,149.9
346,5,174.5
347,5,156.9
348,5,161.1
349,5,165.9
350,9,158.2
351,5,166.3
352,9,159.6
353,5,178.2
354,5,173.3
355,5,164.8
356,5,180.7
357,5,180.3
358,5,188.0
359,9,177.6
360,9,188.2
361,9,197.9
362,6,200.0
363,6,200.0
364,1,200.0
365,1,200.0
366,1,200.0
367,1,200.0
368,1,200.0
369,9,199.1
370,8,197.9
371,8,198.8
372,8,192.2
373,8,190.5
374,8,189.5
375,8,176.8
376,5,180.1
377,5,180.3
378,8,173.3
379,5,194.6
380,5,177.7
381,5,189.8
382,5,181.4
383,5,189.5
384,5,185.2
385,5,191.7
386,5,188.0
387,5,177.2
388,5,175.6
389,5,179.0
390,5,182.9
391,5,190.9
392,5,173.6
393,5,170.5
394,5,189.4
395,5,184.8
396,5,169.7
397,5,184.0
398,5,179.6
399,5,188.8
400,5,186.9
401,5,182.5
402,5,180.3
403,5,186.5
404,5,188.3
405,5,186.7
406,5,181.7
407,5,181.8
408,5,181.3
409,5,154.5
410,5,188.9
411,5,183.0
412,5,179.3
413,5,187.0
414,5,193.5
415,5,190.8
416,5,179.8
417,5,195.0
418,5,177.5
419,5,185.4
420,5,195.6
421,5,177.0
422,5,179.4
423,5,186.1
424,5,181.6
425,5,176.9
426,5,178.4
427,5,187.2
428,5,179.2
429,5,177.4
430,5,180.7
431,5,177.9
432,5,181.1
433,5,191.2
434,5,177.0
435,5,173.5
436,4,167.5
437,5,197.6
438,4,176.8
439,5,184.8
440,5,196.2
441,5,186.0
442,5,189.1
443,5,184.9
444,5,191.6
445,5,195.9
446,5,178.7
447,5,175.5
448,5,174.5
449,5,177.5
450,4,171.4
451,5,176.8
452,5,182.5
453,5,173.7
454,5,176.3
455,5,189.0
456,5,185.4
457,5,182.3
458,5,191.1
459,5,190.8
460,5,181.7
461,5,188.8
462,5,183.4
463,4,183.0
464,4,174.2
465,5,183.2
466,5,186.9
467,5,190.7
468,5,181.6
469,5,183.6
470,5,189.9
471,4,174.7
472,5,184.2
473,4,183.4
474,5,189.6
475,5,185.1
476,5,184.7
477,4,184.8
478,5,186.0
479,5,188.7
480,4,183.2
481,4,193.0
482,5,187.3
483,5,186.6
484,5,192.8
485,5,194.3
486,4,189.1
487,4,191.4
488,4,195.8
489,2,199.8
490,2,200.0
491,2,200.0
492,2,200.0
493,1,200.0
494,1,200.0
495,1,200.0
496,1,200.0
497,1,200.0
498,1,200.0
499,1,200.0
500,2,200.0
501,4,200.0
502,4,200.0
503,4,200.0
504,4,200.0
505,4,200.0
506,4,200.0
507,4,200.0
508,4,200.0
509,4,200.0
510,4,200.0
511,4,200.0
