Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9,Reward 10,Reward 11,Reward 12,Reward 13,Reward 14,Reward 15,Reward 16,Reward 17,Reward 18,Reward 19
0,-4.131065562101807,-3.762785653079696,5.844173083235521,0.2359302893398567,1.8113824358621469,-0.8988403703111718,-2.343536183690859,-2.6920173435799937,3.1757118309525394,-3.8177166696812757,-2.0205812292066163,-1.4346758631388954,1.307403886602429,4.9896158390582155,-1.3745218829938728,-5.932099509550568,0.9933368669644563,0.6938345391353413,-4.21783028309278,-3.094695687378898
1,1.0042116114029949,-1.1391737316769652,0.873623329160379,-0.2740194598535461,-5.7332761964187196,-3.140912221536847,-4.662991864725411,-0.3529600337737596,-4.25291478479343,-11.058256026062542,-1.42920416238551,-3.077673500063955,-1.3180791100040028,-3.522929747563604,-9.12921875259236,0.9013839676450145,1.5026783425375458,-5.408140571954265,-4.748202675082576,1.6120870356969874
2,-4.651592029444097,-0.9912724889422956,3.7783857665684253,-3.6931241018717627,-2.968249785683523,-1.9781357093780803,-1.7975978385181441,1.8964060477383804,2.9596586828471523,-8.105907351169357,-1.2615620872274516,1.379630342763863,-1.9428079902957414,-11.007143341698022,-25.677179858559043,1.5277236912594423,-9.328678515666502,-9.407188191642927,-3.8528035882685403,1.8450859469425773
3,1.8269872625154076,3.7814190940917953,-0.6411402591266594,-0.4821253703209093,1.7046233771003614,1.3175127314365889,-7.907093996446795,0.4014525241484289,-6.6079615143383705,-4.608585178156938,0.49483745375193955,-3.553649148727658,-0.9000396006197862,1.140940048179094,-37.51449926139538,4.773629185993667,-0.41685518714636005,-1.3126174265007737,3.496379079293196,4.1270438606315505
4,6.912312710730755,-6.27511145903995,-4.630799713716039,-4.677579919139559,-1.057674623198682,-7.040893006325791,1.4371205913937581,2.8818043490571594,-2.064430515666074,-7.704423347889465,-1.9123771853941398,-4.127067529172968,-2.3697258134558163,2.6930805611955413,-17.904278463241656,0.02687464847650376,-10.214115726017273,-4.1511867832568425,4.129634085448278,-10.265424967477779
5,3.098556044159806,-9.644764913065838,-6.387787486029704,-2.7542727705314,-1.807276593309258,-30.969035204180933,-2.965139730041742,0.6768265706299074,-8.512190028798466,1.1750920683050086,1.6518387344093515,-5.780328976878078,-14.72051293805938,-8.097809672123569,-30.154096273446658,-0.24745825710651842,-4.423748924429683,-8.353753969091342,3.788044435966037,-3.536825564055834
6,0.6978457758618111,-6.871116677398412,-4.591596867258306,2.5837283053137847,-3.1124884145624723,-14.939455544747284,-9.992648644423763,-1.9176025010381221,2.9155404634412845,-9.820982873881576,-3.105375316646098,1.3245373541507672,-17.528887276657613,-13.522013098595277,-34.10637760284784,-3.0889364293411186,-4.5522515625537,-4.137290909759664,-2.472406483998573,-8.43551266562344
7,3.6997957168059643,-9.621396775435509,-0.883206767460812,3.5344597703981306,-2.0460504599786375,-4.188247458261055,-1.8044580172036064,4.152166344620916,-4.981902171120408,0.04906578027128905,-9.41458338561365,-5.977470962114216,-9.866148286246593,-12.066452111046853,-38.44028552369239,-0.4873421538137081,0.31534507965150976,-4.2210243727954815,-4.001479507547143,-14.00667827279204
8,2.7303742125100094,-20.60757387227419,-6.140096999792023,-0.07131276413839718,-3.231187803288486,-6.377976200603103,-4.569353149210827,-0.024245107407609722,-3.5073048363260257,-4.865994142609204,-11.638802840816561,-0.08159892722598197,-9.89443641598941,-4.256231509777905,-35.625592453425625,-1.02026532327086,-0.24620799278080527,-8.336452099561452,1.1999511205534625,-31.84242836113134
9,0.34743352093702745,-11.938027601736634,0.33073347053931557,-7.931375638672573,-10.267006130616199,-8.522066760216056,-1.7958078788736949,-3.87250438825856,-1.4335603627954987,-43.35855575726678,-5.690784714471837,-4.226026189632538,-21.250750670928824,0.5481723580757171,-87.64798724919736,-2.894443964189525,-2.078736484272182,-9.295779806634851,-1.7826253484099976,-39.21263743928953
10,-1.299230591742989,-21.880029879556293,-15.459334640724705,0.08469634754734497,5.892495848145282,-11.586738810714214,-6.528204926089293,-2.1178964135842997,-7.979073441534351,-34.68188728678543,-1.7848608661833905,-8.08053911892225,-20.32353386476111,3.4407443896828083,-29.8773017130702,1.5145043784766716,-1.075852977077766,-7.861476223412685,-3.23981806791235,-56.997165826654076
11,6.251834719328836,-12.670887734068135,-5.909466200279607,-21.934079287230535,-8.052037129166177,-5.730371955788084,0.32093135837708947,0.8802368713830735,-6.992268359877218,-39.598681595348566,-4.720395265033507,-6.3216037462904335,-25.67417012367204,-2.9303151108498997,-69.04262843291379,5.481507512352737,-4.170249242646187,-3.7747274063987732,-0.49150692010904634,-38.73604427573716
12,0.738459179474183,-8.751081789631671,-18.52006041687533,-14.881848975507044,-15.189707846833679,-7.76510104926904,-7.743368333514343,-2.5356140921390398,-0.8890110188500963,-43.50558619277882,-3.071027639817254,-4.360881064211881,-27.799538966216506,-6.529317846483016,-70.70390693308138,5.437448574300776,0.5614110283353948,-12.756346831726002,-3.2810989622108075,-28.91179157199099
13,2.1910521834157946,-5.508551680851022,-20.944872590082433,-5.34349940939604,-1.143700409075433,-9.989111138530756,-6.2938392971626005,-0.17994863202850694,-12.51533789231016,-31.336676308459356,1.8245544021824838,-3.5905504457346757,-27.426521412203527,-0.7278811726023627,-71.03242194873884,-5.758637975236251,-2.5026131198388164,-10.007151896275948,1.0253465283726626,-62.80981767441026
14,4.744155156059445,-2.2830327290937698,-12.225318729177285,-1.620814774577107,-0.7375875114573899,-10.458106939204498,-1.1505171580267295,-3.619782386129245,-12.087171745723294,-51.00931505243184,0.5496768720963587,-2.6755036557556933,-22.38169915183583,-7.25475600834652,-56.545722566491705,-2.021080902678631,-5.169553735098619,-14.522640845863672,-5.952456235617073,-77.55673492831065
