Episode Number,Algorithm ID,Experience,Expected Reward,Reward Variance
0,1,64,-104.23600000000002,2.13374881370793
1,6,180,-146.8599999999999,14.146544454388735
2,13,537,-137.52999999999994,10.04580808098575
3,12,859,-119.62600000000002,4.792358918111216
4,9,1007,-131.10999999999999,10.333290860127699
5,11,1185,-140.15499999999994,15.939004517221148
6,3,1402,-140.04099999999997,17.156601324271534
7,7,1542,-139.60599999999994,10.2834276386815
8,10,1683,-107.314,4.24049336752223
9,14,1813,-135.82,16.384614734561083
10,4,2138,-143.4789999999999,14.543405000205325
11,5,2369,-131.65,9.846446059365734
12,0,2547,-147.36999999999986,23.47160199049035
13,8,2748,-138.99999999999994,16.66769330171382
14,2,2891,-135.27999999999997,11.915099663871802
15,13,3076,-140.49999999999994,31.525418316018946
16,1,3254,-112.73500000000001,7.664741678621677
17,12,3417,-130.786,9.371615869208421
18,9,3644,-137.46999999999997,12.05794758655046
19,6,3814,-145.5699999999999,21.965839387557924
20,4,3998,-142.44999999999996,14.814806782405109
21,8,4240,-137.88999999999993,15.207396226836355
22,7,4397,-137.85999999999996,13.507198081023223
23,5,4585,-145.3599999999999,20.125416765870792
24,2,4761,-132.43,8.583827817471597
25,0,5019,-129.22000000000003,6.225560215755669
26,3,5184,-148.0599999999999,25.895683037911706
27,10,5348,-112.69000000000001,6.734822937538902
28,11,5463,-131.77,15.259623193250759
29,14,5739,-131.77,8.475146016441206
30,2,5874,-132.7,9.509574122956248
31,5,6038,-129.40000000000003,6.184658438426457
32,3,6198,-140.40999999999994,20.606331551248818
33,2,6335,-152.22999999999985,27.26386069506641
34,3,6482,-136.86999999999998,15.146554063548479
35,5,6648,-131.42199999999997,7.845469775609313
36,3,6828,-131.07999999999998,8.304312132862018
37,5,6995,-132.73600000000002,10.468261746823039
38,2,7150,-128.89000000000004,5.834286588778431
39,13,7298,-134.92000000000002,15.157691117053288
40,9,7455,-178.05699999999973,41.237041128092436
41,12,7852,-130.93,5.186530632320593
42,1,8040,-139.23699999999994,11.53816887551912
43,2,8293,-135.19,11.509252799378329
44,5,8466,-143.15799999999996,17.84073641977805
45,8,8897,-164.57799999999978,21.737562788868335
46,14,9293,-141.86199999999994,14.275840990988822
47,11,9481,-134.55999999999997,17.789165241798038
48,10,9635,-132.64000000000004,7.353170744651559
49,3,9826,-149.94999999999985,23.673117665402483
50,4,9995,-128.98000000000005,4.8097401177194605
51,6,10358,-198.79899999999986,52.29544214365136
52,0,10575,-152.69199999999987,21.694311604657837
53,7,10782,-138.45999999999998,12.196245323869045
54,13,11105,-146.67399999999992,23.52153744974998
55,12,11299,-141.54999999999993,22.343556118039753
56,9,11437,-157.39200000000065,24.243735603244655
57,1,11696,-141.71499999999997,13.319075981463463
58,1,11846,-133.936,6.736530561052875
59,12,12055,-137.76999999999995,13.222106488755768
60,8,12205,-165.00300000000044,23.444885604327546
61,10,13268,-143.4399999999999,21.73035664686597
62,1,13437,-128.83,5.740043553841723
63,1,13604,-127.96000000000001,10.29380396160713
64,10,14024,-138.60999999999996,14.62083786928768
65,8,14195,-193.0430000000014,29.98834975452974
66,1,15258,-136.03,10.060024850863863
67,8,15407,-162.30200000000076,22.133305582312573
68,10,16470,-128.07999999999998,8.14785861438448
69,10,16615,-132.52,7.0537649521372225
70,1,17008,-133.54000000000002,9.739425034364148
71,10,17237,-139.59999999999997,14.225188926689057
72,3,17398,-207.5379999999994,12.16705617641332
73,4,17986,-143.4699999999999,16.033842334262733
74,8,18184,-157.97300000000072,22.775863562113937
75,5,19247,-252.93100000000027,9.920760505122953
76,13,20178,-205.8849999999996,31.448916436023563
77,1,20785,-135.15999999999997,18.777603680981084
78,14,20923,-172.72800000000115,20.407739120246166
79,9,21317,-131.94000000000008,23.220174417949636
80,6,21511,-152.4660000000004,20.130656323131017
81,8,21880,-176.7440000000013,18.148234735092572
82,8,22943,-162.36800000000082,23.85010976914015
83,7,23122,-131.47,12.517911167602916
84,2,23306,-198.56100000000208,2.2107394690465694
85,2,24369,-202.80600000000155,30.62433483359297
86,0,25208,-145.16600000000034,21.223602521721343
87,4,26271,-131.59,7.331413233476839
88,3,26540,-190.04700000000125,11.752039014571729
89,11,27603,-141.69999999999993,13.376098085764667
90,4,27944,-135.76900000000003,6.261281737791344
91,14,28095,-178.5100000000014,14.629678738783449
92,2,29158,-142.29099999999994,32.913314463906325
93,2,29365,-137.896,14.181522626290757
94,14,29582,-169.864000000001,21.29436319780498
95,2,30645,-145.61799999999988,18.461577830727094
96,5,30808,-188.03300000000144,34.73905267850599
97,3,31224,-177.9610000000011,6.344675641827947
98,4,31635,-139.79799999999994,26.251684060265315
99,2,31782,-149.2269999999999,18.28658582130616
