Episode Number,Ideal Algorithm ID,Ideal Reward
0,9,-119.707
1,1,-129.34000000000003
2,3,-127.87
3,2,-130.33
4,11,-130.57
5,10,-131.71300000000002
6,9,-125.06800000000003
7,0,-126.93100000000004
8,1,-127.60300000000004
9,7,-128.35000000000002
10,4,-126.82000000000002
11,3,-133.78000000000003
12,9,-128.61100000000002
13,3,-134.26
14,7,-130.21
15,3,-129.07000000000005
16,13,-135.04299999999995
17,6,-129.25300000000001
18,13,-132.181
19,3,-134.599
20,13,-124.15699999999997
21,6,-137.23899999999998
22,6,-140.52999999999997
23,6,-135.13299999999998
24,6,-134.23899999999998
25,6,-136.26099999999997
26,6,-139.20699999999997
27,9,-117.21800000000056
28,3,-134.74599999999995
29,9,-92.518
30,9,-96.55300000000015
31,9,-101.37800000000045
32,0,-75.26800000000044
33,13,-137.04999999999993
34,0,-51.064000000000036
35,9,-117.22800000000002
36,8,-129.6350000000005
37,5,-72.95599999999986
38,9,-102.99800000000005
39,9,-86.68099999999993
40,12,-102.44899999999998
41,12,-132.01000000000016
42,9,-104.04800000000009
43,9,-113.90200000000013
44,2,-70.01199999999992
45,11,-108.11400000000003
46,5,-112.93000000000052
47,1,-50.54200000000014
48,7,-49.21000000000001
49,1,-77.5079999999999
50,8,-23.898999999999894
51,12,-35.52000000000011
52,1,-12.828999999999889
53,5,-20.05999999999996
54,5,-12.207000000000104
55,2,-33.42599999999986
56,13,-25.572999999999944
57,4,-47.32900000000002
58,7,-46.48399999999996
59,2,-69.36499999999991
60,14,-23.729999999999865
61,12,-89.95499999999988
62,8,-133.19099999999986
63,10,-77.99899999999988
64,8,-81.48899999999995
65,11,-107.82499999999978
66,5,-87.74200000000003
67,1,-109.87999999999974
68,14,-136.74599999999987
69,14,-97.67699999999975
70,4,-61.4100000000001
71,6,-69.66300000000008
72,5,-59.328999999999915
73,8,-71.74100000000007
74,1,-84.91299999999997
75,1,-45.479999999999976
76,12,-49.459000000000074
77,5,-23.467000000000077
78,12,-55.33400000000021
79,10,-111.84499999999983
80,10,-126.33999999999976
81,2,-64.67299999999999
82,11,-98.21799999999988
83,7,-79.08500000000022
84,11,-80.64299999999997
85,10,-57.65300000000004
86,2,-29.69600000000012
87,0,-66.57000000000008
88,0,-65.91200000000009
89,5,-59.324000000000034
90,11,-19.84900000000016
91,11,-49.576000000000185
92,2,-53.45899999999982
93,4,-33.74299999999995
94,10,-30.980000000000093
95,8,-66.25799999999998
96,2,-54.597999999999914
97,0,-60.831999999999915
98,2,-42.664999999999885
99,8,-47.86899999999998
100,2,-79.01399999999992
101,11,-61.416999999999895
102,4,-51.465000000000146
103,0,-66.58600000000021
104,7,-61.49299999999992
105,8,-22.937000000000012
106,5,-59.48499999999986
107,11,-44.83999999999995
108,14,-52.100999999999864
109,11,-31.00199999999996
110,5,-29.02099999999994
111,14,-37.147999999999854
112,7,-25.126999999999867
113,4,-45.85000000000007
114,5,-34.20199999999988
115,4,-18.36799999999986
116,5,-40.65499999999986
117,4,-58.07499999999995
118,5,-61.1789999999999
119,1,-31.561999999999898
120,8,-41.93399999999991
121,14,-42.35499999999993
122,7,-73.76899999999995
123,13,-58.16899999999994
124,3,-62.35199999999994
125,4,-29.245999999999913
126,7,-51.23099999999986
127,1,-69.93299999999988
128,2,-22.48399999999993
129,3,-45.429999999999914
130,11,-31.636999999999972
131,8,-42.50799999999995
132,14,-38.260999999999854
133,13,-30.786999999999928
134,5,-40.63999999999984
135,4,-31.17999999999993
136,5,-16.39999999999989
137,3,-19.279999999999852
138,4,-37.73899999999986
139,11,-3.735999999999804
140,3,-58.77099999999981
141,1,-70.50699999999983
142,6,-65.84199999999979
143,11,-51.772999999999776
144,7,-53.404999999999724
145,1,-40.30299999999983
146,5,-34.828999999999816
147,14,-24.18999999999989
148,12,-27.795999999999815
149,4,-48.93799999999993
150,5,-9.436999999999694
151,14,-39.38199999999978
152,4,-43.8839999999998
153,10,-37.405999999999835
154,12,-38.71999999999986
155,12,-37.003999999999856
156,6,-60.68599999999979
157,0,-49.840999999999774
158,1,-28.5989999999998
159,12,-22.700999999999862
160,10,-42.59499999999993
161,11,-1.668999999999785
162,7,-46.88600000000001
163,4,0.9980000000000928
164,7,-36.29199999999982
165,10,-38.14899999999994
166,4,-46.174999999999855
167,8,-54.53999999999992
168,8,-20.864999999999842
169,11,-43.836999999999904
170,4,-46.440999999999896
171,14,-34.00999999999984
172,11,-37.74199999999981
173,11,-36.705999999999946
174,6,-68.02099999999993
175,6,-87.23499999999999
176,0,-62.07500000000001
177,9,-54.35999999999997
178,6,-62.960999999999935
179,11,-71.28299999999997
180,10,-50.469000000000094
181,6,-36.511
182,3,-43.45500000000009
183,5,-92.37300000000013
184,14,-70.139
185,3,-67.73000000000002
186,6,-66.65399999999987
187,10,-70.85000000000008
188,14,-35.838999999999984
189,12,-14.886999999999977
190,5,-17.23900000000022
191,3,-46.56099999999988
192,8,-32.056999999999896
193,10,-13.343999999999847
194,5,-12.752999999999858
195,14,-69.72299999999987
196,0,-32.82999999999997
197,2,-21.316999999999922
198,14,-30.838999999999878
199,1,-4.982999999999909
200,12,-24.98899999999994
201,2,-9.062999999999903
202,4,-15.098999999999862
203,14,-41.85099999999995
204,11,-37.62199999999983
205,7,-23.801999999999822
206,7,-18.857999999999812
207,3,-54.158000000000115
