Episode Number,Algorithm ID,Experience,Expected Reward,Reward Variance
0,5,256,-137.81799999999996,26.857987191894846
1,4,596,-130.27,8.963365439387113
2,8,938,-135.95199999999994,25.43662548373877
3,10,1327,-140.03199999999993,10.465384656093555
4,13,1824,-140.88699999999997,15.652782532188839
5,14,2350,-150.10299999999984,19.48209077588937
6,1,2684,-143.6079999999999,25.725377664866052
7,3,3049,-150.84399999999985,20.653133031092224
8,11,3406,-152.03499999999983,19.252378164787682
9,9,3791,-139.10499999999996,11.383197485768136
10,2,4135,-142.96599999999992,22.385057605465118
11,12,4470,-144.83800000000002,40.69043273301486
12,6,4804,-129.02200000000002,6.7569058007345095
13,7,5179,-138.52599999999998,10.494554016250456
14,0,5718,-133.28799999999995,14.011337409398054
15,5,6136,-168.9369999999998,9.940059406261039
16,13,6949,-179.18100000000027,14.045477884358142
17,11,8204,-163.37499999999983,23.771009759789138
18,3,8687,-209.97099999999978,32.37602738138214
19,14,9420,-194.697000000002,3.02460261852704
20,8,10195,-147.24999999999986,24.88128814993287
21,7,10577,-162.78999999999985,8.138243053632587
22,9,11176,-213.50799999999967,30.77477499511573
23,12,11816,-172.96599999999972,12.047850596683098
24,0,12661,-204.74199999999956,25.79777850901111
25,10,13518,-174.75400000000116,52.6678708891867
26,6,14773,-188.21200000000152,3.040887370488724
27,1,15593,-141.39999999999992,14.960895026702
28,4,15961,-194.64099999999956,15.297541273028013
29,2,16670,-136.9,11.83308919935949
30,1,17032,-131.74600000000004,7.6525736847154615
31,0,17398,-130.05400000000003,9.706535118156163
32,3,17755,-130.22200000000004,6.036849840769576
33,0,18215,-135.139,11.16668388555878
34,1,18639,-147.56499999999988,25.321177401534648
35,3,19025,-147.74199999999988,18.065058427804633
36,3,19437,-142.08999999999995,13.893064456771118
37,0,19774,-171.15999999999983,42.15521818233167
38,1,20206,-155.6589999999998,18.254757434707106
39,13,20558,-120.55300000000003,3.2029675302756417
40,6,21261,-145.72899999999998,6.892862177644303
41,8,21689,-134.659,10.55813378396004
42,12,22133,-156.4149999999999,8.91490016769672
43,9,22690,-207.16300000000015,49.11402875961289
44,5,23391,-186.6669999999997,13.433680098915453
45,14,24437,-228.9879999999999,22.65089481676204
46,10,25179,-181.06700000000035,58.350727167705536
47,7,26097,-200.7219999999997,13.352111293724228
48,0,27352,-169.95399999999972,12.695210277896022
49,11,27972,-211.1289999999999,39.86127229529968
50,2,28879,-149.93799999999987,16.191582257456982
51,1,29428,-136.33599999999996,20.53593591731317
52,3,29761,-172.6359999999998,13.976405975786388
53,4,30553,-206.37999999999974,31.319221254686664
54,5,31112,-199.67999999999998,24.661684857284026
55,10,31863,-190.75900000000013,73.96648517403023
56,13,32773,-151.40499999999997,94.31779431793335
57,7,33707,-227.05599999999995,28.384346812988937
58,9,34642,-214.9060000000004,23.7103969599831
59,6,35493,-207.52199999999993,20.322838778084016
60,7,36239,-212.59800000000155,32.407186795523906
61,5,37494,-213.95199999999986,27.259021552506567
62,9,38211,-216.28000000000003,34.62580713860745
63,7,39232,-227.5329999999999,27.410842398584382
64,5,40186,-214.68200000000033,25.734798153473005
65,9,41206,-201.15299999999988,30.54706534186235
66,5,42203,-140.52499999999992,81.13818179500944
67,7,43228,-192.5349999999999,28.80837143956625
68,9,43855,-202.98800000000017,85.04350860588978
69,14,44642,-184.2720000000001,75.87133606310083
70,9,45897,-185.46399999999977,20.12005328024748
71,7,46542,-190.45899999999978,17.524350744036152
72,4,47163,-181.71399999999974,13.753766902198015
73,12,47797,-196.35999999999962,11.972480945902493
74,8,48442,-166.16199999999975,19.67120474195703
75,0,48928,-169.2189999999998,10.327828861866301
76,5,49573,-222.2229999999998,22.53098047134238
77,5,50588,-239.15800000000027,26.59240748785316
78,13,51689,-214.77099999999973,21.55052688451041
79,3,52430,-191.31099999999972,18.922234778164963
80,3,53533,-247.29400000000027,19.778223479373096
81,11,54788,-187.92000000000175,2.4389833947775035
82,14,56043,-210.23100000000082,28.612177285204925
83,13,57032,-140.82999999999984,91.4154520855201
84,7,57772,-215.53899999999982,25.85024311297683
85,13,58603,-112.23499999999981,87.79772471425439
86,9,59291,-193.5579999999997,23.38043489758035
87,9,60525,-198.1089999999997,15.325473206397177
88,10,61400,-132.96699999999976,87.38269806431933
89,1,62635,-151.46499999999986,22.384211064944694
90,9,63025,-162.92799999999977,10.339718371406347
91,5,63691,-185.3890000000015,4.163737383649876
92,3,64868,-259.07800000000054,13.438655289872361
93,3,65597,-201.72699999999952,13.68729706698868
94,9,66099,-170.7999999999998,8.069196986069862
95,3,66807,-175.71999999999977,8.77376657998142
96,1,67488,-168.8199999999997,8.959739951583341
97,3,67844,-190.80399999999963,10.967007066652156
98,0,68405,-235.7550000000002,22.668684677325302
99,1,69319,-170.3289999999997,16.8627971878925
100,0,69895,-219.92499999999959,9.379693225260638
101,3,71086,-179.5329999999997,13.527361937938869
102,5,71713,-228.3890000000005,28.3997286782815
103,8,72856,-204.6189999999996,20.930563991445673
104,9,73508,-190.80900000000184,1.5465603770949776
105,5,74702,-253.46800000000044,15.245386056116041
106,9,75475,-258.0790000000006,8.896201942402497
107,14,76700,-141.2739999999999,87.93429924665361
108,6,77818,-158.2910000000001,66.76788081854922
109,12,78471,-159.0810000000002,81.44722235288322
110,0,79165,-171.81300000000118,51.439736400957905
111,2,80420,-244.696,9.125936883411281
112,1,81413,-188.05299999999957,13.177818522046705
113,3,82014,-209.46500000000023,24.54046627511368
114,2,82904,-245.92600000000007,14.259109509363322
115,5,83975,-142.67900000000054,75.29436903912566
116,0,85230,-193.8340000000016,27.90150576581837
117,3,86485,-173.14400000000157,39.172278258993664
118,7,87740,-165.79400000000024,62.54221457543698
119,1,88995,-192.14499999999953,13.779599595053423
120,14,89571,-200.40999999999968,19.010585998332527
121,13,90599,-154.4439999999999,8.430851914249175
122,0,91109,-203.88399999999956,19.32924375137326
123,13,91739,-188.44299999999964,22.262613525819333
124,7,92994,-177.9590000000001,57.729004573091444
125,5,93784,-146.2350000000003,71.48959829933307
126,9,94632,-199.90100000000146,28.869088814854887
127,5,95612,-175.3300000000009,75.56207408482145
128,7,96685,-135.31099999999995,92.11574560844628
129,9,97940,-187.27200000000173,3.040828176665141
130,14,99195,-179.97400000000113,68.54616972522983
131,9,100099,-114.2930000000008,87.17766916475863
132,7,101354,-86.21699999999983,103.64489568232476
133,4,102033,-136.33499999999992,91.25906204317475
134,7,103288,-117.0489999999998,94.45439888644675
135,5,103947,-73.94099999999983,93.53637479077327
136,0,104968,-250.30000000000024,20.533762928407235
137,0,105786,-236.92899999999972,10.983483463819926
138,5,106794,-101.07499999999987,105.84720981206833
139,10,107509,-83.95699999999982,89.07181226965125
140,14,108650,-51.95199999999994,84.73781148932308
141,5,109352,-141.26199999999966,91.40815475656424
142,9,110607,-215.86400000000103,80.60608304588463
143,11,111794,-182.98699999999977,63.80426977091744
144,13,112496,-163.94199999999987,20.311192874865686
145,3,113078,-171.16399999999967,64.48474815024083
146,13,114039,-165.42499999999978,46.07684022369582
147,7,114763,-161.11999999999978,50.17403810737187
148,9,115470,-191.42399999999992,18.440770699729356
149,14,116585,-133.33500000000095,84.05982301313813
150,0,117334,-240.9980000000008,33.612960238574665
151,2,118589,-135.98500000000098,94.16400514527902
152,9,119844,-147.48500000000087,81.47103758391732
153,1,120622,-188.525000000001,76.0189435930283
154,3,121450,-80.50299999999972,85.19185360702048
155,9,122177,-52.16299999999977,84.52888264374491
156,3,123021,-129.43999999999988,80.02399627611706
157,1,123907,-146.42800000000014,88.17372905803624
158,3,124538,-135.79499999999982,69.70374139886613
159,0,125334,-108.20599999999976,107.686307876164
160,1,126242,-186.56999999999965,74.3872382872222
161,0,127145,-169.73699999999968,78.49532954896112
162,3,127788,-62.2839999999998,110.48213640222559
163,5,128570,-117.10899999999984,95.9019236981198
164,13,129165,-116.53699999999972,105.71148187874383
165,9,130078,-102.77999999999993,88.22969443447043
166,5,130862,-84.60799999999992,86.74503349471951
167,9,131546,-127.36399999999983,81.97239171818762
168,9,132220,-119.15999999999981,85.23203869437832
169,3,133134,-112.52799999999984,98.04966800555722
170,5,133788,-131.78699999999986,75.8485086273949
171,0,134393,-137.47799999999992,86.68884435727593
172,2,135072,-92.88199999999986,106.09655289405018
173,1,135814,-117.62399999999995,88.78578154186623
174,1,136394,-114.49400000000014,89.00709625642236
175,2,137060,-102.63799999999985,105.61912353357238
176,5,137609,-87.00299999999986,102.85292684702748
177,0,138432,-119.5429999999997,95.7878748120032
178,3,139340,-84.62399999999977,96.91605503733632
179,6,139969,-129.90699999999975,86.60396458015074
180,9,140704,-104.88199999999976,94.01233140391743
181,14,141621,-159.8119999999998,66.47076000769053
182,5,142367,-86.16199999999989,100.64618401111885
183,4,142998,-88.98199999999986,94.00689142823519
184,0,143611,-73.68699999999971,90.8323032901842
185,7,144328,-117.94499999999994,84.00987528261183
186,5,145034,-49.49799999999986,96.91964494363359
187,13,145658,-135.10099999999997,60.285046479205754
188,9,146224,-66.94199999999992,94.08262632388616
189,7,146774,-68.90399999999991,95.36389759232786
190,5,147621,-49.344999999999885,94.47303607379199
191,9,148129,-88.0459999999999,91.67824127894255
192,14,148769,-143.34899999999985,77.58040982748159
193,7,149669,-83.59199999999977,88.80465706256632
194,4,150477,-98.60399999999987,87.35116040442739
195,9,151035,-92.63599999999983,93.30803032965599
196,5,151931,-140.2669999999999,59.81789030883654
197,7,152602,-69.00899999999987,98.75954186305242
198,0,153105,-96.08299999999983,93.68454302071395
199,5,153811,-101.6709999999999,89.59318226851863
200,0,154415,-88.94999999999973,90.4250976222863
201,14,155110,-121.6289999999999,82.48304764616785
202,5,155657,-100.39899999999993,87.68699076259834
203,9,156378,-121.55399999999993,76.62431235580522
204,10,156876,-104.33799999999992,91.19276273915601
205,13,157560,-112.38399999999983,95.49860419922375
206,3,158148,-47.58699999999987,94.2970049418326
207,13,158691,-99.82999999999981,99.65442729753654
208,7,159298,-59.76699999999981,96.70647900218476
209,9,160038,-92.88499999999985,92.52451634566917
210,14,160741,-78.5309999999998,99.57004754945135
211,2,161549,-90.00899999999972,98.62928494620652
212,0,162194,-89.13899999999974,93.89436239199883
213,9,162862,-77.06999999999982,99.1071413168597
214,1,163557,-90.35100000000007,93.06766414281626
215,3,164812,-59.4939999999998,91.15681359064722
216,9,165389,-85.85899999999991,94.75216551087368
217,3,166258,-37.773999999999944,97.06439287400917
218,1,166858,-122.00299999999979,101.91048494144262
219,3,167587,-45.4509999999999,92.84706623798084
220,7,168295,-47.73399999999988,93.18239900324525
221,1,168845,-121.92900000000006,88.41691811525688
222,0,169652,-68.22599999999987,97.76796563292089
223,3,170246,-73.51999999999997,93.95461319168953
224,5,170854,-71.11699999999999,95.10478547896527
225,13,171457,-95.89599999999994,90.4499716086191
226,9,172137,-59.08199999999996,97.94886133079852
227,5,172785,-37.32699999999994,92.2968825096493
228,9,173341,-97.03299999999996,89.18220058397301
229,9,173918,-97.47699999999993,89.37177888461211
230,3,174477,-110.02499999999998,76.62545924821595
231,5,175015,-87.64399999999989,93.68109896878879
232,0,175576,-70.11599999999987,100.14920121498723
233,2,176607,-115.82499999999985,95.97413299947019
234,1,177242,-106.43799999999992,96.1703126541658
235,1,178064,-120.56899999999996,80.9756158914523
236,2,178843,-52.59099999999984,91.91958261980962
237,5,179523,-79.04399999999978,96.1369610711718
238,0,180212,-76.14899999999983,96.71061083976258
239,3,180886,-110.71899999999987,92.24167089228163
240,13,181495,-93.11799999999998,91.23664612424112
241,9,182084,-23.35399999999993,86.47365971207651
242,14,182815,-50.178000000000004,94.4668053656945
243,5,183319,-67.64999999999989,107.0632445800144
244,4,183993,-62.69399999999994,97.83990690919529
245,0,184540,-59.06099999999992,97.73519872082936
246,8,185092,-140.5750000000009,69.18946758719932
247,5,186347,-103.29999999999991,82.4310664737513
248,14,187070,-56.55099999999983,99.09341233906518
249,9,187736,-105.92099999999985,83.19514522494688
250,7,188525,-68.90699999999987,93.042899788216
251,5,189200,-113.72399999999996,77.65709551612139
252,9,189768,-91.70799999999998,89.4239842324194
253,2,190301,-77.4259999999998,95.64302998127988
254,7,190987,-90.03199999999985,94.56901879579803
255,4,191628,-153.88599999999994,10.53062220383955
256,9,192125,-127.559,53.76990207355788
257,5,192659,-74.78,97.94618093626724
258,7,193185,-125.24699999999989,80.2923891847789
259,0,194440,-105.22599999999989,89.24059695004287
260,5,195091,-40.776999999999944,89.43188838999212
261,0,195780,-70.46699999999987,101.75405289716963
262,14,196297,-72.54499999999999,97.26667767020729
263,5,196969,-87.22399999999989,93.02834484177392
264,9,197534,-89.0389999999999,100.60513937667393
265,10,198112,-36.870999999999945,92.39794093484986
266,13,198744,-112.152,74.67514697675526
267,3,199356,-51.193999999999974,99.04887906483341
268,13,199995,-99.7959999999999,90.55193539621337
269,7,200576,-70.4639999999999,94.67055436618081
270,9,201192,-103.96899999999994,88.36637510388209
271,14,201699,-98.66199999999995,85.98078178290777
272,2,202401,-137.60399999999981,77.78096479216494
273,0,203142,-129.06099999999975,83.39780326243614
274,9,203787,-77.6369999999998,104.55525525290437
275,1,204385,-99.61399999999992,91.40053109254897
276,3,205359,-70.72799999999987,91.9423736695981
277,9,206025,-79.98499999999993,95.39888985203129
278,3,206779,-67.41299999999987,100.17718902524665
279,1,207391,-83.07699999999981,87.97485152587639
280,3,208395,-69.08399999999988,104.80760432335046
281,7,209238,-87.08299999999993,93.31348306113108
282,1,209962,-21.672999999999796,76.65326190711006
283,0,211154,-40.06099999999983,78.28523468062166
284,3,211753,-79.96799999999983,96.82649418418492
285,5,212324,-40.62099999999991,92.4541254298585
286,13,213110,-79.22299999999993,97.15035008171613
287,9,213796,-41.61399999999994,92.74421935624882
288,5,214365,-97.56699999999994,83.32525476108674
289,9,215085,-58.56299999999995,89.3864808626003
290,9,215812,-82.22899999999993,94.18005972072856
291,3,216349,-54.05499999999991,81.73456248735911
292,5,217121,-61.31399999999991,82.68260411960921
293,0,217754,-81.30799999999992,93.40032535275239
294,5,218434,-120.11699999999992,76.0848019055054
295,1,219076,-59.22399999999976,74.39211600700709
296,1,220331,-60.070999999999756,94.56039820664881
297,2,221223,-106.43299999999974,96.83339579401314
298,14,222133,-92.90799999999999,94.44456054215101
299,0,223243,-82.5329999999998,97.44007051003194
300,3,224022,-71.08399999999999,90.25851607466207
301,13,225277,-87.34600000000013,87.56383022686951
302,9,226532,-79.61300000000021,86.57551190146141
303,13,227232,-80.37499999999986,81.96508332820765
304,5,227911,-26.725999999999907,87.92117540160618
305,4,228517,-16.280999999999835,82.7184151746151
306,0,229140,-81.13399999999993,91.21559715311852
307,11,229798,-77.29299999999989,89.67150573621481
308,5,230310,-50.04399999999987,87.70942015542009
309,14,230982,-24.22099999999994,85.54107404633169
310,9,231822,-44.07299999999988,84.27457493811524
311,7,232370,-18.9839999999998,82.7710112539408
312,5,233046,-70.43599999999998,92.85315968775646
313,9,233618,-55.61999999999996,101.24399231559369
314,2,234267,-66.42599999999989,98.7090910909426
315,7,234929,-82.74499999999992,91.9435494474735
316,4,235678,-124.1789999999999,79.07778669765611
317,9,236506,-80.67499999999993,93.39613495750241
318,5,237432,-55.125,96.98377908186502
319,7,237929,-113.12399999999995,74.18421735113208
320,0,238573,-94.64499999999994,88.4767314326202
321,5,239243,-92.15199999999996,87.63834215684368
322,0,239728,-74.88799999999996,95.22191510361469
323,14,240292,-33.90399999999996,93.93875283396095
324,5,240981,-109.28999999999999,71.1973808507027
325,9,241593,-56.90699999999995,96.2491401571983
326,14,242322,-77.84299999999993,96.29651188386838
327,7,242884,-122.2079999999999,77.8184804272096
328,3,243410,-113.34899999999998,74.38600304492779
329,13,244360,-57.962999999999965,97.03545826655328
330,10,244971,-108.88499999999999,77.59668204891238
331,9,245455,-53.366999999999976,98.9874640598495
332,9,246078,-91.29999999999997,88.12704908256036
333,2,246778,-86.88199999999992,96.15809501024859
334,0,247573,-120.37499999999991,83.59271382722298
335,8,248237,-134.92099999999994,105.41186768575938
336,1,249244,-77.95199999999981,93.78754072903288
337,3,250085,-39.693999999999924,95.4632395427685
338,9,250743,-43.71399999999992,97.07224456043033
339,3,251362,-35.78799999999997,93.18323259041833
340,1,251995,-61.57299999999979,88.97236931205107
341,3,252722,-33.879999999999974,89.38435232186902
342,7,253192,-79.41199999999992,94.17651318667518
343,1,253884,-92.57599999999982,91.94185556100118
344,0,254449,-40.722999999999935,97.57320524098816
345,3,255032,-100.98399999999992,84.39009079269914
346,5,255639,0.42000000000004717,81.80205999851101
347,13,256266,-58.80599999999995,91.34546953188216
348,9,256910,-44.145999999999944,96.37374789848114
349,5,257408,-77.88799999999993,98.23890612176012
350,9,258138,-42.180999999999926,87.1836090615662
351,9,258656,-34.422999999999966,91.42093480707801
352,3,259284,-42.06999999999992,96.79591902554567
353,5,259849,-103.50699999999992,89.24747033389795
354,0,260413,-62.22899999999993,98.539691946951
355,5,261109,-60.88199999999993,94.96843178656795
356,1,261798,-78.42599999999982,98.21721317569543
357,1,262477,-64.57299999999984,91.50855610815854
358,2,263327,-117.03699999999981,93.22146899185829
359,14,263805,-41.89599999999991,99.46409414457058
360,0,264369,-49.7319999999999,82.5442905112159
361,3,265062,-101.5299999999999,90.33383884237402
362,13,265691,-84.13699999999992,93.5096430374964
363,9,266355,13.637000000000105,51.97842418734916
364,13,267194,-102.66999999999992,86.09541381513887
365,5,267759,-105.20799999999993,82.46426084068177
366,4,268304,-88.0969999999999,83.15037005930886
367,0,269061,-116.30099999999993,79.28175659633179
368,7,269624,-80.78299999999993,92.6002587523383
369,5,270362,-95.77899999999994,83.86399351926909
370,14,271111,-22.07899999999991,88.50697740291442
371,9,271663,-95.31399999999998,90.53801535266827
372,5,272356,-50.649,92.8291087375076
373,12,272943,-49.832999999999984,95.74394728127727
374,9,273507,-58.235999999999954,103.06363172331932
375,2,274093,-59.561999999999976,97.51092685437868
376,7,274845,-109.5,71.36516993604099
377,4,275390,-39.56799999999992,91.20199458345198
378,9,275996,-102.3759999999999,94.07582529002867
379,5,276567,-68.50399999999999,92.12611597153115
380,7,277053,-114.00599999999994,77.54134731870477
381,0,277594,-59.56499999999993,91.83884943203506
382,5,278296,-77.47099999999993,90.98148728724986
383,0,278773,-39.82899999999994,96.06460049883098
384,14,279319,-73.84099999999997,96.8729368244816
385,5,280016,-83.71000000000001,86.00163510073519
386,9,280537,-92.13699999999997,82.70390015591772
387,14,281273,-72.34699999999997,86.81226618974999
388,7,282126,-37.458999999999946,95.65768442211007
389,3,282894,-80.26099999999991,98.94520336529709
390,13,283507,-56.86799999999995,95.78554680117458
391,3,284086,-35.72499999999995,93.03542091590711
392,9,284739,-76.27399999999993,97.24768564855414
393,9,285309,-75.79699999999994,92.99819364374775
394,2,285807,-37.93899999999993,97.74197731271859
395,0,286496,-77.43499999999993,103.36145850847883
396,4,287264,-68.984,97.56580776071092
397,1,288007,-68.76599999999988,99.55520108964674
398,2,288573,-54.18399999999984,89.20727394108624
399,9,289435,-129.76399999999998,58.02086731513069
400,3,290230,-135.83299999999994,65.27240413068907
401,1,290834,-48.35199999999986,88.19801072586621
402,3,291457,-118.33499999999992,75.26101318079638
403,7,291975,-123.1739999999999,76.47665332635839
404,1,292625,-43.699999999999804,85.48964709249886
405,0,293319,-10.544999999999842,75.78129785771686
406,3,293941,-38.244999999999926,94.93085012260242
407,5,294565,-42.92199999999992,96.02025086407555
408,13,295073,-105.00099999999986,76.61471522494888
409,9,295809,-62.282999999999944,97.00714633984444
410,5,296492,-79.16899999999993,91.25755327094853
411,9,296970,-83.44099999999989,92.92731874427457
412,9,297718,-30.934000000000033,97.31204141317761
413,3,298421,-74.11099999999999,89.6815600276891
414,5,298908,-57.17999999999995,100.86895310252802
415,0,299451,-29.458000000000006,92.41529211120852
416,5,300060,-46.845,92.34114372802627
417,1,300710,-87.23399999999981,98.86429701363387
418,1,301278,-47.07699999999987,92.40922660102727
419,2,301887,-68.11499999999985,91.739045258821
420,4,302678,-14.450999999999834,74.2053186031837
421,14,303319,-82.71199999999995,91.66677607508623
422,12,303819,-90.02899999999988,96.20516300594267
423,0,304429,-77.05699999999996,94.36907799168115
424,13,304977,-68.50999999999998,88.21001235687483
425,9,305531,-86.176,86.58167891650059
426,5,306056,-54.17399999999996,101.67066304495116
427,4,306650,-92.29899999999999,93.03288391208774
428,13,307355,-125.83400000000002,61.75750500141658
429,3,308068,-112.62499999999993,84.69190719897618
430,5,308646,4.935000000000004,79.90771918281736
431,7,309200,-54.66299999999994,95.29970010970656
432,0,309679,36.502999999999986,54.774993938840396
433,9,310219,-53.11199999999995,89.55660554085338
434,5,310930,-17.680999999999944,91.84440238250777
