Episode Number,Algorithm ID,Experience,Expected Reward,Reward Variance
0,6,64,49.0,15.316657598836633
1,8,128,70.3,21.44318073421012
2,8,192,52.6,6.945502141674135
3,3,256,58.1,27.645795340340634
4,1,320,51.1,17.991386828146403
5,0,384,59.4,30.36181812737834
6,5,448,57.4,31.142254253666355
7,6,512,53.8,18.63759641155479
8,0,576,57.0,20.36663938896155
9,6,640,45.9,14.774640435557139
10,7,704,47.2,15.051910177781425
11,4,768,49.2,30.570574086856794
12,6,832,47.9,14.145317246354002
13,5,896,42.1,9.575489543621256
14,1,960,39.6,10.11137972781163
15,0,1024,41.0,12.727922061357855
16,5,1088,35.2,4.166533331199932
17,5,1152,40.9,6.122907805936653
18,6,1216,34.9,4.968903299521938
19,7,1280,32.7,3.49428104193123
20,3,1344,27.1,3.3301651610693423
21,3,1408,29.0,4.732863826479693
22,0,1472,27.0,3.6606010435446255
23,1,1536,25.8,4.354308211415448
24,1,1600,24.2,4.093897898091745
25,7,1664,22.9,3.5623026261113755
26,2,1728,25.8,3.5721142198983507
27,8,1792,22.8,2.6
28,5,1856,22.8,3.627671429443411
29,0,1920,20.7,4.1
30,2,1984,24.5,5.024937810560445
31,1,2048,21.4,3.2619012860600183
32,9,2112,21.0,2.449489742783178
33,2,2176,20.4,3.411744421846396
34,2,2240,19.5,2.0615528128088303
35,0,2304,17.3,1.6155494421403511
36,3,2368,15.9,2.507987240796891
37,6,2432,16.1,2.118962010041709
38,5,2496,13.6,1.0198039027185568
39,7,2560,14.7,1.2688577540449522
40,2,2624,12.9,1.445683229480096
41,7,2688,12.9,1.57797338380595
42,7,2752,11.4,1.0198039027185568
43,2,2816,13.6,1.1135528725660042
44,4,2880,12.1,1.6401219466856725
45,3,2944,12.2,1.077032961426901
46,4,3008,11.1,1.2206555615733703
47,3,3072,10.3,1.1874342087037917
48,0,3136,10.0,1.0
49,5,3200,9.1,0.7000000000000001
50,7,3264,9.3,0.7810249675906655
51,6,3328,9.0,0.6324555320336759
52,8,3392,9.4,0.7999999999999999
53,9,3456,9.3,0.6403124237432849
54,3,3520,9.0,0.8944271909999159
55,0,3584,9.9,0.8306623862918076
56,6,3648,9.2,0.7483314773547883
57,5,3712,9.4,1.019803902718557
58,4,3776,9.6,0.66332495807108
59,2,3840,9.3,0.45825756949558405
60,3,3904,9.5,0.6708203932499369
61,1,3968,9.4,0.66332495807108
62,0,4032,9.7,0.45825756949558394
63,8,4096,9.3,0.7810249675906655
64,7,4160,9.2,0.9797958971132711
65,5,4224,8.7,0.7810249675906655
66,1,4288,9.4,0.8
67,4,4352,9.3,0.7810249675906655
68,9,4416,9.4,0.4898979485566356
69,8,4480,9.4,0.66332495807108
