Episode Number,Ideal Algorithm ID,Ideal Reward
0,0,-101.872
1,3,-101.96200000000002
2,1,-81.52600000000015
3,1,-148.19799999999992
4,10,-154.52499999999984
5,8,-163.2009999999998
6,4,-169.03299999999982
7,3,-149.14299999999994
8,1,-164.6739999999998
9,1,-168.82899999999978
10,6,-166.84599999999978
11,0,-182.81199999999967
12,11,-184.32099999999977
13,2,-207.9129999999995
14,2,-225.55599999999976
15,10,-184.64700000000002
16,12,-194.69599999999974
17,5,-193.64799999999977
18,14,-176.63500000000033
19,12,-184.11199999999982
20,10,-152.26499999999982
21,14,-183.51699999999983
22,14,-166.41000000000048
23,13,-102.51100000000008
24,12,-85.15099999999998
25,10,-95.78799999999998
26,4,-115.82400000000004
27,8,-98.92600000000004
28,13,-71.03899999999996
29,5,-91.6580000000001
30,1,-43.520999999999994
31,6,-9.942000000000059
32,7,-59.71500000000005
33,5,-89.01300000000003
34,8,-89.923
35,4,-71.44400000000006
36,11,-62.886000000000045
37,10,-56.55399999999988
38,4,-77.50600000000001
39,4,-75.59999999999984
40,10,-111.47799999999987
41,2,-112.18299999999985
42,7,-79.50299999999993
43,14,-108.9369999999999
44,6,-49.276999999999745
45,8,-72.61099999999999
46,4,-36.76999999999983
47,1,-60.63999999999991
48,3,-77.35099999999996
49,13,-96.55499999999992
50,5,-86.97499999999988
51,1,-56.53899999999986
52,1,-52.760999999999925
53,10,-62.08500000000006
54,11,-40.54599999999994
55,12,-68.82100000000011
56,13,-40.38799999999986
57,0,-49.172999999999824
58,7,-39.87099999999998
59,5,-34.45299999999995
60,0,-5.792999999999917
61,8,-38.22099999999994
62,0,-64.09799999999989
63,11,-61.75199999999997
64,5,-56.60399999999995
65,1,-21.583999999999946
66,0,-117.85600000000025
67,2,-70.23500000000001
68,7,-122.97900000000035
69,2,-129.67400000000043
70,3,-119.09100000000055
71,8,-133.69800000000038
72,13,-131.11000000000064
73,9,-122.39100000000042
74,6,-129.6580000000007
75,0,-144.74800000000008
76,3,-127.6350000000004
77,11,-146.0310000000002
78,13,-131.63500000000036
79,11,-144.28000000000074
80,6,-138.9050000000006
81,1,-131.3220000000003
82,12,-112.3330000000004
83,5,-83.10900000000026
84,2,-132.72500000000045
85,8,-128.6010000000004
86,5,-148.53500000000037
87,14,-149.61400000000052
88,0,-129.84800000000016
89,11,-131.20000000000016
90,12,-141.74000000000044
91,6,-139.27600000000075
92,10,-136.8500000000009
93,10,-148.46200000000056
94,2,-130.8630000000008
95,9,-150.47500000000085
96,9,-129.43000000000023
97,0,-130.25500000000062
98,9,-107.24000000000026
99,9,-125.07200000000043
100,11,-104.9010000000001
101,13,-117.16100000000051
102,7,-97.44500000000025
103,5,-104.25500000000025
104,2,-95.17800000000014
105,6,-97.08600000000015
106,7,-136.32000000000025
107,5,-123.8340000000004
108,6,-124.48900000000029
109,14,-105.33999999999992
110,9,-106.3920000000001
111,2,-120.76900000000012
112,13,-68.6080000000002
113,0,-100.0090000000003
114,4,-55.71400000000001
115,13,-86.6210000000003
116,12,-92.91300000000025
117,5,-63.55500000000012
118,7,-77.81900000000007
119,4,-89.78100000000018
120,3,-110.01700000000037
121,0,-126.32300000000048
122,6,-131.31600000000077
123,14,-126.7060000000002
124,9,-122.39900000000054
125,7,-123.27200000000012
126,8,-117.20600000000013
127,4,-119.84000000000017
128,8,-99.49000000000038
129,10,-86.11200000000039
130,2,-101.6720000000001
131,0,-91.88800000000015
132,12,-85.54500000000037
133,1,-79.16899999999995
134,7,-70.42100000000002
135,10,-65.84699999999992
136,9,-95.90199999999999
137,11,-77.01700000000011
138,12,-20.488999999999965
139,11,-64.00600000000026
140,9,-93.00499999999997
141,4,-77.28199999999994
142,5,-96.35300000000025
143,6,-89.65400000000034
144,12,-98.01099999999998
145,7,-98.629
146,10,-77.86400000000016
147,3,-109.14500000000025
148,4,-62.58800000000012
149,0,-76.72799999999988
150,11,-71.42300000000007
151,14,-66.4109999999999
152,13,-81.41100000000003
153,1,-81.55100000000027
154,13,-27.325999999999897
155,2,-45.76900000000014
156,7,-65.38700000000001
157,5,-49.50999999999995
158,13,-60.965000000000046
159,6,-51.58899999999987
160,0,-52.83199999999996
161,8,-15.138999999999948
162,13,-29.795999999999975
163,0,-46.31799999999995
164,0,-39.39300000000013
165,5,-68.97400000000002
166,8,-45.2019999999999
167,8,-66.27899999999994
168,12,-62.66200000000001
169,1,-51.57099999999988
170,1,-59.66900000000012
171,13,-30.22399999999994
172,6,-79.45599999999997
173,8,-61.68899999999993
174,1,-41.637999999999934
175,5,-49.815000000000005
176,8,-24.109999999999946
177,9,-9.896999999999869
178,10,-48.681999999999874
179,9,-4.568000000000071
180,2,-44.694999999999936
181,7,-51.83799999999987
182,6,-59.464999999999904
183,12,-49.82799999999987
184,1,-34.86099999999999
185,3,-41.5420000000001
186,12,-43.170000000000094
187,10,-64.39100000000008
188,3,-69.17000000000007
189,2,-26.79000000000006
190,0,-61.27799999999995
191,14,-7.094999999999923
192,0,-26.626999999999953
193,2,-45.22599999999992
194,6,-68.13500000000009
195,5,-19.321999999999946
196,4,-72.79500000000002
197,14,-37.06699999999984
198,1,-79.72300000000011
199,9,-44.513999999999896
200,9,-38.012
201,1,-67.02900000000007
202,7,-54.97299999999983
203,14,-87.70399999999992
204,9,-82.9270000000001
205,8,-67.15400000000012
206,9,-65.46900000000022
207,13,-101.06600000000019
208,4,-94.4180000000001
209,11,-84.76800000000019
210,3,-93.06300000000024
211,11,-111.68400000000058
212,1,-90.21500000000009
213,10,-93.03400000000002
214,0,-92.20599999999999
215,9,-92.55999999999996
216,5,-96.80499999999998
217,5,-72.71600000000002
218,0,-88.5799999999999
219,0,-72.69900000000011
220,4,-45.201999999999906
221,0,-117.84200000000001
222,11,-113.55300000000008
223,2,-96.34700000000014
224,0,-122.52100000000014
225,12,-68.51900000000015
226,9,-98.75700000000009
227,5,-101.03699999999988
228,1,-85.41799999999999
229,11,-79.68799999999993
230,1,-79.81100000000008
231,2,-36.414999999999964
232,5,-79.00699999999993
233,7,-87.1369999999999
234,3,-55.73799999999998
235,10,-66.90899999999988
236,8,-65.30000000000008
237,8,-59.355
238,0,-112.24300000000002
239,3,-66.83000000000011
240,11,-69.05100000000013
241,5,-73.85
242,8,-81.26500000000009
243,13,-62.38499999999995
244,9,-77.24200000000013
245,2,-44.936000000000014
246,6,-56.840999999999966
247,14,-59.91299999999993
248,5,-81.59299999999995
249,6,-80.34199999999994
