Episode Number,Algorithm ID,Experience,Expected Reward,Reward Variance
0,4,64,8.9,0.5385164807134504
1,6,128,9.2,0.6
2,9,192,9.6,0.4898979485566356
3,9,256,8.9,0.8306623862918076
4,5,320,9.1,0.7000000000000001
5,1,384,9.7,0.45825756949558394
6,4,448,9.2,0.4
7,1,512,9.2,0.7483314773547883
8,0,576,9.7,0.45825756949558394
9,2,640,9.9,0.5385164807134504
10,8,704,9.3,0.9000000000000001
11,6,768,9.5,0.5
12,9,832,9.1,0.7000000000000001
13,5,896,9.7,0.45825756949558405
14,7,960,9.4,0.6633249580710799
15,0,1024,9.4,0.4898979485566356
16,9,1088,9.4,0.7999999999999999
17,8,1152,9.2,0.8717797887081348
18,8,1216,9.7,0.6403124237432849
19,4,1280,9.4,0.7999999999999999
20,6,1344,9.2,0.6
21,2,1408,9.6,0.9165151389911681
22,0,1472,9.2,0.4
23,8,1536,9.2,0.9797958971132712
24,2,1600,9.6,0.7999999999999999
25,3,1664,9.3,0.6403124237432849
26,9,1728,9.2,0.7483314773547883
27,6,1792,9.1,0.7000000000000001
28,0,1856,8.9,0.7000000000000001
29,4,1920,9.2,0.7483314773547883
30,4,1984,9.8,0.6
31,0,2048,9.4,0.8
32,2,2112,9.3,0.6403124237432849
33,9,2176,9.1,0.7000000000000001
34,6,2240,9.0,0.6324555320336759
35,6,2304,9.7,0.7810249675906655
36,7,2368,9.8,0.7483314773547883
37,5,2432,9.5,0.6708203932499369
38,9,2496,9.5,1.02469507659596
39,2,2560,9.5,0.5
40,1,2624,9.2,0.7483314773547883
41,8,2688,9.3,0.6403124237432849
42,5,2752,9.5,0.5
43,1,2816,9.4,0.8
44,3,2880,20.2,3.893584466786357
45,7,2944,20.5,4.716990566028302
46,2,3008,19.4,3.2
47,7,3072,19.9,4.0853396431631
48,9,3136,19.1,4.323193264243457
49,8,3200,22.7,4.473253849269008
50,9,3264,30.1,5.593746508378798
51,2,3328,32.8,4.686149805543993
52,9,3392,32.2,5.635601121442148
53,4,3456,22.9,4.928488612140643
54,7,3520,19.9,4.657252408878008
55,3,3584,20.8,4.422668877499196
56,9,3648,19.8,2.85657137141714
57,8,3712,19.1,3.477067730142742
58,5,3776,20.8,4.019950248448357
59,2,3840,19.3,4.405678154382138
60,6,3904,14.9,1.8138357147217055
61,4,3968,12.1,1.5132745950421556
62,9,4032,11.8,2.08806130178211
63,7,4096,10.8,0.9797958971132713
64,1,4160,10.1,1.445683229480096
65,3,4224,13.4,3.7735924528226414
66,2,4288,13.7,2.685144316419511
67,2,4352,17.0,7.113367697511496
68,6,4416,19.6,14.423591785682234
69,6,4480,17.9,5.539855593785816
70,4,4544,24.9,9.853425800197614
71,0,4608,37.8,25.087048451342376
72,7,4672,33.6,12.823416081528354
73,0,4736,30.6,10.57544325312183
74,0,4800,28.4,8.777243302996675
