Episode Number,Ideal Algorithm ID,Ideal Reward
0,5,9.5
1,4,9.5
2,7,9.8
3,2,9.7
4,1,9.7
5,0,9.7
6,2,9.6
7,1,9.7
8,1,9.9
9,0,9.8
10,3,9.7
11,2,9.7
12,1,9.7
13,0,9.7
14,4,9.7
15,3,9.7
16,2,9.7
17,1,9.7
18,0,9.7
19,2,9.6
20,1,9.6
21,9,9.8
22,8,9.8
23,7,9.8
24,6,9.8
25,5,9.8
26,4,9.8
27,3,9.8
28,2,9.8
29,1,9.8
30,0,9.8
31,5,9.8
32,4,9.8
33,3,9.8
34,2,9.8
35,1,9.8
36,0,9.8
37,0,9.5
38,0,9.5
39,0,9.5
40,2,9.5
41,1,9.5
42,0,9.5
43,9,9.9
44,8,23.3
45,7,23.4
46,6,21.7
47,5,23.3
48,4,24.8
49,1,28.1
50,1,37.6
51,1,40.8
52,0,34.2
53,9,28.9
54,0,21.1
55,7,21.2
56,8,20.8
57,5,21.2
58,9,22.0
59,8,22.0
60,7,20.8
61,0,14.2
62,0,13.0
63,9,11.5
64,7,12.1
65,6,17.0
66,5,21.5
67,4,23.3
68,3,23.9
69,2,28.5
70,1,40.2
71,1,38.4
72,5,37.9
73,4,37.3
74,3,37.3
75,2,37.1
76,8,36.3
77,0,36.9
78,7,38.2
79,0,32.0
80,9,25.7
81,0,22.2
82,1,9.4
83,0,9.3
84,3,9.2
85,9,9.4
86,1,9.6
87,0,9.6
88,8,9.5
89,7,9.5
90,6,9.5
91,5,9.5
92,4,9.5
93,3,9.5
94,2,9.5
95,9,9.7
96,8,9.7
97,7,9.7
98,6,9.6
99,5,9.6
100,4,9.7
101,6,12.0
102,4,23.3
103,1,25.6
104,6,30.0
105,9,32.8
106,8,37.1
107,9,40.0
108,8,46.0
109,9,41.4
110,9,52.3
111,8,50.6
112,7,50.6
113,6,43.3
114,5,42.2
115,2,39.5
116,9,43.3
117,8,44.9
118,7,43.4
119,8,46.8
120,7,47.8
121,4,52.4
122,3,51.7
123,6,60.1
124,5,57.0
125,1,63.7
126,0,67.3
127,8,53.2
128,7,53.2
129,6,48.5
130,5,47.1
131,4,46.3
132,3,46.0
133,9,48.4
134,8,47.8
135,7,47.4
136,6,47.3
137,9,49.0
138,8,48.5
139,7,48.2
140,6,47.9
141,5,47.9
142,4,47.3
143,3,47.3
144,2,47.5
145,1,49.1
146,0,49.1
147,6,45.9
148,4,44.9
149,9,47.7
150,8,45.9
151,7,45.5
152,6,45.5
153,5,44.8
154,4,48.8
155,8,46.5
156,3,47.8
157,2,48.3
158,3,48.5
159,2,50.9
160,1,51.6
161,0,49.4
162,9,59.3
163,8,58.5
164,7,58.9
165,6,58.8
166,5,59.7
167,4,60.1
168,3,56.6
169,2,57.2
170,8,58.2
171,7,60.1
172,6,58.0
173,9,61.7
174,8,60.1
175,7,59.9
176,6,60.7
177,5,61.3
178,0,59.4
179,5,58.7
180,3,63.4
181,3,59.6
182,1,63.6
183,0,63.5
184,0,60.0
185,1,59.3
186,0,59.3
187,5,58.0
188,3,57.2
189,2,56.4
190,9,56.0
191,9,61.7
192,8,61.0
193,7,61.5
194,6,61.9
195,5,61.7
196,4,61.5
197,3,59.7
198,2,59.5
199,1,58.8
200,0,59.0
201,7,54.4
202,5,53.9
203,6,64.5
204,5,64.2
205,4,72.2
206,3,64.4
207,3,62.6
208,6,66.3
209,1,70.4
210,0,68.5
211,5,63.4
212,6,63.3
213,5,70.0
214,2,64.9
215,3,66.7
216,7,66.8
217,6,64.1
218,5,69.7
219,1,64.5
220,0,63.1
221,2,52.3
222,9,52.8
223,8,53.2
224,7,53.2
225,6,53.2
226,5,53.2
227,4,52.4
228,3,51.9
229,9,52.5
230,8,52.1
231,7,52.3
232,6,51.7
233,5,51.7
234,9,52.8
235,8,52.2
236,7,52.8
237,6,52.8
238,5,52.8
239,4,52.8
240,3,53.4
241,2,53.4
242,1,53.2
243,0,53.2
244,3,52.3
245,9,52.5
246,8,52.5
247,8,52.8
248,7,52.8
249,6,53.5
250,5,53.2
251,4,53.2
252,3,53.6
253,9,55.7
254,8,55.3
255,7,54.5
256,6,54.5
257,5,53.9
258,4,53.9
259,3,53.8
260,2,53.7
