Episode Number,Ideal Algorithm ID,Ideal Reward
0,6,-114.559
1,0,-124.83100000000005
2,2,-131.31700000000006
3,4,-118.003
4,9,-108.89799999999998
5,13,-112.345
6,11,-118.42900000000002
7,4,-120.00100000000002
8,3,-129.81700000000004
9,5,-126.26800000000003
10,0,-130.61800000000005
11,4,-121.52000000000002
12,9,-117.97799999999998
13,6,-128.88499999999993
14,7,-137.22799999999995
15,7,-126.3809999999999
16,4,-117.61799999999997
17,1,-115.893
18,12,-145.43099999999998
19,8,-155.09299999999982
20,2,-155.25199999999995
21,12,-116.45399999999995
22,12,-153.2569999999999
23,14,-119.31699999999985
24,8,-122.72100000000005
25,3,-52.773000000000046
26,6,-103.35199999999989
27,4,-98.449
28,11,-94.00800000000012
29,5,-88.8349999999999
30,1,-125.85899999999992
31,1,-152.30499999999992
32,13,-161.91600000000045
33,12,-89.48699999999987
34,1,-89.10299999999987
35,6,-102.6919999999999
36,11,-80.02499999999989
37,8,-100.25399999999976
38,4,-114.50399999999999
39,2,-128.34699999999998
40,0,-103.24499999999993
41,12,-113.64999999999993
42,13,-66.46799999999988
43,14,-122.10100000000023
44,2,-37.32799999999999
45,12,-104.22600000000014
46,4,-123.1229999999999
47,9,-91.652
48,2,-99.76900000000012
49,12,-101.34799999999993
50,11,-124.54400000000012
51,5,-119.13000000000014
52,7,-125.73400000000008
53,14,-113.02699999999996
54,9,-125.22699999999986
55,4,-111.84399999999991
56,3,-90.45199999999991
57,9,-109.102
58,9,-82.12600000000002
59,8,-73.41299999999995
60,13,-55.56300000000003
61,10,-93.28999999999992
62,7,-74.85499999999996
63,9,-53.71900000000005
64,14,-72.49600000000021
65,7,-101.27199999999999
66,0,-110.8329999999999
67,4,-67.98500000000003
68,7,-93.13999999999993
69,6,-37.535000000000004
70,7,-83.92099999999998
71,5,-67.83199999999997
72,14,-65.89200000000005
73,4,-99.25900000000001
74,7,-78.80300000000011
75,7,-58.713999999999906
76,12,-69.05099999999996
77,0,-39.872000000000014
78,1,-49.25400000000001
79,11,-68.79300000000003
80,4,-39.078000000000074
81,9,-79.24699999999999
82,0,-110.80599999999997
83,8,-107.80000000000003
84,6,-93.03199999999995
85,10,-118.46699999999996
86,4,-107.93199999999993
87,8,-89.63600000000011
88,1,-74.96500000000002
89,0,-90.37
90,1,-114.447
91,1,-92.96500000000006
92,12,-84.65599999999998
93,0,-45.005000000000024
94,3,-60.96900000000003
95,13,-52.96
96,2,-83.88800000000005
97,13,-105.9750000000001
98,6,-101.74299999999997
99,13,-105.03800000000004
100,5,-87.268
101,3,-53.334000000000046
102,4,-62.99300000000005
103,0,-26.491999999999983
104,11,-78.55100000000024
105,6,-82.10899999999997
106,3,-85.58700000000016
107,13,-79.92700000000013
108,9,-78.66100000000009
109,0,-76.83000000000011
110,10,-68.47000000000007
111,2,-64.82600000000004
112,5,-83.11400000000012
113,2,-85.70300000000009
114,9,-101.34600000000026
115,14,-81.98000000000016
116,2,-83.173
117,2,-52.58400000000016
118,3,-82.97800000000001
119,6,-83.05300000000014
120,14,-76.59200000000014
121,6,-97.2110000000003
122,3,-101.25900000000001
123,2,-94.55300000000013
124,8,-97.15400000000012
125,8,-69.93200000000022
126,4,-51.149000000000214
127,11,-36.65300000000004
128,3,-73.10700000000008
129,1,-71.76999999999997
130,10,-48.36100000000017
131,13,-88.00800000000007
132,0,-58.71799999999996
133,14,-74.43100000000003
134,1,-68.44499999999994
135,12,-70.43099999999995
136,13,-38.46299999999999
137,9,-58.499000000000116
138,14,-78.15700000000008
139,10,-78.24700000000001
140,14,-51.72799999999999
141,4,-74.8990000000002
142,0,-42.58400000000011
143,13,-24.481
144,5,-34.779999999999994
145,9,-30.311999999999966
146,6,-16.03900000000001
147,12,-53.60599999999997
148,12,-25.38799999999992
149,8,-23.524999999999977
150,3,-21.58399999999994
151,5,-40.286999999999935
152,2,-23.527999999999942
153,0,-57.17900000000011
154,14,-58.231999999999914
155,9,-33.25899999999997
156,4,-21.84499999999991
157,13,-29.866999999999877
158,10,-55.924999999999955
159,13,-35.569999999999844
160,11,-18.35899999999993
161,8,-34.538000000000004
