Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9,Reward 10,Reward 11,Reward 12,Reward 13,Reward 14
20,-193.64399999999995,-161.7819999999998,-193.4289999999997,-145.1409999999999,-238.94200000000046,-158.72499999999985,-136.51600000000002,-144.51999999999992,-188.52400000000017,-148.1199999999999,-136.888,-137.26300000000003,-156.18999999999988,-135.85,-128.60500000000002
21,-209.9480000000001,-191.49399999999957,-178.74999999999972,-141.08199999999994,-221.18499999999955,-169.7379999999998,-139.16799999999995,-150.28899999999993,-206.74899999999985,-134.36800000000002,-144.63099999999994,-136.88199999999998,-160.03899999999987,-130.243,-139.65399999999994
22,-210.14099999999993,-187.66599999999966,-170.72499999999974,-134.002,-270.84700000000083,-154.99599999999992,-140.875,-154.8339999999999,-192.40200000000036,-164.0829999999998,-148.75299999999993,-136.92399999999998,-151.4169999999999,-133.01800000000003,-154.15899999999982
23,-193.91199999999967,-186.2739999999996,-221.1549999999998,-135.24399999999997,-186.40800000000172,-152.37999999999994,-154.9329999999999,-145.7769999999999,-177.56900000000084,-165.95199999999977,-159.95799999999986,-140.4399999999999,-145.42899999999997,-132.53500000000003,-134.41
24,-206.45600000000096,-154.55799999999988,-242.1360000000014,-135.478,-169.26700000000145,-157.52499999999986,-150.9399999999999,-148.4349999999999,-181.82199999999975,-167.64399999999972,-169.0959999999998,-140.61999999999995,-149.74599999999992,-134.70700000000002,-133.93
25,-210.9920000000002,-149.95599999999996,-193.4470000000015,-139.84299999999993,-157.1700000000014,-174.62499999999972,-158.02599999999984,-142.77399999999994,-155.6949999999999,-152.2,-164.80299999999983,-141.66399999999993,-155.64699999999985,-133.91800000000003,-142.92999999999992
26,-208.89399999999972,-146.92,-186.1560000000016,-133.387,-223.54400000000032,-170.88099999999972,-142.795,-135.11499999999998,-167.43999999999986,-151.5429999999999,-172.67499999999978,-143.2899999999999,-161.55099999999982,-135.061,-143.3799999999999
27,-213.1570000000013,-154.51299999999992,-223.6570000000026,-139.12599999999998,-229.20900000000006,-164.3439999999998,-146.26599999999996,-153.36699999999985,-200.59900000000036,-158.98299999999978,-182.2179999999998,-148.8759999999999,-165.63399999999973,-130.02100000000004,-138.75999999999993
28,-194.3200000000016,-155.83899999999988,-268.31200000000206,-144.66099999999992,-251.76100000000042,-165.00699999999983,-152.33199999999994,-156.31599999999986,-236.0230000000006,-156.57099999999986,-166.66299999999984,-123.55300000000004,-167.80599999999976,-139.252,-135.22
29,-220.61800000000147,-174.2319999999998,-267.73200000000236,-140.5599999999999,-186.87100000000154,-182.36199999999982,-144.85,-152.71599999999995,-176.09199999999976,-153.2169999999999,-155.2119999999999,-130.59700000000004,-170.58399999999986,-156.3849999999999,-131.62
30,-193.58799999999968,-190.33799999999994,-269.97500000000167,-151.46799999999985,-191.15000000000137,-183.6789999999997,-142.525,-164.22399999999985,-157.3419999999999,-167.08599999999976,-149.93899999999985,-144.0789999999999,-169.1409999999998,-146.22399999999993,-146.61999999999992
31,-194.4320000000004,-180.90399999999977,-279.0030000000017,-140.04699999999994,-195.79100000000133,-171.30699999999982,-145.897,-165.86799999999985,-145.33299999999997,-165.95199999999977,-168.26199999999983,-139.15599999999995,-152.1579999999999,-151.38999999999993,-136.77999999999997
32,-188.36500000000024,-173.5719999999998,-296.3140000000019,-146.62599999999992,-196.63400000000146,-160.65099999999987,-148.08099999999996,-155.4099999999999,-165.20499999999984,-165.8319999999998,-156.56299999999982,-130.912,-159.48099999999985,-150.6039999999999,-139.32999999999996
33,-152.33200000000014,-179.7549999999998,-202.09400000000136,-139.60899999999995,-175.8260000000013,-177.29199999999975,-146.64699999999996,-153.0159999999999,-177.80799999999974,-170.01999999999978,-185.24199999999973,-147.33399999999986,-193.8909999999998,-139.63899999999995,-147.87999999999988
34,-206.35299999999984,-188.64099999999976,-168.48800000000162,-146.27799999999993,-179.07700000000145,-181.5249999999997,-140.161,-155.1009999999999,-181.0929999999997,-168.80499999999978,-187.14399999999972,-137.31400000000002,-192.5439999999997,-141.63699999999994,-140.64999999999992
35,-140.3739999999999,-183.36699999999976,-190.29900000000177,-148.86099999999988,-147.55000000000078,-187.81899999999965,-139.38700000000003,-151.12299999999996,-153.32799999999992,-165.0759999999998,-181.42899999999975,-132.901,-187.45599999999985,-133.67200000000003,-142.77999999999992
36,-183.35400000000044,-200.90700000000015,-210.2680000000013,-138.47799999999998,-185.53800000000112,-187.9779999999996,-148.96299999999997,-150.28599999999994,-180.13899999999984,-171.49899999999974,-185.60199999999975,-134.65599999999998,-175.04199999999972,-130.85500000000005,-135.16000000000003
37,-169.8230000000003,-194.22399999999988,-249.39000000000078,-138.45399999999998,-163.26600000000138,-192.91899999999956,-151.83399999999992,-171.1599999999998,-191.35399999999967,-161.56299999999982,-170.57499999999976,-144.61,-170.59299999999973,-134.92300000000003,-146.6799999999999
38,-147.85100000000017,-202.33899999999966,-182.2789999999999,-150.67899999999992,-167.46700000000118,-195.95199999999963,-151.5369999999999,-176.32299999999978,-160.3610000000014,-158.26699999999997,-182.69799999999975,-129.45700000000002,-167.44599999999974,-148.92399999999992,-131.83
39,-162.37900000000008,-214.18899999999962,-206.97800000000012,-142.45299999999992,-153.53700000000077,-178.8519999999997,-152.5749999999999,-163.71699999999987,-270.6480000000014,-161.20899999999978,-192.18999999999977,-134.695,-190.15899999999968,-151.3899999999999,-133.93
40,-187.05000000000044,-229.77699999999982,-167.2910000000001,-145.52799999999993,-162.55200000000139,-182.83599999999967,-150.00099999999995,-193.22499999999974,-261.3760000000006,-137.11899999999997,-196.05099999999965,-143.7309999999999,-206.17299999999977,-156.61899999999986,-129.58
41,-143.79600000000028,-222.7970000000002,-221.63399999999993,-140.01999999999992,-168.4070000000009,-175.65999999999974,-159.09099999999987,-173.88399999999982,-276.6700000000012,-139.65699999999998,-229.88199999999992,-135.06399999999996,-207.28899999999967,-159.8139999999998,-136.26999999999998
42,-120.61900000000028,-197.06699999999995,-193.6689999999998,-135.31599999999997,-183.66400000000095,-189.77499999999964,-158.5929999999999,-168.25299999999984,-261.81500000000153,-134.85099999999997,-202.4320000000013,-140.88099999999991,-211.49499999999998,-166.5819999999998,-144.63999999999993
43,-157.9810000000005,-197.40899999999996,-218.311,-141.54999999999993,-173.30200000000056,-202.97799999999964,-166.5489999999998,-157.00599999999991,-188.51400000000177,-141.57999999999996,-195.03200000000103,-139.99899999999994,-193.33299999999957,-159.22899999999984,-138.79
44,-207.9689999999999,-230.20100000000056,-214.83900000000008,-146.9349999999999,-188.3090000000013,-246.39300000000054,-164.84199999999979,-146.206,-254.37300000000195,-158.28399999999985,-193.98500000000124,-136.18899999999996,-184.5039999999997,-171.81099999999972,-130.42000000000002
45,-157.77900000000068,-218.8230000000007,-205.7020000000005,-148.28499999999985,-236.93400000000065,-248.97800000000103,-164.74299999999977,-151.89099999999996,-264.82800000000236,-184.5069999999996,-173.66400000000039,-141.27699999999996,-185.79099999999963,-188.35899999999964,-132.13000000000002
46,-188.75099999999992,-228.52000000000072,-182.8150000000007,-142.12899999999993,-177.1830000000006,-247.92300000000174,-169.83699999999982,-163.53699999999986,-192.7800000000019,-172.21599999999967,-187.354000000001,-140.7369999999999,-200.02599999999953,-192.7359999999997,-143.56
47,-134.93300000000042,-197.9480000000014,-172.95700000000056,-145.40199999999993,-164.99400000000077,-242.16399999999993,-173.44599999999974,-191.70699999999965,-223.83999999999986,-173.73399999999967,-214.35600000000022,-132.382,-196.49799999999962,-201.39800000000008,-133.84000000000003
48,-166.76299999999986,-169.68100000000103,-128.8470000000004,-130.46500000000003,-145.10000000000048,-225.11799999999954,-181.1979999999998,-206.44299999999944,-167.56299999999976,-179.46099999999967,-207.016,-144.45399999999992,-235.70199999999963,-219.68199999999993,-134.10999999999999
49,-136.42200000000085,-188.352000000001,-158.71400000000037,-145.5159999999999,-159.49600000000015,-212.36799999999948,-197.75199999999958,-193.2489999999996,-183.99699999999976,-197.24499999999958,-193.05399999999977,-132.739,-231.7029999999996,-222.14800000000014,-144.6489999999999
50,-157.97700000000046,-146.10000000000056,-138.17100000000028,-129.406,-188.02800000000005,-229.04499999999967,-208.60899999999987,-204.1989999999996,-189.70200000000182,-224.89599999999967,-172.30099999999985,-139.64499999999992,-266.01800000000156,-195.74499999999966,-135.80499999999998
51,-154.1390000000003,-183.8570000000006,-148.5779999999998,-146.6619999999999,-140.49000000000007,-247.45900000000012,-199.52799999999957,-206.72199999999967,-216.04400000000027,-208.17699999999985,-157.65799999999987,-135.529,-271.4130000000017,-184.93899999999994,-129.95800000000003
52,-157.8310000000005,-182.72000000000108,-188.51200000000009,-130.738,-180.9400000000008,-262.6710000000011,-220.0329999999995,-206.56899999999956,-169.97400000000138,-200.4909999999997,-178.17699999999985,-133.93299999999996,-254.2570000000003,-212.9109999999997,-131.71300000000005
53,-163.09800000000115,-186.49700000000126,-188.8750000000004,-142.14399999999995,-196.21400000000045,-240.8439999999999,-223.53399999999942,-215.04399999999993,-164.54700000000133,-180.5319999999997,-157.84699999999984,-130.489,-241.53099999999995,-186.34599999999966,-133.057
54,-182.12900000000076,-194.7390000000005,-177.36099999999982,-144.49599999999992,-227.23200000000037,-195.86199999999968,-236.61399999999975,-210.2290000000001,-206.85300000000134,-190.70499999999961,-126.1839999999999,-130.00000000000003,-226.43499999999972,-210.22899999999998,-136.573
55,-178.2490000000009,-187.49100000000107,-148.54700000000003,-139.96899999999997,-138.2550000000006,-192.24399999999972,-222.1119999999998,-200.8999999999998,-221.5870000000015,-203.35299999999958,-198.8110000000001,-150.93999999999986,-230.53299999999982,-208.16199999999967,-138.60699999999997
56,-176.67500000000075,-195.0890000000008,-182.90400000000017,-150.26499999999987,-110.75500000000014,-187.14099999999974,-212.2359999999995,-243.532,-170.8910000000016,-203.44599999999954,-165.9130000000012,-131.272,-235.55199999999982,-174.97299999999976,-145.6509999999999
57,-197.2730000000007,-181.25100000000054,-149.86500000000038,-150.15099999999987,-135.1810000000002,-187.56399999999974,-220.17399999999952,-210.5429999999999,-187.42600000000135,-190.54899999999958,-183.01500000000084,-129.835,-257.7510000000013,-181.07799999999972,-127.34800000000004
58,-199.93100000000027,-185.60900000000066,-193.14999999999972,-141.90399999999994,-129.39399999999995,-194.19999999999965,-214.0869999999997,-211.68899999999977,-201.92800000000094,-188.89299999999966,-180.2000000000012,-131.95000000000002,-273.8830000000023,-186.02499999999966,-141.72699999999995
59,-151.72200000000024,-191.5330000000015,-152.4139999999999,-142.59399999999988,-154.84400000000014,-194.34999999999985,-233.0460000000002,-218.82399999999967,-222.3400000000015,-167.98799999999966,-189.09300000000096,-132.127,-278.6290000000014,-187.28199999999964,-134.65900000000002
60,-172.25300000000072,-161.218000000001,-167.48299999999978,-149.3949999999999,-99.31399999999988,-200.27900000000022,-255.2570000000011,-197.83099999999993,-175.11300000000023,-202.71699999999956,-212.65199999999996,-132.679,-244.29600000000158,-196.78299999999956,-138.57999999999996
61,-190.07300000000046,-164.5190000000007,-143.67199999999994,-151.58199999999985,-87.09799999999989,-212.5779999999998,-188.87500000000182,-200.30099999999987,-183.82200000000043,-208.9359999999996,-207.59400000000005,-139.28799999999995,-217.1340000000019,-187.01500000000146,-139.08999999999992
62,-181.92600000000078,-177.8420000000007,-160.8009999999999,-159.3729999999998,-55.26699999999987,-225.02300000000045,-188.72500000000173,-218.301,-171.20899999999992,-192.12399999999963,-190.70199999999969,-133.96300000000002,-241.06700000000228,-216.4920000000016,-149.47899999999984
63,-160.90200000000115,-171.6140000000011,-184.0779999999999,-159.0699999999998,-163.75,-224.04099999999957,-268.0590000000013,-226.8639999999998,-176.51599999999988,-163.67799999999983,-189.65799999999973,-142.63899999999995,-210.26300000000074,-240.1710000000002,-138.42999999999995
64,-185.6190000000005,-140.0930000000007,-89.773,-147.5619999999999,-129.3309999999999,-247.7200000000002,-244.1470000000012,-252.70300000000034,-126.92800000000011,-188.70699999999968,-193.8429999999998,-127.12900000000005,-201.26199999999963,-243.8250000000014,-136.81
65,-190.24600000000035,-180.97100000000077,-158.54299999999986,-153.97599999999983,-146.0200000000001,-220.3040000000013,-246.52300000000128,-255.9290000000013,-176.20700000000028,-175.55499999999978,-203.99899999999977,-128.14600000000002,-210.73499999999976,-181.9770000000013,-141.7779999999999
66,-176.4080000000002,-186.28200000000103,-111.60999999999986,-166.08699999999976,-177.98499999999999,-258.4370000000014,-239.69499999999988,-214.83500000000095,-107.19500000000039,-187.0839999999997,-194.61700000000002,-132.87399999999997,-229.6839999999999,-182.93100000000138,-132.754
67,-152.22300000000035,-144.13800000000055,-193.4290000000001,-161.1309999999998,-170.85099999999986,-188.48700000000176,-220.25399999999985,-237.2700000000003,-142.8350000000008,-179.91099999999972,-223.77600000000015,-133.522,-230.73200000000028,-227.1699999999997,-141.46599999999992
68,-171.64500000000052,-166.26000000000056,-197.11100000000022,-164.11299999999977,-154.39999999999984,-190.32300000000185,-246.92200000000017,-222.44999999999996,-134.77100000000078,-181.0869999999997,-192.63800000000037,-125.78800000000004,-230.44300000000004,-232.75100000000066,-143.76399999999992
69,-133.79500000000016,-174.9390000000005,-149.94799999999984,-159.37299999999982,-195.88800000000006,-192.02400000000188,-246.94300000000015,-223.42900000000077,-167.60600000000144,-196.25499999999968,-200.5650000000004,-141.22299999999993,-219.40800000000118,-179.29500000000124,-147.52899999999988
70,-157.20700000000005,-109.14000000000006,-177.03800000000012,-156.48699999999982,-170.13000000000036,-218.61000000000178,-257.30700000000087,-176.95200000000142,-144.19100000000097,-181.17199999999974,-171.61400000000006,-132.778,-163.08000000000078,-154.78900000000093,-146.1879999999999
71,-177.75000000000043,-161.0220000000004,-117.01300000000006,-169.13799999999972,-195.83100000000064,-203.27500000000092,-276.3670000000012,-214.0460000000012,-147.46300000000133,-190.40799999999967,-209.17900000000017,-130.08700000000005,-182.94600000000122,-181.13700000000136,-142.54899999999992
72,-141.55000000000018,-149.25100000000052,-110.30699999999997,-156.93999999999988,-199.2079999999999,-171.93200000000098,-238.9650000000002,-204.32900000000072,-158.61500000000117,-198.95799999999986,-164.6460000000004,-131.88700000000003,-154.43600000000106,-159.3600000000011,-138.87999999999997
73,-146.24800000000002,-172.890000000001,-136.66999999999996,-163.20399999999978,-183.10800000000017,-190.5430000000016,-241.26600000000062,-220.31800000000075,-166.30600000000103,-204.84699999999967,-194.748000000001,-142.87299999999993,-174.9490000000009,-135.92200000000122,-138.72699999999992
74,-147.66900000000024,-136.18500000000037,-126.641,-167.34999999999977,-176.21400000000023,-183.25600000000077,-244.6060000000003,-220.09600000000032,-187.90300000000138,-191.96799999999962,-185.9440000000006,-143.9799999999999,-153.05500000000123,-215.39700000000153,-131.33800000000002
75,-126.08100000000043,-182.73400000000083,-149.233,-157.58199999999988,-73.50599999999999,-159.21100000000084,-256.36800000000085,-201.1170000000007,-114.52200000000023,-202.70799999999966,-166.14000000000013,-139.22799999999992,-174.39200000000176,-200.09200000000175,-139.45299999999995
76,-151.92200000000034,-164.116000000001,-151.669,-161.73999999999984,-190.64400000000006,-160.2530000000006,-283.2280000000015,-179.3800000000013,-194.09900000000138,-192.52599999999964,-225.04700000000034,-138.58299999999994,-201.48800000000173,-260.3360000000014,-133.771
77,-130.54500000000027,-151.2140000000003,-139.29499999999996,-177.5619999999997,-176.47299999999981,-173.47700000000094,-187.05600000000172,-186.75400000000013,-184.57100000000122,-193.48299999999966,-211.81400000000082,-142.44999999999996,-276.4420000000024,-213.25100000000185,-136.51
78,-152.76000000000067,-85.81600000000012,-104.99700000000003,-163.5279999999998,-163.59300000000025,-165.06000000000128,-128.57200000000088,-180.21200000000098,-118.01100000000015,-191.6049999999997,-130.204000000001,-134.33200000000002,-184.93200000000218,-186.23500000000155,-150.12099999999984
79,-173.59400000000068,-149.51500000000055,-120.77000000000002,-155.91699999999986,-113.08500000000001,-160.42800000000062,-171.71500000000069,-169.31100000000046,-167.45400000000092,-194.56299999999962,-123.08300000000058,-146.9799999999999,-179.44600000000142,-180.6080000000013,-137.95
80,-166.62000000000052,-144.87700000000046,-140.305,-165.44499999999977,-98.49900000000012,-212.1640000000006,-166.27400000000105,-190.60500000000056,-144.67600000000067,-192.23799999999966,-189.231000000001,-131.89900000000003,-160.14100000000136,-143.98600000000113,-149.79999999999984
81,-148.5540000000007,-159.8350000000004,-125.74400000000003,-160.73499999999981,-146.15699999999975,-201.93800000000084,-131.25300000000115,-188.27600000000075,-185.37500000000045,-184.8789999999997,-168.1560000000004,-141.99999999999991,-187.1910000000017,-182.63100000000145,-138.12099999999992
82,-165.03200000000078,-157.27200000000016,-127.78099999999999,-176.13399999999965,-120.798,-153.69800000000026,-207.3120000000009,-147.56000000000063,-199.30400000000057,-185.6109999999997,-211.061000000001,-142.37500000000006,-194.08100000000147,-185.33000000000123,-143.48799999999991
83,-165.86900000000054,-169.43400000000054,-145.714,-163.80999999999977,-105.444,-189.0510000000004,-216.59000000000134,-162.46999999999997,-148.4910000000008,-190.10499999999968,-208.39600000000019,-129.877,-183.8020000000015,-184.82700000000156,-139.4319999999999
84,-143.36500000000007,-133.36800000000025,-147.02800000000002,-163.0479999999998,-144.2389999999999,-176.1660000000003,-160.38100000000037,-120.80400000000027,-182.06600000000122,-191.98599999999965,-163.88000000000042,-137.23,-188.2680000000018,-194.24200000000158,-151.34199999999993
85,-121.51100000000011,-148.0920000000006,-130.01899999999998,-166.16799999999975,-85.03399999999988,-164.2170000000003,-170.33300000000037,-164.17700000000028,-154.6280000000006,-205.46199999999985,-178.94800000000117,-132.20800000000003,-186.94600000000156,-178.06300000000138,-148.7559999999999
86,-118.24400000000011,-167.9730000000005,-80.23699999999994,-170.0289999999997,-82.3459999999999,-159.32099999999994,-127.25700000000055,-86.53000000000019,-105.93900000000058,-215.725,-171.40600000000114,-151.67799999999986,-233.60300000000151,-179.87500000000142,-143.66199999999992
87,-98.36000000000021,-163.89200000000062,-156.46299999999994,-162.66399999999982,-104.7399999999999,-168.22900000000053,-167.62800000000124,-203.49200000000087,-191.88900000000135,-209.12000000000035,-178.26500000000078,-136.84599999999998,-223.83600000000078,-163.0800000000013,-146.43999999999988
88,-161.0290000000004,-142.73700000000014,-135.48799999999997,-167.19999999999976,-110.71599999999987,-148.57500000000005,-195.0720000000011,-166.66100000000046,-198.74400000000128,-200.42100000000022,-170.1260000000015,-137.44899999999996,-236.35500000000047,-169.7630000000014,-154.06899999999982
89,-158.21900000000022,-145.91100000000023,-145.24900000000002,-177.87399999999965,-118.9109999999999,-187.88299999999998,-168.62900000000042,-146.5470000000004,-182.80700000000053,-168.6899999999999,-114.42800000000018,-130.15600000000003,-247.85300000000097,-134.13200000000055,-157.2849999999998
90,-151.339,-139.52600000000012,-106.32000000000001,-170.65299999999974,-145.5379999999999,-205.52000000000027,-169.1450000000006,-161.3770000000007,-201.42900000000074,-197.1789999999997,-121.77500000000035,-133.264,-179.081000000002,-136.236000000001,-154.4439999999998
91,-145.02600000000024,-108.11400000000035,-134.50699999999995,-165.12399999999977,-47.703999999999965,-151.2920000000001,-207.50600000000085,-199.9320000000005,-182.3100000000009,-207.53799999999995,-165.2529999999999,-139.68099999999995,-197.7340000000017,-181.86900000000148,-141.87399999999994
92,-140.02000000000012,-152.69500000000045,-95.41899999999995,-178.48899999999966,-97.08599999999993,-163.70099999999994,-172.7200000000004,-190.178,-146.85100000000082,-195.07899999999972,-109.47399999999989,-139.38699999999994,-140.79800000000117,-163.50100000000126,-147.25299999999987
93,-162.64300000000088,-116.23700000000034,-103.89399999999992,-184.52499999999958,-107.14299999999987,-173.91099999999994,-206.83299999999977,-198.30900000000014,-108.98599999999992,-194.3169999999997,-135.26399999999987,-150.73299999999986,-194.79800000000142,-181.82100000000145,-151.99899999999985
94,-120.33000000000004,-151.64300000000017,-119.75399999999993,-168.7179999999998,-90.89000000000001,-163.42699999999985,-247.57300000000032,-171.97799999999992,-141.19400000000041,-161.74399999999977,-72.49000000000018,-145.96899999999988,-191.55100000000155,-185.03100000000157,-149.71899999999988
95,-99.547,-138.46699999999993,-150.00799999999987,-186.09699999999958,-116.12699999999995,-97.391,-176.22700000000026,-178.06900000000036,-94.1410000000004,-190.9809999999997,-104.43199999999987,-141.78399999999993,-145.9090000000013,-188.93800000000138,-158.7489999999998
96,-94.70000000000002,-94.47900000000008,-113.49299999999997,-172.29399999999973,-138.2609999999999,-156.98000000000008,-168.8720000000007,-197.26800000000122,-157.80800000000076,-184.55499999999975,-118.60399999999993,-135.14500000000004,-143.47600000000074,-161.572000000001,-171.59499999999971
97,-116.04299999999998,-66.94399999999999,-112.20300000000002,-172.03299999999973,-150.4439999999998,-163.17899999999986,-150.598,-177.39600000000038,-171.1750000000006,-180.35899999999972,-110.5,-138.10599999999997,-149.09700000000092,-168.33400000000125,-168.87699999999973
98,-121.22400000000002,-95.85700000000014,-120.98699999999992,-184.04799999999963,-113.45799999999988,-142.54199999999983,-170.26700000000105,-169.0030000000006,-168.45400000000032,-183.25999999999974,-94.00300000000004,-141.59799999999993,-154.90200000000078,-160.38000000000085,-166.54599999999974
99,-156.118,-115.74899999999998,-137.32399999999993,-175.1199999999997,-135.46399999999983,-148.4389999999999,-136.83900000000042,-139.25399999999985,-193.66500000000025,-220.08099999999976,-102.34099999999998,-140.86599999999996,-168.3910000000011,-175.67500000000103,-178.65099999999964
100,-141.89199999999988,-127.24199999999992,-157.51899999999995,-182.09499999999963,-140.57100000000014,-138.89999999999984,-117.61900000000053,-153.3750000000003,-129.71400000000028,-205.26299999999983,-120.99699999999989,-140.60199999999992,-188.18100000000177,-182.19000000000088,-166.99599999999973
101,-90.79800000000007,-116.32500000000002,-151.83999999999997,-170.5569999999998,-128.1119999999999,-148.5399999999999,-147.05400000000094,-188.916,-121.0070000000002,-213.1929999999998,-129.31400000000002,-141.66099999999992,-196.18200000000206,-199.00300000000033,-163.74399999999977
102,-147.69699999999997,-130.744,-154.12299999999996,-181.65399999999966,-161.1509999999999,-106.41399999999999,-143.39900000000057,-181.55100000000053,-95.7800000000003,-241.52000000000072,-126.32999999999996,-152.43699999999984,-214.93100000000112,-141.85200000000097,-177.2319999999996
103,-73.75700000000009,-131.1270000000001,-147.47199999999998,-182.35899999999975,-146.00500000000005,-122.55699999999986,-164.08200000000048,-160.02700000000002,-182.5040000000006,-178.06100000000032,-116.06699999999996,-139.85499999999993,-162.59100000000078,-159.60500000000036,-161.6529999999998
