Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9,Reward 10,Reward 11,Reward 12,Reward 13,Reward 14,Reward 15,Reward 16,Reward 17,Reward 18,Reward 19
0,-1.0055721600631964,0.044713993242322836,-7.318319523176546,-14.03146922658899,-8.394586686343882,-4.2480724785738655,-0.22641336284518127,-3.4095404554319004,-1.223525316450169,6.386360973873871,0.0005418547820204012,2.376223121287232,-0.5601233010957006,5.263296216747647,-3.9713145850622054,2.281685057659122,-4.411520783484695,-1.1529665798273485,-3.0189300277520816,-4.2830321495779335
1,-0.29694105314813557,-3.1723311600100037,-2.6773940226988944,-5.755583641488249,2.6457080378398885,-4.450982156189076,-0.3731234141025707,-10.447476460237556,1.0965728514098703,-3.5741862653519467,-1.3394548989360697,6.815257115234656,-3.8189651311226513,-3.9420897073182637,-3.8912034010506096,-3.678502131767214,-3.545893469777019,-0.5052144710969833,-4.257644618872893,0.2585184450983355
2,-7.384101810576699,-0.17915454141711412,-2.7351914225258502,-6.824690679822902,2.3544075014975396,-1.3457210706495935,-12.417294139662538,2.5654634894416217,-4.340045191407851,1.818418103609068,2.9238326798717216,-1.3574372217453774,2.307602267032448,-6.734718214509316,-5.032180180095674,-6.78747083438264,2.2504354991523483,-2.7168831403559,-7.858355357182373,-8.739284441296862
3,-4.822869584394536,-0.6525087551942814,-8.194041838102368,-2.0326279387398767,-5.904809404921589,-2.508610566856962,-9.032800283470097,-0.17453969929926103,-3.224285714471475,-0.05299051393133416,-7.914852084755005,-4.606019440828276,-3.1054929049387643,3.973990187418105,-5.017222190175758,-10.733083711525621,-5.345102620465132,2.7263594572270504,-13.374858394497746,-11.92862220740329
4,-2.230896747480282,1.2016809725040067,-11.295865793488103,1.203955538717572,-5.425285288666633,5.111224959555171,-9.13733250280979,-6.540311958618439,-9.026502735244051,-1.5371151962046194,-2.4817095620697884,-2.1086786752979854,-4.182673890477555,2.0615301645513857,-1.2446278366783763,-10.591721125201378,6.186751439873372,-3.4008837927680915,-12.675550527716233,-2.5298389501469614
5,-4.284434691714772,0.769149712045848,-8.734082508905587,-12.616727408149407,-6.494164271061267,1.6765263693141577,-16.374478983590468,-0.9934490493558659,-4.188040586733616,2.6109860627304986,-4.119342985980836,-3.4637530121967663,-1.4069746512374963,0.550490780931552,5.86619908362191,-6.797849558228876,-0.7980550944492988,-3.3625396681659536,-17.147218043052803,3.189213659210167
6,-12.271640576421966,-2.356147934734789,-5.432651411005574,-6.161444652050092,-14.026907506463562,2.0825217315328963,-28.257192627998684,0.7208759008208688,-3.211590017039581,-4.651366980029367,-8.535974371645004,-33.32943426517279,-0.6795192607277885,-7.010947000238761,7.276435148026961,-5.05396046334266,0.08504619862209166,-4.6994833859061576,-25.203724105153842,-3.899764393401708
7,-7.880956072396268,1.6643694728225156,-2.3924611788950223,-3.917799435146631,-12.571522072834,2.136725701974106,-47.18082909645339,-20.332917094171464,-3.763335126098893,-3.673315108187597,0.24890598255239582,-26.5464053031448,1.1300216974571025,0.4667145643021344,-0.14783488371017625,4.567500457287213,4.399857597517807,-0.5940206480040077,-15.357735944957028,-2.9433504843308165
8,0.6327267412094393,1.1458389018589719,-18.319647975337354,-13.547358413982925,-10.152805771830268,-3.667319268094367,-34.705568244728155,-6.4873857222045075,-8.968588682142585,-8.444902200195115,-1.136064009706639,1.2800816378172466,1.6978306721600114,-9.294236713917936,-2.774443227225814,-3.608932940685495,-1.4339936205256094,-1.7106833084196815,-8.130778422082983,-4.808736916657812
9,-14.966411522036001,1.2945774699633135,-44.15484819303315,-32.43944456856841,-13.488222511351035,6.3837044662111335,-43.61715103860225,-4.105472184992455,-6.6489390935797505,1.8901489477612319,-6.8485771744388355,-3.003992111238883,-6.444417726305747,-7.091724534476043,4.835346903896025,3.328456930170078,-0.6483529963712775,1.556681461002298,-10.257857212633635,-2.70470596015203
10,-4.167923851885249,-2.0775664748055283,-3.967218844849961,-41.30573022659856,0.23451890199570008,-8.305783078810528,-54.934004688518506,-2.6567634157001376,-5.106706172666591,-0.9058199255079756,0.4758303559150631,-9.838805445865443,-5.027142971363601,-12.860471219395995,-3.2836011157306415,-3.0387446009468326,-9.12244411929279,0.41632168830381866,-17.12725448101445,-13.205491515694424
11,-14.211548877288617,-3.9776065310379103,-1.5157130368652771,-27.55002319958988,-6.446800948128889,-3.4828656841308914,-36.46125248690975,-6.769145576250158,-8.226446375208393,-0.059114571132947005,-1.5268839423213711,-5.780510857654699,-2.5317550598070477,-20.72698235412805,-7.582659370662157,5.335424857975767,-5.427151892243132,-3.009868104162171,-14.81161850354703,-25.847700444297118
12,-4.910728135453686,-1.3713305675307903,-8.195582271511878,-20.386277944721634,-5.038931818207499,1.8312096734984529,-53.36328803667084,0.8398300764103943,-4.698845870981342,0.7559085945578737,-3.6420608513118418,-10.305138827970044,-2.033394346286612,-13.479815921431737,-2.261988374689653,7.431279950260716e-05,-4.176810866338451,1.4443644168977923,-6.999223317766837,-19.7243017711468
13,6.467760606125641,-1.442975453901838,0.6422943311784304,-22.3506680386386,-3.2734061144561593,0.320063896072832,-53.520786030676994,-15.904253150913556,-5.0906536916463,-3.615600608661088,-5.758478560415804,-51.51786485203096,2.9869875743033614,-23.16483052036453,-10.588399243654159,-5.1058727549349925,1.9771053137360586,2.65279067842489,1.1884209399973806,-21.65706353689021
14,-4.27796322316185,-2.045480659050141,-1.099385999034008,-40.06763572291593,7.362834154643235,-5.663031404349997,-63.35643487992337,-4.765822150436652,-1.0728153928085629,1.5088908976362059,2.4314976842680194,-26.14309161513687,1.2907331040758043,-37.5959576643074,-2.4162808381810224,-9.79208448795021,-2.0428416598640817,-1.441820562865986,-5.355114637791199,-17.55963099071395
15,-12.003998891506948,-0.3010175963724523,-6.106169228912239,-39.67605098780671,-3.3620878488692236,-0.17157486028316943,-72.848519874439,-3.3433192929166404,-5.481936892270201,-8.195637745497326,-4.340516592933663,-13.238888154008773,-8.001625514853773,-43.246335421628636,-6.9482812055989935,-10.943694516592691,-2.960380166636692,1.096670233213016,-0.04243144952211253,-20.763628022271632
