Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9,Reward 10,Reward 11,Reward 12,Reward 13,Reward 14
25,-196.63899999999984,-232.21599999999984,-212.47500000000065,-141.54999999999995,-172.29900000000052,-138.844,-147.06999999999988,-202.85300000000123,-189.72999999999962,-131.53000000000003,-173.2749999999997,-171.33699999999993,-137.50599999999994,-174.9729999999998,-153.19899999999987
26,-223.125,-214.6239999999997,-213.109,-153.41199999999986,-175.11,-139.92399999999992,-134.353,-201.43500000000003,-169.27599999999975,-126.35800000000006,-151.16199999999986,-164.12499999999977,-121.97200000000001,-182.37699999999973,-163.4889999999998
27,-215.52399999999966,-233.98899999999986,-212.31499999999997,-182.5239999999996,-166.936000000001,-152.91399999999985,-133.28799999999998,-177.38199999999978,-176.24199999999968,-140.656,-181.04499999999962,-149.5389999999999,-133.33899999999994,-170.40099999999978,-156.17499999999987
28,-204.11000000000013,-230.54000000000033,-215.8769999999999,-168.36999999999972,-194.04300000000066,-135.56199999999998,-130.91500000000002,-177.66099999999972,-169.26399999999973,-135.06100000000004,-199.1289999999995,-144.64899999999994,-136.0179999999999,-167.19399999999982,-151.4469999999999
29,-189.7140000000009,-213.59699999999992,-218.541000000001,-152.59299999999988,-192.0020000000008,-143.18799999999993,-130.873,-167.7399999999998,-185.9709999999996,-137.34100000000004,-197.40099999999956,-142.93299999999996,-118.66299999999997,-163.41399999999982,-149.62899999999988
30,-190.20100000000144,-235.027,-224.92100000000127,-148.0239999999999,-192.41900000000126,-136.14100000000002,-132.61599999999999,-177.89199999999977,-181.72599999999966,-134.29300000000006,-192.0009999999996,-151.2399999999999,-117.64000000000001,-175.59999999999974,-158.9349999999998
31,-177.614000000001,-190.28800000000152,-185.48100000000107,-139.096,-169.72500000000082,-136.39899999999997,-146.18799999999996,-215.58999999999978,-224.52699999999942,-131.28700000000006,-176.0469999999997,-159.16899999999984,-133.3779999999999,-164.43899999999982,-163.87899999999982
32,-184.32100000000037,-198.34000000000088,-176.35700000000026,-144.8949999999999,-183.64000000000095,-139.92699999999996,-136.61799999999994,-261.6990000000012,-208.1649999999996,-135.05800000000005,-217.9119999999998,-171.77499999999975,-126.98499999999994,-157.83999999999986,-161.65899999999982
33,-214.01600000000053,-202.66200000000134,-185.97600000000108,-159.5169999999998,-193.85000000000088,-136.31499999999997,-131.353,-222.98799999999966,-213.26799999999963,-141.07,-228.47199999999992,-152.2479999999999,-138.17199999999988,-172.0149999999998,-156.87699999999987
34,-197.51100000000048,-262.6690000000008,-179.53700000000123,-131.82999999999998,-194.00800000000078,-137.14600000000002,-129.70300000000003,-194.3799999999998,-202.39599999999953,-150.05799999999994,-191.26599999999962,-155.39199999999988,-125.06199999999994,-197.6169999999997,-172.85499999999973
35,-169.7390000000007,-213.50900000000019,-183.78000000000162,-145.60599999999988,-194.25900000000044,-133.225,-143.2089999999999,-184.37799999999973,-187.85799999999966,-151.53999999999994,-206.79399999999947,-156.31299999999993,-121.95699999999992,-208.3569999999998,-189.1869999999996
36,-176.37000000000143,-224.586,-182.913000000001,-136.52799999999996,-192.33000000000052,-139.86699999999996,-137.25099999999992,-199.36899999999963,-191.4429999999997,-162.27699999999987,-214.5339999999996,-159.89799999999988,-129.72999999999996,-210.20799999999986,-196.8179999999999
37,-152.1890000000011,-239.0910000000003,-174.3580000000008,-136.156,-203.81900000000087,-133.708,-134.992,-210.93399999999957,-200.78699999999986,-156.3339999999999,-209.2149999999994,-162.96099999999984,-123.05199999999998,-222.93300000000008,-179.71599999999975
38,-184.25000000000102,-240.79700000000076,-168.04800000000043,-146.69799999999992,-223.98100000000096,-139.34799999999998,-142.16799999999995,-187.67700000000173,-204.1029999999996,-163.3689999999998,-219.0369999999994,-154.08399999999992,-130.13199999999992,-203.05100000000007,-169.95099999999985
39,-186.80600000000067,-234.33100000000087,-167.35900000000038,-151.08999999999986,-197.92600000000104,-139.369,-133.63,-187.05600000000172,-265.9030000000009,-169.38699999999977,-219.47199999999953,-159.57099999999986,-125.64699999999996,-204.69600000000008,-184.50099999999975
40,-150.08900000000054,-183.97000000000156,-176.30800000000085,-133.684,-145.89600000000024,-145.2369999999999,-131.02,-248.46600000000063,-249.6340000000003,-162.43299999999988,-213.70899999999946,-155.79999999999993,-141.3519999999999,-180.56799999999976,-190.21899999999968
41,-174.3940000000012,-186.94800000000174,-175.9630000000009,-160.26999999999978,-66.2770000000004,-148.44099999999992,-132.001,-186.6780000000017,-223.6030000000007,-166.53999999999982,-225.05199999999962,-155.17899999999992,-127.47699999999995,-180.82899999999975,-188.4219999999997
42,-160.7780000000003,-260.95900000000074,-177.36700000000138,-136.819,-154.19800000000075,-139.44699999999997,-145.2279999999999,-190.48000000000152,-222.73299999999966,-184.2489999999997,-216.1029999999996,-162.10299999999984,-143.6259999999999,-187.34100000000004,-187.06299999999965
43,-189.7490000000006,-233.32200000000006,-195.38400000000064,-129.74800000000005,-188.93000000000134,-145.99599999999992,-149.1579999999999,-232.16600000000045,-237.30699999999987,-159.14199999999988,-205.57899999999958,-164.3049999999998,-130.21299999999997,-202.43600000000004,-207.15099999999975
44,-180.34000000000057,-244.6330000000001,-167.76200000000023,-154.9179999999999,-129.77400000000043,-142.57,-133.56699999999998,-244.4520000000006,-227.06199999999967,-176.33199999999977,-218.71899999999968,-176.96799999999976,-145.54899999999986,-207.2549999999998,-190.4379999999996
45,-161.8930000000002,-234.06099999999964,-162.3370000000004,-142.35699999999994,-166.39700000000022,-154.08399999999986,-142.72599999999994,-246.7300000000002,-239.08599999999993,-176.3379999999998,-234.1509999999997,-172.88199999999978,-139.04499999999993,-214.1259999999996,-198.52299999999963
46,-192.53199999999975,-231.1920000000001,-158.6800000000004,-144.91899999999993,-159.16400000000036,-148.4979999999999,-132.091,-186.37800000000115,-203.73400000000024,-175.29099999999977,-212.81399999999985,-176.69499999999974,-138.00699999999986,-210.27500000000023,-180.18399999999968
47,-176.00500000000028,-227.55600000000018,-160.46100000000007,-156.08799999999982,-104.09799999999996,-157.11099999999982,-138.48099999999997,-175.99600000000137,-225.3650000000003,-158.8059999999999,-216.92499999999964,-177.3039999999997,-144.98499999999993,-200.2269999999999,-195.35499999999965
48,-138.36700000000025,-220.2380000000001,-159.46000000000043,-146.27499999999992,-126.53699999999995,-156.26799999999986,-130.18300000000002,-217.65700000000135,-212.26700000000014,-151.52799999999993,-200.3439999999996,-169.81899999999976,-136.59399999999994,-213.8610000000001,-194.36799999999957
49,-149.5920000000002,-238.39899999999997,-156.09800000000035,-147.7869999999999,-146.64400000000026,-154.62099999999984,-137.81499999999994,-195.40900000000164,-217.5890000000007,-166.89099999999985,-200.83899999999963,-170.2149999999998,-137.4909999999999,-214.31000000000103,-201.56199999999973
50,-134.86800000000065,-228.17000000000138,-150.97900000000047,-160.33599999999979,-128.7569999999999,-155.61999999999983,-132.81699999999998,-191.49700000000152,-209.640000000001,-167.2389999999998,-227.6679999999999,-177.58899999999971,-133.98399999999998,-185.68900000000056,-181.5609999999997
51,-113.42900000000016,-184.46400000000165,-158.7630000000006,-170.43099999999976,-111.87700000000021,-150.7119999999999,-141.86499999999995,-196.82300000000134,-127.572,-153.5709999999999,-210.94599999999954,-190.48899999999963,-133.53399999999996,-208.8920000000002,-177.70599999999973
52,-148.00399999999988,-202.67000000000155,-158.80900000000042,-173.6529999999997,-170.49000000000015,-145.14999999999995,-143.47299999999993,-110.20200000000075,-119.33600000000038,-170.12199999999982,-208.99299999999957,-177.30699999999973,-147.8889999999999,-202.63599999999974,-176.01699999999974
53,-145.0670000000004,-225.11400000000089,-160.31700000000058,-181.53699999999992,-102.48900000000037,-156.13899999999984,-151.29699999999985,-137.726,-174.19300000000027,-160.13899999999978,-207.71799999999956,-189.54099999999963,-140.2419999999999,-196.35200000000006,-177.31899999999976
54,-138.35200000000063,-229.31300000000041,-164.47700000000066,-181.71099999999984,-141.75600000000045,-141.36099999999993,-141.51999999999995,-127.40500000000095,-187.18900000000082,-196.11099999999996,-195.62199999999964,-209.11899999999946,-136.95699999999994,-220.84900000000047,-182.92899999999972
55,-148.23100000000008,-185.03800000000146,-162.61200000000053,-216.45699999999957,-138.661,-140.15199999999993,-139.80999999999995,-145.3920000000009,-178.60200000000114,-196.16199999999986,-198.33099999999968,-228.62499999999955,-136.59099999999995,-203.5290000000005,-185.2269999999997
56,-172.86400000000077,-185.13900000000166,-140.5250000000004,-222.52299999999977,-71.31500000000037,-146.0589999999999,-150.44199999999987,-190.69700000000137,-190.11900000000134,-198.2559999999998,-197.30199999999965,-266.3880000000012,-130.41400000000002,-248.2710000000007,-188.67899999999992
57,-159.30400000000066,-181.85000000000122,-158.03200000000038,-206.70099999999962,-147.23900000000043,-135.667,-139.74699999999993,-181.61000000000107,-228.6450000000006,-195.1359999999997,-192.55299999999983,-223.28199999999956,-145.6389999999999,-166.5640000000011,-191.94399999999965
58,-158.3160000000002,-191.82600000000062,-158.45600000000027,-205.06599999999966,-157.55400000000014,-149.6559999999999,-136.342,-177.33200000000107,-183.76200000000085,-175.977,-185.37699999999973,-227.16399999999976,-143.4009999999999,-169.28300000000144,-201.85599999999957
59,-158.7710000000003,-189.543000000001,-159.70000000000044,-191.77299999999966,-179.15200000000024,-139.051,-151.28499999999985,-157.59100000000035,-190.35500000000064,-183.92099999999996,-191.3199999999997,-238.80399999999995,-144.4779999999999,-167.9770000000007,-213.7179999999997
60,-157.42000000000047,-162.74900000000028,-146.83400000000046,-165.27699999999982,-164.25499999999974,-143.39199999999994,-148.8909999999999,-169.82800000000123,-153.86300000000068,-177.34299999999976,-206.61999999999975,-235.77699999999976,-136.06,-227.69200000000083,-219.50799999999967
61,-155.69300000000078,-199.98600000000113,-167.55300000000045,-169.9569999999998,-144.6760000000002,-138.33999999999997,-144.59499999999989,-186.59100000000052,-157.95000000000033,-173.34999999999977,-199.5650000000001,-256.28600000000154,-135.298,-220.5610000000007,-231.859
62,-162.9880000000005,-191.1890000000007,-159.00800000000024,-172.69299999999976,-130.27400000000014,-137.00799999999998,-145.08099999999993,-151.68600000000023,-142.20200000000057,-174.1269999999998,-214.254,-274.48500000000155,-143.6619999999999,-190.62400000000017,-220.17099999999965
63,-151.5610000000005,-181.78100000000114,-168.23600000000076,-177.84099999999972,-109.31900000000023,-142.3329999999999,-146.24799999999988,-173.88900000000004,-183.14500000000066,-171.00399999999982,-235.1889999999999,-251.04300000000066,-137.974,-176.42600000000056,-214.6979999999998
64,-161.83200000000016,-189.55300000000142,-146.9570000000004,-177.13599999999974,-147.19700000000017,-143.80599999999995,-144.60399999999993,-159.36700000000008,-77.8060000000005,-179.17599999999976,-240.83800000000002,-242.185,-138.63999999999996,-153.4270000000011,-213.3059999999998
65,-145.55200000000065,-181.6010000000012,-158.10900000000026,-180.1449999999997,-102.71300000000024,-139.51599999999993,-144.7899999999999,-158.36500000000063,-175.15900000000113,-174.4719999999998,-242.11500000000038,-200.94099999999958,-145.4109999999999,-185.00400000000164,-243.103
66,-90.00400000000008,-199.47700000000123,-137.04900000000026,-187.91499999999968,-113.22000000000017,-140.242,-142.54599999999994,-172.38900000000024,-194.23200000000068,-176.6649999999998,-232.94500000000076,-218.20899999999952,-145.47399999999988,-145.77300000000088,-265.2000000000013
67,-110.4810000000004,-167.54400000000123,-149.71900000000053,-204.0339999999998,-127.39100000000008,-140.8089999999999,-137.57499999999996,-191.63800000000035,-156.0540000000009,-185.65599999999972,-252.43000000000038,-221.45099999999996,-148.35399999999987,-185.16600000000167,-238.7750000000006
68,-152.72100000000012,-170.40800000000024,-139.40400000000028,-184.7229999999997,-99.68500000000009,-133.90299999999996,-139.55199999999996,-174.1050000000007,-239.12000000000074,-173.6949999999998,-229.67400000000012,-206.27799999999965,-142.94799999999992,-180.4270000000014,-245.00700000000046
69,-127.56700000000035,-183.73900000000089,-165.31800000000007,-196.42599999999965,-136.97800000000015,-132.076,-145.3569999999999,-167.38399999999976,-186.35200000000071,-171.5919999999998,-234.86499999999978,-224.57499999999987,-144.2829999999999,-148.90400000000108,-237.3090000000002
70,-128.6070000000003,-180.46200000000096,-107.25000000000009,-191.60199999999966,-147.10800000000043,-142.9269999999999,-142.81599999999995,-170.8460000000003,-140.36400000000046,-187.6749999999998,-247.4950000000002,-248.61300000000065,-143.94099999999995,-186.17300000000125,-224.27800000000047
71,-107.2959999999999,-177.7330000000008,-159.075,-200.00199999999964,-132.31700000000006,-140.56599999999995,-150.20199999999986,-170.8930000000002,-162.25700000000066,-178.13199999999978,-248.7270000000007,-171.74300000000054,-145.0059999999999,-193.95600000000113,-234.53199999999975
72,-120.45500000000013,-173.47500000000107,-69.93299999999991,-205.22799999999967,-163.84500000000054,-143.48799999999991,-142.21299999999994,-178.4900000000003,-175.8390000000008,-180.7119999999998,-216.74600000000092,-239.97800000000066,-145.87899999999988,-147.0690000000008,-224.76100000000002
73,-124.2079999999999,-153.6090000000003,-153.7700000000002,-201.21399999999971,-159.51300000000018,-149.5689999999999,-144.53199999999993,-190.8389999999999,-174.52200000000067,-164.57799999999983,-187.65500000000006,-207.08500000000035,-144.0549999999999,-182.18100000000106,-223.43399999999983
74,-129.28200000000012,-173.70900000000094,-157.94000000000057,-207.89799999999954,-122.95600000000022,-139.68699999999993,-150.86199999999988,-152.38699999999986,-143.253,-178.75599999999977,-184.5179999999999,-225.9080000000008,-136.93599999999998,-151.29600000000067,-221.49699999999967
75,-147.57400000000007,-170.32400000000024,-118.93800000000003,-210.4749999999996,-143.15800000000053,-151.50399999999988,-143.4579999999999,-150.62400000000025,-178.48299999999983,-167.4459999999998,-168.8490000000001,-198.17200000000176,-135.22600000000003,-178.47700000000086,-232.2489999999998
76,-124.6660000000001,-144.9520000000005,-123.8980000000001,-205.5729999999997,-92.67500000000025,-154.03899999999987,-152.58699999999985,-125.74400000000011,-167.64300000000011,-184.6899999999997,-173.35500000000008,-191.45700000000187,-131.57500000000002,-181.20600000000053,-216.3729999999996
77,-136.18899999999994,-132.34300000000022,-130.88100000000006,-193.55199999999965,-145.70100000000005,-147.62499999999994,-148.47099999999986,-122.86399999999999,-96.08200000000002,-209.6759999999997,-177.39500000000035,-208.5660000000014,-130.303,-182.4780000000005,-224.0259999999997
78,-76.29100000000005,-148.82700000000054,-114.6480000000001,-192.6219999999996,-155.68800000000013,-154.83099999999985,-147.02199999999988,-145.3740000000003,-128.78699999999998,-208.61199999999957,-193.91400000000013,-197.89400000000157,-143.01999999999992,-184.69500000000042,-223.44299999999998
79,-105.96200000000002,-163.47600000000017,-118.22299999999996,-177.7809999999997,-100.87500000000014,-156.93699999999984,-138.89499999999992,-149.82500000000056,-153.29599999999994,-194.21199999999968,-222.24000000000032,-168.24000000000086,-136.46499999999997,-156.89800000000065,-214.05699999999985
80,-110.09900000000002,-143.0510000000005,-134.55500000000012,-215.64099999999962,-125.22600000000037,-154.61499999999984,-138.0159999999999,-78.64199999999981,-75.82999999999988,-208.44699999999983,-178.44099999999992,-199.99600000000183,-141.39999999999992,-173.9590000000009,-213.26499999999956
81,-113.20999999999997,-103.97999999999999,-140.86100000000016,-209.62599999999946,-150.55800000000016,-156.21999999999986,-147.56799999999987,-150.82900000000024,-117.16299999999985,-208.9569999999998,-212.55299999999997,-222.7100000000002,-144.3999999999999,-184.61700000000053,-205.1349999999996
82,-133.309,-138.36300000000034,-136.06300000000007,-213.48399999999964,-113.10299999999998,-156.8949999999998,-144.23499999999996,-127.50700000000025,-189.59800000000018,-200.19999999999965,-238.23700000000002,-218.03099999999995,-139.53099999999995,-166.09200000000067,-199.50999999999962
83,-111.74199999999996,-147.1970000000005,-107.33600000000006,-214.63899999999953,-128.618,-159.34899999999982,-147.15699999999987,-160.41900000000007,-113.05300000000003,-197.55399999999966,-179.35999999999967,-233.05300000000005,-135.838,-133.42700000000107,-208.45899999999955
84,-94.17800000000011,-163.33300000000102,-129.01200000000009,-223.01799999999952,-118.35400000000045,-152.0859999999999,-139.57,-148.5079999999999,-74.79299999999992,-192.39699999999968,-191.10299999999998,-201.2109999999997,-137.17899999999997,-188.2250000000014,-201.10599999999965
85,-144.58299999999997,-166.78700000000066,-140.03600000000012,-227.1819999999997,-143.3780000000004,-166.59399999999977,-139.15899999999993,-176.76100000000005,-131.2289999999999,-182.16099999999972,-200.1419999999998,-183.15099999999984,-127.324,-174.66200000000052,-208.8039999999997
86,-148.27600000000007,-138.52300000000068,-78.80400000000006,-221.7609999999995,-139.21600000000046,-168.17799999999977,-136.492,-115.76699999999998,-129.45499999999998,-187.2369999999997,-229.996,-164.97899999999976,-144.5109999999999,-143.34500000000094,-228.77100000000002
87,-112.10300000000007,-179.6580000000004,-124.38400000000013,-225.3519999999995,-135.99900000000022,-164.0589999999998,-139.43499999999995,-130.93100000000013,-55.11799999999992,-181.04499999999976,-116.78899999999999,-199.8590000000001,-152.39199999999983,-156.39700000000101,-250.43200000000144
88,-76.54300000000008,-165.06500000000045,-149.128,-224.70099999999965,-142.5260000000004,-165.85299999999978,-139.21899999999994,-152.5630000000006,-135.48499999999996,-183.78099999999972,-186.22900000000004,-160.47800000000004,-146.37699999999987,-158.75800000000052,-250.26000000000099
89,-83.05200000000006,-154.53000000000065,-115.52600000000045,-228.18099999999967,-152.64500000000032,-159.95799999999986,-135.733,-83.32300000000022,-108.58500000000001,-193.23999999999978,-186.93800000000024,-198.73300000000037,-147.1809999999999,-157.786000000001,-230.4230000000005
90,-61.07300000000002,-116.35100000000065,-111.1360000000002,-223.47399999999962,-147.32200000000003,-163.2969999999998,-137.983,-181.6490000000002,-137.32999999999998,-188.58399999999972,-189.42100000000033,-228.02100000000033,-137.58999999999992,-146.4670000000005,-206.91100000000134
91,-106.69900000000004,-127.96200000000029,-152.992,-233.19999999999982,-133.13000000000002,-178.60299999999967,-132.67299999999997,-119.79900000000013,-104.89599999999993,-192.04599999999968,-160.48500000000072,-213.85900000000146,-133.58200000000002,-174.63400000000132,-179.7130000000015
92,-84.28999999999995,-92.29200000000063,-67.48000000000009,-217.5579999999996,-142.47500000000042,-165.7839999999998,-142.82799999999992,-198.17400000000004,-119.54399999999998,-181.74099999999976,-119.4000000000005,-196.58900000000136,-130.72899999999998,-135.7290000000007,-175.24500000000154
93,-142.239,-166.69700000000026,-86.84599999999995,-221.18199999999965,-165.95900000000074,-169.71399999999974,-132.91299999999998,-140.35200000000034,-91.04599999999988,-195.52899999999968,-125.84700000000062,-187.85200000000094,-131.80599999999998,-154.44700000000097,-181.4810000000013
94,-129.60100000000006,-140.5810000000001,-146.238,-222.52899999999954,-118.86400000000033,-167.63199999999978,-128.22100000000006,-85.74699999999997,-99.68499999999995,-185.51699999999983,-165.47000000000034,-203.57500000000084,-135.7,-186.67000000000138,-225.47400000000135
95,-58.504000000000055,-127.73999999999992,-119.83799999999997,-224.8899999999998,-135.9520000000001,-163.12899999999982,-126.85600000000007,-155.93000000000038,-75.61099999999996,-204.9579999999999,-190.46200000000067,-174.33600000000075,-127.56100000000004,-183.90300000000101,-223.67200000000093
96,-91.31199999999998,-148.4030000000004,-63.555000000000106,-206.84499999999957,-114.72600000000003,-170.64699999999974,-138.71199999999993,-161.34400000000008,-75.49099999999994,-183.71499999999972,-174.94900000000015,-232.15500000000057,-133.813,-144.23300000000106,-238.38500000000073
97,-94.26299999999995,-125.52100000000023,-72.82399999999998,-220.25799999999964,-155.2899999999999,-169.0149999999998,-136.95699999999994,-168.4370000000005,-62.96099999999992,-194.14299999999972,-217.4019999999999,-196.7820000000009,-139.084,-159.9280000000009,-187.29900000000086
98,-103.13799999999992,-118.07999999999997,-111.09500000000003,-210.22599999999957,-63.80000000000007,-157.12899999999985,-131.425,-153.18199999999987,-95.8429999999999,-200.72099999999992,-192.25200000000035,-164.507000000001,-134.509,-146.10600000000096,-225.7400000000013
99,-91.40699999999995,-142.21699999999993,-96.82299999999995,-216.4629999999995,-102.54699999999995,-162.3279999999998,-135.406,-147.6359999999998,-94.10599999999985,-217.6299999999997,-194.38400000000019,-211.28300000000087,-142.7229999999999,-155.82600000000076,-244.83900000000068
100,-83.81299999999999,-122.85700000000001,-132.43099999999995,-229.0089999999997,-119.12300000000016,-158.06199999999984,-130.858,-115.56000000000002,-80.86500000000007,-221.55999999999963,-205.05100000000047,-156.6840000000004,-149.69799999999987,-171.04400000000047,-234.88100000000048
101,-105.614,-138.44899999999998,-55.63199999999997,-232.31199999999959,-106.82400000000027,-158.25699999999983,-128.56900000000002,-151.9560000000002,-67.48899999999985,-204.62099999999978,-158.1700000000009,-173.98399999999975,-142.93599999999992,-198.18000000000055,-201.5050000000009
102,-157.6899999999999,-160.03400000000042,-154.47699999999998,-227.0769999999997,-137.47900000000013,-175.87299999999968,-130.777,-132.43900000000025,-110.94499999999978,-209.8029999999997,-135.4400000000002,-159.0270000000002,-139.81899999999996,-154.99400000000054,-223.3990000000005
103,-132.13199999999992,-120.32700000000014,-110.68399999999997,-231.18999999999954,-160.7350000000003,-166.4619999999998,-140.8269999999999,-165.88300000000004,-101.52499999999982,-215.9020000000004,-195.55800000000073,-140.92900000000026,-135.76299999999998,-127.9390000000009,-209.981
