Episode Number,Ideal Algorithm ID,Ideal Reward
0,0,9.3
1,6,18.9
2,0,9.4
3,0,9.5
4,0,9.2
5,0,9.4
6,6,9.5
7,0,9.9
8,3,9.9
9,0,9.2
10,0,9.5
11,0,9.2
12,0,9.4
13,0,9.3
14,0,9.3
15,0,9.3
16,0,9.3
17,7,12.8
18,0,9.0
19,0,9.0
20,0,9.1
21,0,9.3
22,0,9.1
23,6,9.6
24,6,10.5
25,6,11.8
26,6,10.0
27,6,9.9
28,6,10.8
29,6,12.0
30,6,12.8
31,6,12.9
32,6,13.9
33,7,14.8
34,7,16.2
35,1,13.3
36,7,13.4
37,7,14.8
38,7,13.2
39,7,14.0
40,6,14.1
41,6,14.8
42,6,14.9
43,6,18.1
44,7,19.2
45,6,18.7
46,0,17.6
47,3,18.2
48,1,17.0
49,0,16.2
50,1,15.2
51,3,14.8
52,0,14.5
53,1,15.6
54,1,14.0
55,1,13.1
56,1,11.6
57,1,11.7
58,1,11.3
59,1,10.3
60,1,10.5
61,0,9.8
62,6,10.2
63,6,11.0
64,6,11.8
65,6,14.1
66,6,13.7
67,8,15.7
68,6,16.7
69,6,16.4
70,6,16.5
71,6,18.9
72,6,18.7
73,8,22.4
74,8,23.6
75,8,27.0
76,6,23.5
77,6,27.2
78,6,27.0
79,6,32.1
80,6,39.5
81,6,42.7
82,6,47.3
83,6,41.7
84,6,55.7
85,7,54.9
86,6,53.6
87,4,80.0
88,6,53.9
89,5,68.5
90,4,65.6
91,6,90.5
92,6,82.3
93,8,136.9
94,7,117.7
95,2,116.0
96,1,92.3
97,0,122.4
98,1,82.0
99,1,120.0
100,1,57.0
101,6,78.9
102,1,70.4
103,6,52.7
104,6,60.2
105,6,62.1
106,6,80.0
107,6,74.2
108,7,125.0
109,7,123.1
110,6,145.1
111,6,132.1
112,0,144.2
113,1,142.1
114,6,94.5
115,5,132.6
116,8,111.9
117,9,123.4
118,1,115.3
119,1,97.6
120,1,105.8
121,1,105.5
122,0,118.8
123,6,97.7
124,6,151.4
125,0,140.8
126,6,145.9
127,6,148.5
128,4,118.5
129,1,134.5
130,1,118.3
131,1,102.7
132,1,93.8
133,5,102.1
134,0,86.2
135,1,76.6
136,4,69.9
137,6,71.8
138,7,67.7
139,0,77.5
140,6,54.4
141,8,64.1
142,9,69.5
143,6,64.2
144,8,82.1
145,6,67.0
146,9,88.9
147,6,102.6
148,5,113.3
149,6,121.2
150,6,150.1
151,8,149.5
152,0,152.0
153,2,106.3
154,1,117.9
155,0,131.7
156,0,108.3
157,0,109.5
158,7,101.2
159,6,94.1
160,9,168.9
161,5,143.7
162,1,126.3
163,1,142.5
164,1,107.9
165,1,91.7
166,8,77.3
167,1,62.5
168,6,74.6
169,1,59.7
170,7,58.8
171,1,64.4
172,0,75.0
173,6,81.0
174,1,76.8
175,0,63.3
176,1,53.8
177,1,65.5
178,0,64.7
179,0,57.8
