Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9,Reward 10,Reward 11,Reward 12,Reward 13,Reward 14,Reward 15,Reward 16,Reward 17,Reward 18,Reward 19
10,2.9123217681233955,-53.88687345327626,-86.17170572665125,-40.52495295060715,-11.59819471153774,-89.46634461512517,-5.124125152103406,-61.14459286142187,-116.04309088134593,-48.68134123503846,-0.060352012507490116,-102.71897833412272,-96.7456761821891,-66.79277660949927,-4.608442892886307,-53.34896635154613,-0.6460667068117478,-16.41309545382619,-16.51611540317577,-8.745455797040213
11,-4.700709617695038,-97.80408324398557,-87.02410379610146,-33.62501402942008,-45.34325320492836,-85.71075791758166,0.30360213932615276,-11.937533269542744,-98.27383430477839,-70.41601726321979,-0.03631514372924425,-92.24048168359796,-83.22829298472024,-39.457706381303566,-4.888068119528208,-29.4195005595154,-6.408268839431332,-18.172635375904758,-11.103500617145727,-12.147319544882597
12,0.10295831170706811,-114.37943263882718,-91.77254652825413,-18.363442739782926,-52.007151693089476,-110.24346195147234,-3.456628557318767,0.6038009962130436,-98.09305406729558,-57.63803104384618,2.7311007568402705,-106.29566498880584,-50.15301066612231,-62.53775848758588,-12.272095606344575,-20.651819671678844,-31.624348609754577,-17.063310437283917,-16.11171804420885,-10.157227892063037
13,-10.20268557459144,-120.8718079309288,-88.79816439262588,-10.932473854740314,-27.131125802381156,-95.91396961767929,-4.715815318702065,-1.2572332561215005,-76.69608194819979,-89.91429069712515,1.2479343267241325,-103.21617204557717,-12.187246871978731,-45.42345919819364,-73.11667148015816,-2.3872819852008793,-59.44143774734552,-21.790970505597105,-7.058689600102198,-28.348301200381552
14,-81.11945778513106,-63.08640528956412,-98.51171364605712,-9.431042484823035,-4.390071023412103,-107.87007863697856,-7.364530930379191,-4.534539353883963,-91.60971225487974,-75.3133674498807,-4.538178571030223,-116.0886785238559,-22.994173235092354,-44.556913773422096,-100.17925161276787,-6.823980002683993,-107.8088720391145,-25.854461392584522,-10.179470913113796,-44.67087467432754
15,-84.56705817576025,-12.651820223282712,-77.19767646819164,-10.331807725470824,-13.803793272042522,-88.0047930573654,-3.0855965843910775,-2.4181816723524014,-89.98634342420483,-99.21186292722153,-6.952936391390594,-71.88342981163939,-41.7377748401279,-56.47815836596923,-99.34486705462027,-7.073156166463583,-112.72627191483727,-38.32820742741699,-9.372985154221384,-27.139090193638413
16,-93.72986262079148,0.6767786794359354,-88.70006356451938,-16.030723504401248,-9.293099447600758,-96.67973998687609,3.0769010754839647,-4.668972735132364,-94.78798743516668,-95.61150162580341,-2.378713299719297,-32.428170301390665,-57.380838586719776,-40.8988298957339,-121.20082282885501,-5.951236750825833,-118.75263012894808,-79.89086288345077,-20.371647313456727,-6.197304729524456
17,-86.63532826859246,-5.9988750245217695,-105.92115463788097,-9.516205974413563,-9.340636019220977,-94.82175971522061,-4.516018734520655,-4.046467670138293,-64.49385593311077,-80.7160293744964,-2.6819816606381446,-19.749090560290103,-40.085307705052855,-47.79542454042818,-83.73623811200281,-5.436715418852804,-110.36287829780949,-62.619634348501584,-11.39445267503996,-8.227822564734353
18,-78.4076682780832,-72.70784247344015,-77.5451623083798,-18.01684896588295,-29.194411109817445,-91.79438112810303,-0.155113025495919,-13.691232259378316,-96.96810011548946,-103.49617245130787,7.184202304749729,-21.027008185198866,-9.144844416121815,-49.45530443527809,-87.08303807432705,-9.057583197734015,-87.09009716584913,-90.19445783055416,-12.21789617264876,-16.14984602552198
19,-85.96128306844335,-81.68784517693953,-82.87635573025177,-6.020896688998407,-28.723370941592396,-98.72383351358981,-8.769813211369495,-12.55060263729138,-95.6129618468971,-112.33014114713251,-5.994165466425104,-9.791784914841887,-8.51620544043606,-32.4005935469561,-61.57852145935489,-24.16165447550113,-82.57312734313481,-53.06793134372193,-18.129062531145774,-14.31376512961593
20,-84.28422644731307,-77.49212651065832,-85.00212647343332,-3.455072741070791,-26.753822612393787,-81.04346495161533,1.294024388641502,-16.104027318078696,-85.4004243974812,-93.4232005520308,5.249145930675126,-17.301961934858348,-28.13855515174629,-54.08494117656132,-35.54844373833273,-38.94996152959713,-93.45008942652603,-47.02230908663511,-26.637705037101863,-7.325434153117746
21,-76.26259187001571,-97.27615435842225,-97.6571874212456,-7.510321362818881,-20.22524627601477,-110.38924660504074,1.305554346057958,-17.41192944421757,-82.11171534357679,-106.28041333157178,-4.481877823388222,-16.520848539916095,-42.02336541044402,-40.81285224059877,-43.28045170547118,-37.36948109083616,-86.28841624312088,-64.95218402082475,-23.933186334530085,-46.51186298213055
22,-67.12153767299785,-107.76979872580134,-87.0962529290091,-7.151158403973064,-12.270040668728356,-115.78038201797304,0.39445957554178446,-17.79957428452044,-94.80986540810662,-97.31500223518393,3.8912256963287164,-28.222848236048293,-65.96313469148103,-39.571651860529684,-77.02990172557621,-38.090911355781614,-74.61258528973097,-55.887986622563986,-17.248939818224166,-54.00010135685103
23,-62.62860222548518,-90.1725714254858,-88.28397633422256,-4.854136258932433,-12.325006249854548,-82.3887693223014,-1.5498426447806737,-21.691472967475377,-86.2296826648407,-72.27552392169028,2.5941284717095936,-43.318759243749554,-55.61024526047627,-35.78219381856929,-95.06321087622231,-45.910284593145704,-83.86384498714136,-85.5691742872847,-26.334373113144057,-41.70821249919148
24,-51.78242580427768,-79.01302699233386,-87.59363505970256,-12.466784117300849,-9.242942567586223,-105.23145528386381,-5.760567271707067,-19.88761504104061,-67.1723284244731,-79.39927380595982,-1.0301964887799748,-39.198325562867254,-49.57995439124545,-35.6730479227581,-68.37256279572424,-54.82842305349275,-84.88734791735922,-82.08949209591897,-26.750457685910533,-35.18964659436771
25,-54.17697048098889,-90.99138197974074,-97.30569529389149,-2.9419970423858715,-7.34672529924183,-81.55019178820564,-9.064625466052416,-7.932300200973003,-46.94454657345619,-89.73894657359747,-1.500750789639969,-38.51065603879044,-39.3741233116241,-28.1915342014126,-49.407465183104684,-32.36414022348204,-73.49791947342504,-80.0072111125842,-33.78493754121797,-13.890685238007189
26,-31.123747421891107,-87.25196675663298,-100.56055766343738,-8.402375650964412,-2.1616027577526404,-92.1758507342269,-4.339856460473584,4.981269134093178,-45.13989379632365,-93.33376820796084,-0.6268959729764052,-42.183189712497736,-21.918074724884406,-29.498791955769114,-24.003341993546663,-41.12161925167943,-67.4969061378322,-76.92000551773967,-41.773110815692114,-65.37772875318947
27,-17.255228876598984,-105.44572125558417,-70.22584649386316,-0.009353346148610475,-6.10558917069658,-90.1549032793591,-0.5433084429212316,-4.537817785170153,-40.63696641118495,-95.6870517879425,-15.152597174555108,-30.63467269872646,-14.359176448608832,-25.45855425424512,-12.04791391864311,-38.94525624909731,-101.32482990127995,-61.530123428055006,-38.20991143254089,-69.17789004841705
28,-1.2152917024183045,-96.01640764904981,-68.33510970890396,-4.046917118926797,0.5727218122909274,-109.25703962210484,-5.073989530025443,-8.07625105231486,-39.9005019620328,-73.49588633361978,-9.099896369150217,-21.30188829556146,-10.166475001321578,-41.12346875052249,0.17375445638496512,-34.78538208427836,-79.59002597792876,-59.03708770006945,-30.06099140295001,-111.22674871688915
29,-7.015439478251925,-86.64542107911427,-83.675472858427,-3.140395981655421,-4.1202316746900465,-72.29476567858741,-6.399529488420354,-8.267559426068257,-62.72063334706164,-88.18583526401254,-16.668475698388875,-17.87711310365836,-7.2036311568455345,-24.896904173696818,0.5009674018980066,-30.787250128726747,-79.0309255915362,-56.274118819403576,-25.69075163643522,-122.54285433038751
30,2.180226862940863,-85.46983063905085,-66.95444173973858,-6.162122693377826,-3.942179945599647,-83.2078901539133,-4.713345902152303,3.7079585023788537,-46.80356110303721,-68.97464164528779,-15.696389125326878,-54.729697451147295,-11.213783760719101,-26.01202250767338,-2.621595184901718,-40.79267240053748,-96.27051139878775,-53.226381927056366,-21.51786974511165,-113.24898403267703
31,-6.4313195108293595,-97.24185943829116,-51.466065204384606,1.3541507818289644,-23.193211958845808,-74.34367543535492,-9.593950775288722,-0.19136796424988373,-52.507890186110885,-55.19404141152971,-29.161566637716465,-79.39002155558146,-7.740442792371354,-27.280951668865896,-8.647335162746222,-51.62657950543873,-71.39869673417101,-65.96398231265985,-22.721127437910745,-101.16647586261573
32,-4.664546757871589,-93.68616245203029,-47.68851076748386,-7.753168271476706,-26.5724735246523,-88.99515488025199,-4.991234285509363,-5.383349713888058,-48.91738642371204,-56.259216375006076,-16.06731952161328,-76.67962252841349,-11.9073510395516,-31.979091173007305,-10.767729574590746,-60.29487460278756,-87.9220792442335,-40.232492348024536,-14.76463952712135,-96.15709132099353
33,-4.054540690940485,-80.63485504098193,-47.24985239058121,-21.335323413242275,-34.908547233324434,-90.48204324341572,-17.15871944637157,-0.736711871977539,-77.88996981428262,-64.92359359727179,-11.911935560747528,-116.66696715245874,-0.6101903764974617,-19.545765590515014,2.641154598172411,-55.97052766321984,-79.31618700373407,-38.45713475963285,-12.180013903296713,-98.98333349899931
34,-12.204314068283487,-104.80537280553317,-73.72227714781819,-49.597289579870996,-39.562659168669406,-101.96625206234499,-13.147976896931535,-9.528973810277297,-64.17349017617806,-56.119068959302055,-5.534000894924804,-74.0593535859465,-9.921620802577314,-17.828285269549276,-0.5558247069495061,-54.15263562656679,-73.98405194338427,-20.121733063697523,-36.24763630721486,-93.34973107719625
35,-12.03672711411256,-97.72822583804603,-61.29586000967505,-65.18152738926726,-26.555600541659267,-107.68910644428433,-12.541745811579554,-8.844054400555496,-64.2722224653831,-53.66074785851142,-13.944406308146446,-60.63758518544525,-9.2075011788816,-25.575352647609385,-7.774056477016022,-51.482812682123914,-94.76554558382186,-14.00038614088383,-39.00909726273468,-79.5372975254688
36,-7.886690109083887,-100.74956959325064,-73.63449767521024,-32.221871719092746,-15.906357074700841,-81.88160640464395,-15.06789878889128,-6.4433877813455664,-64.09315389205342,-34.970680532682294,-14.543421430031822,-90.21333138450265,1.6853737711421655,-14.066515798882907,-3.233882267314997,-52.464116559264866,-85.53003887584795,-1.25762251861518,-28.70249812489312,-79.20974609193202
37,-27.832086183713074,-84.56348277349191,-56.44417949232284,-26.241969653976565,-6.3230910476291715,-87.61728719747921,-12.841857622977907,-5.905038207192178,-79.58193645467092,-41.69888331295821,-19.071225341587866,-68.45387381635727,0.16441938993699431,-26.287148915277196,3.1699511177442323,-57.727636265812485,-79.99003027885628,-9.343299638722717,-20.391486333925517,-66.59338265738232
38,-18.854735050733307,-87.62470297617767,-73.76047345089125,-16.59901486300233,-1.9343338669015318,-74.9112768740126,-11.828107248615641,-4.523106881079556,-59.74793955400346,-55.09180511535243,-9.287778550740702,-55.35546436769166,-0.7446408569548748,-9.374181286322452,-4.412226764103232,-52.00631831850133,-96.36605721753753,-12.81064011648603,-5.450627945450777,-53.088664489698225
39,-8.307750388078675,-85.14375250789051,-74.19904138541884,-38.10187633506803,-3.2651839743771434,-101.14986846870002,-10.915735540046963,-6.7301795346441455,-76.50562212923187,-29.40199121230169,-13.22088720206963,-79.72257817228737,-0.027389038985702684,-19.471234051232802,-7.197633044576977,-57.94441169366629,-85.75025574554684,-15.20588622776294,-6.441578521655683,-36.86592681571418
40,-4.990222351001589,-89.88926820496413,-62.05802219319239,-39.58447247345609,-7.347214043753189,-85.94735209442408,-17.800139383221556,-4.395766395761862,-56.84999013707723,-57.49569668002728,-10.222200378031161,-88.45384771120769,-2.305489061358139,-17.003948823719227,-16.19542761579699,-53.21754411850473,-91.34904997901182,-11.004217984846045,-10.204613466973962,-17.748205184695337
41,-7.803787127275436,-91.39199836195228,-61.50576027719442,-36.05957684656997,-15.974010124056113,-88.00706639598079,-25.73281000954666,-10.893491080382768,-89.58739614728107,-65.66131876121604,-13.387118514877752,-75.32667195217708,-0.6400493272097462,-11.265421324280666,-12.739235144411241,-60.98858544486366,-76.4665379579807,-15.507756626738887,-8.045706440031704,-17.79141779472983
42,1.0067666847942296,-79.46402529151757,-64.34016763896517,-56.605316568164696,1.337280255623083,-103.60183016229136,-24.04404749939182,-18.11525841685256,-88.1363538341579,-78.08929747662317,-8.906812732223372,-91.63106038551076,-8.789098686417535,-9.59785300869221,-9.764453421510598,-58.41435358012033,-48.4423829793793,-8.189574252007283,-22.706966555258425,-4.99976906773759
43,0.6273000159620187,-77.35081903918925,-55.91372093210723,-28.47647159928301,-4.425548246862183,-97.77259021090809,-21.766367365285454,-31.986160018672496,-99.99643982507469,-51.78320326378412,-5.533679591657262,-70.35708402627394,-6.680889115546632,-15.726138973088482,-17.07799010658736,-63.106270249574436,-49.13413708334524,-3.1802904874596636,-34.893056903038456,-5.54895574264049
44,-6.400135815576379,-78.51154837249575,-64.66463597917985,-7.766289547029953,-6.679358099378031,-97.08064733617931,-30.875854548762597,-18.99150133101712,-101.5167168346477,-37.39378874534246,-1.9622453572916456,-64.56734396574095,-1.3189535114731334,-7.823192345220582,-41.022982966080335,-58.31296771407047,-49.37992391811412,-8.981707697321266,-19.88223615559213,-7.370701796708291
45,-0.9448073184721,-78.67339491402372,-73.29238154142998,-2.920453320488759,-7.229322988988484,-109.75604520313398,-33.15572231882344,-7.418196400027742,-79.75893368123118,-47.95752549954186,-5.418767774055434,-49.138002873680136,-7.170103171538568,-9.414497830957407,-43.85116761245487,-56.53971533683072,-37.224338988146236,-8.809297470760908,-30.286891121846274,-4.671715689345026
46,3.772085927396405,-80.98328252082153,-77.0549456339522,-1.2645803394057846,-3.823999421665822,-113.37235579916049,-30.672732016384167,-13.723775000443775,-75.9614684653797,-30.846465587024472,-9.994068877623693,-34.17673740831561,-0.08428345202690109,-16.559166199550525,-35.251268524832064,-57.70052647035694,-34.52748609347379,1.1179914271683444,-37.02867707648524,-3.1059877686136645
47,-4.30734577347639,-86.19160216627182,-76.56143260239773,-5.200022054930882,-4.44202960669135,-102.4234021342558,-32.53891210945936,-7.994087837565592,-96.44581786116836,-32.91706109839486,-9.988474597044025,-33.14942253127357,-4.178621986723732,-17.250624135973204,-19.7593917900032,-46.27793781137435,-59.04708145126845,-8.672561901732328,-32.277284969305136,-11.56636373167311
48,1.3011888009433157,-83.61580336031628,-90.64527696979312,-5.8887539324687195,-12.337123954504275,-82.02376377198424,-40.01361615055364,-2.2521786455058708,-74.27672419993459,-37.32473167123684,-2.5093009954209937,-22.269523847812117,-5.9945499486987295,-9.038848432635897,-24.42241209702556,-55.774594647166474,-67.77104047201945,-14.177273166263888,-30.774517181510863,-2.9382324255311394
49,-4.890590895261356,-84.48364668961466,-79.90500565515967,-2.991251418037461,-14.298841781246423,-108.457723850879,-28.101362766252503,1.9027510213175904,-100.61916870383935,-54.246527841269156,-2.698273863903032,-26.753082483286722,-3.7962228908386892,-13.22684359008469,-4.02164838885229,-58.01392650726316,-63.96060151360312,-30.154581511402547,-29.60478934222106,-4.454717185551598
50,-1.7616913351318921,-84.19013606915863,-92.14115692419938,-2.5865622944805624,-13.790036563591674,-109.66669920872013,-35.83015321559005,-1.6162028206332413,-90.19614536463241,-60.974528277426884,-12.146232992996142,-30.086486691074818,-1.0978511486609075,-16.089714401724038,-10.219125004794043,-60.60095399406917,-73.0728601399767,-43.94269143877814,-24.221011499240852,-2.9220301789548855
51,-4.317380708123568,-73.78505039702445,-101.84566210187563,-7.254289725938042,-15.420539662187696,-105.4816762005677,-37.521602617051194,-30.968941505179327,-92.28794313314914,-54.89217732949673,0.8494806771676103,-32.553271904014366,-4.143214204922853,-10.843702682062776,-5.6436309353132925,-70.21662427207514,-68.8480309971095,-51.8958544489715,-37.73285036453113,-8.127862748133195
52,-5.054655829889959,-86.0929303497298,-120.96934841043321,-10.081108763006078,-17.09793568037201,-96.61211290169402,-40.72299367473407,-74.9289931531047,-115.77578076828338,-51.68853633039397,-6.34810180323292,-37.63350809211464,-2.8966816598807386,-20.975997161438443,-11.338068051046188,-61.86882459516835,-76.67223648254013,-40.687800668294884,-22.565791723339466,-3.139302035883734
53,-11.60477458621526,-80.63228008025041,-95.09799130876131,-21.106648977945568,-16.730123887056134,-102.56647791316792,-60.98371216405444,-70.73924515847712,-72.32515794664606,-50.23957174952669,-3.0308908457095516,-32.63861456161415,-0.3717047172081521,-12.018720295419559,-2.1299589135995918,-66.65260086533353,-76.09325311372228,-41.52907906059134,-25.090738827797015,-0.5524284840446854
54,-10.997926281471292,-91.49304259112338,-84.30011511053824,-33.263835496999974,-16.089313204679367,-80.9153365984663,-41.833690337607266,-57.37768461574827,-67.15190710468077,-48.62791226187181,-1.1567249001836182,-34.8392511366711,-9.3385763965335,-12.917620634195725,-11.593060462098219,-54.31453322190528,-74.6302334414531,-24.060641096620472,-24.38961474656281,-11.711064847760355
55,-17.309278737310258,-85.53814895610097,-103.06904819439724,-20.132025420981435,-11.990686901599119,-76.08271886416786,-44.512067378814,-29.09906533164692,-48.75690965182893,-13.719769142219302,-12.233322551799771,-27.835927609110843,-3.5219232019113624,-17.983030268181516,4.535873219261154,-58.35341661241703,-67.35668952037693,-16.495380926242625,-22.250089418098458,-1.0148391665812173
56,-17.461777763642754,-87.38419361855739,-115.99991608252499,-29.081573213533737,-16.31421468398532,-104.81136337332707,-54.78118318702296,-4.133232076191215,-49.28341568809551,-4.393148575052521,-9.074242805879123,-27.666411491822934,-6.91300069249545,-16.731592005276887,-1.4557153973259518,-58.711783847433196,-51.761442765994175,-18.34259587177241,-17.703030359538293,-2.9696341133391813
57,-32.147939590040814,-91.42438216851649,-122.4605948218654,-15.145897843539732,-14.293658342608214,-112.25034620680565,-57.576706099349416,-3.805039266034833,-54.67442317093507,0.7100176684000278,-6.419412972546846,-25.44605671332672,-10.965436239815672,-12.359964002557899,-6.973907631104997,-60.599932079415815,-47.63207522895292,-17.208417672835118,-14.122066813467674,-1.6630844684816903
58,-48.34388539345198,-79.13305324637221,-121.46570700096609,-40.00132530903336,-16.09026716218967,-98.66331407249973,-62.29829312483648,-6.202409344077563,-59.5352737356126,-14.824065463015225,-5.649875864832072,-27.989955305403292,0.5463109251031213,-11.138074617402461,-5.859676537036772,-45.79326134988573,-45.597933444532224,-9.234024991858195,-22.425920307554033,-0.1949526369275519
59,-63.344322987262935,-80.8655128636723,-124.0610561062829,-59.969422316937084,-14.893454518558396,-101.38574555754897,-46.70996175349477,-7.721418594038573,-60.29648784365558,-16.51879800388661,-2.95178053818496,-15.194080624235653,-0.20025882278728968,-26.437511789251012,-9.386640411196694,-61.64740620659353,-42.92796199887614,-12.006284640378048,-23.801459327832266,-3.0661604527726425
60,-69.33131614694997,-80.11451153271005,-117.95872065503104,-45.09917071458869,-8.862460872994896,-98.83146936603997,-48.73598927734548,-3.72233506528202,-39.356155604044865,3.2391552934440595,-1.5715524975521853,-24.043057734700856,-3.893773117888924,-11.728893280490016,-3.0666259969717267,-53.43205327827686,-45.447984911495,-16.22812783037113,-13.680920290790805,-18.406816983194187
61,-56.69590029560652,-79.85923587697148,-120.85268035551144,-51.642591724732526,-10.409749463571448,-89.75888035491946,-55.52728502270022,-7.993856495054888,-79.93154843692562,-1.1753469224543305,-5.882335348419988,-24.835579333557078,-6.044939381773527,-21.915822011935443,-5.944564055112011,-55.25634068589316,-45.114368850637334,-21.353119187760807,-11.581069126773716,-18.47122136731073
62,-52.729231806241884,-70.91430813574746,-74.89079438974457,-70.24732712963907,-17.243636126097833,-91.74394583888119,-63.849757252118,-2.8212663633435144,-43.17171168980834,-1.8951897211204929,-3.7430260227653784,-31.860844628924138,1.123741079282532,-9.238369703231374,-5.395600492985561,-51.500817808905666,-44.43133420901972,-15.545009127860533,-17.028781746203794,-10.488683410595137
63,-28.8239557705753,-79.35456246850288,-61.22306130595773,-82.49994159246191,-29.877319232502202,-101.6773086462794,-57.58395411444369,-4.516004320324081,-42.41101915822118,2.4967990374954647,4.598237935229038,-33.3944957476044,-4.235296810292569,-8.742960881864152,-9.955172137114314,-65.5422201047939,-61.09288692748562,-5.78442015764495,-4.653763080505105,-10.0523288973071
64,-16.782455467384626,-74.24002101734278,-48.44219045648432,-77.64180718520922,-16.448759158561266,-99.67934174224624,-51.207296729896804,-5.768569073511044,-16.477604630214667,-6.523242380265726,-9.145829265824053,-32.51417981463465,-3.5413346315617025,-23.076213571237655,-5.403178544927952,-56.27066922926068,-72.5218343307226,-15.13173219269881,-22.344917583586856,-0.9616029585601481
65,-14.87003318897553,-71.01644599472554,-52.09295679046137,-109.4493664117203,-20.817368992432485,-109.24211493869248,-64.29746378036347,-7.434370143030007,-20.146422423295128,-2.12785800332238,-2.372762250011778,-32.764147590112756,-6.763816287114459,-15.913154357525576,-3.881825180415575,-44.94790050293884,-69.54329875352397,-11.56459665944175,-11.7792567600015,-2.837099575714558
66,-17.713058702307308,-84.35872963580992,-39.31872431760229,-99.10739194795835,-15.775086054045307,-89.10141536538814,-71.63797079826774,-7.578603188579542,-32.8535915376439,-6.433580552919293,-1.0483143118926517,-28.444111090156042,-8.618896153414083,-14.25929171505145,-7.157089627777154,-44.25416503454272,-83.58395734078292,-11.602623125862412,-9.507253795471676,-1.813570139482115
67,-28.53318056185671,-102.27466281714325,-44.10554012449311,-104.19902031791621,-19.4465868436372,-81.7437460116988,-57.36568826762441,-4.870489293070406,-33.607893242987004,-2.5365707372715893,-9.192576827635815,-33.038676388699955,-9.827382581241235,-20.591272330129975,-11.479723130459274,-56.66929957318564,-85.5674650850538,-4.610989843209571,-15.448273971326682,-3.407353653394206
68,-30.823776382081643,-94.75986548798116,-42.207866567561,-96.1257788825126,-16.810597271176185,-76.4616422326993,-62.24083344983781,-6.059629001342346,-47.01535763262129,-1.834583866599721,-1.0079387876643473,-28.152231540577723,-5.093486619578753,-17.097904859300325,-19.03979974103618,-56.447746439141426,-84.06138018293736,-6.562691304203419,-20.917454709508156,4.706865442601464
69,-50.78451058000993,-81.51332453473181,-42.33978879547679,-94.24607244795133,-5.872998769724423,-91.9386571438868,-61.91624788081906,-6.76146931527131,-31.77410745341973,-5.0222363688429095,-10.738154873527682,-35.170067351967944,-8.20057394390519,-9.698703098330729,-22.82515638265214,-51.14981026708512,-91.24269727209689,-13.993426320032757,-32.156536356386674,-2.9001243847754594
70,-53.70117498587183,-110.40951959021001,-48.37084049369734,-70.55113629292974,-8.824259143905806,-80.23369606747919,-63.75832710913731,-5.37862181734303,-88.46821617187085,-1.7951360363847748,-8.189000326575107,-33.96640258562305,-4.259947721838179,-25.636821271461912,-14.540209325144911,-62.84057631469824,-89.12080179447855,-7.2668933838468295,-29.666573536357284,-12.095877392499741
71,-52.93079907743994,-120.19099264057829,-46.215932969281845,-109.49992059797584,-14.21103487678198,-100.70998992391343,-69.95155228968073,-2.336907162387476,-51.59302028883959,-3.296816137506773,-9.427759156051048,-35.22522233703678,-7.561672499163924,-18.061027562495646,-10.119356281418865,-65.59876492596774,-74.1226337109036,-3.5965366162678185,-34.165100126437885,-5.326680699760068
72,-67.15375662882711,-96.30899072163207,-39.355543355771275,-91.11426817684989,-5.970728561375158,-73.48643135277969,-80.50684548746868,-4.760326464563962,-66.82860799234508,-9.792036515304517,-8.710616710201512,-37.25669458482664,-6.554418276183502,-13.971530724298981,-5.091454682410246,-57.42515321568162,-88.85419584549611,-12.545170254570687,-21.78017861077371,2.42797934718478
73,-46.4422195039689,-93.05172843353283,-39.93263498109515,-84.4966184034178,-15.113991304397524,-66.30803412481046,-71.63526783121203,1.0834480158803685,-59.39628043444357,-6.628679579395573,-8.48675846044533,-37.667653328690236,-9.361038039420954,-17.784205121930302,-9.12337164645725,-58.56569117356285,-85.56862898054577,-6.943738779407262,-31.165382671751434,4.475517439677653
74,-29.632791291702468,-115.96309737058957,-50.733040176887606,-94.47487889038068,-7.887065935088832,-62.61620528246374,-55.524729507198685,-2.867637128681245,-66.24140487262615,2.136989092081853,-8.536084566009057,-36.461613527249845,-5.299586551196907,-26.01953746285539,-5.765578053200992,-61.718317989640376,-83.52387050819435,-7.820939536001825,-33.363951066365914,-0.8568509874935927
