Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9,Reward 10,Reward 11,Reward 12,Reward 13,Reward 14
10,-164.01399999999984,-139.35099999999997,-133.192,-149.94099999999995,-137.17,-152.96199999999993,-159.57999999999984,-135.81400000000002,-147.74499999999995,-238.32999999999987,-131.02900000000002,-141.60399999999998,-128.92000000000007,-125.48500000000004,-143.39499999999995
11,-169.20099999999974,-137.944,-167.21199999999976,-168.59799999999984,-142.54299999999995,-143.0869999999999,-174.08499999999972,-136.91299999999993,-157.43199999999985,-207.40599999999958,-138.90699999999995,-155.55099999999987,-146.6199999999999,-129.40300000000002,-132.90700000000004
12,-174.1569999999998,-125.59600000000005,-154.20099999999985,-156.6639999999999,-135.631,-170.33199999999982,-192.0399999999998,-134.45200000000006,-155.39499999999984,-176.1879999999998,-141.5679999999999,-175.42599999999987,-147.66999999999987,-124.23400000000004,-132.67600000000007
13,-187.65999999999968,-145.6719999999999,-155.34699999999987,-167.5959999999998,-133.36,-179.85099999999974,-195.9789999999997,-154.7979999999999,-183.91899999999978,-219.34299999999948,-148.3119999999999,-171.76899999999983,-135.27999999999997,-134.76099999999997,-132.01300000000003
14,-181.20399999999972,-145.59699999999992,-158.85099999999983,-171.99999999999977,-126.74800000000002,-170.97399999999982,-191.32000000000102,-171.3219999999998,-178.9209999999997,-194.65599999999995,-158.77599999999978,-204.1359999999996,-153.09999999999985,-136.711,-140.06799999999998
15,-199.3029999999996,-143.1369999999999,-152.1759999999999,-186.1809999999997,-132.502,-174.15000000000003,-184.07799999999992,-177.8709999999997,-209.46099999999947,-170.58799999999974,-148.14399999999986,-210.89799999999985,-128.14000000000004,-142.34199999999993,-140.35299999999998
16,-216.03699999999952,-137.67699999999996,-148.84899999999993,-162.45099999999985,-133.048,-190.29699999999974,-242.8000000000001,-177.92199999999977,-282.55300000000136,-165.36400000000017,-184.69599999999963,-223.11399999999966,-132.76000000000002,-128.17000000000002,-154.8849999999999
17,-166.0439999999997,-139.18599999999995,-148.57599999999996,-185.8689999999997,-131.54800000000006,-201.0819999999997,-237.72700000000106,-211.77299999999983,-187.72899999999967,-185.7670000000006,-159.8949999999998,-223.35000000000122,-135.22000000000003,-131.974,-162.12999999999982
18,-208.17699999999962,-151.97499999999985,-170.70099999999974,-235.46100000000015,-134.281,-196.22499999999974,-238.67200000000125,-177.78099999999978,-193.98999999999955,-128.29800000000003,-161.09199999999987,-188.634000000001,-134.68,-134.06199999999998,-160.74999999999986
19,-221.61900000000014,-150.36699999999985,-164.04699999999985,-228.85500000000016,-142.546,-236.15499999999983,-219.5980000000004,-212.916,-176.26299999999978,-144.0100000000004,-158.60799999999983,-233.47100000000046,-144.6399999999999,-139.38999999999993,-173.72199999999978
20,-226.61199999999994,-144.76899999999992,-149.96599999999984,-238.856000000001,-152.93199999999996,-155.42700000000082,-207.64899999999966,-255.8780000000013,-244.51000000000005,-158.40599999999995,-169.00299999999976,-212.92900000000128,-141.9399999999999,-139.92399999999992,-180.73899999999972
21,-208.0809999999996,-138.80499999999998,-162.98400000000007,-193.4230000000016,-140.89300000000006,-167.94200000000077,-218.7420000000002,-228.85500000000016,-189.7770000000009,-204.45800000000008,-166.40199999999982,-211.15400000000085,-137.01999999999995,-156.9489999999998,-168.55599999999976
22,-205.05999999999963,-149.64699999999988,-154.38699999999994,-147.5279999999998,-175.0299999999998,-171.19700000000046,-226.61200000000002,-214.8000000000001,-225.62900000000135,-205.69500000000056,-158.36199999999982,-209.4510000000007,-135.7,-140.11599999999993,-166.96599999999975
23,-212.0720000000004,-148.5189999999999,-202.698,-143.03300000000013,-156.9909999999999,-182.04099999999977,-232.64799999999997,-181.73600000000098,-194.35899999999964,-134.84800000000038,-160.63899999999984,-195.98500000000018,-133.59999999999997,-147.6489999999999,-162.21099999999984
24,-225.3490000000007,-143.23899999999995,-217.32399999999976,-221.21200000000061,-190.26399999999984,-200.8740000000003,-187.98800000000068,-205.78799999999987,-222.60699999999957,-101.92600000000012,-191.37699999999964,-236.56700000000086,-137.91999999999996,-164.48799999999977,-173.7009999999997
25,-224.27000000000044,-142.72599999999994,-189.7029999999997,-165.06800000000035,-184.03899999999982,-205.24100000000007,-155.16900000000038,-198.85200000000114,-213.534000000002,-155.1389999999999,-187.03299999999973,-220.15500000000088,-138.30999999999995,-146.5119999999999,-169.87899999999973
26,-223.1810000000005,-132.781,-196.04199999999966,-107.73499999999987,-197.2539999999996,-135.43400000000005,-217.638,-200.1540000000012,-231.93999999999974,-197.20300000000088,-177.98499999999973,-210.75099999999992,-126.85000000000005,-151.66299999999984,-174.8319999999997
27,-242.9060000000008,-133.44100000000003,-180.4229999999998,-113.8819999999998,-189.17499999999973,-143.93500000000134,-225.18099999999987,-195.38000000000167,-201.2919999999996,-125.48700000000011,-176.53299999999973,-171.0849999999999,-135.04000000000002,-136.486,-195.6399999999996
28,-206.75900000000078,-135.412,-188.6889999999997,-182.4630000000005,-182.25999999999974,-170.7230000000008,-201.4080000000002,-197.49300000000102,-260.38900000000064,-195.39700000000073,-176.85399999999976,-195.7449999999999,-132.19,-135.43900000000002,-207.21699999999947
29,-204.89200000000096,-135.073,-174.99399999999977,-170.56100000000097,-168.95199999999983,-145.57600000000008,-186.0769999999999,-178.49600000000098,-225.381000000002,-220.04200000000066,-187.89999999999964,-203.93999999999988,-139.89999999999995,-136.657,-210.57099999999946
30,-157.23500000000107,-139.81,-193.7799999999997,-147.84100000000132,-170.82699999999997,-144.46300000000002,-166.48699999999988,-180.21400000000077,-235.96600000000234,-181.90700000000098,-189.49599999999964,-208.1580000000005,-141.09999999999997,-138.59199999999996,-234.02499999999955
31,-218.423000000001,-136.63,-199.2960000000001,-201.0860000000015,-183.08799999999974,-138.19699999999995,-173.348,-237.67200000000076,-237.14700000000033,-149.95900000000017,-188.2389999999997,-192.4090000000008,-129.94,-156.93099999999995,-219.11799999999948
32,-212.37600000000066,-134.497,-201.77799999999965,-87.21000000000004,-175.50000000000009,-161.55399999999992,-166.37600000000006,-166.67800000000108,-225.71100000000064,-186.91500000000013,-209.6379999999997,-183.29700000000068,-137.01999999999998,-143.341,-198.68199999999953
33,-191.3040000000001,-138.118,-192.45799999999963,-106.9559999999999,-216.08400000000012,-165.69999999999987,-162.4030000000002,-159.71800000000093,-203.6790000000008,-126.92300000000007,-186.11799999999965,-213.0819999999998,-133.93,-168.39699999999988,-223.14999999999947
34,-183.23800000000045,-140.93499999999997,-200.31099999999975,-182.2869999999999,-228.60400000000067,-166.2399999999999,-188.06200000000067,-164.68300000000107,-191.7250000000012,-179.19099999999978,-226.86399999999963,-167.60999999999967,-137.55999999999995,-133.00900000000007,-254.3170000000003
35,-141.28900000000047,-143.30499999999995,-200.86899999999966,-132.3889999999998,-209.92700000000067,-194.5850000000004,-188.17500000000078,-156.68200000000076,-198.99,-154.60899999999998,-237.95799999999977,-176.62999999999968,-130.84000000000003,-128.1850000000001,-270.6070000000009
36,-166.89300000000006,-142.68099999999993,-200.60600000000025,-109.67799999999986,-194.89000000000166,-165.40199999999976,-166.1640000000005,-201.62800000000058,-115.24100000000047,-157.58000000000033,-231.49300000000034,-154.31699999999987,-132.1,-151.50099999999992,-299.00200000000206
37,-185.8820000000005,-139.64799999999997,-160.93300000000073,-130.11899999999986,-191.51500000000152,-181.5670000000001,-124.60099999999986,-140.69400000000064,-190.4179999999999,-131.04200000000054,-222.69399999999973,-133.20500000000007,-133.51,-149.91399999999993,-270.850000000001
38,-139.0909999999999,-152.3529999999999,-197.946,-105.6549999999999,-223.16799999999972,-161.57199999999997,-193.6540000000007,-154.21700000000078,-208.43499999999986,-152.021000000001,-235.24000000000015,-108.15300000000006,-138.33999999999997,-150.86499999999992,-287.33200000000164
39,-158.63500000000013,-139.56999999999996,-221.88800000000046,-108.35499999999988,-246.73000000000033,-173.89399999999995,-151.3139999999999,-181.37300000000087,-173.89999999999978,-144.0910000000004,-216.61599999999953,-106.89800000000018,-130.33,-155.7279999999999,-246.1530000000008
40,-180.3180000000003,-149.82999999999993,-209.7040000000005,-99.62199999999997,-228.52200000000101,-132.8819999999999,-148.25100000000003,-177.70300000000086,-217.4330000000005,-138.76700000000045,-254.75900000000155,-155.5089999999999,-135.24999999999994,-149.4819999999999,-239.91800000000063
41,-163.73600000000025,-174.03099999999978,-191.327,-96.79599999999994,-229.1870000000003,-160.86999999999995,-158.3500000000001,-182.0680000000008,-198.1799999999999,-138.2300000000002,-278.59200000000163,-104.2960000000002,-140.91999999999996,-143.62899999999996,-275.0790000000017
42,-100.10500000000043,-178.41699999999972,-164.24700000000092,-105.5589999999999,-252.38500000000045,-154.66699999999986,-157.6460000000003,-182.6600000000012,-166.30299999999994,-78.76000000000039,-176.15600000000165,-42.24699999999993,-142.50999999999993,-142.153,-287.9440000000016
43,-193.17599999999993,-181.27599999999967,-215.9350000000007,-81.91999999999992,-252.22500000000076,-158.2169999999999,-131.09799999999998,-179.1000000000006,-205.10399999999987,-92.9689999999999,-203.8949999999998,-66.04300000000023,-139.35999999999996,-131.76700000000005,-235.96599999999975
44,-115.69100000000014,-198.11799999999954,-216.12000000000012,-93.86299999999987,-185.46300000000164,-148.58099999999985,-159.48400000000078,-165.22100000000083,-182.35899999999975,-133.69500000000033,-196.9179999999996,-90.79700000000011,-138.69999999999996,-132.58000000000004,-276.09100000000115
45,-149.81100000000032,-243.15099999999993,-159.61499999999984,-58.0409999999999,-185.97600000000168,-129.06099999999975,-168.0220000000008,-175.50600000000082,-216.925,-133.6850000000001,-198.60399999999993,-81.9570000000003,-143.76999999999992,-128.75200000000004,-235.6929999999999
46,-178.68100000000135,-237.75099999999975,-110.69799999999998,-97.65199999999986,-187.0560000000017,-115.79499999999985,-173.0670000000005,-185.2440000000011,-218.64300000000003,-99.2060000000005,-159.7590000000015,-133.84099999999987,-141.6699999999999,-132.79600000000002,-297.241000000002
47,-170.003000000001,-206.72799999999947,-177.2870000000003,-142.27499999999978,-169.61300000000145,-133.83899999999986,-175.84900000000047,-177.57700000000088,-193.55400000000049,-110.85000000000063,-217.74200000000027,-85.04899999999984,-135.90999999999997,-132.73000000000002,-260.046000000001
48,-181.1540000000011,-194.85999999999956,-186.4060000000001,-93.7749999999998,-168.19500000000127,-197.72199999999972,-154.70799999999988,-162.80300000000085,-179.5970000000003,-105.61900000000028,-219.64700000000113,-83.40299999999979,-130.54000000000002,-135.616,-271.3350000000014
49,-173.00600000000102,-218.55999999999966,-144.7319999999998,-52.83099999999986,-170.36000000000146,-147.2659999999999,-109.53200000000035,-204.39300000000082,-194.70399999999992,-77.93400000000048,-171.7380000000014,-109.12299999999996,-130.75000000000003,-134.98,-264.31300000000084
50,-120.95200000000025,-217.2849999999994,-193.5139999999998,-158.48599999999982,-187.2040000000014,-122.2239999999999,-126.70200000000025,-195.27900000000068,-199.41000000000005,-119.97200000000024,-188.85500000000152,-68.67600000000004,-145.68999999999988,-129.61300000000003,-274.31200000000115
51,-181.6710000000008,-234.88899999999967,-190.2780000000002,-137.66399999999982,-191.91800000000126,-195.96999999999994,-203.98099999999994,-212.51100000000034,-187.6319999999999,-105.3310000000004,-181.370000000002,-99.02900000000004,-135.22,-125.45500000000001,-274.61700000000155
52,-147.33800000000042,-246.93700000000013,-163.031,-130.4419999999999,-170.43300000000121,-98.12299999999985,-172.28500000000014,-181.32500000000084,-158.1239999999997,-71.51800000000003,-250.3950000000018,-83.282,-133.3,-139.56099999999998,-273.58900000000114
53,-179.5310000000011,-217.8879999999994,-156.9479999999997,-197.24199999999982,-122.29200000000087,-87.59599999999989,-184.1750000000005,-190.47000000000017,-178.66899999999976,-99.90100000000034,-169.11500000000166,-121.10200000000054,-132.79000000000002,-139.11099999999996,-259.47700000000054
54,-173.62900000000087,-206.71599999999953,-174.02800000000033,-100.08399999999992,-129.81900000000047,-85.19599999999993,-144.12599999999998,-191.92600000000093,-130.39800000000014,-85.16000000000031,-181.9240000000016,-52.555999999999905,-138.99999999999994,-127.99900000000005,-260.4220000000006
55,-180.54000000000093,-209.43999999999943,-184.93500000000003,-110.13099999999986,-107.43800000000064,-121.2779999999999,-178.80400000000034,-200.68200000000112,-199.0920000000003,-68.95900000000023,-180.37100000000135,-65.23100000000002,-140.43999999999997,-133.27299999999997,-276.7900000000012
56,-161.41300000000098,-210.66399999999962,-209.84699999999975,-103.7649999999999,-168.016000000001,-118.90499999999994,-143.31900000000013,-194.58600000000118,-201.05599999999993,-95.70600000000016,-155.73400000000115,-105.92600000000002,-137.94999999999996,-127.57600000000002,-265.0560000000012
57,-153.79400000000038,-194.35599999999957,-109.92499999999991,-30.61499999999976,-138.6600000000008,-156.63799999999986,-190.16900000000015,-155.65300000000093,-246.2860000000002,-70.60500000000003,-200.97400000000204,-69.09100000000002,-138.72999999999996,-141.511,-257.51000000000124
58,-169.2470000000007,-182.94699999999966,-134.967,-144.78500000000003,-147.19700000000094,-122.50599999999979,-100.63200000000012,-178.02100000000084,-224.86800000000022,-129.54400000000004,-176.08400000000128,-44.19499999999978,-143.25999999999993,-145.82799999999995,-268.1580000000014
59,-184.43500000000134,-182.76399999999967,-105.17199999999994,-90.92899999999985,-147.9070000000012,-142.7189999999998,-180.67100000000022,-193.10800000000023,-163.83700000000005,-62.06900000000017,-171.84200000000183,-80.35500000000002,-131.68,-141.27699999999996,-252.89300000000117
60,-176.77200000000107,-178.3899999999997,-151.86599999999993,-170.93799999999982,-181.6180000000006,-102.7909999999998,-188.90100000000007,-185.80200000000085,-139.6270000000003,-110.87900000000002,-167.1500000000015,-53.08299999999989,-139.35999999999996,-179.11599999999973,-232.9509999999998
61,-158.4270000000011,-180.64299999999972,-105.96399999999991,-106.8369999999999,-132.99900000000034,-111.87099999999984,-131.08099999999982,-160.9790000000002,-191.1180000000004,-60.74600000000004,-163.9850000000016,-79.48000000000017,-140.88999999999993,-194.44499999999988,-266.05900000000094
62,-162.21100000000047,-190.05999999999966,-103.71599999999987,-120.12899999999993,-164.53900000000056,-60.29799999999982,-195.54300000000035,-140.08200000000028,-210.31500000000068,-116.02799999999998,-191.51100000000187,-117.85499999999998,-128.89000000000004,-216.37599999999983,-236.71800000000016
63,-160.3290000000007,-194.56599999999963,-97.81099999999982,-117.26399999999994,-173.56099999999995,-128.41299999999984,-167.73399999999998,-145.0080000000004,-181.8580000000008,-75.19500000000014,-196.182000000002,-145.6190000000004,-142.59999999999997,-166.2159999999998,-273.7110000000016
64,-156.96300000000073,-194.4759999999996,-120.38199999999983,-72.18199999999996,-192.53600000000074,-58.95199999999983,-193.8670000000006,-112.96100000000021,-161.19300000000018,-68.77600000000005,-200.4570000000014,-164.90500000000057,-154.35999999999984,-214.69299999999967,-199.26000000000215
65,-157.96600000000052,-169.0549999999997,-145.29199999999992,-127.84400000000001,-137.92000000000064,-98.79900000000006,-198.57700000000068,-115.23000000000025,-162.5940000000001,-100.44999999999993,-188.98300000000157,-111.94300000000028,-134.08,-201.21999999999963,-258.4370000000014
66,-174.0110000000006,-193.14699999999965,-89.79199999999987,-99.50799999999992,-112.53000000000029,-117.14700000000025,-169.1279999999998,-148.5130000000005,-175.17199999999994,-112.21400000000001,-182.6340000000012,-125.34100000000008,-137.91999999999996,-202.65099999999958,-235.94199999999978
67,-164.500000000001,-190.45599999999965,-86.7889999999999,-160.5429999999999,-97.8630000000004,-109.46499999999989,-155.80199999999985,-172.05000000000095,-170.41300000000012,-113.40200000000007,-192.14600000000104,-94.91700000000017,-138.87999999999997,-177.21699999999979,-209.46900000000056
68,-191.6220000000007,-189.3999999999997,-148.37999999999982,-115.07399999999996,-178.76000000000104,-104.34699999999994,-148.3849999999999,-142.44300000000038,-168.64500000000007,-132.32,-179.44500000000102,-85.08599999999979,-133.0,-170.36799999999982,-233.26500000000146
69,-175.5780000000005,-194.3079999999996,-129.86399999999986,-113.64299999999994,-91.3110000000002,-83.42899999999997,-92.8749999999999,-139.9710000000003,-168.292,-123.83200000000004,-167.6370000000008,-91.34599999999989,-132.43000000000004,-179.3829999999998,-257.4130000000005
70,-166.36400000000077,-196.6929999999996,-162.29199999999992,-164.07699999999988,-138.25700000000055,-77.16100000000002,-141.7519999999999,-146.87300000000042,-114.17199999999984,-121.52500000000005,-178.81000000000014,-104.44699999999986,-145.1499999999999,-179.52099999999973,-223.1850000000019
71,-119.82000000000048,-203.32899999999975,-65.35799999999992,-102.39699999999996,-166.0960000000004,-114.86099999999996,-174.10099999999977,-99.95100000000075,-145.01199999999994,-134.41099999999997,-198.27300000000076,-32.443999999999924,-137.97999999999996,-192.0009999999997,-226.4890000000017
72,-146.80500000000075,-174.33699999999982,-166.27899999999988,-91.67599999999999,-142.16700000000017,-83.49699999999993,-126.52299999999984,-158.54299999999995,-157.76599999999988,-54.83100000000009,-106.94199999999987,-70.51900000000015,-135.67,-201.33999999999978,-230.92900000000108
73,-149.56600000000049,-176.46399999999977,-124.32599999999988,-71.03399999999985,-158.5780000000005,-104.25499999999997,-189.9519999999999,-113.88699999999987,-145.46499999999997,-113.99399999999999,-175.319,-89.2939999999999,-140.46999999999994,-214.6960000000006,-242.1530000000007
74,-161.40500000000026,-179.49999999999977,-144.64699999999993,-120.85599999999988,-115.2090000000002,-96.3529999999999,-132.36799999999994,-144.85399999999993,-156.20000000000016,-82.24699999999996,-145.16400000000013,-90.29799999999996,-140.31999999999994,-171.33399999999983,-229.21700000000027
75,-153.32900000000032,-187.94499999999988,-122.64899999999989,-89.08199999999975,-146.43800000000047,-92.65599999999993,-146.76499999999993,-92.80699999999993,-139.69300000000013,-72.54100000000005,-183.9140000000005,-30.91099999999987,-135.90999999999997,-162.15699999999987,-206.41700000000168
76,-164.51000000000028,-200.34099999999964,-83.60299999999995,-79.21499999999983,-122.94800000000069,-118.07499999999985,-110.95899999999995,-98.58400000000003,-141.8939999999998,-148.30499999999992,-124.16000000000011,-60.69299999999991,-134.04999999999998,-152.87799999999993,-188.9460000000018
77,-143.63700000000068,-196.465,-89.0179999999999,-116.53499999999994,-137.92100000000045,-17.024999999999856,-108.67000000000003,-106.99900000000007,-172.31100000000004,-107.14100000000003,-146.5059999999999,-28.507999999999903,-129.10000000000005,-150.97799999999998,-168.9210000000014
78,-167.40800000000067,-212.1969999999996,-22.27799999999979,-111.93699999999987,-141.85400000000087,-171.34800000000004,-102.55499999999998,-154.20399999999995,-185.63099999999991,-99.54999999999995,-154.26799999999986,-65.03699999999995,-152.5299999999998,-137.456,-166.6070000000015
79,-147.6550000000005,-170.42899999999966,-88.52099999999973,-101.57199999999992,-166.13300000000072,-93.92199999999998,-131.9459999999999,-136.74200000000002,-183.22500000000005,-93.37999999999985,-143.27699999999982,-83.50899999999987,-134.58999999999997,-156.39699999999993,-146.99600000000115
80,-157.72400000000027,-193.7109999999997,-88.08499999999995,-106.76799999999989,-149.49800000000033,-21.328999999999947,-153.18599999999998,-107.17400000000009,-156.31000000000014,-85.93500000000003,-108.02799999999988,-53.56299999999985,-134.26000000000002,-138.84100000000007,-180.9530000000014
81,-137.89300000000011,-190.08999999999972,-49.81899999999988,-107.6589999999999,-157.17000000000058,-103.00399999999999,-131.24399999999991,-144.954,-146.73499999999996,-77.30899999999995,-118.82499999999986,-71.21199999999988,-144.87999999999994,-159.90300000000002,-191.45200000000153
82,-141.62800000000044,-173.20899999999978,-59.682999999999836,-145.1329999999999,-168.25700000000026,-112.59,-107.88900000000004,-112.00299999999989,-207.4490000000003,-23.09599999999993,-122.96399999999991,-4.113999999999967,-139.23999999999995,-165.422,-167.69700000000088
83,-163.19500000000033,-182.0349999999997,-90.59599999999988,-151.63999999999984,-165.04800000000046,-92.53499999999995,-114.95900000000002,-135.65599999999998,-173.5870000000002,-63.377999999999915,-168.49599999999987,7.997000000000135,-129.28000000000003,-179.33700000000005,-152.7140000000008
84,-120.1090000000003,-209.14800000000005,-104.61699999999989,-126.32999999999988,-157.5560000000008,-77.3849999999998,-105.29099999999994,-116.40000000000002,-131.491,-122.87200000000003,-160.22799999999995,-78.18499999999999,-136.86999999999995,-155.66699999999997,-142.58700000000096
85,-152.5610000000003,-224.0620000000011,-65.84699999999994,-56.450999999999965,-138.26400000000044,-110.11299999999987,-78.07799999999992,-93.85900000000007,-179.13399999999993,-46.99800000000001,-154.50399999999996,-98.60799999999995,-142.98999999999992,-155.95899999999992,-175.8200000000008
86,-136.68799999999996,-206.45700000000048,-97.81099999999986,-96.90199999999984,-138.72700000000066,-88.30699999999992,-168.63399999999984,-130.81,-136.64900000000017,-67.40799999999999,-135.5159999999998,-4.193999999999929,-142.62999999999994,-153.03099999999995,-136.10400000000055
87,-124.72600000000025,-182.57700000000062,-86.90299999999988,-144.1729999999999,-158.70500000000084,-121.72100000000015,-156.18699999999993,-97.86999999999996,-107.16100000000024,-62.560000000000024,-130.85099999999989,-67.76099999999991,-136.59999999999997,-155.49699999999993,-136.59900000000047
88,-121.03000000000009,-151.40500000000006,-71.10899999999987,-120.34199999999994,-163.2690000000004,-73.72299999999998,-119.29699999999991,-37.71399999999996,-131.60500000000025,-18.232999999999993,-172.41699999999986,-87.43999999999993,-138.75999999999993,-156.31299999999993,-118.7570000000006
89,-156.04800000000014,-216.3740000000003,-115.80099999999982,-125.4059999999999,-176.2390000000008,-113.45900000000003,-90.97599999999998,-96.46599999999995,-115.0630000000001,-59.31,-165.08199999999988,-60.26999999999997,-131.20000000000002,-166.32400000000013,-178.09500000000085
90,-116.30399999999995,-238.35000000000028,-145.4629999999999,-158.56599999999995,-172.0490000000011,-82.5439999999999,-73.31899999999995,-125.9099999999999,-147.24200000000022,-91.88399999999999,-153.31999999999985,-126.3299999999999,-130.81,-143.7429999999999,-152.9720000000004
91,-132.77300000000014,-242.22600000000043,-64.0199999999999,-49.30599999999988,-142.68400000000065,-102.33000000000006,-153.43999999999997,-132.29499999999996,-146.22300000000016,-61.661999999999935,-146.4199999999999,-123.81899999999989,-134.8,-174.7719999999998,-157.78900000000075
92,-150.8570000000001,-196.15900000000008,-124.9829999999999,-107.11799999999998,-174.02700000000092,-63.48299999999991,-111.6309999999999,-126.76000000000002,-170.67399999999992,-124.36499999999992,-93.67099999999986,-54.18299999999997,-137.22999999999996,-166.25299999999982,-163.07600000000085
93,-80.20999999999992,-204.5849999999998,-98.01699999999994,-121.47999999999982,-112.58200000000036,-120.83200000000022,-121.52400000000003,-118.34599999999996,-149.2019999999997,-126.81599999999987,-118.11099999999983,-12.530999999999864,-130.87000000000006,-166.96599999999987,-109.8780000000002
94,-141.97099999999992,-218.97600000000003,-113.18799999999983,-70.27199999999985,-128.9610000000003,-106.25099999999998,-126.26399999999998,-124.37200000000003,-125.62199999999987,-121.25999999999995,-90.42599999999985,-43.16799999999993,-138.63999999999993,-173.39799999999983,-89.59600000000013
95,-132.9340000000001,-193.46900000000045,-97.62499999999986,-88.22899999999989,-90.25000000000026,-39.066999999999936,-101.47799999999997,-133.676,-164.2740000000001,-99.05399999999995,-182.12000000000003,-71.34899999999985,-134.07999999999998,-215.33499999999975,-199.74200000000008
96,-135.94599999999997,-224.5760000000003,-106.85499999999993,-67.65899999999988,-135.4560000000003,-139.4689999999999,-100.859,-108.881,-133.6200000000004,-93.18999999999998,-162.83699999999988,4.574000000000128,-129.67000000000002,-188.59599999999986,-127.19200000000049
97,-158.22900000000013,-135.0119999999999,-56.478999999999836,-149.29999999999987,-141.0660000000008,-90.89100000000018,-132.25499999999994,-90.88000000000001,-143.79800000000077,-127.57799999999989,-182.48399999999998,-96.44199999999987,-129.16000000000003,-179.51999999999998,-171.4010000000009
98,-100.14600000000016,-196.03100000000015,-130.47599999999986,-97.35199999999982,-168.9420000000004,-121.10099999999993,-120.49799999999996,-56.013999999999825,-123.42400000000035,-72.02999999999993,-140.5300000000001,12.632000000000042,-131.38,-207.24300000000025,-161.10700000000094
99,-152.47200000000015,-198.81700000000012,-92.36299999999991,-98.46499999999992,-146.8430000000004,-87.15000000000015,-146.17899999999992,-84.5749999999999,-174.51299999999998,-109.75899999999987,-126.99099999999996,-4.821999999999787,-152.16999999999985,-84.88300000000001,-152.2170000000004
100,-136.6810000000001,-217.6820000000006,-90.20599999999988,-114.78999999999988,-137.20300000000063,-111.00699999999988,-137.07199999999986,-98.57599999999984,-145.86399999999986,-110.928,-137.03099999999984,-109.93599999999988,-138.9099999999999,-83.48899999999989,-129.84299999999993
101,-140.09000000000006,-238.79800000000014,-134.26199999999986,-139.53199999999995,-172.81500000000094,-60.455999999999925,-116.61499999999997,-44.44399999999986,-163.33100000000027,-155.77099999999984,-72.299,-69.20199999999986,-130.78000000000003,-186.87999999999974,-124.69500000000001
102,-135.29,-213.6940000000007,-30.751999999999875,-109.65099999999987,-151.73400000000058,-61.46700000000002,-170.15799999999996,-109.09999999999991,-197.55000000000078,-80.48699999999981,-85.00999999999988,-105.81700000000016,-135.16,-188.89299999999974,-195.03799999999993
103,-160.85900000000026,-199.508,-103.34499999999989,-110.54499999999987,-141.14000000000095,-56.66399999999999,-129.13899999999987,-124.66199999999974,-159.82200000000017,-66.32399999999988,-111.06099999999995,-96.14500000000007,-129.43,-190.58000000000038,-132.81499999999974
