Episode Number,Ideal Algorithm ID,Ideal Reward
0,4,200.0
1,5,87.3
2,0,71.5
3,5,14.0
4,0,9.5
5,1,10.9
6,3,11.7
7,0,11.5
8,2,16.8
9,3,24.4
10,3,23.6
11,0,23.6
12,5,23.6
13,4,21.4
14,4,20.4
15,5,20.8
16,0,18.4
17,0,17.4
18,4,18.6
19,0,17.7
20,0,16.9
21,0,17.8
22,7,15.7
23,2,15.1
24,6,17.6
25,2,17.0
26,2,18.4
27,0,18.7
28,0,17.7
29,0,17.0
30,0,16.5
31,5,16.3
32,0,16.7
33,0,16.6
34,2,15.5
35,0,16.3
36,0,15.0
37,0,15.3
38,0,16.9
39,0,16.3
40,0,14.2
41,0,16.0
42,5,15.5
43,4,14.3
44,0,14.1
45,0,12.9
46,0,11.0
47,4,10.5
48,0,10.3
49,4,10.7
50,0,10.0
51,0,9.3
52,0,9.3
53,0,9.3
54,0,9.2
55,0,9.4
56,0,9.5
57,0,9.4
58,0,9.6
59,0,9.4
60,0,9.3
61,0,9.6
62,0,9.0
63,0,9.3
64,0,9.3
65,0,9.2
66,0,9.0
67,0,9.1
68,0,9.1
69,0,9.2
70,0,9.5
71,0,9.7
72,0,9.4
73,0,9.5
74,0,9.1
75,0,9.0
76,0,9.2
77,0,9.7
78,0,9.8
79,3,9.7
80,1,10.1
81,1,10.9
82,6,12.3
83,2,12.4
84,2,13.1
85,6,16.1
86,3,20.3
87,2,19.0
88,2,19.4
89,2,21.7
90,2,23.9
91,6,27.7
92,2,26.9
93,2,26.1
94,2,28.6
95,2,32.6
96,2,34.9
97,2,40.4
98,2,38.3
99,2,47.6
100,2,36.2
101,3,53.6
102,2,63.9
103,0,47.6
104,2,50.3
105,8,60.0
106,3,63.3
107,2,49.5
108,2,63.0
109,3,88.5
110,0,59.7
111,3,62.1
112,7,56.9
113,6,59.5
114,2,74.0
115,2,57.6
116,2,68.2
117,2,74.2
118,2,77.2
119,8,108.3
120,2,104.8
121,2,100.7
122,6,131.6
123,2,178.4
124,0,139.0
125,5,110.9
126,5,111.2
127,0,68.5
128,0,76.4
129,8,85.4
130,0,79.4
131,1,88.3
132,3,107.8
133,6,95.8
134,1,83.4
135,1,120.6
136,3,112.0
137,3,107.4
138,9,142.0
139,3,159.7
140,6,195.3
141,1,191.7
142,8,193.8
143,0,191.4
144,0,190.8
145,0,182.2
146,0,161.0
147,5,132.8
148,5,140.0
149,0,128.5
150,5,127.1
151,5,125.2
152,0,120.6
153,4,113.3
154,6,119.2
155,0,125.7
156,0,120.8
157,9,104.7
158,5,87.0
159,4,93.0
160,4,90.7
161,5,106.0
162,5,81.5
163,5,84.5
164,5,78.2
165,5,74.3
166,0,64.8
167,4,67.9
168,4,58.2
169,0,61.4
170,2,54.9
171,5,62.1
172,2,63.0
173,2,63.2
174,2,56.2
175,2,59.0
176,2,68.8
177,2,71.1
178,2,72.4
179,3,80.1
180,2,82.7
181,3,85.0
182,0,88.3
183,0,73.3
184,4,74.5
185,0,72.6
186,0,71.8
187,5,69.9
