Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9,Reward 10,Reward 11,Reward 12,Reward 13,Reward 14
10,-189.06599999999986,-134.52999999999997,-142.6179999999999,-201.96999999999971,-136.69599999999997,-145.9329999999999,-226.08399999999975,-150.44799999999987,-244.4630000000008,-151.00699999999983,-134.46999999999997,-129.85000000000002,-137.59899999999996,-214.7439999999994,-131.56000000000003
11,-165.86199999999982,-135.73,-140.29299999999995,-204.03699999999955,-133.42900000000003,-189.19599999999974,-232.42800000000017,-144.65799999999987,-182.85099999999971,-189.31599999999986,-147.7299999999999,-138.18999999999994,-133.38099999999997,-183.73500000000135,-125.82399999999998
12,-181.3880000000001,-137.91999999999993,-145.222,-274.0480000000011,-133.92400000000004,-203.60499999999956,-257.3050000000006,-134.302,-223.2849999999997,-224.57800000000003,-143.58999999999992,-130.495,-124.41400000000002,-252.07700000000096,-119.67999999999999
13,-171.8229999999998,-135.54999999999998,-163.9239999999999,-228.30999999999955,-137.002,-176.4039999999997,-278.8540000000013,-143.61999999999995,-186.3999999999997,-213.05300000000048,-135.60999999999996,-136.60899999999998,-123.15400000000004,-274.34500000000105,-138.12999999999997
14,-212.12900000000096,-134.07999999999998,-172.82199999999972,-236.49999999999972,-131.71600000000007,-210.05499999999955,-228.352,-133.37200000000004,-186.11799999999965,-217.2549999999996,-137.32,-127.95999999999995,-131.671,-200.65299999999954,-104.002
15,-236.94900000000135,-136.89999999999998,-180.3389999999998,-255.9520000000003,-135.31,-186.32700000000168,-213.64500000000004,-133.95100000000008,-198.44499999999962,-205.46600000000166,-144.1599999999999,-137.73099999999994,-135.42000000000016,-230.36199999999968,-120.45999999999997
16,-214.93800000000002,-131.99500000000003,-158.42199999999985,-187.51500000000175,-137.92600000000002,-242.21700000000155,-217.50900000000087,-149.6949999999999,-243.65100000000038,-209.53800000000018,-141.9099999999999,-136.10499999999996,-137.30800000000002,-219.94200000000168,-133.96000000000004
17,-193.06300000000158,-140.16999999999996,-152.91699999999997,-180.70000000000152,-131.93800000000005,-189.08100000000178,-210.01800000000026,-153.96099999999987,-197.8020000000021,-163.850000000001,-130.00000000000006,-149.6559999999999,-126.86500000000004,-201.13600000000173,-119.20000000000002
18,-171.56000000000023,-134.65299999999996,-161.2779999999999,-193.97800000000163,-141.15399999999997,-152.1740000000012,-190.99300000000002,-147.36999999999995,-234.19100000000043,-192.17900000000145,-136.44999999999993,-153.32499999999985,-134.59000000000003,-222.78899999999993,-117.46000000000004
19,-182.28100000000012,-132.04000000000002,-232.07800000000015,-183.39600000000107,-145.35399999999996,-186.91600000000145,-176.09400000000028,-154.67499999999987,-207.71900000000173,-192.13400000000155,-139.59999999999994,-138.1029999999999,-130.06900000000002,-267.1060000000009,-130.53999999999996
20,-153.91900000000007,-146.01699999999988,-194.8689999999997,-183.8700000000016,-142.65099999999998,-193.80600000000194,-214.95700000000005,-172.49499999999978,-192.10900000000154,-169.66900000000135,-139.47999999999996,-141.77499999999992,-148.76199999999994,-227.95400000000137,-100.0
21,-163.66000000000096,-140.10099999999994,-174.70099999999988,-186.65100000000172,-141.63399999999996,-188.79200000000134,-197.12099999999975,-183.72699999999966,-234.84300000000127,-216.45000000000078,-131.65000000000003,-131.98,-168.36400000000043,-141.06100000000055,-100.024
22,-155.58900000000057,-133.04500000000002,-183.3129999999999,-187.97400000000178,-148.33599999999996,-187.3700000000012,-202.89000000000044,-182.77899999999966,-184.28800000000138,-150.31300000000135,-131.47,-142.4799999999999,-148.99299999999994,-145.17699999999996,-102.28
23,-191.9529999999999,-137.926,-177.45100000000025,-231.35800000000071,-150.0519999999999,-169.94900000000146,-197.88100000000026,-170.56599999999975,-168.68600000000148,-190.99800000000184,-133.24899999999997,-150.75099999999983,-148.84899999999993,-161.85100000000085,-100.0
24,-174.1720000000009,-144.11199999999988,-189.87300000000013,-186.13800000000168,-161.25999999999985,-184.65300000000164,-183.3820000000008,-210.21699999999956,-185.77200000000093,-190.02600000000183,-134.206,-160.73499999999976,-151.26699999999988,-90.96200000000017,-100.0
25,-142.56500000000057,-128.677,-184.51299999999975,-190.83600000000186,-173.90199999999982,-184.61300000000017,-216.84800000000013,-256.27200000000096,-168.25200000000012,-191.16400000000095,-141.99999999999994,-159.35499999999976,-152.35299999999992,-167.997,-100.00899999999999
26,-193.7480000000008,-137.06199999999998,-191.3060000000013,-261.2950000000007,-200.9679999999996,-186.91600000000093,-180.5650000000015,-261.3850000000007,-145.95300000000003,-150.11500000000007,-134.67999999999998,-160.5519999999998,-160.65399999999985,-157.65399999999983,-100.0
27,-181.0880000000012,-128.86000000000004,-209.24700000000144,-229.2479999999999,-173.6169999999998,-197.6520000000006,-200.7930000000011,-258.19900000000086,-169.52099999999993,-153.33800000000036,-151.52199999999982,-149.64699999999988,-164.49099999999987,-166.50699999999983,-100.006
28,-175.94500000000076,-132.78699999999998,-241.83100000000113,-282.5650000000015,-173.6619999999998,-184.47300000000067,-177.0110000000012,-256.3510000000011,-115.68299999999999,-134.62600000000018,-136.093,-176.55699999999968,-164.64699999999985,-136.01999999999987,-102.26500000000001
29,-161.5110000000008,-128.91400000000004,-219.10500000000087,-221.7720000000019,-213.3230000000019,-167.5220000000008,-162.1410000000007,-275.81100000000185,-140.67700000000008,-127.61000000000061,-138.20499999999993,-172.25799999999967,-189.2379999999997,-146.65900000000013,-107.61399999999999
30,-170.5970000000006,-135.97599999999997,-158.72899999999981,-185.22000000000168,-188.62200000000178,-185.13300000000095,-126.96200000000083,-208.27800000000246,-110.82600000000002,-147.32399999999984,-133.98399999999998,-163.9329999999998,-187.9710000000002,-202.27199999999988,-106.36300000000001
31,-144.81300000000027,-142.72899999999993,-180.39300000000037,-184.95000000000164,-224.19099999999958,-192.40600000000086,-140.44100000000103,-304.5400000000023,-113.32700000000018,-118.73700000000011,-150.36699999999988,-146.8629999999999,-202.04799999999955,-182.98700000000017,-126.49299999999994
32,-73.44700000000047,-147.4689999999999,-201.16199999999975,-187.27200000000175,-196.67199999999963,-180.0320000000012,-197.93500000000094,-292.60700000000253,-140.54499999999996,-123.53700000000006,-141.27099999999993,-148.54899999999992,-225.4050000000011,-184.86800000000034,-125.6889999999999
33,-158.57800000000037,-151.32399999999987,-191.24200000000005,-185.97600000000168,-244.55200000000013,-156.86100000000113,-137.15300000000025,-287.10700000000156,-97.87300000000026,-134.56199999999987,-141.10299999999992,-132.178,-163.89500000000155,-213.63900000000044,-133.76499999999993
34,-144.56600000000034,-154.29999999999987,-137.99999999999991,-189.98600000000135,-249.90700000000032,-164.97000000000125,-151.52900000000005,-264.0040000000007,-106.24400000000034,-161.542,-137.56299999999993,-128.90499999999997,-187.88600000000127,-173.111,-150.6969999999999
35,-149.5030000000004,-140.16399999999993,-139.60499999999985,-188.09000000000066,-226.68399999999968,-158.7700000000008,-119.7230000000001,-251.57500000000022,-140.46900000000005,-159.96900000000002,-130.471,-143.75799999999992,-196.40799999999965,-166.53799999999984,-143.059
36,-122.31000000000044,-163.95099999999974,-150.9969999999999,-185.62500000000168,-246.97600000000025,-181.9690000000015,-163.94200000000032,-253.01800000000034,-137.54299999999995,-135.25500000000017,-138.66099999999997,-141.94899999999996,-187.2549999999997,-162.37099999999992,-127.54599999999996
37,-170.24900000000073,-162.0399999999998,-43.138,-174.04000000000119,-231.69099999999966,-189.42100000000147,-105.68100000000004,-190.84299999999968,-122.76799999999999,-162.34699999999984,-135.517,-139.81599999999997,-223.19200000000075,-167.38200000000003,-139.37199999999999
38,-166.92000000000058,-155.56899999999982,-130.71700000000004,-182.98300000000032,-254.45500000000047,-197.11900000000088,-122.40300000000016,-173.35099999999971,-71.93500000000003,-157.3550000000002,-134.881,-150.56499999999988,-194.33800000000093,-129.1479999999999,-139.276
39,-127.36200000000039,-152.88999999999987,-129.07199999999995,-170.17400000000058,-243.26800000000003,-132.07199999999995,-82.92899999999983,-194.19099999999975,-119.23100000000022,-173.37300000000025,-131.449,-168.01299999999975,-189.7640000000008,-181.42900000000003,-133.24300000000002
40,-172.89400000000035,-150.55299999999988,-98.04000000000013,-113.33400000000077,-229.95300000000006,-166.24599999999992,-193.1600000000006,-170.95899999999978,-152.6530000000003,-153.89100000000025,-138.75399999999996,-152.0799999999999,-184.21499999999992,-124.87099999999995,-131.85700000000003
41,-165.58700000000073,-162.90099999999978,-125.35800000000009,-102.45500000000011,-203.42799999999963,-163.48299999999992,-176.0610000000002,-177.4989999999998,-72.86900000000014,-103.73900000000019,-136.60599999999994,-154.6689999999999,-176.58600000000087,-132.65800000000002,-136.198
42,-128.77400000000048,-179.39499999999964,-122.6859999999999,-144.6250000000005,-197.4489999999998,-154.06099999999998,-158.00500000000042,-172.09599999999978,-91.03500000000011,-113.9530000000002,-138.45399999999995,-156.02799999999985,-193.69800000000197,-129.19300000000004,-146.08899999999988
43,-179.6020000000008,-156.64899999999983,-171.67900000000026,-88.02199999999996,-177.849,-127.28800000000015,-181.94700000000006,-194.46699999999962,-112.38100000000009,-119.742,-135.079,-154.50399999999985,-200.71600000000186,-123.377,-142.42299999999992
44,-151.6740000000001,-171.3759999999997,-85.89900000000019,-98.39500000000012,-205.16100000000023,-160.7149999999998,-178.18500000000017,-188.8419999999997,-108.86600000000051,-132.64500000000038,-139.95999999999998,-152.7459999999999,-237.1080000000013,-94.769,-146.51499999999987
45,-125.51500000000007,-169.72899999999973,-122.29499999999989,-137.4989999999999,-190.36200000000002,-98.60100000000016,-145.06099999999998,-207.1509999999996,-135.15100000000015,-124.61500000000004,-133.858,-157.21299999999985,-196.66800000000205,-135.62699999999995,-148.92099999999988
46,-171.09300000000042,-170.69199999999972,-191.21799999999982,-123.30700000000006,-195.51699999999965,-73.072,-137.9249999999998,-213.30399999999963,-162.69100000000054,-125.53399999999999,-153.0069999999998,-155.13399999999984,-253.32400000000047,-160.6330000000002,-146.18799999999993
47,-184.74600000000163,-174.39099999999976,-176.25199999999973,-155.30199999999994,-178.67200000000008,-91.41500000000008,-149.38,-189.38199999999972,-128.84400000000034,-145.45200000000003,-139.71099999999996,-163.95399999999978,-190.10700000000182,-149.3409999999999,-143.88099999999991
48,-191.07400000000058,-170.22399999999968,-149.9249999999999,-100.42599999999997,-185.43400000000008,-111.10300000000004,-139.15700000000024,-175.89699999999976,-162.19300000000038,-125.3009999999999,-135.57399999999998,-168.41799999999975,-185.33500000000154,-134.55499999999992,-143.8149999999999
49,-131.5200000000002,-179.70699999999968,-196.10800000000012,-111.90200000000004,-190.18799999999996,-76.27900000000002,-152.0440000000002,-174.71199999999982,-92.31900000000019,-133.447,-140.04099999999994,-213.02499999999964,-194.83600000000166,-150.8709999999998,-148.73799999999986
50,-67.00899999999993,-162.90399999999983,-223.14399999999978,-135.70799999999997,-192.6509999999999,-108.54399999999995,-154.96399999999986,-225.1149999999997,-106.75300000000034,-136.56799999999993,-132.32200000000003,-239.69500000000022,-232.39300000000085,-137.408,-147.7989999999999
51,-115.535,-162.9729999999998,-153.70799999999974,-76.73500000000004,-207.25300000000047,-129.96600000000004,-150.70999999999987,-236.5870000000009,-122.08200000000045,-165.7389999999999,-135.45099999999996,-219.82599999999948,-160.49500000000074,-105.70599999999995,-159.3549999999998
52,-134.08800000000036,-175.59099999999967,-167.60599999999982,-39.5640000000001,-228.17600000000056,-123.78799999999994,-147.51900000000018,-240.48300000000145,-127.67200000000005,-80.98400000000018,-128.73100000000005,-189.77800000000119,-132.8740000000004,-128.44199999999987,-155.61999999999983
53,-128.6840000000004,-179.29599999999974,-159.4199999999998,-122.50900000000021,-226.6450000000009,-142.41299999999984,-111.59799999999991,-247.31200000000018,-109.12600000000027,-138.83599999999998,-138.56499999999997,-239.37300000000005,-159.40600000000086,-129.84500000000023,-139.80999999999995
54,-87.51300000000006,-165.59499999999974,-113.31599999999987,-188.0810000000001,-186.3010000000014,-110.38499999999995,-126.0859999999999,-244.53400000000005,-69.02599999999998,-71.84700000000001,-137.38599999999997,-241.06599999999997,-210.95499999999984,-116.04499999999993,-161.22999999999976
55,-51.18899999999997,-164.32299999999978,-125.89100000000005,-79.42599999999996,-144.84800000000104,-125.48300000000013,-132.89299999999994,-214.03599999999966,-84.52799999999995,-144.01499999999982,-132.196,-243.79000000000013,-160.76200000000063,-135.43499999999995,-154.30899999999986
56,-116.31900000000005,-167.91099999999975,-191.79099999999974,-96.32799999999997,-158.5030000000011,-109.55799999999999,-161.21700000000018,-237.637,-103.2090000000001,-110.33199999999992,-134.42199999999997,-235.60599999999977,-192.49500000000106,-55.54099999999998,-181.48899999999958
57,-116.42400000000002,-155.70699999999985,-139.804,-68.67199999999993,-184.5460000000007,-137.73399999999975,-111.74499999999998,-208.42899999999972,-132.505,-124.81200000000004,-127.29100000000003,-213.98499999999953,-207.76600000000022,-65.22600000000007,-185.1669999999996
58,-173.1060000000009,-163.2069999999998,-142.48799999999983,-74.92799999999998,-183.58700000000073,-146.951,-148.342,-214.44399999999965,-90.85099999999996,-138.67600000000013,-136.79199999999994,-211.38399999999947,-187.426,-162.5999999999999,-175.98999999999964
59,-129.11100000000033,-171.37299999999976,-185.26999999999964,-115.05799999999999,-184.1370000000009,-107.273,-132.73400000000007,-233.74299999999977,-92.53999999999999,-93.53100000000026,-138.11499999999995,-214.7289999999993,-222.85899999999987,-83.99499999999995,-192.15699999999956
60,-143.44500000000073,-166.0689999999998,-137.02899999999983,-74.24600000000017,-173.0410000000012,-127.69000000000001,-147.6670000000005,-242.68900000000116,-156.64699999999996,-114.15399999999991,-141.59199999999993,-222.6129999999996,-170.0709999999999,-122.55700000000002,-200.00799999999964
61,-132.09000000000032,-171.97599999999971,-152.74400000000009,-121.96999999999991,-191.1700000000007,-156.0209999999999,-148.81000000000031,-239.95100000000107,-120.75099999999982,-172.211,-137.01999999999992,-250.16800000000006,-114.40100000000004,-102.50299999999993,-217.32699999999954
62,-57.17300000000002,-165.1929999999998,-176.57299999999984,-79.537,-182.1160000000014,-67.18099999999991,-121.6130000000001,-245.5050000000005,-117.07399999999977,-170.9349999999999,-139.15599999999998,-232.48299999999944,-160.8400000000002,-117.89199999999994,-206.06799999999953
63,-102.72700000000032,-165.14799999999983,-146.83599999999987,-140.46799999999993,-143.91800000000057,-114.09699999999994,-139.48500000000024,-232.96700000000038,-112.61799999999991,-148.9439999999999,-138.2319999999999,-281.987000000002,-141.77399999999997,-112.57799999999989,-214.0479999999997
64,-148.84700000000066,-166.6149999999998,-185.65999999999985,-80.36700000000005,-168.00700000000046,-132.59600000000003,-74.58100000000009,-243.4210000000002,-133.17599999999987,-115.38199999999999,-135.208,-263.53000000000054,-155.39600000000047,-144.9699999999999,-224.14299999999957
65,-163.2570000000001,-173.40699999999975,-198.52399999999975,-93.06200000000017,-153.54200000000048,-152.63699999999992,-138.49099999999996,-234.0180000000002,-89.59399999999991,-145.4649999999999,-134.64399999999995,-280.4740000000012,-98.65400000000008,-90.56199999999997,-183.1899999999996
66,-115.4000000000004,-193.57599999999962,-135.69999999999987,-78.1800000000002,-176.59700000000066,-130.487,-59.765,-228.94400000000138,-97.62799999999984,-94.99600000000002,-136.41399999999996,-278.85100000000114,-78.96200000000002,-144.2189999999999,-173.89599999999967
67,-161.2580000000002,-200.52399999999952,-129.54799999999992,-118.41499999999996,-173.8030000000003,-98.5799999999999,-92.89800000000028,-200.53200000000106,-110.35299999999991,-91.50799999999997,-141.03699999999995,-253.6330000000002,-193.0860000000012,-99.77300000000005,-162.42099999999976
68,-139.45399999999992,-206.9769999999995,-85.22599999999994,-57.09099999999991,-117.46400000000065,-97.77899999999997,-65.23099999999997,-187.59400000000102,-158.09399999999997,-77.89400000000008,-147.40299999999985,-247.29999999999995,-128.7490000000007,-80.58600000000011,-158.63499999999985
69,-110.72700000000002,-218.82399999999944,-129.86199999999977,-104.87699999999995,-104.92500000000025,-118.25999999999995,-107.50599999999989,-187.80200000000028,-92.56999999999995,-96.11200000000007,-144.90099999999993,-259.5740000000023,-127.09000000000083,-127.84100000000001,-185.05599999999959
70,-92.23799999999997,-218.9289999999995,-105.54600000000002,-75.78099999999998,-135.88200000000023,-94.015,-28.19300000000005,-186.67700000000042,-129.92599999999987,-94.36500000000001,-145.7139999999999,-271.6270000000009,-182.76000000000113,-107.99100000000006,-180.30699999999962
71,-91.945,-208.47399999999948,-122.73599999999992,-112.93499999999995,-123.37100000000063,-112.20199999999996,-69.32399999999996,-134.21800000000042,-107.64099999999992,-100.28300000000002,-148.55799999999988,-244.2489999999998,-117.1680000000008,-150.01899999999998,-187.66899999999958
72,-61.292999999999935,-220.46799999999968,-103.65399999999991,-85.63799999999982,-167.4560000000003,-113.65500000000002,-62.786000000000016,-209.66000000000048,-126.78299999999993,-134.093,-150.20199999999988,-231.4809999999993,-178.41800000000097,-120.33700000000003,-258.18100000000084
73,-98.93799999999995,-213.51399999999944,-122.5609999999999,-155.09199999999998,-137.04700000000065,-130.711,-93.73600000000003,-192.80100000000058,-114.3629999999999,-128.40099999999998,-149.0979999999999,-249.71500000000006,-179.342000000001,-121.82399999999996,-198.17499999999953
74,-147.6319999999999,-217.8969999999998,-69.90299999999988,-109.41300000000001,-118.64200000000035,-108.381,-81.56299999999996,-138.34800000000016,-126.33299999999994,-117.29100000000003,-152.12799999999987,-228.77499999999935,-172.99600000000032,-110.26599999999992,-156.85899999999984
75,-92.82199999999987,-214.62699999999964,-98.00199999999995,-91.18600000000004,-120.62900000000093,-111.15,-118.74400000000007,-166.75199999999998,-106.37499999999989,-116.51700000000002,-153.33699999999985,-238.23699999999968,-168.35400000000024,-135.01299999999998,-190.0199999999998
76,-132.31899999999996,-225.24099999999953,-143.88999999999984,-115.18499999999999,-173.15300000000036,-142.84800000000004,-103.72599999999997,-95.46400000000004,-119.34599999999993,-134.6,-175.97799999999975,-225.42099999999942,-171.1370000000001,-100.56000000000002,-169.9789999999996
77,-121.16999999999989,-223.96299999999965,-129.66299999999998,-54.82400000000005,-164.2270000000003,-101.35899999999995,-97.785,-131.62800000000001,-157.53899999999993,-118.86899999999999,-151.05699999999987,-223.8789999999995,-91.83699999999983,-101.749,-186.16299999999967
78,-53.999999999999964,-215.38599999999946,-143.3269999999999,-95.85199999999996,-168.40300000000093,-113.75599999999994,-72.64000000000004,-181.50600000000117,-98.94999999999995,-117.249,-153.75099999999986,-211.75599999999946,-131.31099999999992,-72.36500000000004,-159.5259999999998
79,-72.86599999999996,-204.9699999999995,-85.19899999999993,-109.41099999999994,-168.93200000000067,-38.001999999999974,-86.70600000000006,-126.123,-115.90799999999994,-81.86899999999994,-155.14899999999986,-227.25699999999955,-146.24999999999991,-136.55,-168.12099999999975
80,-89.58999999999997,-222.03099999999964,-103.54299999999992,-118.82699999999997,-168.19600000000042,-116.45899999999997,-122.997,-127.24899999999994,-107.0859999999999,-143.5519999999999,-166.18899999999977,-224.7969999999995,-145.71600000000018,-84.47200000000004,-147.72999999999993
81,-92.87799999999996,-232.78899999999967,-112.06599999999995,-65.229,-170.25600000000003,-122.00999999999992,-100.91300000000004,-158.95899999999992,-98.38299999999995,-122.87399999999988,-164.09499999999977,-228.38199999999952,-153.89399999999983,-131.72599999999997,-146.14299999999994
82,-100.78299999999993,-230.5449999999997,-99.58299999999997,-133.86199999999997,-137.53499999999988,-139.39699999999993,-98.14600000000004,-128.53500000000008,-50.473999999999975,-130.87899999999996,-167.58099999999973,-229.45899999999952,-118.29399999999994,-73.41099999999997,-172.8569999999999
83,-70.91300000000003,-226.14699999999962,-64.4639999999999,-99.10699999999994,-142.83499999999995,-113.45899999999997,-77.552,-182.67000000000002,-117.86699999999993,-90.963,-170.3289999999997,-233.47899999999973,-79.61699999999982,-86.99400000000013,-174.49299999999988
84,-75.59599999999995,-235.89699999999985,-125.64499999999994,-132.96999999999994,-64.67900000000004,-82.27999999999993,-43.294000000000054,-131.04099999999994,-64.09600000000003,-100.51899999999993,-163.08399999999978,-277.74400000000134,-117.7179999999998,-122.80300000000011,-149.43099999999987
85,-96.10599999999994,-230.6429999999999,-92.14099999999985,-83.647,-122.02299999999988,-114.60899999999997,-75.85099999999997,-182.15500000000068,-82.82299999999992,-103.24000000000005,-160.65399999999983,-213.74499999999958,-149.9860000000001,-116.23499999999994,-161.57699999999994
86,-145.0,-258.40300000000053,-144.30499999999992,-136.88999999999987,-128.7129999999999,-119.85299999999995,-58.86600000000003,-169.97000000000006,-61.262999999999934,-75.61400000000008,-170.2509999999997,-202.80099999999965,-149.18599999999986,-100.72300000000004,-178.69899999999967
87,-113.93999999999997,-255.5080000000004,-95.32899999999998,-109.109,-81.40399999999997,-4.41899999999998,-63.91500000000008,-227.03600000000068,-83.38399999999994,-96.32800000000002,-164.04999999999976,-197.93499999999966,-84.20099999999977,-81.67899999999995,-152.90599999999972
88,-85.22200000000001,-230.3109999999997,-55.79399999999995,-133.56100000000012,-137.29699999999994,-109.6929999999999,-99.70599999999995,-214.73000000000087,-76.36699999999993,-125.85099999999997,-164.01099999999977,-235.31199999999976,-131.48999999999987,-122.21499999999999,-159.51399999999984
89,-78.0750000000001,-236.8260000000001,-80.19499999999994,-158.15199999999996,-117.1389999999999,-46.042,-66.56200000000005,-202.98500000000095,-114.00599999999994,-19.591999999999935,-165.39399999999975,-230.7249999999996,-133.54799999999983,-111.00500000000002,-160.38399999999984
90,-92.03499999999997,-223.72599999999957,-61.733999999999924,-131.42900000000006,-95.96200000000005,-66.51899999999992,-65.34300000000012,-173.95100000000028,-80.98699999999998,-71.83699999999999,-155.23599999999988,-218.1879999999995,-94.51999999999984,-96.51900000000008,-160.2099999999998
91,-97.54599999999995,-226.6779999999997,-78.11899999999994,-140.76899999999992,-126.25900000000016,-83.00299999999994,-75.29200000000003,-125.6949999999998,-43.06299999999991,-116.20499999999996,-162.11799999999977,-212.14299999999972,-174.78699999999984,-74.95100000000006,-142.73199999999997
92,-126.53000000000002,-231.0909999999998,-121.82999999999993,-99.7400000000001,-127.93699999999993,-82.71099999999994,-99.6280000000001,-149.10200000000066,-48.64899999999989,-83.00299999999991,-157.32099999999986,-212.89599999999967,-160.40499999999992,-93.63400000000009,-141.36999999999995
93,-115.12799999999996,-235.73400000000007,-69.08099999999988,-56.36899999999999,-122.725,-81.06799999999998,-57.638000000000105,-204.8180000000003,-136.81999999999996,-75.96199999999996,-155.27799999999985,-201.3550000000019,-114.77799999999984,-94.49500000000006,-140.944
94,-144.144,-244.97400000000044,-121.40399999999995,-83.33000000000004,-88.23900000000008,-109.96499999999999,-53.28000000000014,-150.2550000000004,-153.13299999999998,-101.40099999999993,-163.36299999999977,-192.34800000000192,-96.70099999999988,-88.49700000000003,-150.16000000000003
95,-66.4499999999999,-220.29200000000134,-14.858999999999842,-122.08800000000005,-67.22800000000002,-130.52299999999997,-89.75800000000007,-134.54500000000053,-45.663999999999916,-90.697,-161.54799999999977,-191.4030000000019,-112.17699999999984,-11.933000000000025,-147.91
96,-76.82299999999995,-245.753000000001,-135.30299999999988,-101.95300000000017,-118.50700000000033,-91.66900000000001,-104.49600000000005,-175.56200000000118,-84.2809999999999,-110.232,-159.0969999999998,-183.83200000000156,-89.08099999999988,-54.57900000000003,-162.57099999999986
97,-67.5839999999999,-268.21000000000106,-86.23099999999988,-100.00700000000008,-113.17499999999984,-137.40199999999996,-81.6020000000001,-178.05600000000086,-42.33399999999993,-77.80699999999995,-172.9479999999997,-184.2550000000016,-82.12999999999994,-87.71500000000006,-162.93699999999984
98,-86.013,-260.6310000000011,-128.85599999999985,-168.20300000000037,-153.2700000000006,-26.9749999999999,-47.99000000000014,-219.15000000000109,-65.8409999999999,-40.84899999999993,-169.56999999999977,-188.35200000000177,-100.55899999999986,-116.81999999999998,-156.6220000000001
99,-98.404,-253.5300000000008,-110.88199999999976,-143.43500000000037,-129.64400000000006,-55.274999999999956,-88.56300000000006,-174.89800000000002,-67.04999999999987,-66.46100000000004,-163.94199999999978,-217.6160000000013,-112.06199999999981,-56.0280000000001,-160.1259999999999
100,-118.51799999999994,-254.8060000000004,-96.1539999999998,-141.43900000000045,-132.77600000000007,-64.58999999999993,-97.38299999999992,-152.8630000000004,-68.9579999999999,-129.725,-154.30299999999986,-198.29500000000098,-50.47999999999992,-96.41800000000005,-168.57099999999983
101,-109.58099999999999,-255.26700000000082,-103.4289999999999,-115.86000000000008,-185.93900000000048,-119.51699999999997,-71.99600000000004,-188.09200000000112,-88.29799999999986,-108.606,-171.9009999999998,-229.06300000000064,-78.06899999999985,-84.27500000000009,-167.78100000000012
102,-69.98300000000003,-238.67300000000176,-37.91899999999981,-156.29800000000063,-160.09300000000044,-64.45199999999997,-95.08700000000006,-220.15200000000124,-92.386,-74.45299999999996,-166.32399999999976,-232.07900000000063,-96.11899999999984,-53.576000000000036,-172.7529999999998
103,-133.42400000000032,-259.299000000001,-149.25700000000023,-117.03100000000022,-135.373,-62.97599999999991,-135.33900000000014,-184.78900000000084,-77.69599999999996,-117.35999999999994,-166.99899999999974,-218.2930000000004,-151.0759999999999,-87.326,-163.90599999999978
