Episode Number,Ideal Algorithm ID,Ideal Reward
0,12,-106.83400000000002
1,14,-115.86700000000003
2,8,-129.769
3,7,-126.79300000000005
4,7,-130.384
5,14,-128.26000000000005
6,4,-129.52
7,12,-132.96999999999997
8,11,-129.91000000000003
9,12,-129.43
10,8,-131.10100000000003
11,12,-131.21200000000002
12,3,-128.89000000000001
13,10,-129.40000000000003
14,7,-127.40200000000004
15,8,-124.80699999999999
16,8,-125.03800000000004
17,10,-126.55000000000003
18,11,-133.11999999999998
19,3,-130.72900000000004
20,14,-130.48000000000002
21,9,-128.96800000000002
22,3,-131.356
23,14,-131.23
24,11,-129.07000000000002
25,11,-132.31
26,3,-128.86000000000004
27,9,-130.87300000000002
28,14,-130.99
29,5,-131.422
30,10,-129.21700000000004
31,10,-129.436
32,3,-129.865
33,3,-131.75799999999998
34,9,-132.193
35,1,-133.11100000000002
36,3,-131.338
37,3,-130.681
38,3,-136.507
39,3,-130.21900000000002
40,3,-130.94800000000004
41,3,-137.02599999999993
42,3,-139.6119999999999
43,3,-139.52199999999993
44,3,-139.08999999999995
45,3,-145.07199999999992
46,3,-144.86499999999992
47,3,-141.93999999999994
48,3,-143.7669999999999
49,3,-148.5909999999999
50,3,-141.75999999999993
51,3,-145.7529999999999
52,3,-148.28499999999988
53,3,-150.56199999999987
54,0,-113.27000000000058
55,0,-127.05699999999979
56,3,-137.78499999999997
57,14,-151.0209999999999
58,3,-150.53799999999984
59,14,-154.4349999999999
60,14,-154.0419999999999
61,14,-161.2749999999998
62,11,-157.07499999999987
63,11,-159.01599999999985
64,14,-157.31199999999987
65,14,-164.49399999999983
66,11,-165.74799999999976
67,11,-171.86799999999974
68,14,-160.60599999999985
69,14,-166.88799999999978
70,11,-161.34999999999982
71,0,-68.40900000000047
72,0,-113.58300000000045
73,8,-49.28499999999994
74,13,-141.10200000000094
75,8,-59.949999999999946
76,7,-105.457
77,7,-113.08800000000024
78,0,-83.7389999999998
79,0,-126.96200000000017
80,10,-88.10099999999976
81,13,-105.10999999999983
82,10,-107.24100000000037
83,6,-84.53100000000035
84,13,-120.36400000000074
85,12,-138.24900000000062
86,8,-29.68300000000005
87,0,-87.27599999999981
88,10,-94.41899999999995
89,8,-99.51199999999989
90,7,-106.00699999999976
91,0,-114.41599999999974
92,7,-121.61500000000038
93,2,-139.65900000000084
94,8,-168.81199999999978
95,7,-157.43800000000076
96,1,-177.2490000000009
97,2,-170.9640000000014
98,11,-188.3019999999996
99,2,-166.5550000000012
100,2,-189.7330000000017
101,7,-191.31200000000135
102,7,-191.02500000000185
103,7,-200.96600000000154
104,5,-191.75300000000112
105,7,-171.35600000000062
106,13,-172.9650000000008
107,4,-68.36400000000016
108,12,-61.91199999999982
109,12,-80.14199999999987
110,8,-68.24399999999999
111,0,-59.46399999999981
112,0,-102.53099999999986
113,10,-147.36700000000127
114,1,-164.63000000000153
115,0,-126.65000000000047
116,12,-98.52800000000063
117,0,-118.80000000000022
118,8,-131.74000000000075
119,12,-154.09400000000113
120,8,-140.53900000000118
121,4,-131.61800000000096
122,2,-124.36600000000092
123,0,-130.59500000000034
124,0,-155.855000000001
125,8,-171.713
126,8,-168.2729999999998
127,12,-149.47400000000135
128,4,-140.91100000000074
129,8,-74.18400000000011
130,6,-136.39600000000107
131,6,-119.14500000000093
132,2,-72.10900000000068
133,0,-110.21000000000019
134,8,-95.56600000000002
135,2,-59.108999999999945
136,8,-49.72099999999975
137,5,-106.75899999999999
138,0,-114.81399999999992
139,8,-100.63900000000042
140,8,-114.68000000000094
141,0,-86.10200000000006
142,0,-66.41800000000032
143,0,-66.25300000000037
144,7,-52.43200000000007
145,4,-73.31500000000045
146,13,-109.1910000000006
147,6,-135.96700000000018
148,8,-113.8240000000006
149,4,-81.69499999999996
150,12,-77.79299999999984
151,2,-90.09000000000037
152,1,-57.96999999999982
153,4,-80.60000000000002
154,8,-59.17099999999982
155,2,-43.90999999999981
156,1,-58.59299999999998
157,4,-47.608999999999796
158,10,-74.02999999999992
159,4,-86.98100000000048
160,8,-32.08000000000023
161,1,-83.27999999999987
162,0,-69.22100000000015
163,6,-87.08000000000001
164,10,-50.40699999999991
165,0,-111.80600000000027
166,3,-111.29399999999991
167,6,-77.12099999999997
168,3,-82.81299999999992
169,1,-86.07000000000004
170,1,-57.624999999999844
171,1,-85.08899999999979
172,1,-53.5909999999998
173,8,-86.686
174,4,-57.13099999999988
175,4,-71.73999999999992
176,1,-65.63699999999989
177,2,-91.02499999999986
178,1,-87.25999999999989
179,12,-58.45199999999996
180,4,-33.11299999999985
181,1,-66.65399999999988
182,5,-34.79299999999986
183,4,-20.06299999999991
184,11,-62.34399999999979
185,8,-23.652999999999896
186,5,-58.67799999999983
187,0,-36.21199999999995
188,14,-79.0079999999998
189,4,-44.581999999999816
190,7,-34.82399999999971
191,10,-85.99199999999978
192,10,-17.082999999999743
193,2,-57.21399999999981
194,13,-85.29799999999989
195,0,-52.305999999999884
196,0,-57.94799999999992
197,12,-55.96199999999997
198,4,-56.69799999999994
199,14,-75.4679999999998
200,10,-60.37699999999994
201,1,-13.511999999999915
202,9,-71.27199999999982
203,0,-62.219999999999914
204,11,-44.89199999999984
205,9,-61.773999999999866
206,12,-49.0119999999999
207,6,-50.10699999999987
208,1,-68.56199999999988
209,1,-23.39999999999991
210,7,-47.83899999999993
211,7,-56.517999999999816
212,1,-22.232999999999855
213,2,-43.399999999999785
214,5,-7.218999999999758
215,12,-69.50399999999993
216,9,-32.35199999999985
217,6,-12.689999999999904
218,8,-24.736999999999888
219,10,-43.122999999999934
220,0,-41.42799999999993
221,10,-10.57499999999986
222,5,-30.85399999999986
223,2,1.0750000000000797
224,1,-41.871999999999915
225,12,-7.379999999999879
226,12,-46.49799999999991
227,1,-43.67499999999991
228,8,-49.818999999999946
229,5,-67.69799999999988
230,8,-52.494999999999855
231,1,-72.19799999999987
232,4,-28.051999999999925
233,7,-39.83699999999992
234,14,-53.49499999999982
235,9,-15.161999999999873
236,1,-76.9659999999999
237,2,-26.485999999999922
238,13,-38.16199999999983
239,4,-58.74900000000001
240,1,-34.38099999999977
241,7,-34.519999999999854
242,11,-46.52599999999991
243,7,-55.60599999999984
244,8,-45.15099999999988
245,5,-48.87099999999988
246,4,-31.708999999999854
247,12,-63.89399999999989
248,4,-60.36299999999991
249,0,-39.43299999999996
250,2,-72.37499999999986
251,11,-41.389999999999816
252,12,-41.3559999999999
253,8,-41.088999999999906
254,12,-42.23599999999978
255,2,-37.849999999999866
256,12,-54.37599999999988
257,4,-10.35899999999987
258,2,-55.83099999999983
259,13,-44.352999999999895
260,13,-24.604999999999915
261,6,-48.15399999999988
262,12,-40.25199999999991
263,8,-17.18599999999996
264,2,-45.06099999999988
265,12,-29.90299999999989
266,9,-48.79899999999987
267,7,3.0300000000000638
268,4,-34.79799999999982
269,0,-28.36999999999989
270,2,-16.66099999999987
271,3,-56.343999999999824
272,10,-58.14699999999982
273,9,-49.31499999999986
274,2,-31.441999999999858
275,10,-11.519999999999865
276,4,-25.23799999999988
277,1,-8.47499999999989
278,7,-41.84199999999991
279,7,18.467000000000088
280,4,-47.415999999999876
281,10,-42.67699999999978
282,10,-44.3199999999999
283,0,-31.53799999999988
284,1,-6.4379999999998745
285,14,-36.952999999999825
286,9,-44.991999999999905
287,5,-65.08799999999988
288,3,-39.693999999999924
289,2,-30.106999999999903
290,2,-29.572999999999876
291,12,-17.815999999999935
292,14,-37.37299999999982
293,0,-5.486999999999913
294,10,-47.88099999999986
295,7,-52.36299999999985
296,7,-49.722999999999914
297,2,14.105000000000123
298,7,-30.40099999999985
299,6,-10.12499999999987
300,9,-14.090999999999857
301,10,-32.97999999999996
302,5,-47.34099999999987
303,11,-19.369999999999926
304,7,-42.81099999999991
305,9,-34.54699999999987
306,6,-32.05399999999985
307,4,-35.64099999999996
308,2,-59.720999999999925
309,5,-61.880999999999915
310,3,-28.711999999999865
311,11,-55.482999999999834
312,3,-44.30499999999989
313,1,-20.239999999999924
314,8,-78.8809999999999
315,0,-44.49999999999989
316,1,-55.12599999999984
317,10,-15.923999999999847
318,8,-36.71699999999993
319,4,-31.74499999999984
320,6,-65.2049999999999
321,8,-54.607999999999905
322,3,-28.735999999999876
323,9,-37.06399999999985
324,5,-44.454999999999885
325,3,-21.896999999999785
326,1,-29.03599999999986
327,13,-12.044999999999856
328,4,-6.008999999999881
329,9,-2.6129999999999045
330,11,-31.060999999999858
331,10,-26.188999999999872
332,12,-26.687999999999967
333,7,-39.429999999999914
334,7,-12.854999999999842
335,12,-20.329999999999934
336,11,-44.8839999999999
337,2,-30.982999999999873
338,9,-58.59699999999983
339,6,-52.87599999999982
340,8,-29.767999999999848
341,3,-77.58599999999981
342,7,-32.12599999999984
343,12,-48.786999999999864
344,1,-58.38999999999983
345,0,-6.705999999999766
346,2,-27.85099999999988
347,8,-32.053999999999874
348,0,-58.93599999999982
349,0,-20.825999999999787
350,9,-59.7069999999998
351,9,-46.14399999999987
352,4,-23.7859999999999
353,7,-59.951999999999906
354,13,-52.92699999999989
355,11,-53.6659999999997
356,13,-57.00399999999985
357,13,-48.96699999999989
358,4,-6.692999999999884
359,2,-28.033999999999942
360,5,-53.82699999999985
361,11,-38.48899999999982
362,8,9.688000000000166
363,0,-17.553999999999768
364,11,-20.525999999999794
365,2,-38.05799999999992
366,2,-11.042999999999854
