Episode Number,Ideal Algorithm ID,Ideal Reward
0,1,70.8
1,0,70.3
2,6,64.1
3,5,62.6
4,4,62.4
5,3,64.7
6,9,63.8
7,1,59.6
8,0,59.3
9,3,54.1
10,9,66.3
11,8,66.5
12,7,59.9
13,6,59.9
14,5,56.2
15,4,53.3
16,3,49.0
17,2,49.7
18,1,41.1
19,4,39.9
20,6,38.7
21,5,34.2
22,4,34.1
23,3,31.7
24,2,31.4
25,1,33.3
26,0,34.0
27,3,31.3
28,2,31.7
29,1,31.9
30,9,33.1
31,8,32.4
32,7,32.2
33,6,32.3
34,5,32.1
35,4,29.4
36,3,29.0
37,6,29.1
38,5,28.8
39,4,27.1
40,3,26.6
41,2,25.5
42,1,25.4
43,0,25.1
44,1,24.4
45,0,23.7
46,9,23.9
47,8,20.7
48,0,19.6
49,6,18.6
50,5,17.4
51,4,17.4
52,3,17.3
53,2,17.2
54,8,15.5
55,7,15.1
56,6,13.3
57,5,13.1
58,4,13.1
59,3,13.3
60,2,13.3
61,1,13.3
62,0,13.4
63,8,13.2
64,9,13.5
65,8,13.7
66,9,13.6
67,6,13.4
68,5,13.3
69,4,12.9
70,5,12.1
71,4,12.1
72,1,11.6
73,0,11.6
74,1,11.6
75,6,11.9
76,5,12.8
77,4,13.6
78,7,15.4
79,0,15.2
80,1,16.3
81,7,18.8
82,1,19.9
83,8,22.0
84,1,22.8
85,8,23.4
86,5,24.7
87,3,24.9
88,3,27.9
89,8,28.4
90,8,30.9
91,7,31.7
92,1,34.4
93,3,39.2
94,0,39.5
95,9,41.6
96,8,42.7
97,3,44.9
98,6,44.1
99,5,47.0
100,4,51.3
101,3,54.9
102,2,65.4
103,1,65.7
104,0,72.0
105,4,62.0
106,0,67.8
107,8,75.4
108,7,77.2
109,6,77.5
110,5,80.7
111,4,76.3
112,3,76.4
113,2,77.9
114,2,80.1
115,9,89.5
116,8,93.4
117,7,94.7
118,1,96.1
119,5,108.3
120,0,108.9
121,1,133.7
122,0,134.0
123,5,170.0
124,7,174.1
125,8,187.3
126,7,191.4
127,6,180.7
128,0,164.9
129,4,158.8
130,9,167.6
131,0,141.1
132,3,124.9
133,2,112.9
134,3,101.2
135,2,100.2
136,5,101.5
137,5,104.2
138,4,112.6
139,3,103.2
140,2,103.2
141,1,93.1
142,0,92.5
143,1,87.6
144,0,89.2
145,9,82.0
146,8,82.8
147,7,80.1
148,6,80.0
149,5,81.4
150,4,84.5
151,3,86.3
152,9,87.1
153,9,90.0
154,8,88.8
155,7,92.4
156,8,89.7
157,8,89.1
158,6,91.9
159,3,94.3
160,2,94.3
161,3,92.0
162,2,96.3
163,1,97.5
164,0,98.7
165,5,96.0
166,0,98.1
167,3,121.1
168,2,125.2
169,1,123.8
170,9,126.5
171,8,123.9
172,7,119.8
173,6,121.0
174,5,120.5
175,4,119.3
176,3,118.8
177,2,118.9
178,1,117.3
179,2,111.7
180,2,111.5
181,5,110.4
182,0,115.5
183,1,115.9
184,0,117.8
185,9,124.6
186,1,128.2
187,9,129.4
188,9,127.2
189,8,125.6
190,9,126.3
191,6,124.2
192,5,120.6
193,4,94.5
194,3,69.8
195,2,69.8
196,9,64.3
197,0,60.8
198,9,59.8
199,4,57.8
200,3,52.3
201,6,54.3
202,5,52.3
203,4,51.0
204,6,49.8
205,5,49.3
206,4,49.3
207,0,48.1
208,2,47.8
209,1,48.7
210,0,48.7
211,7,48.5
212,6,47.8
213,5,47.6
214,4,47.6
215,3,47.6
216,2,47.6
217,1,49.0
218,2,50.9
219,9,52.8
220,8,55.8
221,3,58.2
222,6,57.6
223,5,60.4
224,4,60.4
225,3,60.7
226,7,60.4
227,5,63.0
228,7,64.8
229,0,70.7
230,8,73.5
231,1,105.2
232,1,106.6
233,5,111.2
234,4,110.1
235,5,109.6
236,2,110.2
237,1,108.2
238,0,106.5
239,2,103.4
240,2,58.1
241,2,54.9
242,3,51.7
243,2,52.0
244,5,49.8
245,4,49.8
246,3,49.8
247,2,49.8
248,1,49.6
249,0,49.6
250,4,48.6
251,7,49.4
252,9,52.1
253,8,53.3
254,7,60.7
255,7,61.6
256,2,62.6
257,4,65.9
258,0,70.7
259,2,66.8
260,1,63.4
261,0,61.8
262,3,62.6
263,5,57.8
264,4,51.8
265,9,51.1
266,4,46.6
267,9,45.6
268,8,44.5
269,7,44.1
270,6,43.2
271,5,42.4
272,4,42.1
273,6,39.0
274,6,37.6
275,4,37.1
276,4,36.7
277,3,36.7
