Episode Number,Ideal Algorithm ID,Ideal Reward
0,5,9.5
1,4,9.5
2,3,9.5
3,2,9.5
4,1,9.5
5,0,9.5
6,0,9.5
7,5,9.5
8,4,9.5
9,3,9.5
10,2,9.5
11,1,9.5
12,8,9.7
13,7,9.7
14,6,9.7
15,5,9.7
16,4,9.7
17,3,9.7
18,2,9.7
19,1,9.7
20,0,9.7
21,7,9.7
22,6,9.7
23,5,9.7
24,4,9.7
25,8,9.8
26,7,10.0
27,7,9.8
28,5,9.8
29,6,30.7
30,4,55.7
31,3,58.4
32,2,54.5
33,1,51.8
34,6,54.8
35,5,56.8
36,5,48.7
37,6,49.4
38,5,50.0
39,5,42.2
40,5,40.7
41,5,40.5
42,5,36.9
43,5,43.5
44,5,43.8
45,3,45.0
46,2,63.5
47,2,55.7
48,0,57.5
49,8,68.2
50,4,50.9
51,6,67.9
52,5,64.2
53,4,62.9
54,3,59.0
55,2,63.6
56,1,64.5
57,8,62.4
58,7,58.1
59,0,53.6
60,5,59.1
61,0,53.9
62,3,53.3
63,2,59.3
64,9,55.9
65,0,61.9
66,8,58.9
67,8,64.2
68,7,68.6
69,7,62.6
70,5,64.0
71,7,58.2
72,7,60.7
73,2,64.8
74,0,61.6
75,0,69.1
76,0,61.6
77,2,67.6
78,5,66.3
79,2,72.9
80,2,71.8
81,2,78.2
82,2,83.3
83,0,72.1
84,1,71.9
85,0,74.9
86,8,69.5
87,8,69.0
88,8,70.4
89,8,77.3
90,8,69.7
91,5,74.1
92,5,81.8
93,0,81.9
94,5,81.9
95,0,77.1
96,0,85.0
97,8,83.2
98,5,78.0
99,0,74.8
100,5,80.2
101,8,71.2
102,0,80.3
103,0,71.1
104,8,72.2
105,0,75.7
106,5,67.4
107,0,67.4
108,0,70.3
109,8,68.7
110,8,72.4
111,0,67.5
112,0,75.9
113,0,74.8
114,8,68.7
115,0,73.4
116,5,64.5
117,8,63.0
118,8,85.2
119,8,60.4
120,5,63.1
121,8,71.1
122,5,71.7
123,5,58.3
124,3,65.1
125,5,67.1
126,0,95.2
127,8,70.6
128,3,67.5
129,0,79.5
130,1,75.9
131,8,78.0
132,8,79.5
133,8,81.9
134,5,80.8
135,5,80.2
136,5,76.3
137,1,73.9
138,8,84.9
139,4,88.7
140,4,93.7
141,2,86.5
142,2,84.8
143,5,89.5
144,2,80.6
145,4,90.6
146,0,85.9
147,4,92.7
148,8,89.8
149,2,91.0
150,8,89.2
151,4,91.2
152,8,95.9
153,5,106.2
154,4,92.4
155,5,96.7
156,8,104.6
157,8,100.4
158,2,100.4
159,5,101.6
160,4,131.9
161,8,103.8
162,8,122.8
163,1,115.0
164,4,105.7
165,5,118.7
166,4,106.7
167,3,96.8
168,0,92.9
169,5,96.5
170,0,102.3
171,2,93.0
172,8,87.4
173,5,98.1
174,0,82.2
175,5,104.7
176,7,88.9
177,0,77.7
178,5,112.0
179,2,71.4
180,0,92.9
181,2,100.4
182,8,87.3
183,2,91.7
184,5,81.5
185,0,91.9
186,4,93.5
187,8,77.8
188,0,76.1
189,4,67.3
190,8,77.6
191,7,67.3
192,6,75.8
193,8,81.3
194,8,81.0
195,6,79.6
196,8,86.4
197,8,92.1
198,4,98.0
199,5,96.4
200,6,91.3
201,5,92.8
202,4,96.7
203,3,97.3
204,0,91.8
205,1,102.0
206,0,102.0
207,5,91.0
208,8,98.2
209,9,106.8
210,8,99.0
211,9,97.2
212,8,98.8
213,1,94.2
214,2,93.5
215,5,96.2
216,2,106.6
217,1,100.2
218,2,102.8
219,9,102.5
220,3,99.1
221,6,91.4
222,9,115.4
223,8,109.6
224,4,100.5
225,6,106.5
226,5,109.0
227,4,124.6
228,3,113.2
229,2,116.1
230,1,110.4
231,8,104.9
232,0,96.3
233,4,93.4
234,4,103.0
235,8,90.1
236,2,88.9
237,2,97.5
238,5,96.1
239,0,100.8
240,3,90.5
241,9,102.9
242,8,101.0
243,0,88.3
244,2,86.3
245,9,89.4
246,9,80.8
247,8,105.4
248,2,107.1
249,8,89.6
250,0,103.0
251,2,74.5
252,3,99.6
253,2,102.6
254,0,86.6
255,2,86.8
256,9,84.8
257,6,82.2
258,3,90.0
259,6,79.2
260,9,95.3
