Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9,Reward 10,Reward 11,Reward 12,Reward 13,Reward 14
10,-140.37399999999994,-146.41899999999993,-129.61,-119.00500000000002,-150.1569999999999,-135.622,-138.118,-165.69699999999975,-154.42599999999985,-142.6869999999999,-153.17499999999995,-132.78400000000002,-128.89600000000002,-136.20699999999997,-137.00499999999994
11,-137.38,-142.1169999999999,-126.00700000000003,-163.59099999999987,-157.1979999999998,-140.10099999999994,-141.72999999999996,-194.64999999999964,-178.85799999999966,-134.737,-170.72499999999977,-141.9009999999999,-126.46300000000001,-127.10800000000003,-129.14800000000002
12,-152.68899999999985,-151.19799999999984,-136.225,-181.7349999999997,-141.02799999999996,-134.17300000000003,-133.036,-184.6239999999997,-156.74199999999988,-138.87399999999994,-168.51699999999977,-130.49500000000003,-142.339,-149.11299999999991,-139.11999999999995
13,-167.8719999999998,-133.11100000000002,-137.2,-219.5919999999997,-181.7079999999997,-140.281,-133.12000000000006,-160.91499999999988,-153.52599999999987,-135.56799999999998,-167.78799999999973,-133.59699999999998,-148.4349999999999,-141.78400000000002,-152.04999999999987
14,-163.61199999999982,-139.08699999999993,-138.397,-208.68099999999959,-183.22299999999993,-163.92699999999985,-141.56199999999995,-208.23999999999978,-244.86900000000028,-134.674,-143.93499999999992,-129.502,-145.26999999999992,-137.833,-131.017
15,-140.66799999999998,-137.76399999999995,-140.64699999999996,-206.7279999999996,-202.42000000000024,-157.03899999999985,-137.90499999999997,-267.18100000000095,-181.64500000000095,-133.27899999999997,-134.713,-134.353,-138.33999999999997,-143.10699999999994,-142.01799999999994
16,-155.2209999999999,-151.84299999999988,-143.34099999999992,-180.21200000000016,-222.65500000000011,-140.51799999999997,-140.23899999999998,-184.38300000000163,-191.21199999999962,-146.1399999999999,-140.18799999999993,-137.19699999999995,-152.01099999999988,-138.79899999999998,-134.17900000000003
17,-182.54799999999972,-165.12099999999975,-148.11099999999985,-209.40100000000007,-226.59900000000002,-141.94599999999994,-131.776,-234.60900000000046,-188.37999999999963,-132.95499999999998,-180.8559999999996,-135.466,-144.11799999999997,-151.14999999999984,-130.49799999999996
18,-166.52799999999985,-163.47399999999976,-163.0089999999998,-186.77499999999972,-259.36100000000187,-149.4999999999999,-132.628,-240.03100000000035,-161.35299999999984,-136.579,-156.48699999999985,-138.01299999999998,-154.4799999999999,-157.6569999999999,-122.32299999999998
19,-166.2849999999998,-166.32399999999976,-180.90399999999963,-200.10699999999983,-214.52199999999985,-171.6519999999997,-131.13400000000007,-186.0840000000017,-155.70999999999984,-130.441,-171.59499999999983,-135.73299999999995,-159.20499999999987,-140.041,-127.15300000000002
20,-159.87699999999984,-149.12499999999991,-190.0479999999996,-225.98700000000025,-187.84599999999963,-203.4459999999997,-138.70899999999997,-186.86700000000172,-181.15299999999965,-139.07199999999995,-162.84399999999985,-137.52999999999997,-172.27899999999977,-143.74599999999998,-131.257
21,-172.49499999999972,-141.74199999999996,-175.2459999999997,-190.2930000000011,-202.4139999999996,-171.7149999999997,-128.002,-194.967000000002,-182.04399999999964,-133.345,-172.90599999999978,-138.63999999999996,-160.12599999999983,-146.97999999999993,-142.87899999999988
22,-170.31999999999974,-159.7359999999998,-170.90499999999977,-155.57500000000056,-213.00399999999973,-175.59399999999965,-133.00600000000003,-201.2850000000022,-223.79200000000006,-141.87399999999994,-156.0039999999999,-143.9199999999999,-158.93499999999986,-154.1769999999999,-142.75899999999993
23,-182.31099999999964,-170.2029999999997,-174.25899999999967,-175.04200000000014,-229.698,-139.99599999999995,-132.44800000000004,-190.51200000000188,-185.10699999999974,-144.27699999999993,-156.79599999999988,-133.35999999999996,-161.12499999999983,-149.2659999999999,-138.76299999999998
24,-209.77899999999963,-168.77199999999974,-144.07299999999992,-201.43800000000064,-245.23300000000125,-165.57699999999977,-131.65900000000005,-193.32099999999974,-158.25399999999985,-150.69399999999985,-168.78699999999975,-135.373,-154.53399999999988,-143.84199999999996,-130.288
25,-202.78599999999975,-167.71299999999977,-146.1429999999999,-163.32600000000073,-244.28400000000065,-163.41999999999982,-126.68200000000002,-215.57500000000132,-198.5769999999995,-137.64999999999998,-166.69599999999983,-141.44799999999992,-168.43599999999978,-153.72399999999988,-137.167
26,-219.78399999999942,-183.33399999999966,-137.155,-151.7270000000004,-234.02100000000047,-185.76999999999964,-131.233,-188.9770000000016,-172.3959999999997,-137.91699999999997,-177.32799999999975,-143.4489999999999,-177.3399999999997,-135.56199999999998,-129.61000000000004
27,-222.78399999999974,-208.50699999999944,-148.39899999999986,-151.17699999999996,-189.39600000000115,-194.5479999999996,-138.694,-242.66300000000078,-167.95899999999975,-140.10399999999996,-197.4999999999996,-132.823,-181.34199999999973,-136.16199999999998,-136.891
28,-244.9570000000004,-189.54399999999958,-174.24699999999967,-212.47200000000012,-180.2540000000012,-156.09699999999987,-130.747,-197.18000000000137,-220.08999999999946,-132.66400000000004,-198.1959999999996,-130.258,-188.17599999999965,-124.054,-128.494
29,-235.55100000000067,-233.29900000000026,-176.71899999999968,-198.74700000000044,-192.4940000000014,-155.31699999999984,-128.59900000000002,-184.51800000000162,-203.16399999999948,-142.50699999999995,-228.91899999999958,-133.792,-179.7279999999997,-122.947,-138.48999999999995
30,-220.6199999999999,-253.7410000000002,-203.96799999999953,-201.8130000000004,-189.8330000000014,-153.9999999999999,-129.892,-218.95000000000044,-241.76500000000092,-144.69099999999995,-187.43400000000173,-138.91599999999997,-199.4799999999996,-120.82000000000001,-149.3109999999999
31,-226.47500000000136,-242.90199999999996,-208.5009999999997,-189.37300000000002,-225.94200000000092,-147.99999999999994,-127.30000000000004,-224.517,-214.56699999999947,-142.17699999999994,-224.9229999999997,-139.48899999999995,-200.1789999999998,-134.40099999999998,-149.91099999999986
32,-169.3370000000015,-245.833,-187.8189999999996,-91.69699999999999,-178.44800000000043,-160.36899999999986,-130.25800000000004,-186.38500000000153,-244.49800000000005,-143.6139999999999,-263.1340000000007,-141.60999999999993,-243.05400000000026,-140.66799999999998,-141.87999999999994
33,-198.36600000000197,-194.30499999999952,-204.75699999999978,-168.1769999999999,-209.83600000000055,-161.85099999999983,-134.98000000000002,-184.33400000000108,-255.7670000000012,-150.87999999999985,-193.37400000000193,-146.3859999999999,-253.54800000000068,-140.23000000000008,-137.71599999999995
34,-244.82500000000113,-196.8399999999997,-179.99499999999966,-150.71899999999994,-218.87800000000055,-171.25299999999976,-155.48499999999984,-115.46200000000019,-233.271000000001,-150.02199999999988,-259.84800000000126,-129.13000000000005,-249.035000000001,-193.1619999999998,-143.82099999999988
35,-264.05000000000155,-180.18399999999968,-177.4809999999997,-159.9069999999999,-187.99900000000156,-217.28499999999963,-150.43599999999995,-175.1940000000007,-204.79400000000163,-143.41299999999993,-180.6879999999998,-135.94,-213.64800000000042,-175.80099999999985,-142.3569999999999
36,-251.8570000000015,-202.16499999999954,-180.06099999999964,-124.45799999999988,-186.47600000000122,-187.76799999999963,-153.253,-165.599000000001,-198.33100000000178,-148.4049999999999,-218.1789999999997,-134.66199999999998,-231.76499999999996,-190.09299999999956,-140.73399999999992
37,-213.91200000000154,-186.5619999999996,-179.81199999999973,-144.46399999999988,-196.35300000000115,-165.3279999999998,-161.59899999999985,-183.88200000000086,-232.3880000000015,-144.51399999999995,-187.43400000000173,-128.68000000000004,-252.2680000000003,-181.61799999999965,-135.35500000000002
38,-165.73800000000114,-187.8249999999996,-217.4439999999996,-113.99799999999985,-209.93200000000007,-159.42399999999992,-165.6759999999999,-137.28100000000023,-235.30700000000166,-139.56099999999998,-183.6270000000016,-145.14999999999992,-235.11099999999965,-203.2599999999998,-136.27299999999997
39,-191.4759999999996,-166.3479999999998,-232.83399999999978,-124.53399999999985,-191.16500000000025,-167.45499999999987,-159.1119999999999,-163.5960000000004,-239.64000000000146,-144.99999999999991,-160.93500000000117,-132.94,-229.16199999999975,-199.7739999999997,-136.94199999999995
40,-222.6429999999998,-149.37499999999977,-229.6869999999998,-144.80599999999987,-229.36599999999999,-179.52999999999975,-154.3719999999999,-162.89700000000073,-219.07200000000003,-141.30399999999995,-190.00900000000155,-135.39999999999998,-234.95499999999979,-185.20599999999965,-149.8329999999999
41,-192.664,-186.67899999999963,-258.1480000000005,-122.62700000000014,-225.0639999999998,-169.60599999999982,-147.112,-173.63400000000064,-178.25100000000162,-137.98,-199.40500000000182,-138.48999999999995,-210.94899999999967,-184.7289999999997,-147.8469999999999
42,-202.23999999999972,-195.15099999999967,-235.09899999999988,-132.52800000000008,-210.7490000000018,-163.59699999999987,-149.14299999999994,-129.19100000000017,-187.33700000000132,-146.79099999999988,-185.89500000000166,-139.84899999999996,-241.43799999999993,-160.2369999999998,-141.36999999999995
43,-195.88400000000075,-201.26199999999963,-225.48999999999984,-85.66300000000015,-232.21600000000075,-180.37299999999976,-162.80199999999985,-175.15600000000046,-235.83300000000062,-144.9249999999999,-189.69500000000133,-145.3959999999999,-184.94400000000164,-158.2749999999998,-153.22299999999981
44,-198.76900000000094,-194.13099999999957,-204.44199999999955,-114.9109999999999,-217.314000000001,-184.69299999999973,-160.10199999999992,-172.55900000000048,-219.34899999999965,-148.27899999999988,-165.86000000000155,-141.30099999999993,-208.35800000000177,-184.57899999999998,-140.21499999999997
45,-183.1260000000009,-191.0379999999996,-204.86199999999968,-139.685,-213.17700000000076,-143.5339999999999,-193.03599999999966,-185.05800000000093,-190.2399999999997,-150.48099999999988,-186.2730000000017,-130.717,-189.98800000000068,-206.26000000000013,-146.79099999999988
46,-234.67200000000122,-186.27399999999963,-198.68499999999963,-163.4749999999999,-194.27800000000164,-196.24899999999963,-179.3709999999997,-213.93700000000126,-195.54500000000002,-138.14199999999997,-132.05400000000108,-134.97399999999996,-193.13499999999976,-194.28400000000013,-148.6599999999999
47,-238.59100000000007,-202.3029999999996,-210.5019999999995,-117.95799999999986,-212.55300000000153,-216.03099999999986,-175.89999999999975,-169.78300000000104,-220.65600000000086,-142.65699999999993,-181.51000000000093,-142.33299999999988,-190.02099999999973,-176.69199999999967,-139.24599999999995
48,-217.88600000000014,-195.72999999999956,-258.7390000000006,-175.97599999999983,-236.65700000000052,-202.99299999999963,-192.07599999999962,-168.31300000000056,-173.38300000000027,-165.67299999999972,-188.12500000000028,-131.566,-197.48799999999966,-193.28799999999958,-139.9299999999999
49,-220.82000000000113,-218.20599999999968,-250.83000000000206,-109.54900000000002,-190.18100000000123,-213.15999999999963,-192.80299999999963,-166.63300000000098,-188.64800000000096,-146.46399999999988,-182.0940000000011,-132.286,-186.40200000000013,-220.14300000000085,-141.04599999999988
50,-221.81700000000086,-221.43999999999969,-188.1980000000022,-88.38600000000031,-190.70100000000096,-212.917,-197.70300000000037,-136.10100000000048,-169.87700000000115,-149.2539999999999,-142.79100000000088,-135.07,-224.55700000000002,-237.74100000000044,-138.463
51,-196.23000000000047,-232.4769999999998,-244.52500000000123,-106.17100000000019,-211.67800000000062,-231.31899999999987,-182.46699999999976,-142.8310000000005,-180.8070000000015,-138.17799999999994,-216.0330000000002,-134.212,-193.53900000000024,-217.80099999999985,-137.92899999999992
52,-200.8160000000007,-239.95600000000027,-231.80100000000033,-115.03799999999987,-169.31300000000118,-231.4820000000007,-211.68699999999973,-107.23099999999985,-123.75200000000078,-140.14899999999994,-155.02600000000044,-133.993,-158.62200000000075,-216.93999999999951,-131.263
53,-160.38900000000112,-211.8829999999998,-280.3540000000014,-168.62200000000018,-218.825000000001,-213.3449999999998,-212.77599999999956,-96.96499999999986,-110.89399999999993,-150.96099999999987,-156.77700000000047,-136.19199999999995,-136.39300000000082,-205.18899999999948,-137.43099999999995
54,-172.2270000000001,-230.71299999999982,-288.1150000000016,-127.87199999999989,-230.5190000000007,-204.44200000000026,-181.77399999999986,-126.894,-131.19000000000023,-151.0779999999999,-99.81500000000042,-138.63999999999996,-192.6830000000008,-214.7079999999994,-143.0619999999998
55,-192.57500000000067,-233.80000000000013,-202.01400000000223,-152.88499999999985,-209.61699999999968,-235.15700000000055,-197.38899999999973,-155.36899999999991,-158.06300000000047,-143.21499999999995,-102.60800000000033,-139.80999999999995,-226.5070000000011,-223.263000000001,-141.12099999999995
56,-191.77400000000142,-228.45399999999987,-195.05700000000135,-133.64699999999985,-154.2070000000002,-221.84500000000077,-188.42000000000004,-139.118,-175.52400000000037,-145.99299999999985,-142.79900000000114,-137.713,-145.98500000000064,-232.4680000000003,-140.0229999999999
57,-177.79300000000092,-228.15100000000135,-257.0640000000011,-121.40099999999993,-160.13900000000044,-236.71300000000207,-205.75599999999994,-97.00000000000017,-108.10500000000022,-153.26799999999983,-162.32900000000035,-138.69999999999996,-157.23900000000066,-207.17199999999949,-139.62099999999992
58,-234.04900000000097,-250.80100000000184,-250.66600000000045,-79.41199999999995,-119.01400000000021,-189.1630000000008,-184.8310000000002,-120.79199999999992,-170.20900000000046,-169.2369999999997,-177.62700000000135,-131.20900000000003,-140.3720000000006,-209.63499999999948,-143.66199999999995
59,-162.53600000000017,-214.96100000000084,-242.6910000000008,-147.69300000000004,-140.14100000000008,-221.31300000000124,-216.08099999999982,-172.3450000000004,-160.16100000000023,-167.66499999999976,-150.8720000000011,-134.06499999999997,-186.25600000000094,-192.7869999999996,-148.4559999999999
60,-183.94600000000057,-209.38500000000107,-234.7190000000008,-85.97599999999993,-144.29999999999978,-149.80700000000058,-206.69700000000006,-168.5850000000001,-147.00600000000045,-166.82799999999975,-127.32400000000067,-130.54,-144.07800000000094,-166.95799999999966,-139.57299999999995
61,-147.4450000000002,-217.72600000000065,-176.1160000000017,-145.18699999999993,-95.55599999999991,-185.9510000000008,-215.68900000000002,-207.84200000000033,-160.6800000000005,-168.57099999999974,-135.91900000000092,-147.04899999999995,-174.23500000000055,-188.16099999999963,-146.46399999999994
62,-160.9010000000008,-159.821000000001,-180.0650000000018,-37.677999999999926,-170.73800000000006,-196.04700000000204,-190.9189999999998,-154.46099999999998,-167.8420000000001,-173.59899999999968,-154.22600000000108,-133.855,-131.91700000000077,-197.2830000000019,-152.97099999999986
63,-128.8110000000002,-247.913000000002,-171.7510000000013,-131.95099999999996,-124.17699999999991,-191.4780000000007,-200.62200000000058,-88.03300000000006,-133.05700000000041,-173.29599999999968,-134.119000000001,-134.46099999999996,-205.112000000001,-265.4410000000008,-144.31299999999985
64,-134.58000000000007,-183.45800000000017,-205.3650000000007,-108.79299999999989,-156.03500000000017,-184.5520000000013,-179.05399999999986,-160.70099999999988,-156.03400000000028,-179.15499999999975,-175.52500000000038,-136.05699999999996,-157.685,-244.5270000000005,-135.367
65,-160.50600000000043,-188.3429999999997,-163.80900000000076,-91.65199999999984,-107.54799999999996,-181.91300000000126,-162.88299999999978,-193.9410000000002,-141.5740000000003,-172.08999999999972,-127.86700000000033,-140.26299999999995,-171.52800000000065,-243.34800000000035,-140.518
66,-147.84200000000038,-180.32899999999958,-188.5100000000004,-89.56099999999988,-129.46499999999997,-143.7620000000008,-205.98600000000027,-153.00200000000024,-133.213,-164.50299999999982,-168.90000000000074,-137.07399999999993,-145.9930000000001,-255.62300000000124,-146.4459999999999
67,-123.87400000000041,-180.90999999999994,-187.513000000001,-95.89399999999985,-162.9569999999998,-231.72900000000118,-202.53099999999975,-88.11800000000017,-149.66999999999985,-171.67899999999972,-129.2460000000005,-132.76900000000003,-87.55100000000041,-240.05300000000176,-158.65899999999988
68,-113.5940000000001,-213.18599999999992,-235.51000000000045,-82.07899999999998,-116.89500000000007,-186.52900000000136,-189.38399999999993,-147.82900000000058,-181.92900000000054,-167.74299999999977,-171.8820000000007,-138.94899999999993,-167.21000000000038,-252.71100000000075,-148.13199999999992
69,-119.62600000000052,-192.70699999999985,-208.21400000000048,-105.34599999999989,-169.05900000000025,-169.10800000000114,-202.56699999999978,-154.61000000000018,-150.23500000000064,-171.43899999999974,-163.4740000000005,-138.84699999999998,-148.96000000000035,-247.00000000000009,-147.2619999999999
70,-113.87800000000047,-203.32899999999978,-223.43500000000012,-114.35299999999995,-136.22399999999993,-167.84600000000142,-197.83799999999988,-161.00100000000015,-152.96000000000052,-177.29799999999963,-121.68999999999987,-139.94499999999994,-165.2080000000005,-273.40900000000113,-143.72799999999992
71,-144.04500000000016,-199.6119999999998,-208.74400000000065,-95.29599999999996,-139.4600000000001,-190.77700000000002,-190.6199999999998,-120.0600000000004,-154.2460000000008,-192.41799999999952,-139.50900000000001,-139.27599999999995,-173.06800000000084,-191.28000000000185,-161.01399999999984
72,-138.12200000000024,-223.20400000000012,-205.77300000000037,-124.5569999999999,-117.82100000000005,-187.07200000000154,-166.17100000000002,-155.81200000000064,-212.19600000000082,-224.4279999999996,-151.02000000000035,-140.83299999999994,-171.03400000000116,-189.7290000000018,-154.38399999999996
73,-130.48800000000006,-180.46799999999996,-190.0450000000008,-129.0869999999999,-172.42500000000035,-199.41200000000143,-166.27799999999974,-111.11000000000021,-194.8050000000009,-226.70499999999998,-163.89100000000008,-137.608,-136.62100000000035,-258.8560000000006,-166.7169999999998
74,-105.92800000000031,-205.9779999999997,-95.5310000000001,-148.73899999999986,-157.64400000000015,-205.47600000000142,-173.046,-125.84900000000069,-178.43100000000004,-221.79699999999994,-158.22400000000079,-133.23999999999998,-113.80100000000034,-209.00199999999973,-158.30199999999988
75,-159.6230000000003,-212.8220000000004,-160.28500000000037,-125.24699999999989,-193.3470000000004,-163.0690000000009,-108.31299999999987,-141.9100000000004,-186.36100000000044,-211.8369999999996,-150.6120000000004,-140.67999999999995,-110.73199999999994,-214.56299999999973,-162.94599999999983
76,-138.42500000000013,-185.25900000000036,-151.8900000000008,-159.29499999999996,-166.80300000000062,-187.51400000000132,-206.46900000000005,-197.1470000000003,-208.29700000000025,-209.2059999999996,-208.5520000000003,-129.67000000000002,-105.18000000000025,-222.7710000000001,-165.57099999999983
77,-161.63400000000013,-155.37600000000026,-167.6160000000013,-137.97899999999981,-144.62099999999978,-127.79300000000057,-200.55299999999994,-73.35599999999987,-172.86600000000018,-199.48899999999952,-193.39100000000047,-134.58999999999997,-155.72500000000025,-255.84800000000126,-151.50699999999998
78,-172.63899999999987,-131.55300000000017,-169.72800000000132,-102.68499999999999,-138.0460000000001,-172.42700000000076,-197.47600000000014,-49.61700000000016,-195.94299999999978,-182.2119999999997,-95.76900000000037,-134.10999999999999,-95.58199999999985,-190.7620000000017,-150.33699999999988
79,-108.62499999999991,-147.34400000000045,-184.21100000000132,-57.55499999999995,-145.56100000000006,-167.3140000000007,-194.58099999999973,-118.37199999999999,-142.05700000000007,-189.52299999999963,-130.11700000000036,-132.94600000000003,-130.06199999999987,-194.03100000000197,-156.61899999999986
80,-149.26499999999993,-187.50200000000086,-161.1380000000012,-107.93499999999987,-95.49599999999998,-156.55700000000053,-190.3569999999999,-89.1049999999999,-194.131,-197.5869999999996,-139.6509999999999,-136.003,-183.195,-208.03900000000212,-154.77399999999986
81,-144.54400000000012,-168.0580000000005,-144.77700000000098,-52.569999999999865,-152.37000000000006,-193.57700000000048,-148.62599999999986,-49.313999999999986,-127.91099999999994,-186.79299999999967,-153.40699999999998,-138.58299999999994,-184.46799999999982,-198.79900000000197,-148.75899999999987
82,-136.8479999999999,-138.37800000000104,-165.97800000000123,-74.81999999999984,-147.29600000000008,-219.39800000000122,-200.09800000000092,-63.64699999999997,-155.14100000000008,-190.6449999999998,-123.18099999999981,-132.07000000000005,-165.6860000000003,-204.9600000000023,-162.5289999999998
83,-124.26499999999994,-171.81800000000075,-152.90700000000103,-89.28799999999987,-164.30100000000002,-180.88600000000042,-166.74800000000005,-74.05100000000004,-122.22200000000005,-194.06199999999956,-107.51700000000014,-142.38999999999993,-149.61900000000028,-206.0010000000024,-158.64999999999984
84,-130.15300000000002,-215.6870000000002,-153.73800000000037,-69.04499999999989,-181.02599999999993,-195.73499999999999,-172.90600000000006,-88.83400000000003,-96.05000000000004,-190.13199999999964,-151.55799999999982,-129.01000000000005,-87.06400000000008,-197.3400000000021,-149.78199999999987
85,-147.58099999999993,-216.34200000000027,-173.0490000000014,-87.65599999999988,-178.35999999999981,-144.95399999999992,-172.6200000000005,-55.81299999999984,-156.34199999999996,-200.9799999999997,-118.55700000000002,-131.47000000000003,-74.74199999999985,-197.3730000000021,-170.71899999999968
86,-128.68099999999993,-198.80800000000136,-184.66100000000083,-83.37199999999993,-145.38299999999995,-195.77900000000028,-183.81500000000034,-75.39599999999999,-137.60199999999992,-201.55599999999956,-91.26799999999989,-131.53000000000003,-114.69899999999996,-204.892000000002,-160.6209999999998
87,-139.62299999999982,-192.23299999999986,-234.02900000000085,-165.93399999999988,-160.59000000000006,-160.30100000000016,-217.00400000000027,-117.24399999999984,-126.87199999999991,-193.7589999999996,-94.27999999999986,-138.18999999999997,-119.47299999999981,-250.10800000000145,-170.12199999999976
88,-174.94199999999998,-195.09699999999992,-225.67100000000065,-55.485999999999834,-175.0650000000001,-124.68299999999996,-195.01100000000068,-41.68599999999994,-136.349,-192.13599999999957,-87.21299999999978,-135.64,-157.27400000000017,-229.43600000000166,-166.50099999999975
89,-140.9410000000001,-157.24000000000018,-191.61400000000089,-78.47899999999993,-130.1559999999998,-128.18699999999995,-160.40400000000045,-80.39599999999993,-151.65699999999998,-201.55599999999953,-84.09899999999992,-138.90999999999997,-168.00499999999988,-196.30200000000204,-171.71499999999975
90,-113.52700000000011,-111.614,-129.67200000000054,-98.31099999999995,-162.47600000000003,-123.54099999999987,-235.23200000000065,-103.68399999999993,-115.95099999999984,-190.6029999999996,-145.72499999999982,-147.69999999999987,-176.54499999999982,-240.77000000000098,-181.22799999999967
91,-121.32799999999997,-125.19900000000004,-138.56000000000097,-143.8669999999999,-80.6129999999999,-111.10799999999986,-216.60800000000057,-73.5029999999999,-143.67799999999994,-200.2749999999998,-129.5459999999999,-134.20000000000002,-132.95599999999996,-228.67900000000017,-184.42899999999963
92,-55.73400000000004,-112.69000000000003,-174.66400000000016,-81.73999999999992,-147.45300000000003,-138.7139999999998,-211.64200000000065,-108.60300000000011,-101.953,-204.7929999999994,-88.78399999999988,-129.40000000000003,-131.13899999999987,-211.38000000000073,-183.70299999999966
93,-71.27500000000039,-106.66600000000044,-158.14500000000106,-50.3259999999999,-155.29500000000013,-128.84400000000005,-223.23600000000107,-149.0180000000001,-198.55899999999997,-188.59899999999962,-132.512,-139.50999999999993,-121.54499999999989,-161.02100000000138,-171.5979999999998
94,-115.48900000000019,-154.59000000000023,-169.18500000000063,-65.7599999999999,-101.97999999999993,-113.8339999999999,-173.68400000000082,-63.18899999999985,-115.77399999999996,-201.4059999999995,-91.504,-145.26999999999992,-156.13099999999983,-180.36400000000143,-176.00199999999978
95,-132.25199999999995,-177.5270000000001,-190.11200000000076,-73.86299999999986,-153.1650000000001,-127.14299999999987,-163.66500000000048,-102.95100000000006,-179.733000000001,-213.45399999999958,-124.02499999999995,-132.40000000000003,-119.81399999999996,-165.11800000000105,-173.9949999999998
96,-115.43000000000002,-146.63999999999984,-202.41900000000135,-125.0249999999999,-135.9589999999999,-129.721,-112.57600000000029,-44.026999999999816,-147.60300000000035,-202.1829999999996,-157.95299999999992,-134.23000000000002,-87.12199999999989,-160.40400000000105,-189.00399999999962
97,-123.61000000000004,-160.22800000000012,-210.18900000000045,-127.28999999999988,-186.2199999999999,-133.7720000000002,-140.14600000000047,-155.99100000000016,-137.79300000000006,-235.7469999999998,-92.07899999999978,-134.64999999999998,-169.17600000000007,-159.82500000000073,-203.9559999999997
98,-114.19600000000007,-140.25600000000045,-222.72800000000137,-109.91499999999988,-154.02499999999984,-147.88900000000018,-131.18600000000032,-55.845999999999854,-187.92700000000082,-224.83899999999966,-159.4499999999999,-135.81999999999996,-82.10800000000002,-122.05900000000024,-198.03099999999958
99,-132.87500000000017,-201.62200000000007,-178.86700000000098,-140.63799999999986,-133.97099999999995,-133.40400000000017,-153.94300000000047,-175.13399999999996,-99.34799999999998,-230.46999999999974,-27.804000000000002,-146.8599999999999,-105.65599999999988,-152.77500000000074,-186.72699999999966
100,-136.92199999999983,-179.66000000000014,-192.49400000000148,-95.88999999999994,-158.7349999999999,-165.8639999999998,-178.87600000000003,-93.87299999999973,-98.28499999999993,-263.4880000000006,-61.32999999999978,-134.10999999999999,-133.74599999999984,-117.74100000000048,-203.1639999999999
101,-113.28000000000036,-200.24200000000013,-169.02900000000074,-144.81199999999987,-170.551,-107.86400000000015,-132.87300000000056,-48.07899999999993,-119.62299999999998,-266.61700000000076,-117.5709999999998,-129.61,-179.01999999999984,-130.45500000000044,-182.61099999999973
102,-117.04000000000015,-191.07799999999978,-203.94300000000013,-84.34099999999992,-96.44599999999988,-97.21899999999991,-179.04700000000042,-183.3859999999999,-152.34499999999986,-260.9200000000006,-99.46099999999981,-132.79000000000002,-110.4849999999999,-130.65700000000024,-195.92199999999977
103,-131.62700000000018,-172.92799999999983,-143.1669999999997,-93.58999999999985,-101.42299999999997,-101.54900000000006,-193.0280000000003,-196.14999999999992,-182.86999999999998,-268.2370000000008,-103.75999999999985,-133.81,-134.867,-162.7400000000003,-189.2499999999997
