Episode Number,Ideal Algorithm ID,Ideal Reward
0,0,8.9
1,0,9.6
2,0,9.4
3,0,9.5
4,0,9.3
5,0,9.3
6,0,9.2
7,0,9.3
8,0,9.7
9,0,9.5
10,0,9.3
11,0,9.4
12,0,9.2
13,0,9.2
14,0,9.3
15,0,9.6
16,0,9.3
17,0,9.4
18,0,9.4
19,0,9.6
20,0,9.7
21,0,9.5
22,0,9.4
23,0,9.6
24,0,9.4
25,0,9.7
26,0,9.6
27,0,9.2
28,0,9.1
29,0,9.1
30,0,9.0
31,0,9.1
32,0,9.3
33,0,9.4
34,0,8.9
35,0,9.4
36,0,9.3
37,0,9.1
38,0,8.9
39,0,9.3
40,0,9.0
41,0,9.3
42,0,9.7
43,0,9.5
44,0,8.9
45,0,9.3
46,0,9.2
47,0,8.9
48,0,9.5
49,0,8.9
50,0,9.6
51,0,9.5
52,0,9.6
53,0,9.6
54,0,9.2
55,0,9.0
56,0,9.3
57,0,9.0
58,0,9.4
59,0,9.8
60,0,8.9
61,0,9.6
62,0,9.3
63,0,9.8
64,0,9.0
65,0,9.2
66,0,9.1
67,0,9.3
68,0,9.1
69,0,9.2
70,0,9.3
71,0,9.5
72,0,9.8
73,0,9.7
74,0,9.3
75,0,9.8
76,0,9.7
77,0,9.5
78,0,9.4
79,0,9.4
80,2,9.5
81,2,10.3
82,2,10.6
83,0,10.9
84,0,10.9
85,0,12.3
86,0,11.9
87,9,17.8
88,9,23.0
89,1,26.5
90,9,29.1
91,9,36.2
92,9,47.3
93,9,47.3
94,9,46.1
95,9,55.2
96,9,63.2
97,9,60.7
98,9,68.2
99,9,49.4
100,9,59.8
101,9,77.8
102,9,76.2
103,9,75.4
104,1,38.7
105,1,43.0
106,1,37.7
107,1,32.9
108,1,35.0
109,1,31.1
110,1,28.9
111,1,27.8
112,1,26.2
113,1,24.0
114,1,23.3
115,1,20.0
116,1,18.5
117,1,17.5
118,1,15.3
119,1,13.3
120,1,10.9
121,9,10.1
122,9,10.8
123,9,11.3
124,9,11.6
125,3,12.4
126,9,12.7
127,3,13.7
128,3,14.8
129,3,16.7
130,3,20.6
131,3,21.8
132,3,22.2
133,3,22.8
134,3,22.9
135,3,25.4
136,3,24.0
137,3,22.8
138,3,24.2
139,3,27.9
140,3,28.6
141,3,31.3
142,3,31.0
143,3,32.0
144,3,33.4
145,3,30.4
146,3,28.2
147,3,29.3
148,3,29.6
149,3,27.8
150,3,28.1
151,3,31.8
152,3,33.5
153,3,31.8
154,3,31.0
155,3,35.9
156,3,32.3
157,3,35.9
158,3,35.7
159,3,39.9
160,3,37.4
161,3,36.8
162,3,52.8
163,3,49.2
164,3,43.5
165,3,48.0
166,3,60.2
167,3,44.6
168,3,48.4
169,3,50.1
170,3,46.9
171,3,56.3
172,1,55.7
173,1,68.3
174,1,45.4
175,1,47.3
176,1,54.1
177,1,54.2
178,1,50.2
179,1,47.4
180,1,68.2
181,1,69.8
182,1,46.5
183,1,82.8
184,1,49.7
185,1,50.2
186,1,66.6
187,1,46.2
188,1,40.6
189,1,90.6
190,4,45.0
191,4,37.1
192,4,77.9
193,4,47.7
194,4,57.3
195,1,57.3
196,4,46.6
197,0,49.2
198,4,42.8
199,1,47.0
200,4,47.2
201,4,49.9
202,1,60.1
203,4,47.5
204,4,45.4
205,4,48.2
206,4,43.8
207,4,63.4
208,4,60.5
209,1,63.1
210,4,66.0
211,4,58.1
212,4,60.2
213,4,53.7
214,4,52.3
215,4,65.0
216,4,67.9
217,4,78.3
218,1,66.9
219,4,65.7
220,4,64.6
221,4,62.7
222,4,64.4
223,4,98.9
224,4,77.7
225,4,77.8
226,4,74.1
227,4,68.2
228,4,115.6
229,4,118.8
230,4,90.1
231,4,125.3
232,4,110.0
233,4,111.8
234,4,120.1
235,4,105.7
236,4,104.3
237,4,99.7
238,4,103.0
239,4,123.0
240,4,118.4
241,4,112.2
242,4,105.6
243,4,87.8
244,4,79.4
245,4,95.3
246,4,83.2
247,4,114.8
248,4,105.2
249,4,92.8
250,4,92.9
251,4,95.5
252,4,79.9
253,4,102.6
254,4,90.5
255,4,97.9
256,4,121.7
257,4,87.9
258,4,98.0
259,4,71.3
260,4,82.4
261,4,100.4
262,4,95.2
263,1,69.6
264,4,73.1
265,4,90.6
266,4,102.4
267,4,92.4
268,4,118.9
269,4,84.9
270,4,102.1
271,4,101.4
272,4,107.4
273,4,94.1
274,4,96.7
275,4,97.2
276,4,82.5
277,4,89.0
278,4,101.5
279,4,107.8
280,4,80.0
281,4,91.2
282,4,110.4
283,4,86.3
284,4,77.9
285,4,101.3
286,4,74.7
287,4,98.9
288,4,94.0
289,4,91.1
290,4,73.3
291,4,114.0
292,4,91.1
293,4,67.2
294,4,96.0
295,4,86.6
296,4,73.6
297,4,103.8
298,4,125.7
299,4,114.0
300,4,96.1
301,4,67.0
302,4,110.6
303,4,102.0
304,4,100.3
305,4,104.8
306,4,111.1
307,4,109.1
308,4,102.6
309,4,83.2
310,4,83.4
311,4,84.3
312,4,88.1
313,4,87.2
314,4,113.9
315,4,83.0
316,4,79.9
317,4,76.8
318,4,76.3
319,4,81.1
320,4,76.2
321,4,93.3
322,4,69.6
323,4,79.0
324,4,74.2
325,4,86.8
326,4,88.2
327,4,64.1
328,4,68.2
329,4,83.0
330,4,103.3
331,4,88.4
332,4,104.3
333,4,77.0
334,4,98.3
335,4,82.0
336,4,102.7
337,4,91.6
338,4,83.0
339,4,77.8
340,4,105.7
341,4,89.8
342,4,93.3
343,4,98.7
344,4,68.1
345,4,78.9
346,4,91.0
347,4,75.3
348,0,85.2
349,4,98.3
350,4,69.7
351,7,71.6
352,0,66.6
353,4,78.1
354,4,96.2
355,4,74.0
356,4,89.9
357,4,79.7
358,4,83.8
359,4,75.8
360,4,98.5
361,7,81.3
362,4,95.0
363,4,76.3
364,4,75.5
365,4,75.8
366,4,98.5
367,4,91.3
368,4,79.6
369,4,101.0
370,4,82.2
371,4,80.5
372,7,75.2
373,4,80.5
374,7,88.1
375,4,77.3
376,4,85.5
377,4,80.0
378,4,78.8
379,4,82.6
380,7,72.2
381,4,80.3
382,4,84.5
383,4,66.8
384,2,79.6
385,4,94.6
386,4,67.4
387,4,75.1
388,4,86.4
389,4,98.0
390,4,90.2
391,4,77.6
392,4,79.8
393,4,110.2
394,4,85.4
395,2,75.3
396,4,84.5
397,2,75.9
398,2,80.5
399,2,81.2
400,5,76.6
401,5,81.5
402,2,105.9
403,2,90.5
404,2,89.7
405,5,114.3
406,4,92.4
407,2,80.8
408,4,92.8
409,4,85.5
410,4,96.9
411,4,65.9
412,4,97.9
413,4,98.2
414,4,88.0
415,4,105.5
416,4,78.8
417,4,108.4
418,4,81.3
419,4,104.4
420,2,102.9
421,4,87.7
422,5,106.0
423,5,83.8
424,4,98.2
425,3,93.2
426,3,81.7
427,4,92.2
428,9,91.6
429,4,93.0
430,4,92.5
431,4,88.6
432,9,96.5
433,5,93.5
434,4,81.2
435,4,93.3
436,4,102.1
437,4,98.8
438,4,75.5
439,4,94.5
440,4,105.1
441,4,113.9
442,4,94.8
443,4,110.9
444,4,92.5
445,4,97.0
446,4,83.5
447,4,104.9
448,4,106.9
449,4,98.2
450,4,93.9
451,4,94.8
452,4,92.0
453,2,86.2
454,4,102.0
455,4,89.9
456,2,86.4
457,4,75.3
458,4,95.6
459,2,104.8
460,4,94.5
461,4,88.4
462,5,91.4
463,4,94.1
464,4,88.5
465,4,91.9
466,4,124.4
467,2,96.4
468,1,89.7
469,3,96.9
470,3,90.2
471,4,100.7
472,4,108.4
473,4,102.1
474,3,94.7
475,4,106.8
476,3,87.8
477,4,102.6
478,0,94.2
479,4,89.8
480,4,108.2
481,8,78.4
482,4,86.0
483,4,77.4
484,2,97.2
485,4,113.8
486,9,80.6
487,4,92.3
488,4,84.4
489,4,92.3
490,0,87.9
491,4,112.7
492,2,107.7
493,8,88.7
494,4,94.6
495,4,95.8
496,4,79.7
497,8,109.0
498,8,82.3
499,9,96.3
500,4,104.1
501,4,112.1
502,4,108.7
503,4,95.8
504,9,102.8
505,4,97.6
506,4,116.1
507,1,84.0
508,3,113.6
509,1,94.9
510,9,85.6
511,4,91.0
512,2,99.5
513,4,125.0
514,4,99.7
515,4,123.3
516,2,88.8
517,3,91.3
518,4,96.8
519,9,86.6
520,4,108.2
521,4,97.4
522,2,103.0
523,2,99.9
524,7,96.1
525,3,96.3
526,4,86.3
527,3,101.8
528,2,99.1
529,4,108.0
530,4,122.0
531,4,131.2
532,4,112.3
533,5,89.7
534,4,85.9
535,4,82.6
536,9,115.1
537,4,115.1
538,4,99.9
539,3,103.5
540,4,122.9
541,4,122.9
542,4,93.3
543,4,114.7
544,4,109.2
545,4,119.3
546,4,98.0
547,4,110.0
548,4,90.7
549,4,101.3
550,4,73.9
551,4,108.4
552,4,126.1
553,4,118.0
554,4,86.4
555,4,109.6
556,4,77.6
557,4,96.9
558,4,103.7
559,0,90.9
560,4,110.5
561,4,98.4
562,2,112.3
563,4,81.1
564,4,80.0
565,2,100.2
566,8,84.2
567,4,101.8
568,4,93.1
569,4,102.2
570,4,113.8
571,4,76.5
572,4,111.5
573,4,77.3
574,4,106.9
575,4,100.6
576,4,106.0
577,4,84.7
578,4,109.2
579,4,95.9
580,4,83.6
581,4,96.6
582,4,95.5
583,4,100.0
584,4,121.7
585,4,99.8
586,4,106.9
587,4,107.4
588,4,91.0
589,4,82.3
590,4,73.4
591,4,88.8
592,4,113.5
593,4,66.7
594,4,87.2
595,4,86.1
596,4,97.1
597,4,99.8
598,4,106.5
599,4,104.0
600,4,94.4
601,4,91.5
602,4,88.1
603,4,77.9
604,4,86.6
605,4,90.1
606,4,105.7
607,4,93.9
608,4,81.5
609,0,67.6
610,4,93.5
611,4,84.1
612,4,81.3
613,4,91.2
614,4,89.1
615,4,94.0
616,4,77.5
617,4,67.6
618,4,74.9
619,4,82.3
620,4,93.9
621,4,91.2
622,4,91.8
623,4,87.5
624,4,77.2
625,4,74.2
626,4,86.3
627,4,74.1
628,4,72.8
629,4,70.8
630,4,89.5
631,4,89.4
632,4,78.1
633,4,73.3
634,4,84.0
635,0,87.4
636,4,69.9
637,4,82.1
638,4,81.2
639,4,86.3
640,4,77.1
641,4,84.8
642,4,73.5
643,4,73.8
644,4,64.4
645,4,73.2
646,4,60.1
647,4,76.2
648,4,68.1
649,4,72.6
650,4,73.3
651,4,67.9
652,4,76.1
653,1,76.4
654,4,76.3
655,4,58.8
656,4,77.8
657,4,69.6
658,4,67.8
