Episode Number,Ideal Algorithm ID,Ideal Reward
0,7,80.7
1,2,49.6
2,2,62.4
3,2,39.3
4,2,34.2
5,2,29.2
6,2,32.9
7,2,39.6
8,2,42.5
9,2,38.0
10,2,33.2
11,2,37.1
12,2,31.7
13,2,19.5
14,2,20.3
15,2,13.3
16,2,12.3
17,2,14.3
18,2,14.3
19,2,17.2
20,2,22.0
21,2,19.5
22,2,19.6
23,2,20.2
24,2,18.8
25,2,17.5
26,2,23.3
27,2,30.3
28,9,28.1
29,2,40.9
30,9,36.3
31,9,38.2
32,2,40.7
33,7,32.5
34,9,41.5
35,9,51.4
36,8,38.4
37,2,33.7
38,2,44.4
39,2,42.5
40,2,46.4
41,2,48.5
42,2,41.6
43,2,51.9
44,9,51.7
45,4,68.0
46,4,66.1
47,4,77.5
48,4,64.2
49,4,63.1
50,4,55.6
51,4,55.5
52,4,67.0
53,4,53.2
54,4,65.1
55,4,61.2
56,4,61.1
57,4,54.3
58,4,62.8
59,8,60.4
60,4,65.7
61,2,43.2
62,4,57.8
63,4,52.5
64,4,55.1
65,4,52.4
66,2,47.8
67,2,48.6
68,2,57.2
69,2,42.8
70,2,55.5
71,2,61.7
72,4,51.8
73,4,62.2
74,4,55.7
75,5,63.4
76,3,57.5
77,2,64.0
78,2,50.0
79,2,53.3
80,2,71.4
81,2,48.4
82,7,65.9
83,2,61.7
84,2,74.3
85,2,54.1
86,4,82.2
87,2,60.7
88,4,55.1
89,5,43.9
90,7,50.5
91,5,50.8
92,7,56.8
93,7,59.2
94,5,54.0
95,5,49.7
96,7,49.0
97,5,54.6
98,5,50.4
99,5,46.2
100,5,69.6
101,5,47.8
102,5,46.5
103,5,46.0
104,5,50.7
105,5,46.6
106,5,48.1
107,5,45.8
108,5,48.8
109,5,42.0
110,5,48.3
111,5,45.5
112,5,45.2
113,5,41.8
114,5,48.1
115,5,53.0
116,5,51.7
117,5,62.5
118,5,47.2
119,5,47.5
120,5,61.3
121,5,43.3
122,5,47.8
123,5,57.0
124,5,44.7
125,5,63.8
126,5,46.5
127,5,65.3
