Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9,Reward 10,Reward 11,Reward 12,Reward 13,Reward 14
18,-129.81400000000002,-132.12400000000002,-191.3860000000016,-176.18499999999977,-200.83899999999983,-192.51999999999953,-157.08099999999982,-135.166,-135.631,-131.698,-159.66399999999982,-136.102,-158.24199999999988,-237.93600000000023,-144.71499999999995
19,-136.82799999999995,-133.051,-258.913000000001,-213.54399999999978,-216.12599999999992,-184.0989999999996,-141.16899999999993,-143.8149999999999,-150.38499999999988,-136.546,-149.24199999999988,-137.2,-205.12900000000005,-222.81800000000118,-136.075
20,-131.11,-137.81799999999998,-229.24599999999973,-221.7389999999998,-222.8130000000002,-199.06899999999948,-146.06799999999993,-136.54899999999998,-170.52699999999973,-136.26100000000002,-160.01199999999983,-131.34100000000004,-216.1119999999998,-220.96000000000058,-136.56699999999995
21,-135.77799999999996,-139.73199999999997,-229.86399999999963,-218.60499999999956,-154.82200000000051,-186.2739999999997,-135.544,-141.60399999999993,-155.47299999999987,-129.86800000000002,-160.66599999999985,-133.6,-185.95899999999975,-267.02800000000093,-140.86899999999991
22,-127.49800000000005,-137.98,-262.6420000000008,-205.02699999999953,-191.3860000000011,-181.38099999999963,-135.32200000000003,-157.84599999999995,-185.52699999999965,-143.1129999999999,-156.80199999999985,-127.24900000000005,-207.3659999999999,-249.48500000000104,-143.2869999999999
23,-155.69799999999987,-137.94699999999997,-209.9019999999996,-215.11599999999967,-171.00500000000017,-184.72899999999962,-135.33100000000002,-142.60899999999995,-230.61699999999968,-136.91799999999995,-152.94099999999986,-130.45599999999996,-204.55899999999968,-184.4719999999996,-152.51799999999986
24,-128.86600000000004,-152.82099999999988,-215.5779999999997,-242.51800000000117,-174.82800000000037,-191.10699999999957,-138.79299999999998,-138.75399999999996,-200.30499999999952,-154.0119999999998,-160.99299999999982,-130.672,-228.43899999999968,-216.07599999999965,-142.62399999999997
25,-131.362,-159.91299999999984,-223.71700000000047,-250.32600000000065,-173.12100000000004,-208.67199999999943,-145.97799999999995,-145.7019999999999,-177.15999999999968,-128.22700000000003,-165.10899999999978,-134.041,-249.66100000000023,-233.9540000000005,-131.52400000000003
26,-137.60499999999996,-151.2729999999999,-187.78500000000176,-255.00900000000084,-162.81800000000013,-210.94899999999944,-138.75099999999998,-153.09699999999984,-210.8529999999996,-129.361,-165.7149999999998,-130.44100000000003,-214.4340000000027,-218.15099999999984,-130.00900000000004
27,-139.08399999999997,-136.63099999999991,-246.85500000000062,-238.23300000000023,-168.6260000000006,-198.55599999999953,-149.13099999999991,-137.84199999999993,-199.33500000000006,-142.3899999999999,-163.80099999999985,-139.98099999999994,-195.95799999999969,-214.89800000000008,-138.022
28,-151.58199999999982,-180.55299999999974,-185.6220000000017,-252.56700000000075,-172.53699999999986,-213.66999999999953,-150.1269999999999,-137.608,-213.1299999999997,-141.96999999999994,-166.11399999999983,-131.749,-192.69999999999987,-167.63300000000154,-134.79700000000003
29,-138.64299999999997,-167.17899999999983,-186.1650000000017,-260.0980000000007,-175.1880000000005,-223.95399999999967,-162.6699999999998,-172.1709999999997,-174.48900000000066,-160.87599999999978,-171.58599999999979,-133.98999999999998,-230.11500000000007,-219.52600000000035,-133.55200000000002
30,-141.54699999999994,-180.93399999999977,-186.5970000000017,-240.78600000000148,-163.05700000000033,-223.5459999999999,-150.72999999999988,-171.36399999999975,-181.7260000000015,-146.7099999999999,-178.72299999999976,-129.37900000000002,-179.2300000000015,-187.05600000000175,-129.84700000000004
31,-139.47999999999996,-143.1199999999999,-189.4860000000018,-258.30100000000175,-166.25400000000005,-219.5109999999998,-153.87699999999987,-188.78199999999964,-191.16300000000123,-135.12999999999994,-170.1909999999998,-136.32399999999996,-235.0560000000001,-223.82500000000059,-136.85199999999995
32,-138.46299999999997,-159.1209999999999,-188.62200000000175,-182.98000000000155,-168.58000000000038,-196.71699999999962,-148.33599999999993,-206.91999999999956,-212.84500000000133,-133.84599999999998,-181.60299999999972,-135.90099999999995,-184.95000000000167,-225.3270000000009,-139.32099999999997
33,-143.7639999999999,-170.7459999999998,-230.74599999999978,-189.56700000000183,-188.31200000000052,-199.21899999999957,-168.8619999999998,-182.45499999999967,-195.21300000000133,-138.63999999999993,-185.72499999999968,-131.42200000000003,-185.28100000000143,-193.02000000000083,-130.93900000000002
34,-143.48499999999993,-181.69899999999976,-236.8140000000013,-193.47400000000158,-183.43200000000053,-197.72499999999962,-164.4609999999998,-170.92899999999977,-271.7380000000013,-137.39199999999994,-191.5719999999996,-141.76899999999992,-186.5800000000015,-207.6180000000014,-147.42999999999992
35,-142.94799999999992,-169.6389999999998,-184.85700000000165,-185.08500000000166,-138.36300000000085,-244.5270000000004,-181.8099999999997,-180.93399999999968,-216.8319999999997,-137.42799999999994,-202.48599999999956,-132.55000000000004,-185.13900000000166,-204.32300000000075,-142.20099999999994
36,-148.46799999999988,-182.44299999999993,-258.147000000001,-183.39700000000147,-152.70600000000096,-246.73800000000165,-180.31299999999973,-188.25399999999962,-240.0100000000006,-138.18999999999997,-183.90099999999973,-136.69599999999997,-205.01100000000127,-189.13500000000099,-139.94799999999995
37,-135.11199999999997,-151.27999999999992,-251.25200000000115,-198.2120000000014,-182.84500000000088,-241.01600000000184,-195.00999999999968,-170.2389999999998,-162.386000000001,-138.69999999999996,-188.87499999999983,-129.87100000000004,-238.9310000000009,-176.74300000000048,-142.15899999999993
38,-141.2829999999999,-187.3179999999997,-251.0300000000011,-158.040000000001,-162.8150000000008,-219.09600000000177,-193.20999999999964,-156.86499999999987,-198.03800000000106,-134.689,-196.19199999999978,-136.83999999999997,-192.93200000000144,-174.82300000000046,-134.092
39,-135.27999999999994,-167.38099999999972,-246.65400000000054,-161.88600000000073,-152.52400000000097,-193.21200000000195,-189.49899999999968,-166.76799999999977,-214.26800000000117,-142.46499999999992,-194.14299999999974,-143.2599999999999,-193.8130000000016,-191.69900000000013,-136.714
40,-146.7759999999999,-187.1199999999999,-188.00100000000177,-180.21400000000125,-165.07500000000127,-191.7000000000019,-187.78099999999975,-182.1939999999997,-220.70900000000069,-141.28899999999996,-191.81199999999973,-130.13500000000005,-176.32800000000142,-171.20100000000065,-150.13299999999987
41,-157.97499999999985,-119.72000000000041,-185.61900000000168,-182.03700000000157,-170.85900000000055,-248.62700000000208,-205.50399999999973,-170.0949999999998,-224.2430000000004,-135.115,-187.2729999999998,-146.79699999999985,-185.22100000000069,-134.5350000000004,-146.2179999999999
42,-148.15299999999993,-169.1030000000003,-208.30500000000143,-167.9880000000014,-159.89100000000053,-267.20200000000085,-185.63599999999974,-203.03800000000007,-224.69700000000103,-134.374,-170.55099999999982,-137.15799999999996,-199.01200000000105,-179.8870000000008,-145.9449999999999
43,-152.45799999999988,-212.769,-204.54500000000164,-162.68300000000144,-136.55200000000008,-235.15899999999993,-208.6749999999999,-202.3569999999997,-241.18100000000186,-140.32599999999994,-179.67399999999975,-132.71800000000002,-121.55800000000029,-187.5170000000007,-146.58099999999988
44,-139.57599999999996,-187.8690000000004,-193.90600000000163,-166.0140000000013,-150.56400000000025,-231.21399999999986,-174.8709999999998,-177.33099999999973,-236.73800000000134,-143.82099999999994,-191.89299999999966,-129.48100000000002,-174.00700000000023,-165.36200000000082,-149.6559999999999
45,-165.81999999999977,-80.38799999999995,-192.20200000000153,-194.9850000000011,-159.21000000000004,-222.81600000000017,-176.15799999999976,-210.1839999999996,-205.04800000000068,-133.72299999999998,-209.7459999999998,-139.28199999999995,-169.57400000000013,-154.50400000000064,-140.54199999999994
46,-136.594,-198.33800000000073,-183.5730000000016,-163.2950000000015,-157.98400000000024,-233.2389999999999,-175.91199999999975,-213.41499999999968,-217.2520000000008,-132.469,-218.98799999999997,-136.438,-181.7940000000002,-162.88100000000045,-141.43299999999994
47,-150.35199999999992,-230.28800000000052,-183.43900000000153,-188.71100000000132,-134.68800000000036,-260.7310000000018,-166.80099999999982,-183.19299999999967,-245.6130000000017,-129.985,-211.01499999999987,-138.00099999999998,-142.11200000000022,-189.90400000000085,-157.37499999999983
48,-156.55299999999983,-152.63800000000055,-183.7420000000015,-186.21400000000156,-137.9800000000003,-130.62700000000046,-197.1299999999999,-183.08499999999967,-261.8320000000011,-137.59899999999993,-227.14799999999997,-134.23000000000002,-199.63300000000044,-175.0700000000008,-145.27899999999988
49,-145.39299999999994,-120.41200000000008,-183.1140000000016,-167.31700000000117,-139.49599999999992,-197.98200000000065,-193.55799999999977,-211.32999999999964,-257.769000000001,-132.10600000000002,-215.58200000000016,-137.38899999999995,-143.99499999999995,-185.38200000000163,-140.22699999999995
50,-148.54299999999986,-89.98600000000013,-182.46600000000157,-192.22100000000134,-124.32199999999997,-220.2730000000003,-167.5579999999997,-221.50899999999962,-210.28100000000035,-141.42699999999994,-212.40999999999968,-142.80399999999992,-175.09400000000002,-161.07400000000115,-155.6409999999998
51,-146.21499999999995,-150.81700000000075,-192.64900000000156,-217.9520000000012,-120.33599999999994,-187.69800000000004,-182.96199999999993,-245.79399999999995,-220.99599999999987,-133.483,-197.7869999999999,-132.424,-98.0620000000001,-181.89500000000135,-147.49899999999988
52,-149.7519999999999,-201.19400000000002,-183.2760000000016,-234.19300000000095,-124.48500000000001,-228.6240000000003,-198.47199999999984,-191.9409999999996,-203.68899999999985,-139.07799999999995,-193.42799999999988,-136.80699999999996,-106.96899999999994,-184.78800000000163,-156.9099999999998
53,-161.31999999999982,-174.10700000000043,-191.44900000000152,-174.00000000000136,-147.23899999999992,-179.56900000000027,-183.1989999999998,-200.45499999999953,-198.66999999999965,-138.31899999999996,-193.5969999999997,-128.52700000000002,-158.13800000000015,-181.27600000000137,-151.66299999999987
54,-154.95099999999985,-137.56899999999976,-201.28400000000153,-192.89200000000068,-168.33499999999987,-183.4050000000005,-182.99499999999972,-188.24199999999965,-171.0259999999997,-142.22799999999992,-194.48099999999994,-144.31299999999993,-84.88699999999997,-138.49200000000093,-150.99999999999986
55,-151.05099999999987,-171.42700000000005,-221.9850000000008,-197.1980000000005,-141.48700000000002,-169.93300000000002,-185.88999999999973,-225.13899999999958,-199.55399999999995,-156.1089999999998,-189.0069999999997,-132.72099999999998,-123.72899999999986,-141.46300000000045,-147.4719999999999
56,-161.0559999999998,-126.7090000000002,-236.53600000000097,-207.72700000000046,-172.03899999999985,-195.52399999999997,-209.59899999999962,-262.7240000000026,-204.71199999999962,-150.12699999999987,-197.59299999999965,-158.53000000000011,-128.05799999999994,-101.12400000000024,-148.8309999999999
57,-153.72099999999986,-99.72200000000038,-193.1970000000011,-177.58800000000005,-107.651,-134.53299999999987,-163.83599999999973,-193.69800000000194,-152.32199999999972,-146.1969999999999,-215.20599999999968,-136.34799999999998,-154.36200000000002,-119.57100000000014,-158.4309999999998
58,-152.71899999999988,-111.30900000000017,-239.6380000000002,-193.5760000000002,-168.3789999999999,-146.941,-199.241,-248.861000000001,-201.44499999999977,-149.31099999999986,-204.5349999999996,-135.094,-152.80000000000018,-143.52000000000012,-156.67299999999983
59,-150.89199999999988,-183.3550000000002,-223.94100000000088,-173.3670000000006,-142.3849999999999,-153.9029999999998,-194.257,-239.14899999999997,-162.401,-157.8729999999998,-225.69999999999968,-133.522,-160.09400000000014,-148.365,-135.64899999999997
60,-154.30299999999983,-93.52499999999998,-203.92199999999994,-130.69200000000038,-161.68299999999994,-132.4640000000001,-207.46700000000027,-189.66100000000182,-205.66199999999986,-143.9829999999999,-217.94199999999972,-133.29699999999997,-112.57399999999993,-63.671000000000255,-129.28900000000004
61,-160.2129999999998,-56.031999999999925,-193.69000000000023,-178.13500000000005,-119.12399999999991,-167.71600000000012,-208.97199999999967,-198.24400000000173,-217.0839999999997,-135.742,-215.32899999999972,-139.55799999999994,-118.58500000000029,-113.63600000000008,-130.39600000000002
62,-157.7319999999998,-76.43699999999986,-201.81900000000056,-134.73299999999995,-115.69800000000001,-189.11099999999982,-222.27100000000002,-188.9700000000018,-197.7279999999996,-132.781,-210.90699999999975,-131.77900000000002,-171.37099999999998,-61.49000000000039,-130.85800000000003
63,-172.13199999999972,-72.53700000000003,-245.65200000000056,-155.76499999999996,-117.78599999999994,-147.52899999999977,-187.63699999999972,-189.43200000000184,-179.02399999999977,-138.70899999999997,-193.70399999999998,-136.99599999999995,-133.33000000000018,-131.977,-143.2539999999999
64,-145.49199999999988,-96.40699999999984,-218.67700000000036,-164.3529999999999,-97.07299999999984,-185.06600000000043,-217.30899999999988,-188.08200000000176,-223.08399999999966,-145.77399999999992,-201.58599999999961,-134.62,-149.53000000000006,-111.02500000000016,-147.1359999999999
65,-158.48799999999983,-104.93899999999981,-206.95100000000087,-116.05000000000055,-133.80899999999986,-163.756,-212.97099999999983,-184.30900000000162,-205.527000000001,-130.99,-213.12599999999983,-140.22099999999995,-117.9490000000001,-110.45400000000011,-170.20299999999975
66,-171.87999999999977,-147.967,-185.15000000000126,-153.0250000000004,-134.33599999999979,-139.33099999999993,-173.86200000000144,-249.72400000000144,-164.48500000000118,-133.267,-230.96200000000076,-134.35899999999998,-145.61900000000037,-131.15800000000013,-158.7099999999998
67,-170.67399999999972,-147.9420000000003,-178.70600000000073,-113.478,-113.95599999999986,-179.29699999999994,-178.67600000000138,-250.20900000000066,-201.5940000000014,-146.04699999999994,-242.70300000000043,-131.95000000000002,-182.911,-73.34000000000034,-153.97299999999984
68,-180.77799999999968,-82.25899999999983,-191.09200000000092,-119.53799999999987,-92.69399999999999,-165.12700000000032,-206.03400000000147,-252.0180000000007,-159.1320000000012,-133.19800000000004,-222.1389999999996,-132.892,-156.69700000000017,-145.222,-154.07799999999986
69,-146.95299999999992,-96.24799999999985,-183.45700000000093,-88.18599999999996,-152.64099999999976,-103.29199999999996,-240.2480000000008,-241.10400000000067,-171.63900000000143,-134.63799999999998,-216.714,-147.7899999999999,-160.14600000000056,-91.0950000000002,-160.2489999999998
70,-171.56799999999973,-113.86399999999985,-183.93400000000088,-156.6260000000003,-110.99100000000017,-96.77500000000005,-212.32000000000122,-187.2990000000017,-194.51900000000148,-147.8649999999999,-243.86400000000043,-132.706,-170.10100000000028,-107.03000000000029,-156.04899999999984
71,-168.18099999999976,-67.44099999999985,-192.80200000000093,-95.61500000000026,-143.09199999999973,-123.93299999999995,-206.297000000001,-170.04000000000138,-181.18600000000134,-147.36700000000005,-238.54700000000062,-135.72999999999996,-188.75300000000053,-112.40500000000011,-164.83899999999977
72,-180.22299999999964,-128.72199999999992,-180.41500000000082,-58.395,-155.3,-135.4750000000001,-202.96400000000102,-231.20300000000148,-174.5970000000014,-143.19999999999996,-211.84300000000113,-140.58999999999997,-128.7790000000003,-109.58900000000003,-172.9869999999997
73,-161.6979999999998,-135.60999999999981,-172.32400000000086,-142.33900000000008,-112.82199999999986,-138.4179999999998,-228.48100000000085,-241.78600000000114,-150.2150000000012,-134.97400000000002,-208.4050000000014,-135.613,-130.6970000000006,-93.96700000000013,-189.04299999999958
74,-173.30199999999974,-150.7239999999999,-168.0430000000009,-105.31300000000002,-104.3869999999999,-167.17600000000002,-237.8060000000008,-229.20700000000065,-150.42600000000093,-141.39399999999995,-189.2700000000018,-137.98899999999998,-183.19200000000083,-91.39900000000013,-168.24399999999977
75,-171.1269999999997,-128.85900000000007,-167.8630000000009,-129.8080000000001,-118.45999999999992,-203.80700000000041,-230.4640000000009,-226.52300000000133,-103.41800000000094,-140.90199999999993,-170.3020000000011,-133.339,-154.63000000000005,-76.61800000000021,-166.16499999999976
76,-188.9469999999996,-154.47899999999998,-182.83800000000093,-90.36400000000019,-87.81499999999988,-131.70500000000004,-268.9050000000013,-201.70900000000188,-93.31300000000068,-143.49399999999994,-166.21700000000152,-137.8,-161.6050000000007,-97.9550000000001,-167.52099999999976
77,-167.80599999999976,-78.49599999999997,-182.5410000000016,-133.2610000000001,-96.90199999999984,-142.66299999999984,-245.32100000000196,-214.82000000000198,-181.75300000000138,-133.95100000000002,-157.0340000000013,-140.46999999999997,-141.53400000000028,-115.69900000000011,-174.09399999999968
78,-167.82099999999974,-93.77899999999984,-176.14200000000096,-87.69700000000024,-124.49699999999989,-204.35400000000033,-254.46800000000127,-226.97400000000206,-187.77900000000176,-148.7499999999999,-182.2720000000015,-141.00699999999992,-102.25500000000008,-87.45600000000013,-167.31099999999975
79,-189.49599999999967,-170.11099999999976,-190.59400000000082,-138.47300000000024,-90.66499999999988,-159.3220000000003,-260.8970000000014,-185.39400000000165,-166.8230000000015,-140.99199999999993,-197.36900000000162,-129.94,-54.55899999999991,-101.96000000000006,-154.54599999999985
80,-175.3419999999997,-133.37999999999982,-179.43000000000103,-174.54599999999996,-121.91699999999992,-146.03800000000007,-200.21100000000038,-169.47100000000114,-149.11600000000126,-155.29599999999988,-214.46600000000117,-127.73800000000003,-157.0590000000006,-129.40900000000016,-175.18299999999968
81,-176.29599999999968,-149.35699999999989,-178.70000000000059,-144.89099999999988,-125.1809999999999,-174.48700000000014,-245.12900000000087,-169.13700000000134,-165.93900000000124,-163.5759999999998,-212.97200000000103,-140.24199999999993,-171.33600000000052,-121.62400000000007,-174.5619999999997
82,-179.71899999999974,-176.52099999999982,-153.36200000000082,-91.57799999999989,-58.06499999999994,-200.91800000000012,-224.23000000000087,-186.82800000000094,-260.8380000000011,-159.12999999999982,-232.22400000000115,-138.12999999999997,-115.9319999999999,-4.41500000000005,-194.30499999999984
83,-190.7499999999997,-160.864,-173.72400000000098,-104.80300000000004,-75.90199999999996,-198.27500000000083,-215.61700000000056,-186.61900000000156,-246.6880000000013,-174.2349999999997,-233.50800000000123,-127.36000000000006,-80.91800000000005,-90.59200000000004,-172.0629999999998
84,-186.40599999999966,-126.02199999999978,-170.61800000000068,-125.45199999999996,-95.518,-179.05000000000007,-230.29300000000035,-198.9340000000018,-180.140000000001,-189.8319999999996,-186.28500000000096,-137.647,-84.46099999999994,-83.28400000000002,-177.51399999999973
85,-176.5089999999997,-172.00900000000001,-172.44900000000104,-156.05799999999982,-105.17199999999991,-178.21599999999998,-202.2020000000004,-227.8800000000013,-152.93300000000107,-191.31699999999958,-171.20500000000112,-132.08800000000002,-126.21899999999994,-86.02000000000004,-180.81699999999987
86,-196.8399999999996,-36.48699999999983,-154.17000000000075,-122.77299999999994,-61.94999999999993,-135.7779999999998,-165.6050000000002,-231.71800000000115,-187.86600000000175,-186.5949999999996,-171.98200000000125,-145.68999999999988,-105.54500000000016,-84.1680000000001,-173.41899999999978
87,-205.71099999999947,-103.66400000000002,-174.38500000000087,-118.38400000000009,-81.74599999999992,-28.823999999999977,-163.1700000000008,-228.24500000000154,-174.66000000000128,-183.47499999999962,-185.92200000000167,-145.69000000000003,-131.4629999999999,-72.28800000000015,-185.30199999999965
88,-211.1889999999994,-70.98499999999981,-155.69300000000084,-76.77900000000004,-95.58099999999997,-126.44499999999978,-196.13300000000064,-204.47200000000197,-156.90000000000094,-177.64599999999967,-228.09900000000113,-137.16999999999996,-148.77599999999984,-126.34400000000001,-195.8499999999998
89,-196.89999999999952,-92.047,-165.5270000000001,-99.48299999999998,-102.84399999999991,-137.67699999999988,-215.93400000000082,-154.22000000000142,-163.901000000001,-173.58099999999968,-188.57700000000125,-135.38199999999998,-85.66100000000012,-152.14299999999997,-184.47599999999994
90,-186.57999999999961,-109.578,-171.90300000000056,-120.91200000000012,-92.62299999999999,-189.5810000000004,-205.83500000000103,-153.92200000000102,-149.88500000000073,-168.2679999999998,-189.40500000000117,-137.33199999999994,-117.10799999999983,-59.141999999999996,-192.54699999999963
91,-192.01899999999964,-141.27199999999993,-167.21400000000102,-134.808,-142.02100000000004,-135.776,-151.76500000000064,-148.35400000000095,-143.3320000000012,-175.59399999999968,-257.4440000000013,-139.77999999999997,-84.00199999999998,-67.58300000000001,-191.99199999999962
92,-189.3579999999996,-47.235999999999905,-160.32700000000045,-127.99400000000006,-132.55999999999997,-151.79900000000004,-131.99100000000016,-186.36500000000123,-175.96700000000027,-180.27399999999966,-192.03900000000093,-133.08999999999997,-91.91899999999995,-61.224000000000274,-185.12799999999973
93,-187.40499999999957,-114.05799999999984,-172.4580000000006,-157.84199999999996,-84.1639999999999,-144.72599999999983,-186.0170000000008,-161.07200000000142,-156.9990000000003,-161.34399999999982,-168.54500000000144,-137.49999999999994,-51.624000000000066,-93.02000000000011,-177.4329999999997
94,-197.72799999999953,-100.09599999999992,-169.72200000000052,-132.45400000000018,-116.37599999999998,-148.99899999999985,-173.03200000000092,-172.74200000000158,-128.97300000000115,-177.12999999999968,-227.16000000000116,-135.64,-81.728,-93.47200000000001,-165.64899999999983
95,-190.96599999999955,-101.88799999999985,-161.84400000000056,-41.82100000000017,-124.94699999999993,-121.16899999999994,-129.73600000000016,-173.99300000000088,-174.62200000000104,-169.1199999999998,-177.7030000000012,-143.3799999999999,-84.74199999999993,-101.94500000000006,-168.5109999999998
96,-193.21299999999957,-85.32199999999995,-168.85200000000054,-97.77300000000025,-154.01199999999994,-133.79699999999985,-206.09700000000075,-193.16700000000114,-184.6930000000014,-213.33999999999963,-173.68500000000148,-133.39000000000001,-45.88200000000003,-82.69800000000005,-162.91299999999984
97,-187.9899999999996,-97.51499999999973,-174.87400000000085,-121.89300000000003,-55.799999999999955,-113.56299999999985,-117.2380000000007,-166.21700000000067,-171.85900000000112,-198.43599999999952,-159.91200000000111,-133.366,-107.0459999999999,-93.90700000000011,-167.59899999999982
98,-195.39399999999958,-84.8999999999998,-166.26300000000057,-114.18199999999999,-106.20699999999991,-130.5119999999999,-155.3440000000009,-160.248000000001,-145.8040000000004,-201.44799999999947,-179.64700000000124,-130.63000000000002,-78.61700000000005,-106.50900000000004,-162.08199999999982
99,-178.02699999999967,-120.52699999999967,-172.62200000000067,-102.49400000000003,-46.66599999999991,-137.0149999999998,-200.86300000000057,-150.96600000000097,-177.47600000000082,-166.30299999999977,-177.593000000001,-136.75,-128.342,-139.78100000000012,-165.3159999999998
100,-191.52399999999952,-116.33199999999985,-173.6820000000005,-147.81200000000004,-81.2779999999999,-104.12099999999991,-168.87000000000089,-119.02100000000053,-171.66000000000065,-192.09399999999954,-153.48600000000096,-133.45,-87.21200000000009,-105.25800000000001,-175.70199999999974
101,-194.59599999999955,-86.47999999999985,-169.72700000000054,-107.59099999999998,-126.01799999999989,-107.86399999999978,-189.97200000000117,-104.40900000000074,-170.82300000000015,-189.6879999999996,-172.28000000000154,-131.23,-51.17599999999999,-110.03700000000015,-181.7319999999997
102,-190.59099999999955,-103.29699999999995,-176.13000000000096,-89.15599999999989,-82.7869999999999,-79.80299999999988,-187.47100000000106,-169.69600000000088,-178.46700000000038,-196.2189999999995,-164.2970000000008,-131.35000000000002,-42.38800000000013,-141.27500000000003,-202.59399999999965
103,-222.65799999999953,-188.84500000000003,-174.43600000000077,-84.85399999999991,-136.17899999999986,-114.13299999999984,-176.8340000000005,-142.01600000000107,-136.48500000000053,-230.9979999999996,-174.35100000000057,-139.59999999999997,-151.77299999999994,-141.60000000000002,-188.01999999999958
