Episode Number,Algorithm ID,Experience,Expected Reward,Reward Variance
0,0,16,31.0,7.197221686178632
1,5,55,44.8,8.109253973085318
2,2,106,35.8,5.473572873361603
3,3,167,56.5,9.35147047260483
4,6,243,51.9,9.575489543621256
5,4,312,36.7,3.5227829907617076
6,9,360,34.5,5.572252686302013
7,1,408,33.1,21.8378112456354
8,7,434,59.8,14.434680460612904
9,8,536,74.7,12.759702190882043
10,0,562,59.0,48.20580877861091
11,1,655,9.1,0.8306623862918076
12,9,681,38.7,7.759510293826539
13,4,732,62.1,14.69319570413462
14,7,812,57.3,18.72458277238775
15,3,869,38.0,5.727128425310541
16,2,920,45.7,7.280796659706958
17,2,966,37.8,9.325234581499814
18,3,1028,41.3,13.856767299770896
19,9,1098,19.2,1.8330302779823362
20,0,1135,39.0,7.1693793315739685
21,1,1185,9.1,0.7000000000000001
22,4,1210,31.9,22.380571931923456
23,7,1236,21.6,3.954743986657038
24,5,1279,9.4,0.4898979485566356
25,3,1303,41.9,8.239538822045807
26,2,1358,24.8,6.368673331236263
27,6,1391,9.4,0.66332495807108
28,8,1416,29.4,5.76541412215983
29,1,1464,9.4,0.4898979485566356
30,3,1490,9.4,0.4898979485566356
31,8,1516,12.2,2.3579652245103193
32,3,1552,9.8,0.6
33,8,1577,43.3,11.925183436744275
34,3,1641,8.7,0.7810249675906655
35,2,1667,9.3,0.9
36,3,1693,9.3,0.6403124237432849
37,6,1719,9.4,0.66332495807108
38,9,1745,15.5,2.5
39,5,1775,21.8,4.069397989875161
40,8,1809,10.9,4.742362280551751
41,0,1834,20.3,3.1953090617340916
42,8,1873,9.5,0.806225774829855
43,9,1899,11.8,1.4
44,4,1928,31.0,6.723094525588644
45,9,1965,28.1,4.437341546466758
46,8,2008,17.9,2.118962010041709
47,9,2042,22.7,4.62709412050371
48,2,2085,26.4,5.295280917949491
49,3,2120,9.3,0.7810249675906655
50,9,2147,15.5,2.9068883707497264
51,8,2174,16.7,2.794637722496424
52,1,2207,20.1,11.121600604229592
53,7,2231,14.2,1.9390719429665317
54,4,2263,9.7,0.9000000000000001
55,7,2290,13.0,1.61245154965971
56,3,2317,9.4,0.4898979485566356
57,2,2342,16.1,2.3
58,0,2379,18.7,3.4942810419312296
59,8,2413,17.4,3.006659275674582
60,1,2450,18.4,3.4985711369071804
61,7,2480,33.2,6.20966987850401
62,7,2535,35.2,15.203946855997621
63,3,2581,16.8,12.204917041913886
64,8,2605,15.7,2.6095976701399777
65,3,2637,9.0,0.7745966692414834
66,1,2661,18.1,3.144837038703278
67,3,2697,16.5,17.68756625429287
68,6,2768,38.2,11.42628548566856
69,9,2835,22.8,8.784076502399099
70,3,2865,25.5,22.48666271370654
71,8,2890,10.1,0.8306623862918076
72,2,2917,16.1,3.2078029864690882
73,8,2955,13.7,2.451530134426253
74,9,2995,13.0,2.449489742783178
75,4,3020,13.7,2.0024984394500787
76,6,3048,19.4,3.3823069050575527
77,8,3079,15.0,2.9664793948382653
78,9,3109,18.4,6.1838499334961226
79,4,3138,33.5,14.150971698084906
80,9,3198,22.9,8.092589202474077
81,9,3228,20.0,13.579396157414365
82,8,3253,15.7,3.348133808556641
83,1,3282,19.4,2.727636339397171
84,7,3327,20.9,5.629387178015028
85,4,3388,20.6,17.962182495454165
86,7,3413,26.3,9.306449376641986
87,3,3448,9.9,3.4481879299133333
88,2,3473,14.6,3.52703841770968
89,0,3520,21.1,7.313685801290618
90,1,3548,18.1,7.542545989253232
91,1,3587,14.2,2.9257477676655586
92,7,3623,9.1,0.8306623862918074
93,8,3650,12.5,2.1095023109728985
94,7,3682,9.1,0.8306623862918074
95,3,3708,14.8,11.981652640600128
96,8,3733,16.4,2.973213749463701
97,3,3769,21.3,16.303680566056244
98,3,3855,16.6,9.911609354691095
99,1,3879,12.1,3.014962686336267
100,6,3908,20.5,3.138470965295043
101,3,3939,32.8,15.171025014810304
102,8,3987,11.0,1.8973665961010275
103,2,4020,23.5,9.287087810503355
104,8,4052,11.0,2.898275349237888
105,9,4077,9.1,0.8306623862918076
106,4,4103,14.9,12.934063553268942
107,6,4149,18.7,3.3778691508109073
108,8,4182,9.0,0.4472135954999579
109,9,4208,9.2,0.6
110,1,4234,12.4,5.902541825349482
111,9,4261,17.3,15.530936868070773
112,9,4287,13.1,9.417536832951598
113,8,4313,9.3,0.6403124237432849
114,1,4338,18.7,8.944830909525344
115,7,4364,9.3,0.7810249675906655
116,4,4390,22.4,9.28654941299512
117,7,4425,9.3,0.7810249675906655
118,3,4452,33.7,11.849472562101658
119,2,4476,31.0,21.753160689885963
120,9,4567,9.1,0.5385164807134504
121,1,4592,11.0,3.1304951684997055
122,1,4623,15.0,5.709640969448079
123,7,4649,22.1,7.2034713853808015
124,8,4676,12.1,3.014962686336267
125,7,4701,15.2,7.249827584156743
126,3,4726,37.2,9.856977224281286
127,8,4766,9.4,0.8
128,3,4792,33.3,5.158488150611572
129,3,4831,34.1,9.984487968844471
130,1,4872,18.3,12.54631419979589
131,6,4903,17.6,4.758150901348127
132,3,4932,35.6,9.687104830649869
133,8,4974,20.7,12.751862609046569
134,2,5008,22.5,8.766413177577247
135,8,5091,17.5,6.020797289396148
136,0,5130,12.2,2.1354156504062622
137,4,5160,17.9,24.736410410566847
138,6,5221,23.2,6.337191807101944
139,8,5260,12.2,5.436910887627274
140,9,5285,9.3,0.7810249675906655
141,7,5313,10.3,1.8466185312619388
142,9,5340,9.8,0.8717797887081347
143,9,5365,9.4,0.6633249580710799
144,8,5389,15.2,2.4
145,1,5421,17.3,3.348133808556641
146,7,5457,12.2,2.6
147,4,5484,16.1,14.439182802361081
148,1,5509,16.2,5.192301994298868
149,3,5573,31.7,5.441507144165117
150,2,5614,36.1,31.614711765252583
151,9,5644,9.2,0.7483314773547883
152,4,5670,9.2,0.7483314773547883
153,1,5695,19.3,6.827151675479314
154,7,5726,9.3,0.7810249675906655
155,8,5751,37.1,13.575345299475812
156,7,5801,9.4,0.66332495807108
157,3,5826,41.0,14.966629547095765
158,8,5877,12.9,4.1340053217188775
159,3,5902,36.8,9.389355675444401
160,3,5947,38.3,10.325211862233141
161,1,6016,11.9,3.5902646142032486
162,6,6052,24.5,4.455333881989093
163,3,6103,38.6,14.029967925836466
164,8,6155,9.6,0.6633249580710799
165,2,6185,10.2,1.5999999999999999
166,8,6212,9.9,1.2206555615733703
167,0,6237,21.1,16.646020545463713
168,9,6276,13.3,4.220189569201838
169,6,6310,30.2,10.581115253129038
170,8,6352,11.3,1.5524174696260022
171,9,6386,15.6,1.624807680927192
172,7,6418,9.1,1.445683229480096
173,4,6443,18.5,12.175795661885921
174,9,6514,9.3,0.7810249675906655
175,8,6538,16.0,2.449489742783178
176,1,6568,20.6,9.799999999999999
177,7,6592,8.8,0.6
178,9,6617,9.1,0.7000000000000001
179,1,6642,26.1,29.118550788114437
180,3,6667,23.0,7.280109889280518
181,2,6695,24.0,26.22212806009459
182,9,6732,9.1,0.7000000000000001
183,4,6758,9.4,0.66332495807108
184,1,6784,18.1,15.655350523063992
185,7,6809,9.6,0.8
186,8,6835,14.6,2.576819745345025
187,7,6863,9.4,0.4898979485566356
188,3,6888,19.7,5.797413216254298
189,8,6920,14.6,4.521061822182927
190,3,6952,22.6,5.023942674832188
191,3,6992,19.5,8.570297544426332
192,1,7042,16.9,8.371977066380438
193,6,7071,21.2,7.236021006050217
194,3,7103,18.1,5.821511831131154
195,8,7131,14.0,2.6832815729997477
196,2,7166,19.8,19.3380454027805
197,8,7198,12.5,1.284523257866513
198,0,7223,14.8,11.539497389401326
199,9,7248,9.2,0.6
200,6,7274,21.6,5.868560300448484
201,8,7307,11.8,1.7204650534085253
202,4,7336,11.4,5.295280917949491
203,7,7361,9.3,0.7810249675906655
204,7,7386,9.5,0.5
205,9,7411,9.1,0.7000000000000001
206,8,7437,9.9,0.9433981132056604
207,1,7463,14.5,4.410215414239989
208,4,7500,9.6,0.7999999999999999
209,9,7526,9.6,1.42828568570857
210,1,7551,15.6,4.498888751680798
211,3,7581,30.8,6.660330322138685
212,2,7620,10.0,1.2649110640673518
213,9,7663,9.0,0.7745966692414834
214,1,7687,21.3,9.889893831583837
215,9,7713,9.1,0.5385164807134504
216,7,7738,9.2,0.7483314773547883
217,8,7764,14.5,1.02469507659596
218,7,7792,9.0,0.6324555320336759
219,3,7818,22.0,5.329165037789691
220,8,7851,10.4,0.8
221,3,7877,22.5,3.6674241641784495
222,3,7915,25.0,5.692099788303083
223,1,7958,13.9,4.109744517606903
224,6,7984,27.0,8.294576541331088
225,3,8014,25.2,4.237924020083418
226,8,8057,12.9,1.5132745950421556
227,2,8085,9.6,1.2806248474865698
228,8,8110,11.9,1.9723082923316018
229,7,8138,13.6,2.244994432064365
230,9,8167,16.4,1.8000000000000003
231,6,8194,22.5,5.714017850864661
232,8,8233,9.3,1.4866068747318506
233,4,8267,9.2,0.8717797887081348
234,0,8293,32.6,23.867132211474424
235,7,8343,9.2,0.7483314773547883
236,4,8368,9.2,0.8717797887081347
237,8,8393,9.3,0.7810249675906655
238,1,8419,12.0,4.33589667773576
239,9,8444,9.8,0.6
240,0,8478,9.4,0.66332495807108
241,1,8504,9.8,1.8867962264113207
242,3,8529,25.8,8.435638683585257
243,8,8575,9.5,0.9219544457292888
244,9,8600,9.5,0.6708203932499369
245,2,8626,16.5,4.05585995813465
246,9,8656,9.0,0.6324555320336759
247,7,8681,14.8,2.8213471959331766
248,8,8713,13.4,1.3564659966250536
249,7,8743,9.4,0.9165151389911681
250,1,8769,10.3,2.0024984394500787
251,8,8795,9.1,0.7000000000000001
252,3,8819,21.6,5.660388679233963
253,3,8866,30.8,9.836666101886351
254,1,8904,14.9,6.963476143421473
255,6,8942,27.2,7.922120928135344
256,3,8991,25.9,7.006425622241343
257,8,9023,17.1,12.48559169603107
258,2,9049,20.9,23.42840156732849
259,8,9075,9.7,0.6403124237432849
260,7,9101,11.2,1.469693845669907
261,9,9127,13.8,1.32664991614216
