Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9,Reward 10,Reward 11,Reward 12,Reward 13,Reward 14
310,-151.075,-118.52300000000011,-94.49799999999998,-127.13099999999989,-62.5740000000002,-91.04500000000033,-128.1329999999999,-84.24199999999998,-72.92899999999997,-114.04500000000003,-73.99799999999985,-34.22799999999995,-116.51700000000014,-24.394999999999897,-173.4450000000006
311,-122.5199999999999,-122.96100000000013,-120.83800000000022,-139.18999999999994,-146.10800000000035,-141.02000000000035,-139.87099999999992,-104.3199999999999,-96.70599999999993,-93.70900000000006,-111.84599999999986,-155.72799999999995,-125.12100000000052,-66.72599999999989,-128.15100000000058
312,-118.26800000000007,-149.317,-93.52799999999995,-129.09199999999987,-126.4180000000002,-139.67200000000008,-110.37,-75.035,-26.908999999999878,-5.060999999999908,-99.85000000000022,-108.921,-113.35900000000056,-77.45099999999988,-126.62600000000035
313,-121.7089999999999,-141.2720000000004,-116.56699999999996,-112.66799999999998,-98.85400000000048,-96.29700000000007,-114.71999999999996,-111.26400000000001,-101.12199999999991,-57.713999999999984,-54.91299999999991,-93.33099999999995,-93.2380000000002,-50.39199999999986,-132.56800000000075
314,-127.96299999999997,-164.62600000000035,-112.51100000000024,-113.30999999999995,-83.36199999999998,-82.72800000000025,-138.11899999999997,-58.87199999999994,-111.09399999999987,-101.57199999999995,-62.61299999999993,-93.02499999999998,-98.43000000000035,-36.17599999999985,-135.2800000000008
315,-134.4129999999999,-125.35200000000034,-101.27499999999999,-150.93799999999993,-84.05100000000023,-108.31500000000054,-137.18299999999994,-102.87699999999991,-48.903999999999876,-72.26999999999991,-107.5869999999999,-70.33799999999988,-123.00099999999978,-100.32999999999994,-52.070999999999955
316,-131.47999999999996,-152.64900000000102,-120.50699999999992,-146.36199999999994,-141.40500000000048,-154.5090000000004,-98.68299999999996,-92.55499999999986,-72.587,-78.03499999999998,-67.17599999999989,-87.54199999999987,-103.60200000000002,-129.7859999999999,-102.0810000000001
317,-137.07300000000015,-163.1620000000004,-113.81600000000006,-125.31599999999989,-127.2299999999999,-137.11099999999993,-109.70399999999998,-119.29499999999993,-61.73400000000007,-74.20199999999986,-129.49400000000009,-117.04999999999991,-135.25600000000028,-103.3299999999999,-106.93100000000084
318,-55.61100000000001,-99.53900000000029,-103.8150000000001,-115.49499999999986,-120.9150000000001,-91.5910000000003,-96.48399999999995,-92.85999999999999,-130.151,-123.3870000000004,-102.60399999999996,-82.54999999999991,-162.99200000000005,-91.14199999999985,-107.8110000000003
319,-75.67399999999996,-112.69699999999996,-103.01799999999989,-88.39099999999993,-104.04500000000003,-117.40899999999985,-102.21099999999993,-55.82399999999999,-82.32700000000008,-70.57200000000041,-23.419999999999924,-91.51699999999985,-114.44900000000011,-84.5359999999999,-105.1490000000008
320,-148.84599999999995,-96.4500000000002,-102.33300000000006,-126.95399999999991,-148.94100000000066,-144.60300000000032,-141.97699999999995,-20.48299999999994,-97.51200000000026,-106.3790000000004,-88.86300000000001,-140.57299999999992,-78.73199999999989,-110.604,-114.85900000000098
321,-101.75600000000009,-145.23100000000005,-79.34899999999996,-150.2869999999999,-105.56400000000008,-135.48700000000005,-98.22999999999993,-43.389999999999944,-111.3800000000002,-110.36000000000001,-101.69000000000013,-55.07299999999992,-105.01500000000064,-132.33799999999997,-81.41900000000047
322,-126.48500000000004,-115.31300000000013,-121.04099999999991,-104.30499999999992,-117.02300000000011,-129.74400000000017,-99.10299999999995,-111.63199999999998,-109.34300000000023,-112.40500000000016,-84.15199999999989,-91.189,-91.76399999999973,-76.68799999999996,-60.2980000000003
323,-111.77399999999997,-113.64199999999994,-93.59599999999993,-119.86199999999994,-122.05400000000002,-130.83800000000028,-139.87999999999997,-113.36999999999996,-133.5290000000006,-100.405,-49.84899999999991,-73.88599999999997,-94.95600000000024,-92.84299999999988,-134.2360000000008
324,-133.31300000000002,-103.76500000000007,-99.87600000000009,-145.4719999999999,-163.63200000000055,-112.94300000000052,-98.22099999999993,-84.94999999999997,-142.8390000000002,-125.01100000000004,-132.32999999999987,-129.506,-162.34900000000079,-57.53499999999984,-85.36100000000097
325,-132.929,-57.59699999999996,-93.816,-120.279,-152.45800000000025,-151.4569999999999,-134.08699999999993,-37.717999999999854,-146.5200000000003,-140.48000000000008,-52.354999999999976,-24.355999999999906,-152.26400000000046,-115.21300000000008,-47.42800000000045
326,-71.86099999999996,-39.755999999999894,-106.23900000000006,-130.43699999999987,-116.78900000000003,-123.34900000000025,-57.21599999999994,-44.90199999999993,-101.46100000000058,-38.463000000000086,-75.14800000000017,-78.33799999999994,-171.28300000000104,-113.30499999999984,-120.17700000000052
327,-114.65999999999994,-135.14299999999997,-120.45700000000026,-118.27799999999995,-77.09899999999998,-139.17000000000024,-98.14599999999993,-83.74500000000002,-121.42400000000009,-120.40799999999994,-70.67000000000003,-74.91499999999996,-139.6070000000006,-100.36299999999986,-41.325000000000415
328,-110.84099999999998,-87.74299999999991,-101.59899999999995,-128.3909999999999,-129.097,-130.79,-124.28399999999992,-132.266,-138.63100000000026,-120.37100000000002,-6.242999999999881,-76.40299999999993,-121.36100000000017,-130.54499999999987,-115.98900000000052
329,-135.43699999999995,-99.56199999999993,-103.76700000000005,-126.71099999999987,-140.29400000000044,-93.1040000000003,-136.90999999999997,-98.83800000000001,-92.15400000000025,-57.81200000000009,-124.32400000000023,-118.08599999999994,-127.70200000000084,-121.1879999999999,-50.7830000000002
330,-150.96900000000016,-99.24999999999994,-117.86999999999998,-116.79599999999996,-114.02300000000011,-130.022,-92.88399999999999,-67.2959999999999,-98.4659999999999,-116.53400000000019,-99.88899999999992,-139.49899999999988,-121.91900000000096,-53.087999999999965,-92.22600000000014
331,-134.3590000000001,-130.046,-123.54500000000012,-95.89599999999993,-147.4800000000002,-105.98799999999994,-103.05399999999993,-23.848999999999933,-58.847999999999935,-87.62500000000017,-78.28899999999996,-81.60199999999992,-148.9150000000007,-122.30099999999993,-49.079000000000164
332,-140.59900000000007,-92.53599999999997,-125.12400000000052,-132.551,-125.87200000000011,-158.21499999999995,-99.59199999999994,-132.18599999999995,-89.131,-91.919,-74.65999999999994,-66.42299999999987,-109.57000000000058,-162.66699999999992,-72.09000000000029
333,-133.10899999999998,-91.43499999999997,-127.73999999999987,-158.91399999999993,-120.11200000000024,-126.08300000000035,-97.36299999999994,-106.49199999999996,-14.863999999999958,-103.26100000000022,-101.87199999999993,-80.77099999999992,-139.72000000000074,-79.87399999999992,-142.18900000000062
334,-115.50299999999996,-97.85499999999993,-85.08399999999992,-138.70999999999995,-90.98000000000017,-138.16100000000046,-150.91899999999998,-102.74100000000006,-37.500999999999955,-123.37400000000014,-108.6110000000001,-115.803,-143.65300000000104,-133.13599999999997,-106.57300000000043
335,-102.70899999999999,-116.69999999999996,-97.09699999999991,-91.77499999999989,-150.30299999999997,-111.78900000000002,-72.473,-118.93399999999993,-101.23899999999992,-140.68800000000027,-136.4,-64.84799999999991,-139.39900000000122,-90.60199999999986,-69.28500000000042
336,-134.41399999999993,-94.27799999999999,-97.30799999999994,-88.6879999999999,-102.2030000000002,-157.19700000000043,-62.60399999999991,-60.79199999999993,-150.277,-154.59000000000012,-56.875999999999934,-79.12699999999995,-140.47300000000095,-53.16899999999996,-68.86300000000026
337,-88.7089999999999,-96.93699999999997,-90.03699999999999,-99.22299999999993,-137.87700000000024,-159.20100000000053,-115.43999999999994,-90.25600000000011,-67.0739999999999,-122.86000000000024,-81.82199999999993,-66.68699999999993,-136.0460000000009,-131.44699999999997,-97.82800000000046
338,-115.022,-42.64299999999991,-126.3820000000001,-121.0559999999999,-59.03600000000006,-162.50000000000065,-139.34599999999995,-109.21299999999994,-105.33399999999992,-99.01200000000014,-97.00999999999992,-134.18299999999996,-129.20100000000096,-115.10999999999994,-135.50300000000047
339,-112.82899999999998,15.559000000000012,-139.1020000000001,-153.78099999999995,-85.89600000000023,-163.04500000000039,-78.92899999999996,-63.09400000000005,-34.613999999999905,-175.7620000000009,-25.70199999999985,-64.79399999999991,-140.9170000000006,-119.57999999999993,-72.54300000000033
340,-106.619,-133.313,-150.97700000000003,-149.76999999999998,-78.70000000000009,-127.30600000000007,-91.39899999999997,-72.14699999999993,-136.31299999999996,-151.53600000000074,-48.625999999999976,-71.51899999999999,-157.2670000000008,-78.08299999999994,-141.46500000000083
341,-131.85199999999998,-94.52099999999999,-83.91499999999994,-122.2349999999999,-127.83800000000015,-158.25400000000042,-89.197,-89.64000000000001,-103.86900000000011,-132.31100000000055,-127.08699999999995,-19.63399999999996,-116.39800000000041,-127.66999999999999,-130.76400000000044
342,-123.79,-101.70099999999991,-167.56200000000004,-119.47199999999994,-103.5500000000001,-168.95600000000027,-94.18599999999998,-114.83399999999995,-132.29999999999993,-114.91800000000003,-103.05999999999992,-42.20199999999994,-109.60600000000056,-93.484,-109.28100000000033
343,-37.33599999999997,-76.59199999999996,-90.52099999999989,-121.9619999999999,-101.78900000000048,-153.2330000000003,-96.10599999999997,-109.91000000000004,-78.68999999999983,-120.64900000000041,-19.525999999999975,-58.268999999999934,-146.55600000000078,3.4920000000000586,-80.32500000000066
344,-119.25500000000015,-118.99700000000011,-115.84100000000039,-160.15299999999993,-163.01800000000034,-145.6840000000005,-125.90699999999995,-45.61299999999991,-90.96099999999998,-133.8180000000004,-101.49399999999993,-55.78199999999996,-173.76500000000019,-19.018999999999938,-75.90300000000032
345,-98.75199999999995,-100.17099999999996,-76.05700000000023,-150.15799999999984,-62.02400000000008,-133.51700000000042,-90.97299999999998,-75.56600000000014,-64.73399999999991,-129.48300000000037,-137.53099999999998,-47.5179999999999,-187.63200000000114,-85.93099999999988,-153.70400000000066
346,-76.38099999999994,-128.75900000000007,-116.89100000000005,-126.24899999999991,-158.65100000000024,-121.70899999999995,-120.77200000000005,-55.95600000000022,-66.05399999999989,-91.56800000000042,-97.89399999999998,-76.44199999999996,-143.4970000000009,-56.56499999999994,-90.29000000000102
347,-127.00899999999994,-98.14499999999997,-103.71200000000006,-122.86499999999992,-120.59100000000035,-101.16300000000018,-88.609,-95.25600000000011,-103.93699999999998,-106.91200000000042,-54.148999999999944,-45.55999999999999,-182.03200000000135,-33.64299999999996,-87.6520000000006
348,-57.113999999999955,-91.78299999999997,-112.01300000000012,-146.72899999999987,-143.50600000000003,-133.217,-111.09299999999996,-139.9459999999999,-41.36199999999995,-159.08900000000034,-99.51099999999994,-114.45899999999995,-154.99000000000083,-67.97299999999997,-134.31400000000068
349,-64.64099999999996,-54.26400000000001,-73.40800000000002,-105.51699999999991,-68.53500000000012,-148.63000000000028,-108.39300000000003,-78.5490000000001,-128.243,-134.60900000000032,-115.61399999999995,-63.46000000000005,-120.57900000000083,-88.41399999999996,-150.95600000000096
350,-98.36499999999994,-54.06299999999997,-113.9900000000001,-123.4499999999999,-104.18400000000005,-154.96599999999998,-85.50900000000001,-83.47300000000038,-74.50199999999981,-75.77199999999996,-65.14899999999999,-70.51699999999998,-143.74700000000104,-49.51899999999996,-133.96200000000096
351,-128.63199999999995,-94.40900000000002,-70.88899999999997,-111.003,-136.7880000000003,-106.92199999999998,-127.15899999999996,-90.97600000000008,-117.79799999999996,-103.64400000000057,-97.99599999999997,-137.84899999999996,-116.43500000000063,-108.83399999999997,-79.2720000000003
352,-123.38999999999992,-151.69400000000013,-85.67400000000018,-103.61799999999991,-108.90500000000034,-96.48999999999998,-92.74599999999997,-124.78500000000034,-75.12499999999997,-149.13600000000025,-131.79499999999996,-119.93099999999993,-85.71500000000054,-92.15499999999996,-55.39900000000066
353,-138.62899999999993,-82.4970000000002,-115.51499999999996,-134.25799999999995,-101.88000000000007,-146.659,-161.29299999999992,-70.41500000000012,-93.03699999999999,-82.90500000000029,-50.69299999999996,-96.90699999999994,-140.67500000000098,-73.36599999999996,-82.9960000000001
354,-84.579,-137.2230000000001,-61.35599999999994,-126.22799999999988,-90.6250000000002,-94.28200000000001,-115.53899999999994,-109.20200000000015,-92.43699999999998,-137.07799999999995,-79.78399999999992,-121.5839999999999,-137.26800000000068,-95.58099999999997,-137.90700000000092
355,-107.867,-87.54800000000003,-115.83599999999997,-158.45199999999994,-123.16200000000018,-112.40700000000004,-114.81899999999996,-59.05499999999995,-75.04399999999995,-77.69700000000014,-94.70199999999996,-75.65599999999996,-128.45800000000077,-46.55299999999997,-121.58600000000065
356,-138.7930000000001,-77.43800000000013,-102.10299999999992,-115.62599999999998,-83.85400000000008,-131.57200000000006,-99.90699999999994,-109.29500000000026,-101.99199999999993,-77.19799999999995,-41.895999999999916,-95.54799999999996,-184.30600000000135,-49.19699999999999,-107.70900000000063
357,-99.20199999999994,-60.110000000000085,-4.499999999999936,-73.52899999999997,-111.89200000000001,-161.61700000000042,-129.73599999999993,-52.99800000000003,-55.23299999999995,-73.6850000000002,-83.49199999999989,-99.51099999999994,-178.12100000000055,-106.704,-169.81400000000082
358,-137.19700000000014,-69.97499999999995,-37.09799999999997,-131.97499999999997,-110.66699999999987,-171.55000000000027,-125.62799999999989,-85.53700000000006,-105.94899999999988,-109.55999999999999,-124.53599999999992,-82.10899999999994,-133.83400000000074,-32.74299999999996,-130.3400000000006
359,-116.28900000000048,-119.78099999999995,-82.74499999999992,-96.37299999999996,-134.43700000000007,-144.35400000000027,-115.07399999999996,-119.7350000000001,-101.6940000000001,-69.74800000000039,-40.08999999999993,-134.01799999999997,-104.45600000000036,-75.85699999999994,-77.4270000000003
360,-118.94500000000025,-89.15899999999988,-100.80099999999993,-165.46599999999987,-102.37800000000013,-130.2920000000001,-93.07599999999995,-92.28600000000016,-103.85799999999992,-72.87900000000012,-81.96799999999993,-114.76199999999997,-124.25300000000068,-133.73299999999995,-139.71100000000067
361,-37.09400000000015,-108.90300000000005,-94.636,-120.12899999999993,-142.18500000000017,-136.3600000000001,-97.78899999999994,-139.79200000000017,-66.72399999999998,-142.3670000000003,-84.875,-114.07799999999997,-149.0260000000007,-75.70699999999995,-84.94700000000039
362,-79.95700000000011,-97.995,-21.886999999999915,-111.681,-76.79000000000025,-145.8410000000003,-140.94499999999994,-104.39699999999996,-148.80500000000004,-137.72200000000007,-68.91599999999988,-96.37599999999995,-123.37400000000066,-95.44999999999983,-141.09900000000056
363,-70.19800000000019,-79.12399999999992,-97.14099999999995,-155.43399999999997,-104.189,-53.65500000000027,-166.15899999999988,-81.34000000000024,-138.04000000000013,-113.07700000000008,-52.622999999999976,2.526000000000009,-128.94700000000046,-152.322,-115.65800000000065
364,-119.29000000000005,-97.14399999999996,-33.54400000000004,-152.767,-107.53800000000015,-102.89100000000003,-170.73699999999985,-110.29500000000007,-111.98100000000004,-109.13600000000024,-80.48599999999993,-87.27899999999997,-118.41600000000055,-59.48099999999992,-91.15800000000044
365,-129.128,-98.41599999999994,-74.43799999999996,-134.39599999999996,-82.99300000000001,-170.2890000000005,-122.89199999999991,-114.95700000000033,-90.29800000000007,-81.50800000000015,-113.63899999999994,-20.860999999999944,-152.6960000000011,-120.62699999999995,-120.54200000000041
366,-141.40800000000021,-69.48,-57.16799999999997,-132.659,-79.78300000000004,-156.50900000000024,-135.84799999999993,-125.76300000000015,-86.19299999999998,-137.71900000000042,-85.63699999999992,-83.2129999999999,-144.86000000000053,-79.54399999999994,-105.50400000000062
367,-111.32699999999997,-84.87199999999993,-153.6440000000003,-117.86099999999996,-100.52799999999996,-152.22500000000025,-86.59199999999997,-99.83200000000002,-154.91400000000007,-99.63800000000033,-83.07199999999992,-50.161999999999956,-106.99700000000048,-77.29399999999994,-163.7380000000009
368,-116.4320000000001,-82.75299999999994,-123.92399999999995,-96.10299999999997,-146.93200000000024,-168.68500000000034,-70.14800000000002,-98.16900000000012,-80.14399999999992,-86.20300000000009,-117.14400000000003,-52.90999999999997,-170.90100000000126,-22.576999999999963,-107.1240000000003
369,-103.53700000000049,-94.90899999999996,-148.55800000000002,-115.34399999999997,-105.01800000000011,-139.05100000000056,-138.16699999999992,-91.92199999999995,-151.31000000000003,-125.57199999999997,-66.34499999999991,-86.1049999999999,-143.37300000000073,-102.19899999999991,-109.64200000000032
370,-156.47500000000042,-81.32499999999986,-92.59200000000013,-131.19799999999998,-127.68000000000029,-103.74600000000007,-64.78799999999993,-126.24200000000005,-157.8470000000002,-154.59400000000002,-57.74300000000015,-98.67699999999994,-99.33800000000022,-78.25999999999993,-32.94900000000014
371,-110.84099999999998,-81.96199999999992,-115.70600000000013,-153.33699999999996,-114.19399999999993,-75.19600000000015,-100.19499999999992,-63.82100000000004,-148.735,-94.40199999999997,-34.822999999999944,-73.62499999999999,-142.26100000000068,-121.41599999999994,-35.27000000000013
372,-136.77700000000013,-116.25599999999993,-116.59199999999994,-114.88799999999996,-101.6700000000001,-140.9110000000005,-135.32899999999998,-60.782999999999994,-104.31399999999988,-56.87999999999995,-78.93900000000033,-81.38599999999994,-143.6540000000005,-57.32699999999993,-115.1430000000006
373,-126.57100000000074,-141.79399999999993,-96.62300000000027,-97.92099999999996,-114.51299999999999,-154.6950000000001,-137.78299999999993,-117.32100000000025,-119.59199999999994,-88.96399999999997,-127.20100000000006,-55.520999999999944,-85.22100000000019,-33.31999999999993,-116.20500000000115
374,-108.27800000000022,-91.98300000000005,-111.91499999999999,-79.40899999999995,-130.86499999999998,-147.2510000000004,-149.572,-116.71700000000024,-145.462,-144.13300000000007,-87.48199999999997,-113.35699999999997,-109.65100000000048,-105.07899999999991,-111.65400000000056
375,-154.71800000000025,-80.62399999999994,-107.50300000000001,-110.39399999999998,-137.8120000000001,-133.24500000000006,-116.53799999999994,-101.24000000000026,-100.70799999999993,-95.47999999999985,-65.56699999999998,-35.75199999999997,-114.98300000000063,-81.18799999999992,-129.19100000000074
376,-153.92400000000012,-22.91899999999992,-113.02399999999996,-104.6949999999999,-122.64600000000027,-140.6510000000004,-112.776,-123.27500000000005,-84.03000000000002,-98.10699999999996,-90.58000000000017,-81.83599999999993,-81.76100000000046,-19.52899999999993,-157.61600000000095
377,-130.3970000000001,-61.747,-108.17,-97.50099999999995,-128.35100000000006,-81.8890000000001,-121.75199999999992,-117.48200000000023,-157.04499999999993,-75.16399999999996,-60.152000000000065,-73.49599999999995,-79.85700000000013,-104.50499999999997,-115.36400000000049
378,-98.11100000000025,-108.82299999999987,-83.71699999999994,-154.37499999999994,-120.23800000000026,-87.88400000000017,-134.79199999999994,-140.44600000000057,-109.60399999999997,-119.96500000000007,-56.483000000000175,-61.37399999999993,-110.50100000000036,-49.62899999999998,-102.19000000000042
379,-146.4900000000003,-137.6440000000001,-108.66700000000006,-158.07099999999994,-131.72200000000012,-121.40800000000021,-111.76499999999999,-124.63000000000025,-112.91399999999996,-146.94400000000027,-155.6280000000003,-99.09399999999994,-94.05700000000041,-91.71999999999996,-107.88600000000068
380,-164.6190000000002,-83.37799999999993,-125.90599999999984,-92.96499999999997,-45.411999999999914,-165.4130000000002,-97.16799999999996,-131.96199999999993,-95.23899999999996,-97.70400000000015,-103.229,-94.08399999999997,-149.67800000000122,-80.69899999999994,-160.0220000000008
381,-153.73200000000014,-114.24599999999998,-123.26999999999991,-150.96799999999985,-78.18499999999996,-125.42500000000022,-117.18599999999995,-96.93099999999997,-52.47599999999998,-117.93500000000009,-136.88399999999996,-48.75699999999988,-85.70800000000025,-77.73799999999993,-99.42100000000063
382,-137.83000000000013,-138.37699999999992,-118.64000000000013,-143.87299999999988,-149.10300000000015,-134.99500000000012,-136.91599999999997,-102.86000000000021,-82.43599999999991,-69.4530000000002,-119.44400000000003,-62.34199999999986,-123.7710000000005,-74.64500000000001,-119.49100000000044
383,-135.1690000000001,-84.99799999999992,-99.82299999999998,-98.16999999999993,-124.76999999999994,-155.58399999999995,-21.967999999999968,-69.30900000000028,-82.65799999999989,-114.42200000000017,-90.47000000000003,-70.04999999999987,-89.13100000000011,-79.78399999999992,-126.15600000000077
384,-137.3900000000004,-106.87000000000012,-95.47200000000008,-118.16699999999994,-127.13500000000018,-77.80600000000022,-96.64599999999996,-101.24900000000024,-138.0649999999999,-117.97799999999992,-62.339000000000055,-99.60999999999993,-142.43800000000073,-53.84400000000001,-90.93900000000033
385,-122.79200000000023,-101.0600000000002,-113.47499999999995,-97.54299999999995,-43.76099999999991,-144.91400000000036,-100.64799999999991,-124.98800000000008,-114.68099999999995,-69.40599999999998,-82.59799999999998,-66.50999999999989,-99.17000000000034,-51.28199999999998,-65.42500000000028
386,-116.27999999999994,-111.0130000000001,-92.99100000000003,-137.11699999999993,-67.99700000000004,-127.80500000000013,-161.95899999999992,-99.23300000000033,-128.88799999999998,-67.8830000000001,-144.6949999999999,-106.62999999999991,-128.10600000000056,-49.951,-111.06500000000082
387,-110.05499999999999,-62.73299999999991,-114.78899999999996,-64.4579999999999,-76.15799999999994,-102.87500000000026,-142.23499999999993,-99.47600000000016,-134.74099999999999,-138.9990000000003,-49.96600000000009,-67.8269999999999,-75.79200000000048,-33.417999999999964,-173.95300000000117
388,-129.41800000000018,-130.64199999999994,-106.62300000000002,-118.85999999999994,-67.97399999999995,-134.5810000000001,-117.76799999999996,-31.796000000000124,-148.25899999999996,-81.17800000000013,-104.75099999999995,-115.01999999999998,-81.15599999999982,-127.258,-116.52100000000095
389,-128.4570000000001,-62.81999999999995,-120.02500000000009,-126.95399999999991,-106.52799999999995,-108.92300000000031,-76.44799999999998,-61.099999999999895,-169.98099999999988,-65.91700000000024,-80.338,-82.91899999999993,-184.67500000000092,-84.8479999999999,-111.70800000000038
390,-111.0140000000001,-85.25500000000007,-128.66000000000003,-149.3749999999999,-118.6990000000001,-135.04300000000012,-116.57099999999994,-110.39399999999998,-121.09199999999991,-63.410999999999966,-66.26100000000012,-71.61899999999984,-142.74000000000035,-14.782999999999955,-172.04400000000115
391,-120.7110000000004,-52.41699999999988,-86.60299999999991,-85.7509999999999,-120.50900000000004,-116.35700000000013,-71.84899999999999,-100.63300000000002,-106.43799999999987,-159.56700000000015,-76.66999999999999,-124.87799999999997,-124.54000000000038,-70.15299999999995,-129.48700000000082
392,-139.21800000000005,-110.58100000000009,-50.175999999999874,-158.94699999999992,-73.09499999999989,-122.31800000000005,-133.82,-150.4050000000003,-72.12299999999983,-90.28500000000027,-85.10500000000005,-142.4779999999999,-126.13100000000038,-109.14299999999999,-111.88300000000042
393,-89.22200000000012,-88.55899999999988,-77.46399999999994,-103.01799999999992,-91.38100000000017,-94.387,-82.11499999999992,-48.59499999999989,-149.65500000000014,-29.9410000000001,-41.67999999999991,-58.997999999999955,-136.54900000000006,-59.97599999999992,-136.77200000000116
394,-152.07300000000015,-117.64499999999994,-99.21099999999994,-150.46300000000002,-47.78600000000002,-142.30300000000008,-150.148,-43.77899999999993,-93.39399999999996,-78.40800000000027,-64.56400000000026,-84.33199999999991,-124.34400000000082,-124.793,-152.11200000000073
395,-92.806,-83.03899999999992,-107.92999999999998,-131.42600000000002,-142.92500000000035,-88.25500000000004,-97.41999999999999,-96.01400000000005,-114.63599999999997,-160.47000000000057,-68.11400000000005,-45.9279999999999,-147.3860000000007,-48.08600000000002,-71.87100000000042
396,-128.249,-128.52599999999993,-50.25500000000001,-80.67499999999993,-150.41800000000006,-159.8020000000004,-131.69299999999998,-87.64399999999988,-122.1050000000001,-116.29400000000044,-34.83700000000001,-66.1,-123.99600000000055,-28.876000000000023,-159.0500000000009
397,-88.46799999999999,-111.57400000000015,-85.08300000000004,-101.46699999999993,-97.33400000000003,-121.99000000000026,-118.35899999999997,-101.42199999999994,-78.70800000000023,-173.4910000000009,-0.00599999999992562,-64.31399999999991,-140.16300000000018,-73.88299999999995,-159.123000000001
398,-107.21400000000001,-21.18600000000011,-112.06799999999998,-84.58999999999995,-54.04899999999991,-171.04200000000088,-115.25699999999998,-89.25400000000006,-98.3300000000003,-142.03700000000077,-85.10600000000007,-63.97799999999991,-155.392000000001,-92.12499999999999,-127.12400000000068
399,-11.854999999999984,-81.54100000000007,-151.36299999999997,-114.09899999999998,-114.52799999999999,-153.2060000000003,-119.82899999999992,-127.97000000000014,-141.46900000000014,-165.72900000000033,-88.1089999999999,-115.42499999999995,-137.65000000000074,-72.73399999999997,-116.9410000000004
400,-89.89800000000018,-112.13699999999999,-105.89499999999991,-100.47999999999993,-45.09099999999992,-144.40200000000075,-121.75499999999992,-63.0569999999999,-120.45200000000007,-83.48000000000043,-38.615999999999964,-44.63499999999992,-79.55500000000022,-94.55999999999995,-64.75200000000014
401,-62.297999999999945,-133.21999999999997,-132.503,-101.75799999999991,-116.80499999999998,-128.52100000000047,-99.70299999999996,-74.9010000000001,-99.32000000000001,-125.86300000000028,-88.15999999999988,-58.256999999999934,-100.80000000000018,-60.38099999999993,-117.33300000000114
402,-142.67400000000026,-123.14099999999993,-110.103,-81.09199999999994,-72.01299999999999,-155.6600000000002,-90.42999999999998,-133.34900000000016,-101.43999999999993,-128.01400000000018,-33.4789999999999,-76.49899999999995,-100.2520000000006,-55.242000000000004,-122.02600000000079
403,-94.10100000000011,-107.04399999999991,-123.40300000000005,-111.76899999999986,-68.52299999999994,-167.60200000000054,-109.17299999999997,-62.60900000000006,-72.61099999999996,-117.75300000000013,-58.674,-127.64099999999989,-139.6960000000002,-98.58600000000001,-137.9960000000004
404,-116.77400000000011,-70.24300000000002,-72.811,-136.01099999999983,-63.03600000000008,-145.37600000000037,-112.25399999999998,-78.57499999999996,-143.776,-114.76800000000017,-45.88299999999997,-42.53699999999988,-158.6770000000011,-88.32100000000008,-142.7580000000009
405,-118.94099999999995,-61.043000000000085,-126.90500000000004,-48.6729999999999,-82.86199999999992,-134.39100000000082,-118.00199999999992,-94.69800000000012,-111.54899999999998,-44.66499999999997,-101.75599999999996,-32.88899999999994,-136.55200000000028,-72.60199999999998,-103.09400000000028
406,-64.76500000000001,-82.15800000000021,-115.98299999999995,-104.7579999999999,-112.38900000000004,-162.24500000000094,-153.94599999999997,-68.48699999999994,-135.76099999999994,-110.15400000000007,-110.82399999999988,-84.43699999999991,-161.27700000000067,-82.6549999999999,-93.55800000000075
407,-51.71100000000001,-159.64400000000026,-59.17499999999993,-142.82299999999992,-85.60399999999993,-163.60600000000085,-142.8049999999999,-73.12200000000007,-137.53399999999993,-58.838999999999956,-52.94099999999993,-136.1889999999999,-165.29700000000042,-0.1439999999999614,-113.14600000000068
408,-136.4290000000001,-122.2799999999999,-86.386,-119.24399999999994,-83.68999999999996,-160.95500000000024,-114.93299999999999,-134.40799999999996,-133.5399999999999,-151.55200000000036,-134.64300000000017,-117.03899999999994,-97.73500000000045,-71.72299999999998,-147.9360000000008
409,-111.77300000000017,-117.95700000000022,-134.74999999999997,-113.13899999999998,-103.37299999999998,-127.90900000000036,-117.46199999999996,-87.42799999999997,-90.64199999999998,-125.33700000000037,-97.00899999999999,-95.78799999999997,-141.4920000000007,-97.39899999999996,-125.84700000000103
410,-114.23300000000013,-130.49300000000002,-151.76500000000001,-114.85199999999995,-121.5230000000001,-144.7670000000002,-99.18399999999994,-83.59999999999994,-88.31699999999998,-74.16200000000023,-53.23999999999999,-4.295999999999912,-141.19900000000024,-55.75199999999994,-75.09000000000017
411,-123.73000000000002,-106.36400000000023,-97.20099999999995,-133.301,-96.08000000000024,-143.9530000000001,-99.57699999999993,-85.90999999999991,-120.29000000000008,-148.7920000000001,-82.13500000000003,-131.66299999999998,-132.41200000000026,-40.85499999999992,-137.98600000000067
412,-149.07900000000012,-99.86799999999997,-89.91599999999997,-75.35299999999998,-91.87399999999991,-105.63000000000011,-103.6119999999999,-136.6580000000001,-114.92699999999998,-74.95199999999998,-88.12200000000004,-119.82899999999995,-107.44100000000033,-72.90500000000002,-131.38300000000086
