Episode Number,Ideal Algorithm ID,Ideal Reward
0,0,8.9
1,0,9.6
2,0,9.4
3,0,9.5
4,0,9.3
5,0,9.3
6,0,9.2
7,0,9.3
8,0,9.7
9,0,9.5
10,0,9.3
11,0,9.4
12,0,9.2
13,0,9.2
14,0,9.3
15,0,9.6
16,0,9.3
17,0,9.4
18,0,9.4
19,0,9.6
20,0,9.7
21,0,9.5
22,0,9.4
23,0,9.6
24,0,9.4
25,0,9.7
26,0,9.6
27,0,9.2
28,0,9.1
29,0,9.1
30,0,9.0
31,0,9.1
32,0,9.3
33,0,9.4
34,0,8.9
35,0,9.4
36,0,9.3
37,0,9.1
38,0,8.9
39,0,9.3
40,0,9.0
41,0,9.3
42,0,9.7
43,0,9.5
44,0,8.9
45,0,9.3
46,0,9.2
47,0,8.9
48,0,9.5
49,0,8.9
50,0,9.6
51,0,9.5
52,0,9.6
53,0,9.6
54,0,9.2
55,0,9.0
56,0,9.3
57,2,9.7
58,5,21.9
59,0,25.9
60,5,22.0
61,5,41.8
62,0,39.8
63,0,54.0
64,5,42.4
65,2,42.0
66,0,33.9
67,0,41.6
68,0,38.8
69,0,53.6
70,5,53.5
71,7,63.5
72,4,56.5
73,4,51.0
74,4,43.7
75,6,47.2
76,6,66.3
77,0,47.3
78,8,51.1
79,2,50.6
80,0,45.9
81,0,64.3
82,0,50.3
83,0,57.7
84,2,75.9
85,2,59.0
86,0,58.3
87,6,98.8
88,6,76.8
89,0,79.8
90,4,69.6
91,7,84.0
92,1,67.2
93,4,63.4
94,0,51.6
95,0,48.9
96,1,54.6
97,1,47.4
98,0,52.8
99,5,39.1
100,2,73.7
101,0,79.2
102,8,95.7
103,5,107.2
104,2,98.6
105,8,83.4
106,0,77.7
107,8,80.7
108,4,73.7
109,4,72.1
110,4,56.3
111,1,50.5
112,1,49.8
113,1,45.2
114,0,42.3
115,4,62.7
116,4,51.5
117,4,41.8
118,1,46.7
119,1,38.7
120,5,42.1
121,2,43.2
122,0,42.4
123,2,39.6
124,5,39.0
125,5,47.6
126,0,54.4
127,5,77.8
128,7,62.3
129,5,54.6
130,2,55.7
131,0,63.7
132,0,61.9
133,0,58.4
134,0,62.8
135,0,67.6
136,0,70.0
137,0,92.1
138,5,90.0
139,0,104.9
140,0,103.3
141,2,101.0
142,1,123.1
143,2,77.0
144,4,148.4
145,1,90.7
146,3,100.2
147,0,64.2
148,0,115.3
149,0,86.8
150,4,87.1
151,4,111.9
152,1,112.3
153,1,105.0
154,0,76.0
155,1,83.2
156,1,94.0
157,0,94.7
158,3,125.7
159,2,97.1
160,3,77.0
161,1,63.8
162,1,77.8
163,0,64.1
164,0,92.2
165,2,99.8
166,0,101.3
167,4,76.2
168,0,78.6
169,0,127.4
170,5,112.1
171,0,119.2
172,6,104.7
173,3,98.4
174,0,81.8
175,0,123.6
176,0,95.4
177,0,103.9
178,4,110.7
179,5,100.0
180,3,96.7
181,1,117.8
182,1,57.7
183,1,69.6
184,1,70.1
185,4,68.2
186,4,70.2
187,1,55.2
188,1,57.1
189,0,75.7
190,0,57.0
191,4,47.8
192,0,69.4
193,1,57.3
194,1,60.3
195,5,59.5
196,2,54.2
197,0,66.4
198,1,50.1
199,1,54.9
200,0,53.9
201,1,56.2
202,0,59.7
203,0,50.7
204,0,47.8
205,0,51.2
206,2,48.9
207,0,65.1
208,0,63.9
209,5,61.0
210,4,74.3
211,1,63.1
212,1,60.5
213,1,51.8
214,1,48.6
215,4,57.7
216,4,56.3
217,5,75.7
218,0,59.7
219,0,63.2
220,0,61.9
221,0,57.7
222,5,59.6
223,1,73.9
224,8,74.1
225,0,74.1
226,0,72.4
227,3,70.2
228,2,114.2
229,3,109.1
230,0,88.7
231,1,127.0
232,6,105.9
233,7,114.4
234,1,102.3
235,1,108.4
236,5,98.5
237,0,87.0
238,1,120.1
239,0,115.8
240,1,112.5
241,4,107.4
242,5,96.9
243,8,88.5
244,0,75.0
245,5,104.8
246,1,90.9
247,1,127.4
248,0,116.2
249,5,97.1
250,1,90.9
251,1,92.4
252,4,70.7
253,1,93.1
254,1,74.2
255,1,77.1
256,1,80.8
257,4,72.5
258,4,72.7
259,4,64.7
260,0,57.5
261,1,53.7
262,1,48.5
263,1,40.6
264,0,51.7
265,1,68.0
266,1,67.5
267,0,65.3
268,0,58.7
269,1,49.6
270,4,65.5
271,4,54.1
272,3,71.9
273,2,62.0
274,7,49.4
275,4,51.1
276,8,51.7
277,4,52.6
278,2,49.5
279,1,47.0
280,1,54.2
281,1,50.9
282,0,39.4
283,1,50.6
284,1,47.7
285,0,57.5
286,4,42.7
287,0,44.5
288,4,45.7
289,4,48.3
290,1,35.8
291,1,38.8
292,4,36.4
293,1,39.3
294,4,38.7
295,1,37.9
296,0,33.8
297,0,40.8
298,0,35.8
299,0,44.0
300,0,34.8
301,0,35.7
302,0,37.7
303,0,36.4
304,2,35.9
305,5,43.9
306,0,40.7
307,0,44.9
308,0,40.0
309,0,37.5
310,0,48.7
311,0,42.5
312,0,44.6
313,0,41.7
314,1,43.3
315,0,39.6
316,0,32.6
317,0,34.6
318,1,40.8
319,4,39.3
320,1,41.9
321,3,37.9
322,0,30.1
323,1,37.4
324,8,37.6
325,0,37.2
326,0,40.8
327,0,35.2
328,1,43.8
329,1,35.4
330,0,39.4
331,0,43.1
332,0,40.5
333,0,39.5
334,4,36.3
335,0,41.7
336,0,48.1
337,2,39.2
338,1,40.3
339,1,47.0
340,0,39.1
341,4,43.1
342,0,31.5
343,1,37.3
344,0,41.0
345,4,38.7
346,1,39.6
347,0,33.8
348,1,30.9
349,2,33.7
350,2,35.6
351,0,32.5
352,0,32.8
353,0,35.6
354,2,35.4
355,0,32.8
356,0,27.0
357,0,37.7
358,5,30.9
359,0,34.0
360,0,39.8
361,1,35.3
362,0,33.3
363,5,37.1
364,0,40.0
365,0,36.6
366,0,40.8
367,0,35.6
368,0,37.1
369,3,31.2
370,0,39.0
371,2,47.3
372,0,43.2
373,1,42.7
374,0,29.3
375,0,35.6
376,0,42.8
377,4,42.1
378,0,41.9
379,1,43.2
380,0,41.9
381,0,36.8
382,0,38.9
383,0,40.6
384,0,33.8
385,0,48.8
386,4,40.7
387,1,51.5
388,1,42.9
389,0,46.4
390,0,46.9
391,0,45.7
392,0,39.1
393,0,49.1
394,2,38.9
395,0,38.0
396,0,48.4
397,0,57.5
398,0,61.5
399,0,40.3
400,2,51.0
401,0,46.5
402,0,40.8
403,0,46.7
404,5,54.0
405,0,42.3
406,2,52.4
407,0,44.7
408,0,41.1
409,0,82.0
410,0,46.3
411,1,59.7
412,4,52.1
413,3,40.1
414,1,47.5
415,1,47.5
416,4,50.6
417,4,48.5
418,4,56.1
419,1,52.6
420,0,43.0
421,0,44.6
422,1,65.6
423,1,63.2
424,0,52.4
425,5,46.3
426,0,52.2
427,0,48.8
428,0,36.4
429,0,47.1
430,0,37.5
431,5,61.7
432,0,54.7
433,0,45.8
434,0,58.7
435,5,47.8
436,0,57.3
437,0,56.1
438,0,45.3
439,0,43.0
440,2,46.8
441,0,74.2
442,2,62.7
443,6,58.9
444,0,55.3
445,2,58.4
446,1,63.0
447,0,59.5
448,0,58.0
449,2,64.0
450,0,62.5
451,2,77.0
452,0,70.0
453,0,61.4
454,4,74.0
455,3,69.7
456,0,61.4
457,1,67.0
458,2,79.3
459,2,81.7
460,0,84.0
461,0,80.2
462,0,88.4
463,5,102.1
464,0,112.1
465,0,103.5
466,9,110.2
467,3,104.1
468,5,87.5
469,5,96.8
470,0,89.4
471,0,91.7
472,3,123.6
473,4,86.2
474,1,80.5
475,1,65.8
476,0,56.5
477,4,57.1
478,4,61.6
479,4,69.6
480,0,57.8
481,4,61.0
482,1,45.0
483,4,52.4
484,0,55.0
485,0,67.7
486,2,57.8
487,1,60.5
488,0,52.9
489,0,65.5
490,0,84.8
491,0,61.8
492,0,52.7
493,0,61.8
494,0,64.1
495,1,54.3
496,1,78.9
497,4,57.9
498,0,50.0
499,1,51.7
500,1,61.9
501,0,48.0
502,4,63.4
503,4,57.7
504,1,48.3
505,1,57.6
506,0,47.5
507,0,51.0
508,0,56.1
509,0,50.7
510,0,51.2
511,5,66.4
512,0,56.6
513,0,54.6
514,0,48.6
515,0,44.4
516,0,53.1
517,0,58.4
518,0,58.3
519,0,47.0
520,5,52.7
521,0,59.0
522,0,54.3
523,0,49.5
524,0,52.6
525,2,59.8
526,0,46.5
527,0,44.0
528,4,52.9
529,3,56.3
530,1,57.6
531,0,48.1
532,1,55.8
533,0,54.6
534,0,49.5
535,2,55.1
536,0,52.5
537,0,53.1
538,1,54.4
539,0,54.2
540,0,51.3
541,1,54.3
542,1,60.5
543,0,43.0
544,1,50.8
545,1,50.8
546,0,51.4
547,0,46.9
548,0,48.1
549,1,62.2
550,0,54.1
551,0,57.7
552,0,43.1
553,0,61.4
554,8,52.9
555,0,51.5
556,1,47.2
557,0,53.1
558,1,58.5
559,1,51.3
560,1,52.1
561,4,46.5
562,1,54.2
563,0,50.7
564,2,62.5
565,0,50.1
566,0,41.8
567,0,53.4
568,2,50.0
569,2,54.0
570,2,50.1
571,0,62.7
572,3,55.0
573,0,50.4
574,0,48.6
575,5,54.2
576,2,54.4
577,0,58.3
578,0,49.0
579,0,47.0
580,0,45.3
581,0,54.7
582,3,60.8
583,0,55.0
584,0,53.2
585,0,59.9
586,2,53.1
587,1,54.6
588,1,52.0
589,4,57.5
590,0,61.5
591,0,58.1
592,0,54.3
593,0,58.1
594,0,58.6
595,0,56.0
596,5,57.1
597,0,54.5
598,2,62.6
599,0,55.2
600,0,52.1
601,0,61.6
602,2,54.6
603,5,66.4
604,0,60.9
605,5,66.6
606,5,65.4
607,0,62.9
608,0,69.4
609,2,76.6
610,0,64.4
611,2,66.3
612,0,67.4
613,4,68.6
614,1,64.7
615,1,66.7
616,1,57.2
617,1,77.7
618,1,61.7
619,1,79.4
620,4,52.6
621,1,50.8
622,1,48.7
623,4,53.9
624,4,58.4
625,1,64.6
626,1,65.2
627,0,68.9
628,2,69.4
629,0,71.1
630,0,46.1
631,2,63.6
632,2,70.5
633,0,55.4
634,0,54.8
635,0,52.7
636,0,62.9
637,1,57.4
638,0,54.2
639,0,55.0
640,0,54.4
641,0,58.8
642,0,49.1
643,1,49.5
644,0,49.1
645,5,64.7
646,0,69.6
647,0,47.2
648,0,56.5
649,0,52.6
650,0,47.9
651,0,61.5
652,2,68.4
653,0,52.6
654,0,53.5
655,0,76.5
656,0,63.8
657,0,63.9
658,0,67.0
