Episode Number,Ideal Algorithm ID,Ideal Reward
0,6,-115.726
1,12,-127.30000000000003
2,5,-125.42200000000005
3,6,-132.67000000000002
4,12,-129.68200000000002
5,4,-130.16800000000003
6,1,-129.49300000000002
7,1,-131.28700000000003
8,1,-131.78199999999998
9,1,-129.94300000000004
10,12,-143.8599999999999
11,12,-132.55
12,2,-144.046
13,1,-135.358
14,12,-138.45999999999998
15,12,-136.06
16,1,-136.54299999999998
17,1,-129.73000000000002
18,1,-128.06200000000004
19,1,-133.49499999999998
20,12,-139.50999999999993
21,12,-139.44999999999993
22,12,-136.29999999999995
23,12,-134.98
24,12,-138.00999999999993
25,12,-130.84
26,12,-129.61000000000004
27,12,-142.4199999999999
28,12,-132.4
29,12,-135.91
30,12,-135.33999999999997
31,5,-121.1099999999999
32,12,-138.99999999999994
33,12,-131.35000000000002
34,12,-139.92999999999995
35,13,-106.11400000000052
36,13,-124.84200000000041
37,3,-128.45700000000048
38,5,-130.127
39,11,-92.87400000000005
40,10,-111.33100000000054
41,8,-103.80600000000018
42,14,-120.84100000000046
43,12,-140.01999999999992
44,9,-123.60500000000005
45,5,-106.3300000000003
46,2,-82.94900000000018
47,8,-68.20499999999991
48,9,-95.8159999999999
49,5,-90.59299999999999
50,3,-85.23199999999994
51,11,-89.14399999999992
52,5,-76.19099999999995
53,13,-11.120999999999933
54,8,-69.89599999999999
55,8,-69.287
56,14,-60.28599999999982
57,14,-41.97699999999992
58,7,-88.60099999999991
59,5,-57.70499999999994
60,5,-75.63199999999995
61,6,-69.91099999999999
62,11,-86.52600000000002
63,6,-49.775999999999996
64,3,-79.80199999999995
65,12,-77.45299999999999
66,8,-51.42899999999999
67,14,-30.310999999999865
68,13,-39.649999999999835
69,5,-5.021999999999918
70,7,-22.59399999999989
71,9,-46.719999999999914
72,8,-4.163999999999904
73,0,-23.54299999999995
74,6,-17.329999999999973
75,14,-68.50199999999988
76,2,-42.79599999999993
77,9,-61.90799999999992
78,10,-9.16499999999994
79,13,-30.95299999999987
80,12,-63.60299999999993
81,13,-20.503999999999934
82,11,-29.227000000000032
83,5,-12.384999999999934
84,0,-32.67099999999999
85,0,-39.71499999999996
86,4,-38.00799999999997
87,2,-15.218
88,8,-33.21599999999995
89,6,-53.84699999999998
90,7,-25.432999999999943
91,4,-47.89399999999997
92,2,-65.16899999999994
93,5,-20.073999999999938
94,0,-56.144999999999946
95,4,-18.592999999999943
96,4,-51.51999999999987
97,9,-38.62899999999993
98,3,-56.17799999999998
99,8,-73.74799999999996
100,6,-61.45499999999991
101,8,-76.60999999999993
102,5,-41.583999999999946
103,14,-67.07699999999987
104,4,-76.45099999999996
105,10,-77.02999999999997
106,6,-44.79099999999988
107,13,-55.98599999999995
108,6,-51.43099999999997
109,4,-56.46499999999993
110,13,-76.69099999999995
111,11,-69.17999999999986
112,13,-35.03299999999983
113,4,-12.668999999999896
114,7,-53.538999999999945
115,12,-56.94899999999997
116,7,-72.97599999999996
117,7,-26.530999999999903
118,0,-52.06800000000002
119,4,-58.05299999999994
120,6,-54.67800000000001
121,9,-56.87999999999995
122,14,-45.16899999999989
123,12,-18.11299999999996
124,7,15.050000000000079
125,0,-16.897999999999957
126,8,-35.00499999999998
127,2,-0.041999999999914904
128,0,-38.14000000000003
129,13,-1.2809999999999164
130,2,-22.0609999999999
131,10,-15.758000000000013
132,8,-33.618999999999964
133,10,-37.053999999999945
134,3,-55.76999999999996
135,14,-41.49399999999995
136,4,-2.402999999999909
137,4,-12.37399999999997
138,13,-15.799999999999955
139,4,25.979000000000003
140,5,-30.02199999999997
141,10,-22.92000000000001
142,5,-6.308999999999894
143,12,-40.80399999999995
144,14,-44.8929999999999
145,6,-19.08499999999993
146,5,-1.988999999999929
147,12,-37.33899999999994
148,4,-29.13799999999988
149,3,-1.5029999999999084
150,12,-18.06199999999999
151,4,-49.76499999999988
152,4,-10.265999999999872
153,6,-31.321999999999854
154,2,-28.36999999999988
155,11,-6.272999999999915
156,3,9.593000000000156
157,5,-11.855999999999844
158,14,-7.985999999999867
159,0,-0.38699999999994433
160,4,-1.4489999999999355
161,7,-1.4429999999999084
162,6,14.228000000000105
163,4,-47.301999999999886
164,6,-13.406999999999826
165,4,1.5140000000001634
166,5,-8.574999999999822
167,14,-13.523999999999864
168,1,-21.93799999999993
169,5,-2.1909999999998035
170,9,-6.107999999999974
171,14,4.979000000000103
172,11,-30.223999999999855
173,7,-3.513999999999797
174,7,-20.302000000000056
175,1,-68.23499999999987
176,12,-22.201999999999927
177,1,-27.61999999999989
178,9,-33.97099999999987
179,0,16.105000000000167
180,8,-14.843999999999857
181,11,-3.4329999999997995
182,8,3.0980000000001544
183,1,-13.402999999999839
184,5,-53.4839999999999
185,6,-0.9069999999998153
186,1,-14.660999999999865
187,12,-3.7119999999998186
188,7,-10.158999999999764
189,1,-0.8799999999999073
190,1,-36.76099999999982
191,14,-17.327999999999825
192,11,-15.896999999999826
193,11,-26.334999999999923
194,14,-6.282999999999812
195,1,-0.36399999999979615
196,3,-15.670999999999967
197,2,8.6870000000001
198,12,-22.601999999999784
199,4,-44.22099999999996
200,10,-63.008999999999915
201,12,-25.84799999999975
202,12,-68.2859999999999
203,5,-54.29399999999995
204,1,-43.26099999999994
205,12,-34.37299999999983
206,2,-20.209999999999944
207,12,-12.748999999999779
208,12,-37.999999999999815
209,10,-13.26299999999986
210,12,-14.651999999999822
211,10,-5.996999999999881
212,12,-34.06699999999984
213,1,-20.294999999999796
214,12,8.102000000000123
215,8,-29.83999999999987
216,1,-28.894999999999875
217,12,-18.986999999999792
218,11,-31.240999999999865
219,6,-45.12099999999989
220,4,-64.22399999999993
221,12,-33.09199999999986
222,8,-54.67399999999998
223,10,-39.265999999999835
224,12,-5.991999999999777
225,0,-14.741999999999834
226,3,2.883000000000058
227,10,-9.209999999999855
228,3,-0.9029999999999383
229,12,-38.73199999999982
230,8,-42.6939999999999
231,12,-28.740999999999865
232,4,-25.31
233,13,-26.596999999999923
234,3,-33.02299999999984
235,3,-15.389999999999839
236,12,-4.557999999999785
237,14,-25.934999999999786
238,10,5.921000000000129
239,2,-12.863999999999848
240,12,-23.321999999999825
241,12,-44.017999999999866
242,6,-39.78699999999996
243,13,-23.39599999999992
244,7,-42.25399999999981
245,11,-35.29099999999986
246,13,-61.686999999999784
247,12,-38.485999999999805
248,7,-74.0459999999999
249,5,-13.98899999999984
250,10,-54.921999999999876
251,8,-19.0379999999998
252,8,-25.982999999999898
253,12,-58.44099999999984
254,14,-63.05399999999992
255,8,-47.03199999999988
256,13,-27.1849999999999
257,12,17.059000000000204
258,1,-11.657999999999852
259,8,-34.43699999999997
260,5,-46.45899999999988
261,13,-43.63399999999982
262,10,-9.407999999999909
263,1,-10.067999999999891
264,12,-14.606999999999843
265,7,-44.268999999999906
266,1,-60.51999999999981
267,12,-21.101999999999798
268,4,-4.505999999999905
269,12,-24.074999999999804
270,12,-47.61099999999989
271,12,-14.660999999999849
272,12,-31.01899999999988
273,3,-47.60199999999989
274,12,-32.779999999999845
275,12,-34.873999999999825
276,12,-51.888999999999875
277,12,-32.527999999999864
278,8,-41.30999999999989
279,10,-5.0849999999998845
280,12,-33.35599999999985
281,4,-40.71399999999992
282,13,-63.93299999999989
