Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9,Reward 10,Reward 11,Reward 12,Reward 13,Reward 14,Reward 15,Reward 16,Reward 17,Reward 18,Reward 19
30,-1.9411904811366818,-6.776502975464391,-42.81114174952243,-84.35072818229844,-34.97871704790742,-31.62687829691555,-56.700957599387905,-93.61686109617213,-89.54681116232607,-114.4888280164298,-8.651412411291863,-3.7655272360900147,-10.96005405875238,-97.89919609994209,3.1327706711888093,-16.510967836888533,-0.5624232283114947,-25.529143282092004,-104.68949959834637,-6.863456803721729
31,3.2369058192733013,-1.6067736626235891,-53.93608146699531,-78.16363906954066,-39.317850734526345,-9.101850611066457,-69.03559816103181,-91.59315051887161,-79.565484270901,-126.11786231290583,-17.47541718075824,-17.628835638639785,-8.541245064037742,-77.20020433081147,0.9216319979531692,-23.538737487842717,-2.4886173772047284,-53.198379145309744,-104.30981784141798,-10.594882568784673
32,-2.7469596526948274,-1.6923763264747211,-105.85288169174869,-95.4100201568921,-43.6902921750044,-20.702215668401486,-74.8286682681232,-65.1087822879559,-91.05580042817992,-141.75836592744227,-7.021338481713485,-5.801609527950015,-6.324022279881644,-97.2031383810967,1.6559774749070761,-28.694512684711498,-11.587861903804164,-45.2702326897656,-108.69234094119756,-21.804570876547878
33,-2.6064129836958805,-2.3181108514020936,-94.50845642327178,-88.7282482925754,-42.535167488069035,-14.9161612683903,-77.66668188519013,-52.764846400646505,-89.12070766310133,-148.9956555934871,8.67220766943958,-13.964819871940989,-14.628671742910143,-116.3108806950825,-7.3027392814494805,-25.394238174901524,-0.7056427442459232,-69.57346155319996,-121.99331549170157,-36.87248415074337
34,-2.9499347596237975,-1.4366445527976857,-95.75004151639439,-92.74359433143518,-42.466292227191765,0.24268440391583795,-70.54526135095308,-40.0372346616938,-80.2028392890934,-137.42094844464776,4.4464625206840696,-15.527572912227095,-7.073451671492822,-117.5130443649106,-0.7509032694984181,-19.174173601573422,-2.5755566700103008,-61.759639447114616,-98.23004983636832,-47.144314694344544
35,-0.011305774410310932,2.1308508721475143,-84.17223772639261,-85.94559385886046,-47.022442101020836,-11.588610152401909,-76.53138712728989,-40.951798176801574,-76.98415831523593,-138.31360212834733,-2.3081876299120676,-17.583573316332263,-7.236172477934025,-93.6909319184514,-0.8350543183890119,-33.18916790506733,-5.407783753816767,-43.944195850155644,-120.97695494853163,-31.65596915665144
36,-6.965475905398317,-1.6472720372523093,-121.60873061964813,-92.47296206921094,-42.228685891576376,-3.380600683473881,-74.22890901949877,-39.032409838750716,-87.76942008583511,-134.07641437854065,-6.309958451000404,-20.243702156686386,-7.4221976714798386,-82.25224126906494,-0.07535432564075543,-38.17008024290634,-5.239821672660324,-46.54601298315931,-95.32441118392572,-37.968190424217184
37,-5.361390528847673,-2.747701980297788,-106.6975403100334,-81.83298078043744,-37.250460902182475,-15.94383921296458,-67.11178584515653,-30.407730510650644,-88.58410248697804,-124.50903796306902,-9.156845870039037,-26.445416621483695,-8.855152684420291,-92.68029027432405,-2.1159094205983866,-28.9699686787718,-4.013598091384421,-48.77210062863173,-97.15491497529453,-47.171312716456384
38,-2.523696039053296,-6.572695474898985,-127.24415351570158,-89.62470431613527,-42.101551735859246,-17.235151489755175,-78.38761085779595,-27.777419615797264,-103.30792548329768,-123.86040390641256,-5.058755971827441,-27.01344110619476,1.0318519970338949,-127.92630599916129,-0.35096422415678835,-25.3283930706684,-10.238930802513956,-39.472470561416095,-95.79243547879302,-53.54046307398232
39,-3.128454595502429,-4.663312360952574,-102.24111327706412,-106.6167005445161,-48.01136595667608,-12.118150377500076,-78.46028458916092,-55.82744218000711,-99.90703080282395,-84.78285956463144,-10.788351416441298,-35.19382105196762,-8.788112496084874,-115.06804760334384,3.0869148915372793,-31.6362748381649,-13.167403503950212,-41.34207422628983,-125.44488793499343,-39.90231434446551
40,0.3079732031878873,-1.7990642270523096,-87.37645689254381,-77.93765573280362,-43.709821313387636,-10.239214019380219,-73.79762093070335,-59.60929763687521,-97.31913756840143,-97.91476602661082,-6.036110185549863,-26.633155802065215,-15.470654169729599,-89.18619207966171,0.6530650945796563,-24.693795712084047,-7.746134271178832,-35.112257311244875,-116.67144798909905,-18.24690157565602
41,0.6154565389286798,-9.066302644585878,-75.68827115250657,-87.2585856173764,-33.081160829035625,-17.572493033988575,-80.20775395424488,-61.20248851818906,-84.69316648780449,-135.31029690401164,3.12599993260554,-34.96055100743555,-10.991585502044899,-87.88759416031934,4.478781402164552,-23.68755232219867,-7.628215619968147,-34.55810025192347,-104.23992930962659,-9.965533592891001
42,-5.120232199446751,-12.111939962707769,-84.37983751241941,-74.94500317315517,-27.06270862606356,-8.991328356882663,-79.28430634839714,-60.77453482946652,-81.53019840227182,-143.26380218604714,-1.4819515225595865,-40.79983839807386,-18.012304158225692,-107.08090637142195,-8.572573057463796,-15.040899418849012,-10.476951692161064,-24.308416440155145,-113.63376457525953,-11.039550360246265
43,-0.522767182337825,-4.937980993660538,-86.42604318949608,-81.09386944537366,-20.55577647867149,-12.112365417964881,-64.43980042758854,-60.39181682050467,-88.87874323708505,-133.64427446764094,-10.638256757363175,-46.647095620922286,-19.513715939414357,-99.75096481530514,0.03788676624547094,-20.12021382848696,-9.706156337639102,-34.58117228095515,-101.10266302353885,-10.204659835763525
44,1.0480137750924396,-12.12764206608271,-61.701095017922775,-85.69300700180197,-19.902747435032133,-12.292805460074831,-77.93177301680583,-62.924926506883935,-78.22146195020154,-87.50046078013898,-1.4664000224751266,-31.042467761262305,-15.625191313331925,-82.77973068166575,2.4676801666922046,-10.747968619988608,-6.437637779707373,-26.91771991619611,-97.77938281641312,-9.765609347280042
45,1.7581371852538523,-9.846957603680774,-49.30083865292625,-90.28572606219139,-13.342624039342457,-9.41875921496902,-83.72846289009462,-52.81969324392212,-87.28495150102823,-104.55980864263779,-9.198237577071142,-35.00744699385315,-16.47519930377492,-112.16306261824393,-4.821142152263831,-15.471524033937602,-7.943182275937632,-24.531750402918554,-100.84135514254399,-15.290250544620239
46,0.6502161789760178,-1.404211589665904,-122.47352744301809,-86.17109216182018,-17.675735898185497,-20.862286700171698,-71.97600833897516,-50.98152674068505,-73.01440753835689,-116.29903957652527,-3.2878387832793665,-26.58418730036873,-16.047082609123393,-90.7796530304076,-3.258819744032691,-21.007498337589077,-1.093585204300386,-24.965538404788013,-111.35379890235404,-21.537491986271142
47,-8.669735275663747,-10.307693394179955,-131.37139357697765,-72.51712508819928,-15.37867953368307,-17.340290556825387,-74.16751292787494,-88.26804094829649,-77.95115244357522,-135.4197930022442,-3.120387113506434,-22.577265635625476,-22.357643553129652,-100.04144742659498,2.54324769805549,-27.088542583151252,0.4139854060683506,-27.796180479636227,-147.82979882027715,-21.82998717943692
48,-5.2928514724478095,-12.437757971873998,-98.5475754372573,-82.17992727215463,-17.342196356589866,-8.532710899235537,-83.23621374971951,-102.34416731352519,-78.24622343170554,-142.98647551241203,-9.383527908252272,-13.927888646610096,-20.629435787362137,-90.51067015744664,-0.9421479426640177,-36.44520422908501,1.0789285112825013,-17.361335775556462,-90.69419209886968,-15.74588048769479
49,-1.4832819267025745,-15.97839883006113,-101.31577108776561,-65.46785832267793,-16.71423231054758,-9.67029492653826,-67.86983099998034,-48.08219983152953,-70.42275569209183,-121.72805238049216,-5.178719201413556,-23.271580619304576,-17.02479221935411,-108.66343658584765,-2.308356356126461,-32.92123971241826,-4.482353042181077,-18.08218606491143,-90.16318783704114,-24.1983964680752
50,-3.6010483650235914,-9.411859070470202,-101.94906722667051,-61.3794799517339,-23.199157753723362,-20.272705044005573,-62.35545736320837,-92.88122306737284,-88.24016899859407,-100.04110593072907,-2.2622167491738776,-22.452695354216637,-6.278808526853275,-107.81209873221128,-10.579519097965257,-24.799576537234515,-0.6155575627832669,-14.81403231090641,-119.48342720247206,-31.279305471551783
51,0.7519618301282784,-5.141275043368186,-124.2657791658747,-64.36253536300546,-20.266233414630815,-16.879190901314832,-61.19252591233921,-67.0049045593249,-88.75961585359127,-123.78998011455045,-0.4765397517068653,-26.451612041504927,-0.6362791987222709,-106.70837948782896,-3.2055136578094166,-29.645750973225535,-5.575440128839041,-20.721898903402916,-111.10992502637684,-19.959179148719702
52,-3.2981745438734373,-0.5827239681100196,-98.83791541941437,-111.29426855363609,-13.466753898473536,-35.39389146834409,-67.25428075450756,-62.41227723399744,-76.81283806961633,-100.7021252127332,-17.98941928032307,-26.915918753720252,-2.4446265604769417,-81.08220401568751,-2.402746790714398,-27.87404150916662,-9.34635690883993,-10.345780296450354,-109.1319685348293,-23.119933707062685
53,-4.856003384786844,0.6266073320250239,-97.11441832248357,-96.90156457082571,-15.877363142947917,-58.885551908951264,-64.69802944936689,-74.4459803517635,-81.27313098005307,-83.94933019699913,-13.84257540035926,-27.533671634652638,-0.31288402197770415,-108.83491872220061,-11.719101163491423,-27.470752340519102,-12.870225346044652,-13.871566307872644,-106.50032641192209,-19.28788511313392
54,-4.594023182253805,-5.034788911601748,-76.87478728358391,-89.70297332275375,-21.787780563649203,-58.389682502763435,-69.76040501824455,-87.26294962256925,-66.11430130106136,-96.12610135978966,-6.616468861181028,-24.560419447055693,-5.087716195294803,-88.15324942366753,-10.586330948974735,-20.906983830784366,-2.866669742126356,-14.700232569623662,-95.85664433686352,-0.36679190893820196
55,-1.457876655909023,-15.232283223144705,-59.32231959043846,-101.16186264548077,-17.166248766415663,-61.95508508210272,-73.61116667523255,-79.38237856046767,-82.85749465141832,-85.49477648581285,1.249380091554739,-18.755607008602787,-7.992697010052102,-118.00807551896295,-7.98066071870947,-38.06435615422687,-4.459919184409682,-13.548912388400272,-106.81823326768635,-3.8973869888314496
56,-7.710506270603181,-17.256029056906243,-61.07777436972519,-78.43398863227911,-18.752641226836374,-82.33409987276961,-71.7086647392995,-88.71507407545738,-74.49930273390783,-94.92006553689991,-10.22861956956499,-20.926685043400212,-2.34601581078167,-106.99292330385538,1.719192528959925,-41.7720440983661,-8.586805233736232,-14.672447089591572,-107.88995419090104,1.2857258151479984
57,-7.607407477772604,-19.813053112444603,-58.542801555570705,-60.800848206472025,-11.051460412618379,-78.58069505574312,-67.16154123927492,-80.94875074552634,-68.57860042043808,-82.71394270865062,-6.622655096168446,-18.263404725915652,-7.961386671810615,-90.1076141868467,1.976584175804895,-29.46642959527869,-14.812928891314343,-16.05670534046479,-90.35028792671798,-7.148260678929667
58,-8.138783405940792,-24.153850412911787,-69.11869147901524,-91.78083258259434,-13.182314879960737,-64.07182885793316,-75.87796949184504,-78.36022498471326,-57.82455522211377,-89.25303676872946,-9.062469226208218,-17.609626282359937,-9.754421390521077,-101.69965403156253,-5.3516490118821896,-32.029401233397365,-11.272391281982802,-13.383239291081235,-84.61625026005734,-5.745447829142877
59,-7.090675466573802,-27.9864352093907,-86.42382602137982,-94.15342222465985,-13.007592307994958,-53.433218045506045,-79.0462934106001,-71.52734797686801,-67.17710191088547,-103.31674108423242,-11.351635516817089,-22.1678559201657,-4.536998684993759,-119.43476526520965,-4.908226772315833,-25.36554146733532,-13.127104420992499,-4.670145663493444,-118.76674919146674,-16.403326774523222
60,-7.21940843988956,-19.137161707303846,-46.4000947345642,-82.5714638591725,-7.6881859050658745,-56.603237314937,-73.87792066504777,-91.60016502247433,-83.290736324676,-87.12375711420702,-11.036920283530524,-16.731861897107883,-10.020474343009235,-115.41162688814825,-4.8732990439188395,-26.223641584728238,-16.781809636883402,-25.083001921216717,-93.75345805362505,-23.515507419650024
61,-6.8150998194209205,-22.57924724777491,-45.363887556284546,-97.84342198298495,-0.3276798450952361,-42.925903406277655,-75.99212229508046,-63.80932439996572,-67.87646416883871,-95.01963093041381,-12.820125142196478,-5.548624931238539,-13.351730251742206,-60.76137875713157,-3.1235592995901214,-28.491161973001834,-13.783242564668214,-40.36186622503273,-128.9449872164031,-5.760104070205061
62,3.23339152990053,-21.81239185326491,-45.54423208030269,-71.00728043325576,-4.139606819877487,-44.280397243573084,-77.5623646479789,-51.95559869213738,-83.01914673793117,-95.95429808058641,-8.780804023881686,-2.893312353048574,-9.33451879307137,-56.2883895831262,-1.6814427759773547,-25.51966570424212,-7.641402371360432,-52.14598026404307,-126.95926337071016,-7.96936720275915
63,-1.6518974420547394,-18.39619037696763,-41.088452151001086,-87.93216408443308,-5.8058795601322375,-35.80614211402841,-67.95371907114402,-24.401551533696626,-71.20226364588807,-83.33962591707805,-12.480497351878428,2.434216072702111,-6.530596368674023,-76.3385900734306,-4.181577075507275,-31.512699821748942,-9.062643344271606,-43.14439610863869,-129.45374074722932,-10.360422710264586
64,-6.091595913913075,-24.93862086515897,-49.834975612860646,-80.91328509464556,-5.954436027120712,-22.901396660772107,-62.98681061823051,-18.9325945953904,-63.47324264140211,-102.0936714464086,-8.143745590235564,-9.325989119056116,-12.4671121652373,-95.98719045233294,-5.332004024619702,-30.93141541658605,-0.960708377058954,-64.45701611706315,-126.41380859692931,-5.619261506032355
65,-6.141839271798949,-16.38836271754943,-62.028934981189444,-92.21963114338769,-4.540251994133731,-21.633060577271284,-62.91463448152806,-11.257032719565606,-80.47576100406994,-79.49924047745263,-16.76949710476233,-1.6668497131566327,-6.526000465814976,-86.89483857366686,1.2498660549889309,-24.83653207543008,-8.415063709479732,-54.3886218803915,-102.80895402004906,-7.071851485231386
66,-9.492378469542794,-16.983232950974823,-47.65299782801489,-88.968813300511,-6.728426523191035,-14.17088941584276,-73.98219944240805,-3.2529378428786053,-78.57025148117388,-81.13141589037471,-5.807543404161966,-15.460742495074461,-2.5731284528762193,-96.96628508787859,1.4452655831844334,-29.06020294220486,-12.137509303533038,-69.18245256202985,-102.274069460691,-6.9598546641035695
67,-14.987812346287873,-20.867430699173475,-45.747258994792986,-110.46270450332301,-21.98667959149769,-21.987047566379452,-74.25881267426698,3.9149153150600737,-65.61113711297858,-91.43777957445745,-18.568372627115743,-12.612822927808569,-17.725746129949258,-99.39011956353895,-4.821046420934249,-26.768670732256425,-8.995509459849927,-69.9604551152142,-90.42234439445954,-9.322818880306103
68,4.280620983954026,-12.06831788247758,-44.688849721682814,-86.76307644225417,-39.69317761374158,-23.283396151216834,-61.01944814535791,-11.538674068992083,-94.68048061203271,-99.23092039521978,-13.926073036447855,-13.4988596315802,-17.315586401302124,-88.43997864203331,-9.805760847433104,-28.29129885579642,-4.623266791882028,-88.60551279401052,-117.37652394279462,-14.831038869501356
69,-8.069858081828352,-4.824528052946906,-87.45984185128728,-60.27774122089782,-44.74972862582398,-19.498987795804474,-75.66678628461894,-2.2305158940875365,-81.44608816747187,-88.51369557474233,-13.796907442970156,-21.773074898560917,-11.791726006288478,-111.09631732475741,-3.6886003711681994,-22.299666934650524,-11.804113660975483,-79.72857560631363,-81.80975397836441,-13.473970681106533
70,-9.21445408892908,-16.47283617705408,-62.60488389242728,-56.47690309067916,-78.8585013274799,-27.13096102839283,-48.77343134101898,-7.928146072637594,-59.15593799134145,-87.18772385794685,-17.31143521292129,-10.262039180560603,-19.133172597115408,-102.8013557862862,-2.0126728177963322,-33.17713578139569,-5.694168752954456,-89.92202973696779,-119.89293069654293,-9.981277423986828
71,2.2917196267567563,-11.190355865964154,-69.85079096636274,-71.80774859610395,-42.0852286283946,-20.988109376845678,-50.58552093768971,1.6605910745915522,-83.21833312831976,-99.68924183583901,-5.322877208264203,-11.053892934676984,-26.841749866236075,-98.43714844788488,-3.184198141464717,-24.61613004382091,3.2644511508686698,-81.65130881212347,-107.53178740309855,-9.276649543507414
72,-10.514114817778779,-8.316249056276714,-113.44110724284334,-58.975799829340204,-66.5762487517189,-24.103495695906933,-57.03201064771438,-5.752799801979734,-66.67580503984021,-77.62483308616243,-18.164345519578767,-19.26997320895569,-25.425453272355412,-91.61164992308913,-5.738223270137437,-31.65109886668508,-1.209596221468149,-78.10761673901045,-123.48469860952461,-11.46276153266827
73,-10.96837456669051,-8.783770255002821,-95.83482746983462,-95.29748437153916,-35.63561498926331,-18.765437061424336,-51.57926854750995,3.3645707805374494,-69.42359397575251,-91.28298452129975,-12.193911131740688,-18.5523719458266,-24.090220782354105,-125.30752178778592,0.22303849845298593,-17.03535150457134,-5.477099845725214,-64.24068996995655,-127.56196342290302,-1.211140602968675
74,-13.064132197049565,-6.8391865280288755,-109.14213852687803,-87.50930901226472,-19.813062363820844,-14.752916244193083,-51.482274883673014,-2.932445541737157,-67.66147938729337,-82.7983319862527,-19.7443335773679,-24.110407958413578,-17.6372682441937,-103.08546720312177,2.7340447648681847,-40.66837623079198,-0.8479798217532393,-43.3533772350399,-122.96553578062961,-4.1715602880847875
