Episode Number,Ideal Algorithm ID,Ideal Reward
0,0,75.6
1,1,65.9
2,0,66.4
3,0,70.2
4,0,66.0
5,0,66.9
6,5,66.6
7,0,75.1
8,7,67.1
9,6,65.1
10,9,78.6
11,4,70.5
12,4,68.5
13,6,73.2
14,0,76.1
15,0,71.4
16,0,68.4
17,6,73.8
18,0,72.1
19,0,85.6
20,9,63.2
21,0,65.2
22,6,59.5
23,6,70.0
24,0,76.5
25,0,70.6
26,0,68.5
27,0,73.1
28,0,83.6
29,4,79.5
30,0,77.4
31,9,62.8
32,9,64.3
33,0,79.1
34,0,63.9
35,0,66.3
36,0,82.1
37,0,80.7
38,0,80.7
39,4,63.8
40,0,78.2
41,6,82.5
42,0,77.3
43,4,75.6
44,4,63.8
45,4,64.0
46,6,76.0
47,4,66.2
48,4,66.5
49,9,72.5
50,6,65.1
51,4,72.4
52,4,118.0
53,4,131.9
54,4,91.7
55,4,110.9
56,4,107.3
57,4,124.4
58,4,112.2
59,4,108.4
60,4,119.8
61,4,105.6
62,4,110.0
63,4,103.0
64,4,93.1
65,4,136.7
66,4,102.2
67,4,97.0
68,4,96.7
69,4,118.3
70,4,131.4
71,4,109.4
72,4,97.9
73,4,127.4
74,3,127.0
75,8,118.0
76,4,121.1
77,1,121.5
78,1,115.6
79,1,133.3
80,1,141.7
81,1,147.4
82,1,165.4
83,1,185.8
84,1,200.0
85,1,200.0
86,1,200.0
87,1,177.9
88,1,141.5
89,9,127.6
90,9,145.2
91,8,149.1
92,5,156.2
93,5,179.8
94,5,183.8
95,5,194.4
96,5,187.3
97,5,183.5
98,3,161.2
99,3,166.7
100,3,150.2
101,3,144.6
102,3,166.3
103,3,153.7
104,3,151.6
105,3,164.6
106,3,147.0
107,3,139.8
108,3,138.4
109,3,135.6
110,3,116.4
111,3,127.6
112,3,111.2
113,3,88.6
114,3,120.8
115,2,107.5
116,3,85.7
117,3,86.4
118,2,73.7
119,8,84.6
120,7,85.9
121,6,68.3
122,6,61.0
123,4,70.0
124,3,71.4
125,2,91.3
126,8,70.1
127,9,80.7
128,6,68.2
129,6,63.3
130,4,69.4
131,3,75.8
132,2,85.5
133,1,79.0
134,2,88.5
135,1,88.1
136,4,76.1
137,9,76.4
138,2,91.6
139,1,97.8
140,2,84.1
141,1,78.2
142,6,79.8
143,3,76.1
144,0,83.0
145,2,76.4
146,2,81.4
147,6,71.7
148,4,74.7
149,6,74.0
150,6,71.9
151,0,74.6
152,6,76.8
153,6,71.3
154,6,68.0
155,4,67.7
156,6,72.2
157,2,72.2
158,0,67.6
159,6,61.6
160,2,73.4
161,6,60.1
162,6,65.7
163,6,65.6
164,2,71.0
165,6,65.9
166,0,71.9
167,2,73.9
168,6,65.6
169,6,67.7
170,6,75.2
171,6,72.7
172,6,65.5
173,6,70.4
174,6,70.6
175,6,64.0
176,0,66.8
177,0,63.2
178,6,64.1
179,0,60.7
180,0,79.1
181,6,60.3
182,6,59.3
183,6,59.1
184,6,64.5
185,6,60.5
186,6,62.3
187,6,58.6
188,6,61.7
189,6,60.6
190,0,64.2
191,0,59.4
192,0,64.4
193,6,59.2
194,6,58.6
195,0,74.5
196,6,57.8
197,0,56.5
198,6,58.2
199,0,58.1
200,6,64.2
201,0,66.3
202,6,58.8
203,6,65.2
204,6,61.9
205,6,57.8
206,0,62.2
207,0,57.9
208,0,57.2
209,0,73.1
210,0,63.2
211,0,58.3
212,6,52.7
213,6,55.9
214,0,59.5
215,6,54.3
216,6,55.8
217,0,59.3
218,0,57.7
219,0,64.9
220,0,61.1
221,0,62.7
222,0,72.5
223,6,54.4
224,0,66.2
225,0,62.5
226,6,54.7
227,0,63.6
228,0,61.8
229,0,76.9
230,0,64.1
231,0,59.6
232,0,63.5
233,0,57.4
234,0,59.7
235,0,60.6
236,0,62.4
237,0,55.0
238,0,61.8
239,0,53.9
240,0,60.1
241,6,58.3
242,6,56.4
243,6,60.6
244,6,55.2
245,4,61.4
246,6,56.1
247,4,66.1
248,6,62.2
249,0,66.2
250,7,68.3
251,0,71.1
252,0,63.5
253,4,65.1
254,0,62.7
255,0,63.1
256,0,59.6
257,0,66.6
258,0,61.4
259,0,62.1
260,4,62.5
261,0,59.1
262,6,55.5
263,4,67.6
264,0,71.5
265,4,66.6
266,0,52.8
267,4,68.2
268,0,63.9
269,0,64.5
270,4,60.3
271,0,72.5
272,4,60.5
273,4,55.8
274,4,61.8
275,0,63.3
276,0,61.6
277,7,65.9
278,7,77.8
279,7,94.7
280,7,103.3
281,7,101.7
282,7,98.6
283,7,77.8
284,7,70.2
285,7,66.8
286,4,63.4
287,4,64.7
288,4,71.3
289,4,74.9
290,4,69.1
291,4,67.0
292,4,67.9
293,0,74.7
294,4,74.7
295,4,68.3
296,4,69.9
297,4,80.5
298,3,63.9
299,6,64.5
300,4,67.1
301,4,80.6
302,3,78.7
303,4,82.4
304,4,80.5
305,4,81.2
306,4,86.4
307,3,81.8
308,4,72.3
309,4,72.7
310,0,78.1
311,4,75.8
312,4,68.9
313,4,70.8
314,4,72.6
315,4,74.1
316,4,77.2
317,4,76.6
318,4,77.5
319,4,64.1
320,0,69.3
321,4,77.3
322,4,76.6
323,4,78.7
324,4,84.4
325,4,89.8
326,4,79.0
327,4,91.8
328,4,97.8
329,4,88.5
330,4,108.4
331,4,116.5
332,4,117.1
333,4,117.6
334,8,123.3
335,4,123.1
336,4,134.5
337,4,132.9
338,4,146.7
339,3,142.1
340,3,142.6
341,1,164.8
342,3,190.6
343,1,200.0
344,3,200.0
345,3,200.0
346,3,187.0
347,4,156.8
348,4,144.2
349,4,150.1
350,4,135.5
351,4,139.0
352,4,135.3
353,4,132.5
354,4,148.7
355,4,148.3
356,4,132.4
357,4,134.4
358,4,130.8
359,4,135.7
360,4,133.2
361,4,127.2
362,4,136.2
363,4,127.1
364,4,134.8
365,4,131.7
366,4,128.3
367,4,140.3
368,4,142.7
369,4,133.5
370,4,144.3
371,4,147.7
372,4,147.7
373,4,142.1
374,4,140.3
375,4,132.3
376,8,130.4
377,4,138.4
378,4,134.5
379,4,136.5
380,4,136.9
381,4,130.4
382,4,133.8
383,4,143.7
384,4,142.1
385,4,134.2
386,4,133.8
387,4,138.2
388,4,143.2
389,4,139.5
390,4,134.4
391,4,140.1
392,4,147.5
393,4,148.0
394,4,144.9
395,4,152.8
396,4,150.4
397,4,154.9
398,4,147.9
399,4,153.7
400,1,161.1
401,1,163.6
402,1,183.0
403,1,187.5
404,1,189.2
405,7,192.1
406,1,194.2
407,7,198.9
408,7,200.0
409,7,200.0
410,7,200.0
411,7,199.2
412,4,199.0
413,4,195.3
414,4,193.8
415,4,197.5
416,4,199.1
417,4,197.1
418,4,200.0
419,4,200.0
420,4,200.0
421,4,200.0
422,4,200.0
423,4,200.0
424,4,200.0
425,4,200.0
426,4,200.0
427,4,200.0
428,1,200.0
429,1,200.0
430,1,200.0
431,1,200.0
432,1,200.0
433,1,200.0
434,1,200.0
435,1,200.0
436,1,200.0
437,1,200.0
438,1,200.0
439,1,200.0
440,1,200.0
441,1,200.0
442,1,200.0
443,1,200.0
444,1,200.0
445,3,200.0
446,1,200.0
447,3,200.0
448,3,200.0
449,3,200.0
450,3,200.0
451,3,200.0
452,3,200.0
453,3,200.0
454,3,200.0
455,3,200.0
456,3,200.0
457,3,200.0
458,3,200.0
459,4,200.0
460,4,200.0
461,2,200.0
462,2,200.0
463,2,200.0
464,2,200.0
465,2,200.0
466,2,200.0
467,2,200.0
468,2,200.0
469,2,200.0
470,2,200.0
471,2,200.0
472,2,200.0
473,2,200.0
474,2,200.0
475,2,200.0
476,2,200.0
477,3,200.0
478,2,200.0
479,9,200.0
480,9,200.0
481,9,200.0
482,9,200.0
483,9,200.0
484,9,200.0
485,9,200.0
486,9,200.0
487,9,197.2
488,9,198.4
489,9,193.3
490,9,193.0
491,9,188.5
492,9,181.7
493,9,187.7
494,9,186.4
495,9,173.1
496,9,169.9
497,9,165.4
498,9,173.6
499,9,180.0
500,6,171.1
501,6,180.2
502,6,171.5
503,9,180.3
504,9,181.0
505,1,185.2
506,1,200.0
507,1,200.0
508,1,200.0
509,1,200.0
510,1,200.0
511,1,200.0
512,1,200.0
513,1,200.0
514,1,200.0
515,1,200.0
516,1,200.0
517,1,200.0
518,1,200.0
519,1,200.0
520,1,200.0
521,8,193.6
522,8,189.9
523,8,182.8
524,8,181.0
525,6,182.5
526,9,173.9
527,6,178.9
528,6,186.5
529,6,166.9
530,6,189.5
531,6,185.3
532,6,178.1
533,6,171.8
534,6,175.6
535,6,188.0
536,6,184.4
537,6,178.0
538,6,182.8
539,6,189.2
540,6,184.3
541,6,185.3
542,6,185.1
543,6,189.9
544,6,172.4
545,6,193.8
546,6,176.0
547,6,176.4
548,6,188.0
549,6,185.8
550,6,198.2
551,6,178.0
552,6,187.1
553,6,180.3
554,6,182.4
555,6,179.1
556,6,164.5
557,6,174.2
558,6,187.7
559,6,183.7
560,6,186.4
561,6,167.8
562,6,185.5
563,6,187.4
564,6,189.9
565,6,183.0
566,6,195.6
567,6,188.0
568,6,194.0
569,6,190.5
570,6,192.4
571,6,180.8
572,6,189.8
573,6,187.0
574,6,187.2
575,6,182.1
576,1,185.2
577,6,186.2
578,6,191.3
579,6,174.1
580,6,186.9
581,6,165.6
582,6,189.7
583,6,175.9
584,6,179.7
585,6,190.1
586,6,182.3
587,6,193.6
588,6,182.3
589,6,188.2
590,6,183.5
591,6,186.6
592,6,188.3
593,6,194.4
594,6,196.2
595,6,187.2
596,1,186.2
597,8,186.5
598,8,195.7
599,6,200.0
600,1,196.7
601,6,197.7
602,2,195.1
603,2,195.2
604,2,200.0
605,1,200.0
606,1,198.7
607,2,199.9
608,1,197.7
609,1,189.8
610,3,186.6
611,6,185.7
612,6,193.5
613,6,193.8
614,6,187.1
615,6,179.4
616,6,188.7
617,6,191.6
618,6,180.5
619,6,195.0
620,6,187.5
621,6,194.7
622,6,182.6
623,6,194.1
624,6,187.3
625,6,187.3
626,6,190.3
627,6,193.2
628,6,190.3
629,6,191.4
630,6,193.4
631,6,193.4
632,6,194.9
633,6,188.0
634,6,195.2
635,6,194.9
636,1,192.6
637,1,190.4
638,1,199.1
639,1,197.0
640,1,200.0
641,1,200.0
642,1,200.0
643,1,200.0
644,1,194.9
645,6,187.0
646,6,192.4
647,6,196.6
648,6,192.5
649,6,191.7
650,6,183.8
651,6,192.2
652,6,189.2
653,6,185.8
654,6,190.4
655,6,186.4
656,6,194.4
657,6,199.2
658,6,190.2
659,6,188.1
660,6,186.5
661,6,176.8
662,6,192.1
663,6,184.8
664,6,184.2
665,6,185.1
666,6,191.5
667,6,191.3
668,6,179.0
669,6,193.6
670,6,188.6
671,6,192.5
672,6,191.0
673,6,192.7
674,6,187.3
675,6,173.0
676,6,175.6
677,6,193.8
678,6,181.0
679,6,193.2
680,6,189.0
681,6,184.3
682,6,180.3
683,6,180.2
684,6,182.2
685,6,172.0
686,6,192.8
687,6,193.0
688,6,189.6
689,6,186.5
690,6,186.8
691,6,179.1
692,6,190.7
693,6,189.3
694,6,189.2
695,6,193.0
696,6,184.1
697,6,183.8
698,6,200.0
699,6,196.3
700,6,193.9
701,6,190.1
702,6,198.1
703,6,198.4
704,6,186.3
705,6,193.3
706,6,197.1
707,6,196.2
708,6,190.5
709,6,177.1
710,6,200.0
711,6,194.1
712,6,191.8
713,6,195.2
714,6,191.0
715,6,193.4
716,6,192.4
717,6,197.5
718,6,197.9
719,6,193.1
720,6,199.0
721,6,200.0
722,6,197.4
723,6,200.0
724,6,196.3
725,6,198.0
726,6,194.9
727,6,195.0
728,6,197.6
729,6,197.0
730,6,200.0
731,6,198.3
732,6,199.5
733,6,200.0
734,6,198.9
735,6,200.0
736,6,200.0
737,6,200.0
738,6,199.7
739,6,199.2
740,6,200.0
741,6,200.0
742,6,194.2
743,6,200.0
744,6,200.0
745,6,197.9
746,6,197.9
747,6,200.0
748,6,200.0
749,6,197.8
750,6,199.5
751,6,200.0
752,6,200.0
753,6,199.1
754,6,199.9
755,6,199.1
756,6,198.6
757,6,195.9
758,6,197.2
759,6,194.5
760,6,197.0
761,6,200.0
762,6,195.8
763,6,187.7
764,6,196.1
765,6,199.5
766,6,192.4
767,6,200.0
768,6,192.5
769,6,198.2
770,6,200.0
771,6,195.4
772,6,195.3
773,6,194.7
774,6,199.6
775,6,195.9
776,6,194.8
777,6,192.4
778,6,196.8
779,6,194.5
780,6,193.7
781,6,195.2
782,6,198.0
783,6,189.0
784,6,199.3
785,6,193.6
786,6,184.1
787,6,193.6
788,6,192.1
789,6,200.0
790,6,194.7
791,6,195.9
792,6,193.6
793,6,198.8
794,6,185.3
795,6,197.5
796,6,193.3
797,6,193.6
798,7,192.8
799,1,188.3
800,6,192.7
801,6,186.9
802,3,192.2
803,2,194.7
804,8,196.1
805,7,194.5
806,6,189.2
807,6,190.2
808,8,194.5
809,7,194.7
810,2,197.0
811,8,197.4
812,7,200.0
813,7,196.6
814,5,197.8
815,7,199.5
816,7,199.9
817,1,200.0
818,1,200.0
819,7,200.0
820,7,198.1
821,5,200.0
822,1,197.3
823,3,199.6
824,7,194.2
825,7,194.1
826,5,195.8
827,8,192.2
828,1,192.8
829,5,192.9
830,5,195.6
831,5,194.2
832,5,191.5
833,5,195.4
834,7,193.3
835,5,196.9
836,5,194.7
837,5,194.2
838,9,198.4
839,2,192.5
840,4,195.3
841,5,188.9
842,7,191.8
843,4,198.8
844,5,195.5
845,8,199.8
846,7,200.0
847,2,193.7
848,5,200.0
849,7,199.1
850,3,196.1
851,2,200.0
852,1,200.0
853,5,200.0
854,9,197.1
855,8,199.5
856,7,200.0
857,3,194.5
858,9,197.2
859,4,197.2
860,4,192.6
861,9,194.5
862,4,188.7
863,4,193.4
864,4,193.0
865,9,189.5
866,4,194.5
867,4,177.3
868,4,185.3
869,9,192.7
870,4,191.2
871,4,188.9
872,9,183.8
873,4,180.4
874,4,192.5
875,4,190.7
876,4,177.7
877,4,185.0
878,9,181.9
879,4,184.7
880,4,189.0
881,3,174.8
882,9,184.7
883,4,185.7
884,3,178.9
885,9,191.0
886,9,194.9
887,4,189.0
888,4,181.2
889,5,187.4
890,4,193.7
891,4,194.9
892,3,193.5
893,4,188.2
894,4,191.2
895,4,189.3
896,4,192.0
897,8,192.6
898,9,194.7
899,8,194.7
900,7,192.7
901,9,195.6
902,8,195.6
903,4,194.7
904,5,184.7
905,4,193.0
906,4,196.6
907,9,188.1
908,8,183.4
909,4,183.1
910,4,193.7
911,4,188.3
912,4,197.4
913,4,188.4
914,4,188.5
915,9,176.5
916,2,175.2
917,4,176.6
918,4,175.4
919,4,180.1
920,4,187.4
921,8,180.0
922,7,182.5
923,4,179.4
924,5,183.6
925,4,197.2
926,7,193.6
927,2,199.4
928,8,200.0
929,7,200.0
930,1,200.0
931,1,200.0
932,1,200.0
933,1,200.0
934,2,200.0
935,1,200.0
936,2,196.8
937,4,198.3
938,1,195.5
939,7,193.5
940,4,189.3
941,7,183.6
942,4,191.7
943,3,182.6
944,4,187.0
945,4,179.8
946,9,174.3
947,4,177.7
948,4,164.4
949,9,180.2
950,9,167.3
951,4,169.9
952,9,179.0
953,6,163.8
954,4,177.6
955,6,181.9
956,6,161.2
957,4,182.1
958,6,162.6
959,4,164.4
960,4,155.6
961,6,168.9
962,6,170.0
963,6,164.8
964,6,155.1
965,6,155.9
966,6,172.2
967,6,153.6
968,6,154.8
969,6,157.9
970,6,162.6
971,6,167.4
972,6,164.0
973,6,164.1
974,6,157.8
975,6,149.0
976,6,149.4
977,6,158.2
978,6,158.9
979,6,145.2
980,6,155.1
981,6,160.6
982,6,160.2
983,6,146.7
984,6,146.8
985,6,160.3
986,6,157.5
987,6,144.4
988,6,154.0
989,6,143.1
990,6,159.8
991,6,161.8
992,6,145.6
993,6,161.1
994,6,152.7
995,6,164.5
996,1,160.8
997,6,154.2
998,6,156.9
999,5,157.3
1000,6,156.3
1001,5,154.9
1002,4,153.0
1003,1,148.0
1004,9,152.4
1005,8,154.7
1006,6,159.6
1007,6,165.8
1008,4,160.8
1009,4,167.4
1010,9,164.0
1011,8,168.5
1012,1,172.1
1013,1,169.1
1014,5,180.7
1015,1,191.4
1016,1,198.1
1017,1,196.8
1018,1,200.0
1019,1,200.0
1020,1,200.0
1021,1,200.0
1022,1,200.0
1023,1,200.0
1024,1,200.0
1025,1,200.0
1026,1,200.0
1027,1,200.0
1028,1,200.0
1029,1,200.0
1030,1,200.0
1031,1,200.0
1032,1,200.0
1033,1,200.0
1034,1,200.0
1035,1,200.0
1036,1,200.0
1037,1,200.0
1038,4,200.0
1039,3,200.0
1040,2,200.0
1041,1,200.0
