Episode Number,Ideal Algorithm ID,Ideal Reward
0,10,-127.06300000000002
1,4,-100.57300000000001
2,13,-100.10799999999999
3,0,-110.97399999999998
4,9,-134.494
5,0,-130.58500000000004
6,7,-132.673
7,6,-145.69899999999998
8,4,-147.409
9,14,-152.40699999999995
10,5,-138.70299999999997
11,14,-130.78300000000002
12,9,-137.20299999999997
13,5,-142.29099999999997
14,14,-145.29399999999995
15,6,-146.25399999999996
16,9,-138.62599999999992
17,4,-159.9429999999999
18,8,-158.6169999999999
19,0,-167.09499999999986
20,6,-185.54899999999972
21,7,-177.5349999999998
22,4,-167.0149999999998
23,4,-164.96699999999964
24,0,-150.33
25,2,-143.7069999999997
26,6,-157.82999999999976
27,2,-115.19799999999994
28,14,-137.82600000000028
29,12,-123.97200000000018
30,9,-152.31000000000012
31,14,-174.59699999999992
32,12,-96.64000000000014
33,2,-69.11699999999993
34,10,-101.44100000000019
35,0,-83.89700000000023
36,8,-32.915999999999805
37,11,-51.82899999999987
38,8,-26.437999999999914
39,10,-43.29999999999997
40,6,-79.03399999999995
41,5,-68.81199999999984
42,2,-88.7200000000001
43,5,-102.24699999999996
44,14,-90.31699999999994
45,3,-78.83999999999992
46,8,-58.26799999999997
47,9,-87.36700000000005
48,2,-83.48100000000001
49,1,-99.18400000000011
50,13,-111.32899999999992
51,3,-105.96600000000008
52,9,-65.92499999999986
53,12,-104.69400000000007
54,14,-109.99300000000017
55,3,-111.73600000000025
56,14,-99.7099999999999
57,14,-100.92999999999994
58,10,-96.296
59,2,-54.55899999999998
60,8,-49.81299999999991
61,6,-39.303
62,7,-50.5539999999999
63,0,-56.828999999999965
64,11,-41.15199999999995
65,5,-68.20599999999996
66,2,-60.24899999999993
67,6,-80.65699999999993
68,13,-87.42299999999986
69,13,-74.37299999999985
70,11,-52.85499999999989
71,8,-94.97799999999984
72,11,-60.07100000000014
73,13,-44.39099999999998
74,0,-37.76299999999996
75,2,-74.72299999999977
76,5,-57.07599999999984
77,14,-50.12799999999971
78,0,-29.728999999999893
79,14,-83.94399999999978
80,4,-45.37099999999978
81,9,-45.51599999999994
82,9,-42.325999999999944
83,10,-58.830999999999946
84,14,-22.693999999999914
85,6,-46.47199999999979
86,7,-75.63599999999985
87,1,-71.76599999999988
88,0,-50.50899999999989
89,5,-57.31799999999987
90,8,-85.15099999999993
91,14,-85.00299999999991
92,8,-85.96100000000003
93,12,-71.78699999999996
94,5,-71.46199999999988
95,0,-80.3059999999998
96,10,-74.66499999999996
97,12,-92.76799999999997
98,2,-86.90199999999997
99,3,-99.42999999999996
100,13,-92.01199999999994
101,6,-89.85300000000005
102,8,-94.94299999999987
103,14,-65.74699999999996
104,12,-73.46599999999998
105,8,-96.202
106,0,-89.05699999999989
107,8,-73.72499999999988
108,6,-96.91100000000029
109,9,-108.35399999999997
110,8,-87.06499999999983
111,6,-55.65300000000009
112,4,-80.33000000000001
113,12,-70.06299999999982
114,10,-106.73400000000004
115,13,-91.26799999999992
116,10,-66.19499999999996
117,0,-74.66099999999997
118,10,-97.56299999999996
119,12,-67.48099999999991
120,1,-73.57400000000001
121,14,-73.36400000000006
122,2,-53.9900000000001
