Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9,Reward 10,Reward 11,Reward 12,Reward 13,Reward 14,Reward 15,Reward 16,Reward 17,Reward 18,Reward 19
0,1.705870634021726,3.8767350383277117,-5.388633133449217,1.371071411827465,-2.6266482320944995,0.9565275165647131,-4.587993591237483,-0.7574161562093669,-0.16498575509119623,-2.8204492597645023,-3.6273761611097752,-4.982588069450551,-2.8106434319113127,-1.9151760377443903,-5.730763820419963,1.224453813680848,-3.401329543937423,-2.730961835763213,-2.2693541585762995,-0.5568210362931962
1,-1.9054270996621643,-7.527561192201459,-2.4275760497219325,-1.413513487225266,-7.3548544572494405,-6.141297933028734,-1.6826711964864138,-3.667706875121189,-3.445635280451698,-1.7669490740147284,-4.724907863832833,-2.0055427914101287,-4.84355415485108,0.5302764873737669,-0.777154121567625,0.9831661906542386,-13.930645958284146,0.4605959758190853,-6.310326468557682,1.2108380748072978
2,-2.9085543265650413,4.148440019472545,-1.8114028422647244,-2.1529446915948727,-1.6156840332129074,0.9194290246519354,-0.6994271152664664,-3.739866678140588,-4.58958849288491,5.839103312892927,1.900406625572628,-3.8614988223960474,2.807610974676767,-4.279297477473678,-1.5962125694097276,-5.418445317772769,0.37731713802208505,1.7931281187836163,0.6381547803571702,3.6681779709361537
3,-5.592724113248629,-1.0530141631073069,-0.7796036733129946,-8.102829936810545,6.30889902286402,-4.0753316176567465,2.194803105307617,-0.3288961642743372,4.023694077583417,-0.29863403229582586,-5.5309875134538,0.014762920917596433,-3.9364004154610086,-2.1481758641350526,-3.4699458449527887,-1.3589158384717435,-7.235723923210355,-3.719921194288004,-13.200252473965076,-2.1910825361196835
4,-2.5258140464566097,1.4402537480904367,-3.1744727613325256,-3.4580747446075364,-6.115512459827667,-7.696601805590338,-2.9733880085338993,-1.348129834719634,-3.74466843838828,-5.876540551111713,-5.037580276058682,-0.8064553126848402,0.1832309827645826,-7.228460008415896,0.3619985224489019,0.3805888605919634,-3.254533570250544,2.795774880391193,-6.463493452376452,-7.820029281296949
5,1.8543808216636932,-0.5977359997119305,2.637330235745522,-9.995959502543815,-3.630107589175412,-1.6643550204094395,0.3285188117988036,5.871871025744728,-7.127659806484107,1.9019752029542236,1.6873276973805524,-8.84407770696469,-10.90024393756354,-3.9667743259440655,0.7075474153391708,-8.845998112544981,-8.891310117026844,-6.8484104635142815,-3.3631757502108925,0.8252351964249407
6,-4.3869750228743545,-1.0366201411168787,-5.5557894563237165,-3.8117305750145247,-2.410999277221434,0.2827357722631024,-1.0257801141266056,-1.7205736971861854,-6.635802504615336,-2.8499147794552777,-1.807701530509354,-1.077762004939549,-0.990424451886399,-6.963117526756742,-1.4898860273934322,-13.397858535743003,-3.3810725533826984,-5.619064344933011,-3.78131146607711,-4.603962768359391
7,-4.729490104735979,-6.943634435614823,-9.533865663392856,-2.180958092082013,-4.700066043394736,-4.31180270093442,-2.3805350783550567,-3.7971380247972406,6.820895409575835,-3.370529214729031,-3.283185561326582,-5.785597936720434,0.14671986260798897,-8.945516987227608,-5.580414093463963,-15.57675230345348,-1.0109096092279544,-4.583668491217296,1.039240663776027,-0.6189794043251359
8,-3.706059812186522,-8.679872951574367,2.613425667347945,-1.8575984454749332,-1.698097208955599,-19.429241632896762,-1.5729469621414025,8.381329497337424,6.014322595526215,-5.961232388280989,-6.743234024140094,-6.017573968037042,-5.959994042460302,-6.085416049484408,-6.753296666473237,-12.561938819718243,-6.943853982510143,-7.527675182568258,-6.621142704976239,-2.91044978539664
9,8.061658657789772,-5.226061460005204,-1.1068495637152402,-6.7090242260215405,0.16710972779204586,-22.14429001389393,-5.729147459318478,-3.2172652567333713,2.0815477947499303,3.5918699291326788,-6.895839354230904,-4.336192200289364,-14.755498997044743,-2.087319649211371,-4.535114259310615,-9.632280397010529,-9.644621917170081,-2.9646318869081396,-1.965228735348403,1.3611281807610318
