Episode Number,Ideal Algorithm ID,Ideal Reward
0,12,-117.30999999999999
1,12,-129.22000000000003
2,14,-127.18000000000004
3,0,-126.88000000000004
4,10,-103.075
5,5,-118.49800000000002
6,11,-111.7540000000001
7,11,-124.76200000000003
8,0,-135.97899999999996
9,0,-153.1059999999999
10,12,-164.75499999999974
11,3,-170.69199999999972
12,3,-183.87500000000009
13,13,-170.59400000000014
14,10,-139.52899999999994
15,14,-123.74699999999991
16,12,-136.3680000000003
17,13,-129.88600000000025
18,9,-137.8270000000004
19,14,-125.28800000000017
20,1,-95.51500000000001
21,7,-48.73500000000011
22,10,-74.45000000000003
23,11,-79.679
24,1,-58.10400000000003
25,9,-77.00900000000001
26,1,-68.304
27,2,-36.298000000000044
28,7,-17.58899999999995
29,10,-32.81099999999986
30,4,-51.63399999999998
31,14,-69.15699999999994
32,6,-100.88499999999992
33,8,-87.69199999999992
34,6,-70.18999999999994
35,14,-57.0300000000001
36,1,-82.60100000000006
37,0,-57.27900000000005
38,14,-92.06800000000011
39,4,-56.10499999999998
40,3,-10.929000000000183
41,14,-38.33000000000003
42,0,-22.601000000000077
43,11,-60.05100000000003
44,4,-88.44799999999995
45,3,-47.958999999999975
46,13,-76.737
47,3,-51.8160000000001
48,11,-31.847000000000094
49,13,-84.10800000000022
50,6,-71.15300000000005
51,6,-73.57500000000036
52,10,-96.86600000000008
53,13,-39.26600000000001
54,12,-82.712
55,11,-44.141
56,5,-74.13300000000018
57,8,-39.11900000000012
58,3,-37.0950000000001
59,8,-38.87800000000009
60,2,-66.50999999999998
61,9,-24.14600000000006
62,13,-42.31900000000004
63,6,-59.96000000000011
64,1,-47.43100000000009
65,6,-81.69499999999994
66,9,-50.18099999999999
67,6,-49.26
68,7,-61.955999999999925
69,11,-30.91300000000001
70,7,-52.817999999999984
71,7,-64.1069999999999
72,4,-65.24800000000006
73,4,-55.328999999999986
74,2,-48.92099999999999
75,2,-65.46500000000003
76,3,-49.695000000000014
77,12,-35.586999999999975
78,4,-53.969999999999985
79,5,-52.22999999999998
80,11,-66.12500000000003
81,5,-11.563999999999984
82,4,-32.643999999999984
83,14,-18.913999999999938
84,3,-13.278999999999959
85,11,-51.45299999999999
86,10,-28.87900000000004
87,7,-54.377999999999965
88,7,-22.432999999999907
89,1,-74.04499999999996
90,10,-101.99100000000003
91,7,-81.8599999999999
92,9,-89.57899999999987
93,7,-81.85099999999991
94,1,-96.50300000000003
95,12,-82.62499999999991
96,1,-65.52299999999991
97,4,-80.46700000000008
98,4,-15.554999999999978
99,5,-90.27799999999998
100,7,-81.51700000000002
101,1,-104.349
102,9,-65.532
103,10,-75.31699999999995
104,12,-55.52999999999995
105,6,-73.54399999999995
106,3,-77.84400000000025
107,7,-78.05599999999997
108,11,-74.68999999999997
109,0,-93.56799999999996
110,6,-66.00899999999997
111,7,-58.30499999999999
112,8,-86.16900000000021
113,1,-85.60300000000004
114,1,-70.56500000000003
115,14,-75.06599999999989
116,1,-83.39799999999987
117,2,-51.12799999999987
118,12,-77.16400000000012
119,1,-61.373999999999945
120,7,-102.43800000000006
121,3,-83.97799999999994
122,9,-115.86800000000008
123,6,-87.568
124,10,-91.74800000000008
125,13,-64.29200000000007
126,11,-39.86499999999994
127,4,-65.44700000000002
128,3,-35.92800000000007
129,10,-13.536999999999939
130,7,-43.092999999999925
131,3,-39.06399999999993
132,12,-91.126
133,3,-34.602999999999966
134,10,-58.57799999999996
135,3,-34.35999999999997
136,1,-51.19899999999989
137,6,-42.99999999999992
138,13,-55.65899999999997
139,12,-55.46099999999998
140,10,10.067000000000064
141,7,-36.846999999999966
142,5,-19.957999999999934
143,1,-53.108999999999966
144,10,-34.44099999999995
145,0,-25.50199999999989
146,14,-26.51899999999988
147,1,-53.786999999999956
148,1,-41.19399999999994
149,0,-18.166999999999966
150,6,-53.828999999999986
151,4,-54.86999999999997
152,6,-38.394999999999975
153,2,-31.595999999999936
154,6,-33.12099999999996
155,14,-27.537000000000006
156,2,-29.824000000000005
157,9,-36.207999999999984
158,2,-15.884000000000011
159,12,-36.26799999999995
160,13,-21.37399999999993
161,8,17.786000000000023
162,9,-50.429999999999986
163,3,-53.993999999999986
164,7,-16.22000000000002
165,12,-53.13599999999998
166,12,-36.933999999999976
167,10,-38.87499999999993
168,12,-15.682999999999993
169,14,-22.89799999999994
170,3,-46.890000000000036
171,5,-48.324999999999896
172,6,-56.86199999999995
173,12,-55.667999999999985
174,11,-3.4349999999999157
175,1,-37.904999999999916
176,12,-32.74199999999995
177,2,-46.806999999999924
178,5,-41.49999999999994
179,7,-28.27499999999997
180,12,-35.561999999999934
181,5,-38.39199999999999
182,3,-30.286999999999903
183,1,-44.32299999999994
184,10,-33.564999999999976
185,1,-50.77699999999995
186,6,-52.301999999999985
